,09-Jun-2020
The Nifty witnessed an intraday movement of about 269.7 points.The closing index was 1.19 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 63786.47
, Traded Quantity (in Lakhs), 45268.85
, Number of Trades, 20628290
, Total Market Capitalisation (Rs. Crores), 13242827.06

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     10167.45,     10181.15,     10291.15,     10021.45,     10046.65,-120.8
,NIFTY50 EQL Wgt,     10708.25,     10751.55,     10831.15,     10579.60,     10612.20,-96.05
,NIFTY100 EQL Wgt,     11739.25,     11819.35,     11873.55,     11576.25,     11627.60,-111.65
,NIFTY100 LowVol30,      8262.35,      8277.00,      8343.10,      8198.55,      8214.80,-47.55
,NIFTY Alpha 50,     12749.55,     12879.80,     12939.70,     12723.75,     12777.95,28.4
,NIFTY MIDCAP 150,      5409.85,      5452.55,      5473.20,      5364.35,      5384.15,-25.7
,NIFTY SMLCAP 50,      2110.40,      2122.20,      2126.10,      2062.20,      2074.45,-35.95
,NIFTY SMLCAP 250,      3931.30,      3966.80,      3971.80,      3870.25,      3888.85,-42.45
,NIFTY MIDSML 400,      4877.75,      4917.85,      4928.15,      4826.95,      4845.85,-31.9
,NIFTY200 QUALTY30,      9201.45,      9217.85,      9306.85,      9138.25,      9156.95,-44.5
,Nifty IT,     14894.60,     14869.40,     14983.20,     14712.30,     14737.80,-156.8
,Nifty Next 50,     25329.45,     25489.00,     25666.15,     25046.05,     25162.65,-166.8
,Nifty Bank,     21187.35,     21295.50,     21568.85,     20629.70,     20724.90,-462.45
,NIFTY MIDCAP 100,     14222.65,     14333.45,     14424.50,     14103.10,     14168.65,-54
,Nifty 500,      8323.95,      8350.30,      8422.15,      8213.60,      8238.10,-85.85
,Nifty 100,     10346.70,     10367.75,     10472.80,     10202.70,     10231.25,-115.45
,Nifty Midcap 50,      3955.60,      3984.15,      4024.30,      3917.95,      3940.60,-15
,Nifty Realty,       202.65,       203.80,       207.45,       201.85,       202.65,0
,Nifty Infra,      3002.60,      3008.85,      3020.30,      2950.95,      2959.55,-43.05
,Nifty Energy,     14140.55,     14179.00,     14239.75,     13845.00,     13894.90,-245.65
,Nifty FMCG,     29502.15,     29507.25,     30117.65,     29455.05,     29524.90,22.75
,Nifty MNC,     13036.75,     13070.85,     13107.80,     12862.95,     12898.80,-137.95
,Nifty Pharma,      9939.10,      9950.50,     10227.90,      9948.75,     10122.05,182.95
,Nifty PSE,      2571.15,      2597.45,      2600.40,      2523.50,      2535.30,-35.85
,Nifty PSU Bank,      1370.60,      1377.85,      1400.45,      1339.60,      1347.90,-22.7
,Nifty Serv Sector,     13527.05,     13556.20,     13705.55,     13286.35,     13324.10,-202.95
,India VIX,29.6475,29.6475,30.3400,27.2400,30.2050,0.5575
,Nifty Auto,      6610.55,      6648.95,      6665.75,      6525.25,      6577.70,-32.85
,Nifty Metal,      2044.85,      2060.45,      2076.55,      2013.85,      2022.50,-22.35
,Nifty Media,      1365.80,      1365.45,      1371.50,      1311.90,      1320.85,-44.95
,NIFTY SMLCAP 100,      4477.70,      4514.50,      4518.80,      4391.00,      4414.15,-63.55
,Nifty 200,      5267.90,      5281.80,      5332.85,      5197.65,      5213.20,-54.7
,Nifty Div Opps 50,      2241.95,      2249.30,      2266.75,      2225.85,      2231.25,-10.7
,Nifty Commodities,      2881.45,      2900.30,      2904.95,      2836.00,      2844.70,-36.75
,Nifty Consumption,      4753.70,      4758.65,      4817.55,      4709.15,      4721.40,-32.3
,Nifty Fin Service,     10360.20,     10404.75,     10528.45,     10126.40,     10163.35,-196.85
,Nifty50 Div Point,        11.71,        11.71,        11.71,        11.71,        11.71,0
,Nifty100 Liq 15,      2606.85,      2619.95,      2646.50,      2556.30,      2569.70,-37.15
,Nifty CPSE,      1502.35,      1515.80,      1517.45,      1482.65,      1487.10,-15.25
,Nifty GrowSect 15,      5087.65,      5100.30,      5188.55,      5040.35,      5055.80,-31.85
,Nifty50 PR 2x Lev,      3317.85,      3326.50,      3398.25,      3223.05,      3238.75,-79.1
,Nifty50 PR 1x Inv,       431.15,       430.60,       437.35,       425.95,       436.30,5.15
,Nifty50 TR 2x Lev,      4353.60,      4364.95,      4459.10,      4229.25,      4249.80,-103.8
,Nifty50 TR 1x Inv,       376.60,       376.15,       382.00,       372.05,       381.15,4.55
,Nifty50 Value 20,      5034.80,      5037.15,      5084.95,      4993.05,      5003.25,-31.55
,Nifty Mid Liq 15,      3344.20,      3366.50,      3391.65,      3291.35,      3311.50,-32.7
,Nifty Pvt Bank,     11545.60,     11613.85,     11781.05,     11261.90,     11312.90,-232.7
,NIFTY100 Qualty30,      2417.90,      2424.45,      2447.50,      2400.85,      2406.55,-11.35
,Nifty GS 8 13Yr,      2174.65,      2175.03,      2178.76,      2175.03,      2178.52,3.87
,Nifty GS 10Yr,      1989.35,      1989.67,      1994.43,      1989.67,      1994.43,5.08
,Nifty GS 10Yr Cln,       978.48,       978.48,       980.83,       978.48,       980.83,2.35
,Nifty GS 4 8Yr,      2307.50,      2307.90,      2312.30,      2307.90,      2311.23,3.73
,Nifty GS 11 15Yr,      2347.92,      2348.35,      2351.94,      2348.35,      2350.68,2.76
,Nifty GS 15YrPlus,      2558.25,      2558.71,      2563.31,      2558.71,      2562.87,4.62
,Nifty GS Compsite,      2213.78,      2214.17,      2217.63,      2214.17,      2217.27,3.49

,ADVANCES,773
,DECLINES,1135
,UNCHANGED,77

,Total securities that have hit their price bands today,523

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,HDFCBANK,EQ,      1015.90,       987.30,-2.82,3106.21
,METROPOLIS,EQ,      1446.50,                 73337242.65,50434
,MFSL,EQ,       466.30,                378711704.45,796727
,MGEL,SM,        57.45,                   114900.00,2000
,MGL,EQ,       996.85,               1135522973.30,1133170
,MHHL,SM,        12.45,                    74700.00,6000
,MHRIL,EQ,       168.75,                  7981313.25,46885
,MIC,EQ,          .90,                   120689.10,134099
,MIDHANI,EQ,       204.85,                413431577.75,1998381
,MILTON,SM,        10.60,                    93280.00,8800
,MINDACORP,EQ,        63.00,                 96542585.35,1502497
,MINDAIND,EQ,       291.35,                 43474059.15,148953
,MINDTECK,EQ,        23.05,                   450083.75,19378
,MINDTREE,EQ,       895.95,                669072388.60,733328
,MIRCELECTR,EQ,         6.80,                  5338129.15,788057
,MIRZAINT,EQ,        43.15,                 16730180.15,379912
,MITTAL,EQ,       143.75,                 40721650.30,283928
,MMFL,EQ,       174.25,                  4993127.65,28055
,MMP,EQ,        62.35,                  1100744.95,17142
,MMTC,EQ,        17.00,                 53253093.20,3099206
,MODIRUBBER,BE,        30.80,                     3304.00,110
,MOHITIND,EQ,         3.60,                        7.20,2
,MOHOTAIND,EQ,         8.55,                    12961.80,1516
,MOIL,EQ,       153.50,                115155998.05,750717
,MOLDTECH,EQ,        36.80,                  1423099.45,38409
,MOLDTKPAC,EQ,       185.70,                 11514850.65,61155
,MONTECARLO,EQ,       149.70,                 12302736.80,80883
,MORARJEE,EQ,        10.20,                    36567.95,3494
,MOREPENLAB,EQ,        19.50,                 43616220.45,2178789
,MOTILALOFS,EQ,       568.70,                 43629523.30,75737
,MOTOGENFIN,EQ,        42.20,                  2779630.95,67750
,MPHASIS,EQ,       886.60,                111206001.50,124442
,MPSLTD,EQ,       245.20,                  2453976.65,9901
,MPTODAY,SM,        15.75,                    31500.00,2000
,MRF,EQ,     63994.15,                800951891.20,12490
,MRO-TEK,EQ,        21.25,                     4058.75,191
,MRPL,EQ,        33.30,                 56705034.95,1685705
,MSPL,EQ,         5.80,                    73312.20,12709
,MSTCLTD,EQ,       141.05,                185490383.85,1277809
,MTEDUCARE,EQ,        12.10,                  1989866.55,165356
,MTNL,EQ,         9.45,                 44907004.55,4585517
,MUKANDENGG,EQ,        10.25,                    80725.75,7923
,MUKANDLTD,EQ,        19.25,                   398717.25,20369
,MUKANDLTD,P1,         5.00,                      263.00,51
,MUKTAARTS,EQ,        28.95,                  1088915.15,36471
,MUNJALAU,EQ,        39.20,                  4874403.00,122537
,MUNJALSHOW,EQ,        91.55,                  2869063.15,31317
,MURUDCERA,EQ,        20.45,                 32438426.15,1616091
,MUTHOOTCAP,EQ,       350.55,                  7264447.65,20723
,MUTHOOTFIN,EQ,       943.60,               2142899933.35,2260490
,N100,EQ,       728.91,                 56905032.15,77512
,NABARD,N2,      1224.32,                   991716.48,810
,NABARD,N1,      1194.00,                    95524.00,80
,NACLIND,EQ,        26.35,                   752604.25,28262
,NAGAFERT,EQ,         6.60,                   508312.20,77017
,NAGREEKCAP,EQ,         6.20,                       62.00,10
,NAGREEKEXP,EQ,        13.70,                   831458.90,58918
,NAHARCAP,EQ,        66.40,                   159676.10,2304
,NAHARINDUS,EQ,        25.30,                  1151236.15,44985
,NAHARPOLY,EQ,        55.95,                  6383386.40,110145
,NAHARSPING,EQ,        36.05,                   591570.15,15933
,NAM-INDIA,EQ,       284.25,                299638667.30,1037655
,NATCOPHARM,EQ,       635.10,                379694641.00,594440
,NATHBIOGEN,EQ,       319.15,                  9322710.30,29141
,NATIONALUM,EQ,        32.50,                560052662.65,17122177
,NATNLSTEEL,EQ,         2.90,                    25232.90,8701
,NAUKRI,EQ,      2703.15,               4092356425.95,1519933
,NAVINFLUOR,EQ,      1546.50,                155879301.75,99849
,NAVKARCORP,EQ,        28.70,                133443735.50,4396556
,NAVNETEDUL,EQ,        73.45,                  4740551.35,64003
,NBCC,EQ,        22.05,                342262334.85,15286118
,NBIFIN,EQ,      1570.00,                   317097.05,202
,NBVENTURES,EQ,        39.15,                 11882721.85,298272
,NCC,EQ,        30.10,                755228197.35,24782041
,NCLIND,EQ,        64.85,                 11074213.00,167508
,NDGL,EQ,       494.00,                   191714.80,389
,NDL,EQ,        19.00,                  3814742.10,197022
,NDTV,BE,        38.00,                  1233441.70,32445
,NECCLTD,EQ,         5.60,                   452290.15,78131
,NECLIFE,EQ,        14.35,                  4612350.30,317394
,NELCAST,EQ,        47.60,                 33204398.60,693561
,NELCO,EQ,       190.50,                 13958547.15,70847
,NEOGEN,EQ,       460.15,                  5440486.55,11862
,NESCO,EQ,       454.50,                 22790878.40,49795
,NETF,EQ,       102.40,                    52362.47,506
,NETFCONSUM,EQ,        50.07,                   493442.92,9610
,NETFDIVOPP,EQ,        25.75,                    52197.53,2039
,NETFLTGILT,EQ,        21.64,                   601711.98,27837
,NETFMID150,EQ,        53.80,                  1606052.58,29543
,NETFNIF100,EQ,       113.61,                    45864.24,406
,NETFNV20,EQ,        53.34,                   317679.86,5856
,NETWORK18,EQ,        29.95,                105606608.15,3428184
,NEULANDLAB,EQ,       411.10,                 33201104.15,80140
,NEWGEN,EQ,       152.15,                 56732975.40,372675
,NEXTMEDIA,BE,         4.00,                      888.00,222
,NFL,EQ,        26.70,                 26555726.10,990467
,NH,EQ,       300.65,                 82520548.35,279734
,NHAI,N4,      1185.07,                  2232345.00,1890
,NHAI,N2,      1259.88,                 14095727.81,11197
,NHAI,N3,      1498.00,                   149799.89,100
,NHAI,NC,      1180.00,                   119180.00,101
,NHAI,N1,      1118.00,                   798652.00,715
,NHAI,N5,      1342.99,                   134299.00,100
,NHAI,NE,      1265.60,                   371027.88,293
,NHAI,N8,      1131.01,                    28275.25,25
,NHAI,NA,      1219.61,                  3757908.85,3084
,NHAI,N6,      1314.84,                   400202.75,305
,NHBTF2014,N6,      7203.00,                  2040744.85,284
,NHBTF2014,N3,      6844.00,                  1642560.00,240
,NHBTF2023,N5,      6395.00,                    12790.00,2
,NHPC,N6,      1400.00,                     5600.00,4
,NHPC,N5,      1275.00,                    30675.00,24
,NIBL,EQ,         5.90,                    87880.40,14733
,NIFTYBEES,EQ,       106.85,                254356292.94,2356586
,NIFTYEES,EQ,     12995.00,                   141954.68,11
,NIITLTD,EQ,        90.45,                158061567.25,1720402
,NIITTECH,EQ,      1414.30,                920725872.45,645680
,NILAINFRA,EQ,         4.35,                  4423720.40,1021190
,NILASPACES,EQ,          .95,                   376641.40,400731
,NILKAMAL,EQ,      1082.55,                 28631322.15,26376
,NIPPOBATRY,EQ,       485.90,                  1042380.45,2096
,NITCO,EQ,        17.80,                  2220585.90,124815
,NITINFIRE,BZ,          .40,                    20911.90,50486
,NITINSPIN,EQ,        34.95,                  1620479.45,45403
,NKIND,BE,        25.80,                    76886.45,2939
,NLCINDIA,EQ,        44.15,                 24541451.60,552994
,NOCIL,EQ,        91.55,                398838127.05,4264335
,NOIDATOLL,EQ,         4.50,                   228042.00,50676
,NPBET,EQ,       113.00,                    87593.57,768
,NRAIL,EQ,       192.05,                  3971872.55,19915
,NRBBEARING,EQ,        70.95,                 26971219.60,368556
,NSIL,EQ,       661.35,                   261050.90,384
,NTL,EQ,          .50,                        5.00,10
,NTPC,N1,      1205.00,                   267952.10,201
,NTPC,N7,        13.62,                   212059.58,15573
,NTPC,ND,      1310.00,                   102180.00,78
,NTPC,N6,      1416.10,                  1127866.15,797
,NUCLEUS,EQ,       241.05,                  6063705.05,24688
,NXTDIGITAL,EQ,       368.00,                   742001.15,2002
,OAL,EQ,       159.15,                   552654.40,3473
,OBEROIRLTY,EQ,       372.25,                111577491.30,299215
,OCCL,EQ,       661.05,                 12037466.75,17769
,OIL,EQ,        95.30,                 84540490.55,889069
,OILCOUNTUB,EQ,         5.75,                   670253.40,113749
,OISL,EQ,         3.15,                   360828.45,114598
,OLECTRA,EQ,        73.25,                   942874.00,12872
,OMAXAUTO,EQ,        29.70,                  1340429.45,43452
,OMAXE,EQ,       194.15,                209234800.10,1080337
,OMKARCHEM,BE,         3.55,                    35653.75,10026
,OMMETALS,EQ,        13.00,                  1369734.75,103163
,ONELIFECAP,EQ,         6.00,                    25182.85,4174
,ONEPOINT,EQ,        12.70,                    30018.45,2294
,ONMOBILE,EQ,        28.25,                  1107706.55,38499
,ONWARDTEC,EQ,        54.30,                   996533.25,18451
,OPAL,SM,        65.00,                    65000.00,1000
,OPTIEMUS,BE,        24.25,                    81209.30,3368
,OPTOCIRCUI,BE,         9.05,                  1519395.45,167889
,ORBTEXP,EQ,        55.20,                   290039.30,5110
,ORICONENT,EQ,        14.50,                  1189661.25,79173
,ORIENTABRA,EQ,        15.15,                  2828761.55,185077
,ORIENTALTL,EQ,        10.25,                  1753097.15,168615
,ORIENTBELL,EQ,        62.95,                  3208365.40,48995
,ORIENTCEM,EQ,        60.20,                 92026507.60,1530320
,ORIENTELEC,EQ,       179.95,                 17662488.60,97362
,ORIENTHOT,EQ,        23.20,                  3580683.00,152356
,ORIENTLTD,EQ,        82.90,                   233676.65,2770
,ORIENTPPR,EQ,        20.30,                 13165073.90,639052
,ORIENTREF,EQ,       151.90,                  6393663.45,41073
,ORISSAMINE,EQ,      1703.30,                 19909543.15,11403
,ORTEL,BZ,         1.10,                     1208.90,1099
,ORTINLABSS,EQ,        13.90,                  1073926.85,76551
,OSWALAGRO,EQ,         6.75,                   483916.35,70790
,OSWALSEEDS,SM,        31.80,                   885600.00,28000
,PAEL,EQ,         1.85,                     2758.65,1464
,PAISALO,EQ,       217.20,                  5565550.80,25356
,PALASHSECU,EQ,        23.30,                   408938.75,15612
,PALREDTEC,EQ,        13.00,                    43354.50,3328
,PANACEABIO,EQ,       169.75,                 22799535.35,134694
,PANACHE,EQ,        41.00,                   447257.10,10842
,PANAMAPET,EQ,        42.50,                  1090326.35,25564
,PAPERPROD,EQ,       205.60,                 27139400.80,130482
,PARABDRUGS,BZ,         1.75,                    35456.55,20130
,PARACABLES,EQ,         8.35,                  6472551.25,755926
,PARAGMILK,EQ,        88.15,                 27913650.90,312439
,PARSVNATH,BE,         2.20,                   564066.95,256958
,PATELENG,EQ,        13.25,                  3641582.20,266838
,PATINTLOG,EQ,        20.30,                   736578.75,35980
,PATSPINLTD,EQ,         3.60,                      219.60,61
,PCJEWELLER,EQ,        17.05,                155754634.75,9437765
,PDMJEPAPER,EQ,        13.00,                   592041.50,44640
,PDSMFL,EQ,       262.70,                   863449.35,3260
,PEARLPOLY,EQ,        11.75,                    41965.65,3753
,PENIND,EQ,        17.30,                 21345734.55,1168101
,PENINLAND,EQ,         3.95,                  1078716.75,256507
,PERSISTENT,EQ,       581.90,                 21621663.40,37219
,PFC,N4,      1111.98,                    86708.00,78
,PFC,N5,      1240.00,                   495001.00,400
,PFC,N3,      1292.01,                   107728.69,83
,PFC,N6,      1205.99,                   301498.00,250
,PFC,N8,      1430.79,                   985634.00,691
,PFIZER,EQ,      4141.45,                528624449.40,126876
,PFOCUS,EQ,        26.65,                 10278780.95,359650
,PFS,EQ,        10.30,                  8440669.65,802161
,PGEL,EQ,        42.85,                  1037186.20,23128
,PGHL,EQ,      4239.40,                 35875615.15,8449
,PGIL,EQ,       106.70,                   740009.30,6795
,PHILIPCARB,EQ,        91.65,                252113375.75,2701074
,PHOENIXLTD,EQ,       584.90,                 32779552.75,54758
,PIGL,SM,         9.50,                    38000.00,4000
,PIIND,EQ,      1593.45,                441026487.90,277022
,PILANIINVS,EQ,      1379.15,                  1877978.70,1343
,PILITA,EQ,         4.70,                   211630.85,44063
,PIONDIST,EQ,       116.35,                  1711798.25,14647
,PIONEEREMB,EQ,        21.40,                   152392.90,6960
,PITTIENG,EQ,        26.40,                   470249.45,17295
,PKTEA,BE,        95.10,                    38072.20,400
,PLASTIBLEN,EQ,       154.15,                  1660626.50,10613
,PNBGILTS,EQ,        33.55,                 15274946.65,451417
,PNBHOUSING,EQ,       197.30,                 90216278.60,448622
,PNC,EQ,        14.10,                   262278.65,18754
,PNCINFRA,EQ,       123.55,                 21416271.70,170358
,PODDARHOUS,EQ,       175.35,                   626047.35,3543
,PODDARMENT,EQ,       147.40,                  2441464.20,16777
,POKARNA,BE,       109.50,                  6000981.40,54600
,POLYCAB,EQ,       774.80,                336695567.80,426837
,POLYMED,EQ,       279.15,                 25633554.90,92230
,POLYPLEX,EQ,       440.25,                 15628840.85,35457
,PONNIERODE,EQ,       148.65,                  2029848.00,13380
,POWERINDIA,EQ,       839.25,                 16763525.85,19984
,POWERMECH,EQ,       389.65,                  9533853.60,24178
,PPAP,EQ,       173.50,                 21467200.05,117265
,PPL,EQ,        49.30,                 11261722.25,229510
,PRABHAT,EQ,        67.15,                  3057358.40,45673
,PRADIP,EQ,          .55,                     1452.00,2640
,PRAENG,EQ,         6.65,                   317170.65,46984
,PRAJIND,EQ,        63.15,                104189054.75,1621742
,PRAKASH,EQ,        36.60,                 34762033.95,929093
,PRAKASHSTL,BE,         1.20,                   215184.00,179320
,PRAXIS,EQ,        27.70,                   462141.50,16321
,PRECAM,EQ,        25.95,                  4777136.80,175799
,PRECOT,EQ,        21.60,                    48869.40,2145
,PRECWIRE,EQ,        93.50,                  2583518.70,27505
,PREMEXPLN,EQ,        72.50,                  3232747.90,42571
,PREMIER,EQ,         1.45,                      217.50,150
,PREMIERPOL,EQ,        21.30,                    63194.80,2958
,PRESSMN,EQ,        18.05,                   793454.00,43158
,PRESTIGE,EQ,       181.00,                232166981.50,1284082
,PRICOLLTD,EQ,        41.40,                  1382369.20,32707
,PRIMESECU,EQ,        34.75,                   376383.45,10669
,PRINCEPIPE,EQ,       112.85,                 41745028.20,345369
,PROSEED,EQ,          .25,                    17709.15,60708
,PROZONINTU,EQ,        24.25,                  2187398.50,90202
,PRSMJOHNSN,EQ,        43.15,                 20129276.55,454753
,PSB,EQ,        17.15,                  4753620.35,276547
,PSPPROJECT,EQ,       381.85,                 76471774.60,198900
,PSUBNKBEES,EQ,        14.87,                  7278477.85,479069
,PTC,EQ,        36.65,                 90676619.85,2448255
,PTL,EQ,        31.25,                  1111877.60,34601
,PULZ,SM,        10.70,                    42800.00,4000
,PUNJABCHEM,EQ,       440.00,                   312758.80,706
,PUNJLLOYD,BZ,         1.35,                   208828.80,154688
,PURVA,EQ,        42.50,                  4680153.65,108472
,PVR,EQ,      1087.45,               8665003308.05,7779316
,QGOLDHALF,EQ,      2043.00,                  4498525.25,2206
,QNIFTY,EQ,      1033.28,                    47885.55,46
,QUESS,EQ,       267.25,                169632117.00,628849
,QUICKHEAL,EQ,       105.90,                 34149825.90,312400
,RADAAN,EQ,          .95,                      170.05,179
,RADICO,EQ,       343.40,                221978588.50,633866
,RADIOCITY,EQ,        14.20,                 46766468.15,3195814
,RAIN,EQ,        74.65,                148288224.45,1940545
,RAJESHEXPO,EQ,       478.90,                 95136652.55,195978
,RAJRATAN,EQ,       218.85,                  1689447.60,7622
,RAJRAYON,BZ,          .20,                   558226.30,3064767
,RAJSREESUG,EQ,        14.85,                   760347.40,50445
,RAJTV,EQ,        36.65,                   108477.65,2936
,RALLIS,EQ,       240.25,                196906004.75,797892
,RAMANEWS,EQ,        12.00,                   399095.30,32751
,RAMASTEEL,EQ,        32.65,                   130625.95,3985
,RAMCOCEM,EQ,       612.85,                211651710.10,342138
,RAMCOIND,EQ,       135.15,                  7900724.00,57517
,RAMCOSYS,EQ,        76.65,                 25251364.80,320645
,RAMKY,EQ,        36.55,                  2610735.35,68502
,RAMSARUP,BZ,          .55,                     5545.10,10082
,RANASUG,EQ,         4.30,                  5727044.70,1349919
,RANEENGINE,EQ,       212.20,                   501047.95,2351
,RANEHOLDIN,EQ,       410.00,                  6101850.10,14495
,RATNAMANI,EQ,      1070.00,                 45056110.95,42445
,RAYMOND,EQ,       304.10,                565155103.30,1814401
,RBL,EQ,       485.70,                 13424982.15,27268
,RBLBANK,EQ,       140.55,              13616822009.55,96329366
,RCF,EQ,        44.75,                143136478.80,3182686
,RCOM,BE,         1.00,                 38639944.85,38744357
,RECLTD,EQ,        96.80,               2724948786.60,26992337
,RECLTD,NF,      1334.95,                    66747.50,50
,RECLTD,N2,      1189.00,                   672295.00,567
,RECLTD,NH,      1314.80,                     2629.60,2
,RECLTD,N1,      1093.75,                    87500.00,80
,RECLTD,NI,      1265.00,                   444653.90,352
,RECLTD,N9,      1300.00,                  1950039.00,1500
,REDINGTON,EQ,        84.70,                 80532598.70,947278
,REFEX,EQ,        55.15,                 14784323.65,258762
,RELAXO,EQ,       659.95,                794046377.35,1168386
,RELCAPITAL,BE,         8.45,                 40559866.25,4672942
,RELIABLE,SM,        23.30,                    55920.00,2400
,RELIGARE,EQ,        37.95,                 71954116.75,1966955
,RELINFRA,EQ,        22.20,                194385003.10,8408343
,REMSONSIND,EQ,        80.00,                  3480422.95,45018
,RENUKA,EQ,         6.90,                  1932138.00,280020
,REPCOHOME,EQ,       103.75,                 64937201.90,611271
,REPRO,EQ,       375.25,                  1987705.35,5241
,RESPONIND,EQ,        78.90,                  9058753.35,113017
,REVATHI,EQ,       352.55,                   118945.75,331
,RGL,EQ,       242.40,                  1040417.70,4301
,RHFL,N4,       149.00,                   109990.99,740
,RHFL,N8,       114.00,                    53997.00,503
,RHFL,BE,         1.45,                  2036632.30,1404574
,RICOAUTO,EQ,        33.85,                 26354509.75,760618
,RIIL,EQ,       301.00,                 53212031.60,174863
,RITES,EQ,       243.85,                164896907.85,664953
,RKDL,EQ,         8.60,                   289096.50,33241
,RKEC,SM,        33.40,                    33400.00,1000
,RKFORGE,EQ,       182.00,                  7310714.25,38966
,RMCL,BE,         3.95,                    82116.55,20789
,RMDRIP,SM,        51.45,                  1231900.00,24000
,RML,EQ,       215.60,                  3378339.10,15146
,RNAVAL,EQ,         1.55,                  5244992.30,3383866
,ROHITFERRO,EQ,          .80,                     9597.60,11997
,ROHLTD,EQ,        57.65,                 17512643.85,299239
,ROLLT,BE,         1.50,                     9090.00,6060
,ROLTA,EQ,         3.90,                  5503286.80,1404960
,ROSSELLIND,EQ,        54.90,                   362030.15,6663
,RPGLIFE,EQ,       272.30,                 52915696.90,192562
,RPOWER,EQ,         2.50,                  9198210.00,3679284
,RPPINFRA,EQ,        65.75,                 19842500.10,346604
,RSSOFTWARE,EQ,        14.60,                   283051.35,18953
,RSWM,EQ,        73.80,                  2152159.35,28233
,RSYSTEMS,EQ,        95.65,                  3483889.20,35818
,RTNINFRA,EQ,         2.20,                   123431.00,56105
,RTNPOWER,EQ,         1.55,                   697816.20,450204
,RUBYMILLS,EQ,       169.10,                   476989.65,2821
,RUCHI,BE,       806.10,                 68001901.00,84437
,RUCHINFRA,BE,        11.55,                  6543490.80,566536
,RUCHIRA,EQ,        41.65,                  2550342.30,60205
,RUPA,EQ,       165.30,                  4703088.10,27807
,RUSHIL,EQ,       126.45,                  1284724.05,10064
,RVNL,EQ,        19.05,                133215494.45,6900176
,S&SPOWER,BE,        18.35,                    47928.00,2665
,SABEVENTS,BE,         1.05,                     1378.20,1353
,SABTN,BE,         1.60,                    50966.20,31757
,SADBHAV,EQ,        45.55,                 36229799.55,785536
,SADBHIN,EQ,        16.10,                  4458471.30,272282
,SAFARI,EQ,       384.45,                  4962536.45,12943
,SAGARDEEP,EQ,        86.20,                  3527246.00,41795
,SAGCEM,EQ,       328.75,                 12960238.60,38132
,SAIL,EQ,        32.15,               1067195124.45,32610889
,SAKAR,EQ,        52.25,                    67428.15,1291
,SAKHTISUG,EQ,        10.05,                  3393418.65,330015
,SAKSOFT,EQ,       183.25,                  3966611.50,21312
,SAKUMA,BE,         9.20,                  3794252.65,412445
,SALASAR,BE,       108.75,                  4593819.65,42302
,SALONA,EQ,        57.05,                    20757.35,367
,SALSTEEL,BE,         2.50,                    29240.40,11767
,SALZERELEC,EQ,        70.80,                  1986904.20,28444
,SAMBHAAV,EQ,         2.00,                   199131.70,101870
,SANCO,EQ,        11.80,                   170550.00,14499
,SANDESH,EQ,       508.90,                   134438.10,269
,SANDHAR,EQ,       171.70,                 24709379.25,139895
,SANGAMIND,EQ,        44.55,                   233811.30,5088
,SANGHIIND,EQ,        19.75,                 29100762.40,1434099
,SANGHVIFOR,EQ,        14.35,                    10218.60,682
,SANGHVIMOV,EQ,        58.50,                   789904.00,13223
,SANGINITA,EQ,        75.70,                  2054600.30,26920
,SANOFI,EQ,      7975.65,                217905226.25,27294
,SANWARIA,BE,         2.65,                  6218179.35,2337510
,SARDAEN,EQ,       168.30,                  8273068.35,47705
,SAREGAMA,EQ,       427.65,                 54192961.90,127112
,SARLAPOLY,EQ,        17.95,                   699623.00,37829
,SARVESHWAR,SM,        12.50,                    20000.00,1600
,SASKEN,EQ,       456.35,                 29394764.10,63287
,SASTASUNDR,EQ,        79.10,                   143219.15,1835
,SATHAISPAT,BE,         1.85,                    19992.35,10543
,SATIA,EQ,        78.60,                   411348.30,5090
,SATIN,EQ,        70.20,                  2725093.80,38819
,SBICARD,EQ,       611.65,               1439278950.10,2338124
,SBIETFQLTY,EQ,        92.99,                   135343.87,1458
,SBIN,N2,     11246.93,                    22470.23,2
,SBIN,N5,     11442.93,                  4907738.25,429
,SCAPDVR,EQ,          .50,                   192409.00,391753
,SCHAEFFLER,EQ,      3663.45,                 38370904.05,10432
,SCHAND,BE,        46.60,                   469836.65,9981
,SCHNEIDER,EQ,        88.70,                 35584378.05,396097
,SCI,EQ,        48.60,                137701094.10,2823333
,SDBL,BE,        71.40,                  1926686.95,26577
,SEAMECLTD,EQ,       356.90,                  1227891.05,3449
,SECURCRED,SM,        16.15,                    81900.00,5400
,SELAN,EQ,       106.55,                  4537400.50,40808
,SEPOWER,BE,         3.05,                   136964.65,46953
,SEQUENT,EQ,        85.25,                 43096540.90,502406
,SERVOTECH,SM,        12.70,                    99200.00,8000
,SESHAPAPER,EQ,       161.95,                 52965746.45,330101
,SETCO,EQ,        11.20,                  1683638.65,147909
,SETF10GILT,EQ,       196.99,                   283949.01,1446
,SETFGOLD,EQ,      4203.70,                 35952221.40,8597
,SETFNIF50,EQ,       103.85,                 18850816.45,179633
,SETFNIFBK,EQ,       205.91,                 73150479.69,347643
