,05-Jun-2020
The Nifty witnessed an intraday movement of about 137.05 points.The closing index was 1.13 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 64333.24
, Traded Quantity (in Lakhs), 50148.39
, Number of Trades, 20709104
, Total Market Capitalisation (Rs. Crores), 13314432.88

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     10029.10,     10093.80,     10177.80,     10040.75,     10142.15,113.05
,NIFTY50 EQL Wgt,     10481.25,     10563.50,     10692.45,     10541.10,     10663.45,182.2
,NIFTY100 EQL Wgt,     11406.70,     11507.65,     11689.45,     11480.15,     11662.70,256
,NIFTY100 LowVol30,      8241.10,      8285.45,      8303.55,      8236.20,      8273.00,31.9
,NIFTY Alpha 50,     12337.30,     12415.55,     12635.20,     12357.90,     12612.95,275.65
,NIFTY MIDCAP 150,      5293.15,      5334.45,      5391.10,      5315.35,      5385.65,92.5
,NIFTY SMLCAP 50,      2009.45,      2033.20,      2090.70,      2031.85,      2085.10,75.65
,NIFTY SMLCAP 250,      3781.40,      3825.00,      3893.00,      3823.70,      3887.70,106.3
,NIFTY MIDSML 400,      4748.60,      4790.80,      4851.35,      4779.15,      4846.35,97.75
,NIFTY200 QUALTY30,      9206.35,      9264.20,      9269.20,      9167.35,      9209.25,2.9
,Nifty IT,     14627.45,     14715.90,     14732.85,     14599.75,     14627.45,0
,Nifty Next 50,     24854.80,     25048.80,     25368.25,     24947.00,     25324.80,470
,Nifty Bank,     20390.45,     20516.40,     21198.70,     20425.05,     21034.50,644.05
,NIFTY MIDCAP 100,     13912.80,     14025.30,     14178.85,     13964.25,     14158.05,245.25
,Nifty 500,      8185.90,      8243.60,      8319.40,      8206.10,      8299.35,113.45
,Nifty 100,     10198.00,     10265.70,     10357.50,     10213.85,     10324.15,126.15
,Nifty Midcap 50,      3880.95,      3909.80,      3953.35,      3891.85,      3946.45,65.5
,Nifty Realty,       197.35,       196.35,       202.60,       194.50,       202.00,4.65
,Nifty Infra,      2948.80,      2973.05,      3014.05,      2968.05,      3002.45,53.65
,Nifty Energy,     13704.60,     13762.15,     14002.50,     13738.85,     13925.40,220.8
,Nifty FMCG,     29621.55,     29789.35,     29802.75,     29428.25,     29542.00,-79.55
,Nifty MNC,     12818.80,     12905.30,     13017.05,     12860.95,     12996.25,177.45
,Nifty Pharma,     10077.85,     10161.40,     10234.80,     10061.95,     10081.30,3.45
,Nifty PSE,      2427.35,      2431.15,      2509.00,      2422.15,      2500.90,73.55
,Nifty PSU Bank,      1297.90,      1318.50,      1397.00,      1314.10,      1386.75,88.85
,Nifty Serv Sector,     13251.05,     13319.80,     13487.45,     13210.45,     13426.65,175.6
,India VIX,29.6900,29.6900,29.6900,25.9200,28.6800,-1.0100
,Nifty Auto,      6511.35,      6563.80,      6645.15,      6527.00,      6628.75,117.4
,Nifty Metal,      1972.90,      1995.90,      2057.05,      1990.15,      2049.70,76.8
,Nifty Media,      1319.45,      1340.10,      1398.45,      1334.35,      1388.90,69.45
,NIFTY SMLCAP 100,      4278.55,      4333.70,      4430.25,      4332.00,      4423.10,144.55
,Nifty 200,      5188.10,      5223.35,      5270.05,      5197.40,      5255.15,67.05
,Nifty Div Opps 50,      2196.20,      2205.35,      2221.15,      2195.85,      2211.90,15.7
,Nifty Commodities,      2802.35,      2822.55,      2884.05,      2817.35,      2879.05,76.7
,Nifty Consumption,      4743.35,      4784.30,      4787.45,      4736.70,      4774.80,31.45
,Nifty Fin Service,     10110.85,     10171.25,     10402.40,     10094.20,     10334.85,224
,Nifty50 Div Point,        11.71,        11.71,        11.71,        11.71,        11.71,0
,Nifty100 Liq 15,      2485.70,      2516.35,      2570.60,      2497.45,      2561.50,75.8
,Nifty CPSE,      1436.90,      1438.20,      1479.95,      1433.30,      1473.50,36.6
,Nifty GrowSect 15,      5066.40,      5096.20,      5122.60,      5042.05,      5093.55,27.15
,Nifty50 PR 2x Lev,      3230.00,      3271.40,      3325.25,      3237.55,      3302.55,72.55
,Nifty50 PR 1x Inv,       436.95,       434.20,       436.50,       430.55,       432.10,-4.85
,Nifty50 TR 2x Lev,      4238.35,      4292.65,      4363.30,      4248.25,      4333.50,95.15
,Nifty50 TR 1x Inv,       381.70,       379.25,       381.25,       376.10,       377.45,-4.25
,Nifty50 Value 20,      4976.30,      4995.25,      5002.95,      4956.65,      4975.80,-.5
,Nifty Mid Liq 15,      3317.40,      3337.00,      3371.00,      3309.70,      3362.90,45.5
,Nifty Pvt Bank,     11128.70,     11185.40,     11485.90,     11113.85,     11399.70,271
,NIFTY100 Qualty30,      2400.80,      2416.30,      2419.55,      2393.80,      2407.90,7.1
,Nifty GS 8 13Yr,      2174.33,      2174.72,      2174.72,      2169.66,      2173.21,-1.12
,Nifty GS 10Yr,      1989.66,      1989.98,      1989.98,      1983.04,      1986.11,-3.55
,Nifty GS 10Yr Cln,       979.26,       979.26,       979.26,       975.83,       977.35,-1.91
,Nifty GS 4 8Yr,      2307.14,      2307.54,      2307.54,      2303.35,      2306.24,-.9
,Nifty GS 11 15Yr,      2348.48,      2348.90,      2349.65,      2345.06,      2348.18,-.3
,Nifty GS 15YrPlus,      2556.62,      2557.09,      2557.70,      2556.52,      2556.82,.2
,Nifty GS Compsite,      2213.46,      2213.85,      2213.85,      2209.10,      2212.24,-1.22

,ADVANCES,1588
,DECLINES,312
,UNCHANGED,66

,Total securities that have hit their price bands today,565

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,BAJFINANCE,EQ,      2313.05,      2390.35,3.34,3719.96
,ALANKIT,EQ,        15.35,                  2259258.10,148520
,ALBERTDAVD,EQ,       522.50,                 24274717.90,45933
,ALCHEM,BE,         6.05,                   231019.25,38185
,ALEMBICLTD,EQ,        53.95,                131143285.35,2427324
,ALICON,EQ,       244.55,                  1375138.00,5693
,ALKALI,EQ,        46.90,                  1164552.40,25026
,ALKEM,EQ,      2394.55,                512451064.95,209490
,ALKYLAMINE,EQ,      2093.90,                134364355.25,64013
,ALLCARGO,EQ,        81.55,                 37686282.40,465365
,ALLSEC,EQ,       192.15,                  1336821.95,7117
,ALMONDZ,EQ,        11.00,                    15226.40,1383
,ALOKINDS,EQ,        22.40,                 10445299.20,466308
,ALPA,EQ,        21.20,                  1623213.50,77942
,ALPHAGEO,EQ,       175.80,                 47449904.15,279539
,ALPSINDUS,EQ,          .85,                    23224.45,27324
,AMARAJABAT,EQ,       670.80,                822611658.60,1232201
,AMBER,EQ,      1532.55,                 75484506.70,50078
,AMBIKCO,EQ,       687.15,                  3192511.95,4780
,AMDIND,EQ,        15.45,                   296590.65,19775
,AMJLAND,EQ,        16.05,                   112525.30,7224
,AMRUTANJAN,EQ,       350.20,                 29739110.90,84075
,ANANTRAJ,EQ,        17.90,                 10356227.35,587866
,ANDHRACEMT,EQ,         4.70,                   636083.90,135337
,ANDHRAPAP,EQ,       255.60,                 20211891.60,81394
,ANDHRSUGAR,EQ,       252.80,                 53054894.75,209096
,ANIKINDS,EQ,        10.25,                    97113.70,9700
,ANKITMETAL,EQ,          .45,                    16864.25,37465
,ANSALAPI,BE,         4.55,                   836618.45,179405
,ANSALHSG,EQ,         3.30,                   894098.95,275037
,ANUP,EQ,       372.45,                  2486951.30,6771
,APARINDS,EQ,       323.35,                 11631488.10,35985
,APCL,EQ,       130.75,                   879541.10,6796
,APCOTEXIND,EQ,       106.95,                  4833828.85,45399
,APEX,EQ,       201.10,                 72959488.00,360521
,APLAPOLLO,EQ,      1640.15,                116747558.55,71503
,APLLTD,EQ,       853.25,                134457703.65,157987
,APOLLO,EQ,        90.35,                 27473374.30,311550
,APOLLOHOSP,EQ,      1359.05,                748952028.85,548934
,APOLLOPIPE,EQ,       323.60,                  7351497.00,22724
,APOLLOTYRE,EQ,       104.70,               1289184597.95,12381783
,APOLSINHOT,EQ,       458.00,                   643062.60,1428
,APTECHT,EQ,       102.60,                 10531525.90,102527
,ARCHIDPLY,EQ,        21.80,                   587087.40,27116
,ARCHIES,EQ,        11.05,                  1025841.20,93234
,ARCOTECH,BE,         1.85,                   104630.10,55277
,ARENTERP,EQ,         9.60,                     6400.05,659
,ARIES,EQ,        67.10,                  1556022.50,23140
,ARIHANT,EQ,        15.00,                     8264.55,551
,ARIHANTSUP,EQ,        19.40,                   206442.60,10923
,ARMANFIN,EQ,       366.20,                  6125047.20,17017
,AROGRANITE,EQ,        25.20,                   268705.05,10839
,ARROWGREEN,EQ,        42.10,                   137427.80,3276
,ARSHIYA,BE,        11.00,                    88275.00,8025
,ARSSINFRA,EQ,        12.95,                   422542.25,33904
,ARTEMISMED,EQ,       183.05,                   269795.10,1498
,ARVIND,EQ,        36.70,                133996860.30,3613081
,ARVINDFASN,EQ,       183.85,                 26770288.20,145892
,ARVSMART,EQ,        70.95,                  9568591.60,134188
,ASAHIINDIA,EQ,       185.40,                 42742314.05,231338
,ASAHISONG,EQ,       114.35,                  3271727.80,28867
,ASAL,EQ,        17.75,                   299471.10,17012
,ASALCBR,EQ,       223.85,                 17530719.65,78930
,ASCOM,SM,        33.75,                   271000.00,8000
,ASHAPURMIN,EQ,        34.40,                  1981612.95,57915
,ASHIANA,EQ,        49.70,                  7308999.55,150854
,ASHIMASYN,EQ,         5.75,                    48806.00,8488
,ASHOKA,EQ,        52.95,                 57784324.40,1089027
,ASIANHOTNR,EQ,        56.10,                  2639501.20,48333
,ASIANTILES,EQ,       128.65,                 17414667.85,133054
,ASPINWALL,EQ,       107.85,                   237174.85,2243
,ASTEC,EQ,       735.85,                199660967.85,274097
,ASTERDM,EQ,       100.95,                 23406927.75,233106
,ASTRAL,EQ,       914.25,                104711716.90,114021
,ASTRAMICRO,EQ,        88.65,                 61906650.85,718723
,ASTRAZEN,EQ,      3177.10,                253053091.75,78884
,ASTRON,EQ,        31.95,                  1086397.15,34503
,ATFL,EQ,       509.05,                  4330723.10,8452
,ATLANTA,EQ,         6.80,                   181738.55,27350
,ATLASCYCLE,BE,        42.85,                   410888.65,9589
,ATUL,EQ,      4633.05,                 50548764.55,10874
,ATULAUTO,EQ,       168.70,                  9425338.75,55995
,AUBANK,EQ,       481.65,                629435602.15,1349389
,AURIONPRO,EQ,        45.40,                   222427.65,4952
,AUSOMENT,EQ,        26.00,                    33552.60,1288
,AUTOAXLES,EQ,       515.70,                  6367586.00,12385
,AUTOIND,BE,        17.25,                   433526.15,25621
,AUTOLITIND,EQ,        18.35,                   288664.60,16007
,AVADHSUGAR,EQ,       173.00,                 15516280.30,91019
,AVANTIFEED,EQ,       456.20,                283496458.25,621464
,AVG,SM,        33.95,                    40740.00,1200
,AVTNPL,EQ,        41.15,                 12958053.40,317262
,AXISCADES,EQ,        34.45,                  3535940.40,103667
,AXISGOLD,EQ,      4083.05,                  2389521.35,587
,AXISNIFTY,EQ,      1039.68,                   355639.98,344
,AYMSYNTEX,EQ,        20.50,                  1031523.25,53579
,BAGFILMS,EQ,         1.85,                   685897.00,377669
,BAJAJCON,EQ,       147.40,                107641136.65,732367
,BAJAJELEC,EQ,       446.80,                161655124.10,354834
,BAJAJHIND,EQ,         5.30,                  3371022.60,636042
,BALAJITELE,EQ,        72.30,                 21058858.50,291866
,BALAMINES,EQ,       397.50,                 30638021.95,76919
,BALAXI,EQ,       109.15,                   333774.65,3183
,BALKRISHNA,EQ,        12.90,                   168030.45,13108
,BALKRISIND,EQ,      1163.15,                549751532.90,475792
,BALLARPUR,EQ,          .60,                  3872485.85,6832977
,BALMLAWRIE,EQ,       110.60,                257294473.55,2326120
,BALPHARMA,EQ,        41.35,                   993829.75,24132
,BALRAMCHIN,EQ,       123.95,                620928583.30,4997863
,BANARBEADS,EQ,        33.75,                    19315.70,582
,BANARISUG,EQ,       955.80,                  1285446.40,1340
,BANCOINDIA,EQ,        69.45,                 58059027.90,824131
,BANG,EQ,        16.75,                   195935.45,11928
,BANKA,SM,        61.40,                    73680.00,1200
,BANKBEES,EQ,       211.96,                366833209.23,1753032
,BANKINDIA,EQ,        42.10,                252008361.85,6044364
,BANSWRAS,EQ,        77.60,                   996498.15,12818
,BARTRONICS,BZ,         1.70,                    37380.70,22316
,BASF,EQ,      1151.00,                 51056719.05,44628
,BASML,EQ,        93.85,                    79016.20,854
,BATAINDIA,EQ,      1414.25,               1018957870.75,725101
,BAYERCROP,EQ,      5392.20,                157831425.35,29230
,BBL,EQ,       742.75,                 14936821.75,20793
,BBTC,EQ,      1092.80,                405796222.80,363612
,BCG,BE,         8.65,                  3477222.15,401991
,BCP,EQ,         5.95,                   666721.30,112054
,BDL,EQ,       243.10,                 27628373.90,113486
,BEARDSELL,BE,         8.95,                    20000.30,2252
,BEDMUTHA,EQ,        13.45,                   139661.00,10429
,BEL,EQ,        73.95,                703518663.05,9540158
,BEML,EQ,       621.75,               1298130210.10,2101164
,BEPL,EQ,        39.95,                 31485418.80,791194
,BETA,SM,        54.00,                   173600.00,3200
,BFINVEST,EQ,       288.30,                 18624911.85,65866
,BFUTILITIE,EQ,       180.30,                 95086334.45,537620
,BGRENERGY,EQ,        31.00,                  7274530.65,232237
,BHAGERIA,EQ,       111.55,                  6361676.55,56429
,BHAGYANGR,EQ,        16.45,                   633731.10,38697
,BHAGYAPROP,EQ,        20.30,                   111868.40,5575
,BHANDARI,EQ,         1.10,                   143398.25,130427
,BHARATFORG,EQ,       349.05,                839346046.10,2421775
,BHARATGEAR,EQ,        44.30,                   910714.50,20847
,BHARATRAS,EQ,      7050.60,                 31102465.85,4453
,BHARATWIRE,EQ,        18.75,                   778220.75,42001
,BHEL,EQ,        27.75,               1384806697.20,50341575
,BIGBLOC,EQ,        26.60,                    63628.30,2407
,BIL,EQ,       100.50,                  1133330.90,11384
,BILENERGY,EQ,          .90,                   252032.40,280036
,BINDALAGRO,EQ,        11.30,                   527146.95,47268
,BIOFILCHEM,BE,        12.85,                   130637.50,10031
,BIRLACABLE,EQ,        46.35,                 19846236.60,422324
,BIRLACORPN,EQ,       537.70,                399099034.10,743844
,BIRLAMONEY,EQ,        34.90,                 29472939.00,832289
,BIRLATYRE,EQ,        20.35,                   290740.45,14287
,BKMINDST,EQ,          .85,                    17207.40,20244
,BLBLIMITED,EQ,         3.70,                    91734.15,25524
,BLISSGVS,EQ,        97.25,                 18854637.95,191863
,BLKASHYAP,EQ,         4.65,                  1394739.15,297704
,BLS,EQ,        43.65,                  3515540.40,81892
,BLUECOAST,BE,         2.75,                     5904.30,2014
,BLUEDART,EQ,      2118.90,                 41101036.60,19659
,BLUESTARCO,EQ,       531.80,                232343345.60,432312
,BODALCHEM,EQ,        56.20,                112472060.10,2035238
,BOHRA,SM,         1.95,                    19500.00,10000
,BOMDYEING,EQ,        67.80,                632133889.05,9637823
,BORORENEW,EQ,        64.35,                  5307073.20,82472
,BPL,EQ,        17.25,                  2677086.90,157518
,BRFL,EQ,         4.75,                  2172611.00,465896
,BRIGADE,EQ,       119.45,                 35713403.65,307212
,BRITANNIA,N2,        32.62,                   384352.45,11776
,BRNL,EQ,        39.95,                  2292551.15,57262
,BROOKS,BE,        31.55,                   670950.40,21454
,BSE,EQ,       408.55,                 92297415.15,229307
,BSELINFRA,EQ,         1.00,                    25621.50,25879
,BSHSL,SM,       106.00,                   127200.00,1200
,BSL,EQ,        23.85,                   302231.45,12627
,BSLGOLDETF,EQ,      4279.00,                   523621.90,122
,BSLNIFTY,EQ,       109.00,                    71770.08,659
,BSOFT,EQ,        81.65,                204787793.40,2488940
,BURNPUR,EQ,         1.20,                    61614.40,51637
,BUTTERFLY,EQ,       125.60,                 23789231.55,186482
,BVCL,BE,        11.55,                    45526.80,4072
,BYKE,EQ,        11.95,                  1685568.05,138861
,CADSYS,SM,        18.80,                    37600.00,2000
,CALSOFT,EQ,         9.40,                   510326.50,54449
,CAMLINFINE,EQ,        43.50,                 21520172.00,495796
,CANBK,EQ,       104.30,               3049877992.40,30016516
,CANDC,BZ,         3.55,                    85639.35,24495
,CANFINHOME,EQ,       313.50,                103013163.70,333189
,CANTABIL,EQ,       226.20,                  6494924.05,28793
,CAPACITE,EQ,        85.10,                 37673235.70,444662
,CAPLIPOINT,EQ,       327.70,                 27704358.80,84659
,CAPTRUST,EQ,        66.00,                    70029.00,1065
,CARBORUNIV,EQ,       243.65,                 15851223.15,64943
,CAREERP,EQ,       164.00,                 10611664.70,66116
,CARERATING,EQ,       399.75,                 28468610.15,70996
,CASTEXTECH,BE,          .40,                    59291.00,149840
