,03-Jul-2020
The Nifty witnessed an intraday movement of about 68.65 points.The closing index was 0.53 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 48721.03
, Traded Quantity (in Lakhs), 29277.87
, Number of Trades, 15452869
, Total Market Capitalisation (Rs. Crores), 14140270.25

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     10551.70,     10614.95,     10631.30,     10562.65,     10607.35,55.65
,NIFTY50 EQL Wgt,     10816.10,     10879.30,     10902.30,     10830.90,     10877.65,61.55
,NIFTY100 EQL Wgt,     11984.20,     12051.75,     12068.45,     12001.65,     12048.25,64.05
,NIFTY100 LowVol30,      8437.70,      8474.30,      8500.85,      8433.10,      8477.15,39.45
,NIFTY Alpha 50,     13795.20,     13909.80,     13951.45,     13886.90,     13940.55,145.35
,NIFTY MIDCAP 150,      5701.25,      5739.90,      5755.05,      5706.35,      5739.35,38.1
,NIFTY SMLCAP 50,      2212.80,      2226.25,      2228.40,      2204.25,      2212.90,.1
,NIFTY SMLCAP 250,      4130.80,      4155.90,      4160.50,      4126.50,      4142.15,11.35
,NIFTY MIDSML 400,      5136.10,      5169.80,      5177.85,      5137.90,      5164.35,28.25
,NIFTY200 QUALTY30,      9372.30,      9411.40,      9475.70,      9396.95,      9463.65,91.35
,Nifty IT,     15122.55,     15164.25,     15336.85,     15148.50,     15285.90,163.35
,Nifty Next 50,     25947.50,     26109.10,     26177.10,     26053.90,     26146.25,198.75
,Nifty Bank,     21953.20,     22101.75,     22130.30,     21768.00,     21852.40,-100.8
,NIFTY MIDCAP 100,     14944.75,     15042.15,     15080.40,     14939.70,     15042.65,97.9
,Nifty 500,      8647.85,      8700.85,      8712.90,      8660.65,      8696.25,48.4
,Nifty 100,     10716.10,     10780.65,     10797.10,     10732.45,     10776.30,60.2
,Nifty Midcap 50,      4170.85,      4199.75,      4218.90,      4169.60,      4208.75,37.9
,Nifty Realty,       201.05,       202.00,       203.70,       201.25,       203.10,2.05
,Nifty Infra,      3059.50,      3081.00,      3109.60,      3072.90,      3106.10,46.6
,Nifty Energy,     14625.20,     14738.55,     14797.15,     14644.30,     14771.05,145.85
,Nifty FMCG,     30316.20,     30501.95,     30632.30,     30428.35,     30529.10,212.9
,Nifty MNC,     13198.40,     13238.10,     13265.55,     13180.90,     13225.55,27.15
,Nifty Pharma,      9943.65,     10020.00,     10046.10,      9927.60,      9963.40,19.75
,Nifty PSE,      2509.10,      2525.90,      2541.30,      2509.30,      2537.60,28.5
,Nifty PSU Bank,      1478.40,      1487.75,      1489.10,      1456.75,      1464.45,-13.95
,Nifty Serv Sector,     14051.00,     14126.55,     14168.50,     14037.30,     14105.85,54.85
,India VIX,26.5075,26.5075,26.7750,25.6275,25.7675,-0.7400
,Nifty Auto,      6907.10,      6921.70,      6992.30,      6903.10,      6971.05,63.95
,Nifty Metal,      2017.00,      2027.70,      2031.25,      1999.30,      2008.50,-8.5
,Nifty Media,      1373.15,      1387.30,      1391.65,      1363.15,      1370.45,-2.7
,NIFTY SMLCAP 100,      4695.65,      4725.85,      4729.70,      4686.55,      4706.00,10.35
,Nifty 200,      5464.20,      5497.40,      5505.75,      5472.40,      5495.45,31.25
,Nifty Div Opps 50,      2293.70,      2305.70,      2322.30,      2302.40,      2319.40,25.7
,Nifty Commodities,      2891.00,      2911.20,      2917.65,      2890.80,      2904.00,13
,Nifty Consumption,      4847.95,      4872.55,      4897.65,      4865.25,      4891.25,43.3
,Nifty Fin Service,     10906.75,     10980.15,     10992.35,     10838.75,     10870.90,-35.85
,Nifty50 Div Point,        19.53,        19.53,        19.53,        19.53,        19.53,0
,Nifty100 Liq 15,      2627.10,      2645.25,      2656.60,      2627.50,      2646.25,19.15
,Nifty CPSE,      1439.80,      1449.05,      1467.30,      1442.20,      1464.75,24.95
,Nifty GrowSect 15,      5356.95,      5389.90,      5392.60,      5335.80,      5353.40,-3.55
,Nifty50 PR 2x Lev,      3556.85,      3599.20,      3609.90,      3564.20,      3594.10,37.25
,Nifty50 PR 1x Inv,       415.10,       412.65,       414.70,       412.05,       412.95,-2.15
,Nifty50 TR 2x Lev,      4674.20,      4729.85,      4743.90,      4683.85,      4723.15,48.95
,Nifty50 TR 1x Inv,       362.35,       360.20,       362.00,       359.65,       360.50,-1.85
,Nifty50 Value 20,      5097.90,      5121.65,      5157.75,      5114.65,      5150.35,52.45
,Nifty Mid Liq 15,      3442.55,      3474.00,      3486.00,      3450.80,      3479.55,37
,Nifty Pvt Bank,     12043.50,     12127.30,     12145.00,     11936.80,     11987.65,-55.85
,NIFTY100 Qualty30,      2498.25,      2508.65,      2520.15,      2502.55,      2516.45,18.2
,Nifty GS 8 13Yr,      2189.03,      2189.42,      2189.53,      2186.87,      2188.42,-.61
,Nifty GS 10Yr,      1992.05,      1992.37,      1992.37,      1987.81,      1991.77,-.28
,Nifty GS 10Yr Cln,       976.03,       976.03,       976.03,       973.78,       975.74,-.29
,Nifty GS 4 8Yr,      2335.65,      2336.06,      2336.34,      2333.31,      2334.09,-1.56
,Nifty GS 11 15Yr,      2357.07,      2357.50,      2357.77,      2355.88,      2356.48,-.59
,Nifty GS 15YrPlus,      2593.35,      2593.81,      2595.51,      2591.26,      2594.08,.73
,Nifty GS Compsite,      2234.36,      2234.75,      2234.83,      2232.27,      2233.55,-.81

,ADVANCES,892
,DECLINES,1002
,UNCHANGED,84

,Total securities that have hit their price bands today,476

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,BAJFINANCE,EQ,      2964.25,      2931.50,-1.1,2524.77
,ALBERTDAVD,EQ,       411.50,                  5439970.20,13198
,ALCHEM,EQ,         5.70,                  1259679.35,210704
,ALEMBICLTD,EQ,        83.40,                149284025.00,1803599
,ALICON,EQ,       259.90,                  3092934.30,12079
,ALKALI,EQ,        45.60,                   463767.00,10131
,ALKEM,EQ,      2350.80,                313357457.15,133180
,ALKYLAMINE,EQ,      2239.15,                182654290.85,82147
,ALLCARGO,EQ,        84.70,                 23058640.25,276227
,ALLSEC,EQ,       182.20,                   926507.45,5063
,ALMONDZ,EQ,        11.60,                   195422.75,16683
,ALOKINDS,EQ,        53.00,               1275824075.05,23104991
,ALPA,EQ,        20.45,                   558575.50,27215
,ALPHAGEO,EQ,       181.65,                  5267168.65,28723
,ALPSINDUS,BE,         1.55,                    18954.95,12229
,AMARAJABAT,EQ,       690.60,               2003923161.60,2882466
,AMBER,EQ,      1481.55,                 71732646.10,48751
,AMBIKCO,EQ,       684.10,                  3033645.15,4439
,AMDIND,EQ,        15.50,                    91981.65,5933
,AMJLAND,EQ,        20.00,                   429123.50,21332
,AMRUTANJAN,EQ,       360.65,                 18929596.35,52611
,ANANTRAJ,EQ,        23.50,                 13208817.90,538989
,ANDHRACEMT,BE,         8.75,                   802138.75,91673
,ANDHRAPAP,EQ,       235.20,                 58997219.40,248853
,ANDHRSUGAR,EQ,       251.50,                 11026939.90,43432
,ANIKINDS,EQ,        15.60,                  2779386.15,180751
,ANKITMETAL,BE,          .85,                    59118.50,63510
,ANSALAPI,BE,         4.20,                   424923.95,99984
,ANSALHSG,BE,         4.25,                   155760.05,36815
,ANUP,EQ,       424.05,                  2448464.70,5774
,APARINDS,EQ,       331.15,                  3221737.50,9729
,APCL,EQ,       135.45,                  1027362.75,7505
,APCOTEXIND,EQ,       136.55,                 14767882.80,107453
,APEX,EQ,       245.70,                 57536942.15,230180
,APLAPOLLO,EQ,      1784.75,                164825206.05,92053
,APLLTD,EQ,       897.20,                104103211.75,115782
,APOLLO,EQ,       113.25,                 96663174.05,857545
,APOLLOHOSP,EQ,      1379.80,               1434081356.85,1034372
,APOLLOPIPE,EQ,       323.70,                  4058259.95,12441
,APOLLOTYRE,EQ,       114.25,               1023320509.40,9011680
,APOLSINHOT,EQ,       460.05,                   361025.70,778
,APTECHT,EQ,        99.20,                  8057571.65,80652
,ARCHIDPLY,EQ,        24.15,                  2491056.50,103141
,ARCHIES,EQ,        13.25,                  1033667.50,77637
,ARCOTECH,BE,         3.95,                   403587.30,102174
,ARENTERP,EQ,        11.25,                     1771.30,161
,ARIES,EQ,        60.25,                  4054523.95,66970
,ARIHANT,EQ,        15.65,                    12936.25,825
,ARIHANTSUP,BE,        26.55,                    73737.85,2849
,ARMANFIN,EQ,       462.30,                  8138641.35,17743
,AROGRANITE,EQ,        26.15,                   210862.35,7995
,ARROWGREEN,BE,        45.60,                   214639.20,4707
,ARSHIYA,BE,        10.80,                   429659.00,39032
,ARSSINFRA,EQ,        15.15,                   296074.05,19420
,ARTEMISMED,EQ,       181.40,                   425916.55,2341
,ARVIND,EQ,        32.65,                 31843503.30,972876
,ARVINDF-RE,BE,        51.05,                  4902862.05,97385
,ARVINDFASN,EQ,       164.60,                 18269829.80,111910
,ARVSMART,EQ,        75.95,                 15633743.55,202254
,ASAHIINDIA,EQ,       174.10,                  7206396.45,41558
,ASAHISONG,EQ,       148.05,                  3569059.10,24057
,ASAL,BE,        20.00,                   147542.20,6988
,ASALCBR,EQ,       247.60,                  9690274.70,38658
,ASHAPURMIN,EQ,        46.30,                  3304975.40,70702
,ASHIANA,EQ,        64.80,                  4650338.55,71879
,ASHIMASYN,BE,         6.10,                   319228.40,53068
,ASHOKA,EQ,        62.25,                 58515286.10,938959
,ASHOKLEY,EQ,        49.10,               1323170158.75,26948876
,ASIANHOTNR,EQ,        53.70,                   295896.20,5516
,ASIANTILES,EQ,       212.75,                 15867110.15,74245
,ASLIND,SM,         6.25,                    75000.00,12000
,ASPINWALL,EQ,       123.20,                   305823.70,2488
,ASTEC,EQ,       825.85,                 82344696.50,99316
,ASTERDM,EQ,       121.45,                 54882665.75,451572
,ASTRAL,EQ,       981.55,                793313431.95,802707
,ASTRAMICRO,EQ,       109.15,                227338862.50,2046621
,ASTRAZEN,EQ,      3513.65,                102923046.35,29334
,ASTRON,EQ,        39.80,                  1230449.80,30839
,ATFL,EQ,       539.10,                  4380375.00,8178
,ATLANTA,EQ,        11.10,                  2165238.80,198585
,ATLASCYCLE,BE,        47.30,                   827277.00,17490
,ATUL,EQ,      4537.45,                 33319726.40,7346
,ATULAUTO,EQ,       168.65,                  5839994.75,34628
,AUBANK,EQ,       566.95,                143749460.70,253264
,AURIONPRO,EQ,        49.35,                  2241119.10,45504
,AUSOMENT,EQ,        29.95,                   666696.10,22268
,AUTOAXLES,EQ,       573.30,                  4059125.75,7034
,AUTOIND,BE,        19.25,                   158417.80,8266
,AUTOLITIND,EQ,        17.15,                   150610.85,8750
,AVADHSUGAR,EQ,       187.95,                  7766281.80,41127
,AVANTIFEED,EQ,       491.55,                209841800.60,424103
,AVG,SM,        51.25,                   123000.00,2400
,AVTNPL,EQ,        38.25,                  2273864.40,59084
,AXISCADES,EQ,        59.15,                  5045554.15,85301
,AXISGOLD,EQ,      4207.75,                 10107295.85,2402
,AXISNIFTY,EQ,      1128.11,                   595531.31,520
,AYMSYNTEX,EQ,        24.15,                   210845.45,8770
,BABAFOOD,SM,        47.20,                    94400.00,2000
,BAGFILMS,BE,         2.75,                   713397.75,250554
,BAJAJCON,EQ,       145.20,                 62778158.50,429867
,BAJAJELEC,EQ,       384.20,                 71149804.55,183655
,BAJAJHIND,EQ,         6.90,                 36532883.00,5323234
,BALAJITELE,EQ,        80.75,                 21835776.85,270397
,BALAMINES,EQ,       556.20,                586007068.25,1042512
,BALAXI,EQ,       126.30,                   146598.35,1158
,BALKRISHNA,BE,        16.40,                   177054.40,10796
,BALKRISIND,EQ,      1314.10,               1123062732.65,860881
,BALLARPUR,BE,         1.50,                 17883223.10,12118687
,BALMLAWRIE,EQ,       113.70,                 80489336.00,696603
,BALPHARMA,EQ,        42.70,                   243156.40,5668
,BALRAMCHIN,EQ,       131.65,                202042145.30,1538068
,BANARBEADS,EQ,        43.05,                   973022.00,22926
,BANARISUG,EQ,      1056.45,                  1212274.50,1155
,BANCOINDIA,EQ,        87.65,                188200399.20,2132559
,BANG,EQ,        18.35,                   100969.55,5460
,BANKA,SM,        68.25,                    81900.00,1200
,BANKBEES,EQ,       220.46,                249695142.28,1130108
,BANKINDIA,EQ,        50.55,                246713542.10,4885261
,BANSWRAS,EQ,        78.20,                   323127.40,4148
,BARTRONICS,BZ,         3.60,                   139071.60,38631
,BASF,EQ,      1241.05,                139830365.45,112496
,BASML,EQ,        97.95,                   221814.55,2232
,BATAINDIA,EQ,      1298.65,               2681675208.75,2070221
,BAYERCROP,EQ,      6065.00,                269353402.40,43363
,BBL,EQ,       808.90,                 44771431.95,54954
,BBTC,EQ,      1029.90,                 49885904.85,48425
,BCG,BE,         8.50,                 19516224.30,2280765
,BCP,EQ,         4.95,                  4528845.20,903503
,BDL,EQ,       374.30,               3206673937.25,8764894
,BEARDSELL,BE,         8.20,                   126223.50,15376
,BEDMUTHA,EQ,        13.75,                    72144.15,5173
,BEL,EQ,        97.20,               6503597965.35,68446245
,BEML,EQ,       660.10,               1456663598.55,2212911
,BEPL,EQ,        49.20,                 41676109.80,829107
,BETA,SM,        58.50,                   141200.00,2400
,BFINVEST,EQ,       304.20,                  8238293.95,26682
,BFUTILITIE,EQ,       197.80,                 36082891.65,180407
,BGRENERGY,EQ,        41.30,                110471282.00,2796621
,BHAGERIA,EQ,       118.50,                 13014303.20,108485
,BHAGYANGR,EQ,        17.30,                   225857.00,12887
,BHAGYAPROP,EQ,        21.35,                   171583.80,7865
,BHANDARI,EQ,         1.60,                    46539.20,29087
,BHARATFORG,EQ,       358.80,               2989001074.80,8521915
,BHARATGEAR,EQ,        43.45,                   527827.25,12014
,BHARATRAS,EQ,      7576.00,                 21743509.05,2852
,BHARATWIRE,EQ,        22.75,                   441647.75,18801
,BHEL,EQ,        38.65,               5495790883.25,144296168
,BIGBLOC,EQ,        30.70,                   169917.65,5565
,BIL,EQ,       141.90,                   355144.35,2486
,BILENERGY,EQ,         1.20,                   367680.00,306400
,BINDALAGRO,EQ,        12.20,                   694836.95,55544
,BIOFILCHEM,BE,        13.25,                   248251.55,18864
,BIRLACABLE,EQ,        51.40,                  2873855.90,54953
,BIRLACORPN,EQ,       611.05,                150718762.30,248102
,BIRLAMONEY,EQ,        34.10,                  2653876.75,77628
,BIRLATYRE,EQ,        48.10,                120256141.80,2379393
,BKMINDST,BE,         1.55,                   347035.30,214040
,BLBLIMITED,BE,         5.65,                   411021.80,70482
,BLISSGVS,EQ,        97.35,                 12747080.75,130634
,BLKASHYAP,EQ,         5.40,                   205690.00,38044
,BLS,EQ,        62.20,                  2499255.65,40321
,BLUECOAST,BE,         4.50,                       45.00,10
,BLUEDART,EQ,      2010.00,                 15935489.15,7919
,BLUESTARCO,EQ,       500.15,                 39551692.10,78171
,BODALCHEM,EQ,        62.30,                 79992971.85,1276610
,BOHRA,SM,         1.75,                    13900.00,8000
,BOMDYEING,EQ,        72.55,                 97712614.85,1340497
,BORORENEW,EQ,       113.95,                  6388492.80,56064
,BPL,BE,        20.90,                  3898151.40,190758
,BRFL,BE,         8.65,                   855009.25,98845
,BRIGADE,EQ,       132.15,                 20153834.70,153250
,BRITANNIA,N2,        33.19,                   144973.91,4372
,BRNL,EQ,        36.85,                   394030.30,10752
,BROOKS,BE,        28.95,                   633848.45,21878
,BSE,EQ,       469.85,                 82052504.95,173539
,BSELINFRA,BE,         1.40,                    19050.00,13250
,BSHSL,SM,       105.00,                  1299660.00,12000
,BSL,EQ,        25.05,                   161356.90,6401
,BSLGOLDETF,EQ,      4433.30,                  1039248.10,234
,BSLNIFTY,EQ,       113.85,                    27276.01,239
,BSOFT,EQ,        89.90,                 42924949.90,475860
,BURNPUR,BE,         2.40,                   191421.60,79759
,BUTTERFLY,EQ,       133.20,                 11941071.80,88845
,BVCL,BE,        13.55,                    30230.85,2251
,BYKE,EQ,        15.25,                  7519697.00,502342
,CALSOFT,EQ,         9.55,                   253364.10,26435
,CAMLINFINE,EQ,        55.35,                 22008484.05,398815
,CANBK,EQ,       103.00,                932982312.25,9025626
,CANDC,BZ,         3.55,                     6509.90,1826
,CANFINHOME,EQ,       353.35,                160083496.50,451113
,CANTABIL,EQ,       296.35,                 25980771.20,89845
,CAPACITE,EQ,       112.20,                  3409544.80,30136
,CAPLIPOINT,EQ,       339.05,                126772611.15,372011
,CAPTRUST,EQ,        81.80,                   234316.95,2856
,CARBORUNIV,EQ,       268.75,                 20654710.50,76495
