,23-Jan-2020
The Nifty witnessed an intraday movement of about 94.9 points.The closing index was 0.61 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 43397.58
, Traded Quantity (in Lakhs), 25552.69
, Number of Trades, 12230857
, Total Market Capitalisation (Rs. Crores), 15780324.42

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     12106.90,     12123.75,     12189.00,     12094.10,     12180.35,73.45
,NIFTY50 EQL Wgt,     12338.65,     12338.05,     12430.25,     12310.00,     12417.40,78.75
,NIFTY100 EQL Wgt,     13432.65,     13443.25,     13582.05,     13425.30,     13558.95,126.3
,NIFTY100 LowVol30,      8984.20,      8980.65,      9046.75,      8963.60,      9033.20,49
,NIFTY Alpha 50,     13651.45,     13677.85,     13853.20,     13650.35,     13837.35,185.9
,NIFTY MIDCAP 150,      6606.05,      6616.65,      6701.00,      6614.75,      6689.70,83.65
,NIFTY SMLCAP 50,      3046.80,      3054.25,      3073.30,      3048.60,      3070.40,23.6
,NIFTY SMLCAP 250,      5218.75,      5229.95,      5254.85,      5224.50,      5252.25,33.5
,NIFTY MIDSML 400,      6110.85,      6121.70,      6181.75,      6120.45,      6176.15,65.3
,NIFTY200 QUALTY30,      9981.00,      9983.85,     10063.20,      9975.80,     10057.50,76.5
,Nifty IT,     16334.55,     16380.60,     16501.20,     16367.75,     16474.40,139.85
,Nifty Next 50,     28593.00,     28638.35,     28936.75,     28604.95,     28898.30,305.3
,Nifty Bank,     30701.45,     30742.20,     31087.25,     30621.35,     31004.05,302.6
,NIFTY MIDCAP 100,     17931.00,     17953.30,     18235.65,     17946.45,     18190.00,259
,Nifty 500,      9947.00,      9961.80,     10027.80,      9944.10,     10021.40,74.4
,Nifty 100,     12230.85,     12248.20,     12321.40,     12220.70,     12312.90,82.05
,Nifty Midcap 50,      4921.65,      4919.60,      5006.15,      4916.90,      4994.30,72.65
,Nifty Realty,       320.85,       321.35,       328.05,       321.15,       327.65,6.8
,Nifty Infra,      3321.65,      3328.80,      3372.70,      3326.90,      3366.90,45.25
,Nifty Energy,     15534.60,     15567.10,     15771.05,     15543.50,     15704.85,170.25
,Nifty FMCG,     31153.15,     31147.00,     31257.15,     30995.30,     31226.90,73.75
,Nifty MNC,     13989.55,     13990.80,     14064.50,     13960.40,     14052.70,63.15
,Nifty Pharma,      8256.65,      8245.95,      8322.45,      8208.55,      8300.20,43.55
,Nifty PSE,      3102.45,      3108.65,      3166.65,      3107.00,      3151.85,49.4
,Nifty PSU Bank,      2410.00,      2410.05,      2455.55,      2405.00,      2437.90,27.9
,Nifty Serv Sector,     17280.75,     17303.20,     17422.90,     17266.70,     17406.60,125.85
,India VIX,16.3600,16.3600,16.7075,15.7775,15.8550,-0.5050
,Nifty Auto,      8169.15,      8176.75,      8251.85,      8145.80,      8241.75,72.6
,Nifty Metal,      2756.75,      2759.05,      2779.35,      2750.95,      2769.25,12.5
,Nifty Media,      1909.00,      1896.75,      1902.25,      1866.65,      1871.85,-37.15
,NIFTY SMLCAP 100,      6242.85,      6256.00,      6299.90,      6248.75,      6295.60,52.75
,Nifty 200,      6270.40,      6279.15,      6322.35,      6267.15,      6317.85,47.45
,Nifty Div Opps 50,      2540.90,      2545.50,      2565.55,      2542.80,      2560.95,20.05
,Nifty Commodities,      3410.80,      3417.30,      3447.65,      3410.90,      3440.95,30.15
,Nifty Consumption,      5100.10,      5099.30,      5133.40,      5082.95,      5130.35,30.25
,Nifty Fin Service,     14178.50,     14196.85,     14314.70,     14145.80,     14288.45,109.95
,Nifty50 Div Point,       118.39,       119.67,       119.67,       119.67,       119.67,1.28
,Nifty100 Liq 15,      3670.75,      3684.45,      3719.95,      3678.00,      3711.20,40.45
,Nifty CPSE,      1788.45,      1797.60,      1834.70,      1796.75,      1814.30,25.85
,Nifty GrowSect 15,      6316.20,      6313.25,      6335.85,      6288.60,      6329.00,12.8
,Nifty50 PR 2x Lev,      5212.10,      5225.90,      5281.65,      5201.60,      5274.65,62.55
,Nifty50 PR 1x Inv,       387.25,       386.80,       387.70,       384.70,       384.95,-2.3
,Nifty50 TR 2x Lev,      6775.90,      6795.30,      6867.80,      6763.70,      6858.65,82.75
,Nifty50 TR 1x Inv,       339.70,       339.25,       340.05,       337.40,       337.65,-2.05
,Nifty50 Value 20,      5493.80,      5502.75,      5540.70,      5497.05,      5530.50,36.7
,Nifty Mid Liq 15,      4302.55,      4299.00,      4386.35,      4296.85,      4380.95,78.4
,Nifty Pvt Bank,     16931.90,     16958.45,     17138.45,     16900.80,     17075.85,143.95
,NIFTY100 Qualty30,      2732.95,      2733.25,      2748.60,      2729.30,      2746.95,14
,Nifty GS 8 13Yr,      2023.59,      2023.98,      2026.83,      2023.98,      2026.14,2.55
,Nifty GS 10Yr,      1863.94,      1864.28,      1867.15,      1864.28,      1865.48,1.54
,Nifty GS 10Yr Cln,       938.12,       938.12,       939.59,       938.12,       938.73,.61
,Nifty GS 4 8Yr,      2152.30,      2152.71,      2154.11,      2152.71,      2153.45,1.15
,Nifty GS 11 15Yr,      2160.45,      2160.87,      2164.70,      2160.87,      2163.75,3.3
,Nifty GS 15YrPlus,      2342.65,      2343.11,      2343.11,      2343.11,      2343.11,.46
,Nifty GS Compsite,      2060.25,      2060.65,      2063.06,      2060.65,      2062.02,1.77

,ADVANCES,1078
,DECLINES,752
,UNCHANGED,140

,Total securities that have hit their price bands today,344

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,POWERGRID,EQ,       200.05,       201.95,0.95,2563.89
,MOLDTECH,EQ,        49.70,                   177923.10,3571
,MOLDTKPAC,EQ,       277.10,                  4107215.90,14687
,MONTECARLO,EQ,       285.70,                  2320343.05,8069
,MORARJEE,EQ,        15.50,                   119116.15,7719
,MOREPENLAB,EQ,        15.35,                  3581741.85,231977
,MOTILALOFS,EQ,       846.30,                194862355.15,225688
,MOTOGENFIN,EQ,        34.95,                   109394.00,3163
,MPHASIS,EQ,       911.10,                161799167.00,178428
,MPSLTD,EQ,       482.15,                  1141444.45,2365
,MRF,EQ,     69878.65,                668782491.65,9651
,MRO-TEK,BE,        37.30,                   111543.50,3000
,MRPL,EQ,        44.95,                 39020989.70,863969
,MSPL,EQ,         6.65,                    93116.80,13932
,MSTCLTD,EQ,       138.70,                 15799209.15,112978
,MTEDUCARE,EQ,        13.60,                   370718.15,27236
,MTNL,EQ,        11.20,                 18001361.90,1597120
,MUKANDENGG,EQ,        13.10,                   104956.30,8116
,MUKANDLTD,EQ,        31.50,                   451438.15,14283
,MUKANDLTD,P1,         5.55,                       44.40,8
,MUKTAARTS,EQ,        39.45,                   404974.15,10223
,MUNJALAU,EQ,        51.30,                  8545283.75,165053
,MUNJALSHOW,EQ,       142.95,                  3290740.65,22839
,MURUDCERA,EQ,        21.00,                   980746.45,46473
,MUTHOOTCAP,EQ,       579.15,                  2030223.00,3514
,MUTHOOTFIN,EQ,       760.30,                650809888.85,857187
,N100,EQ,       647.32,                 15773089.56,24416
,NABARD,N2,      1199.91,                  1820670.44,1518
,NACLIND,EQ,        27.55,                   393767.95,14269
,NAGAFERT,BE,         5.20,                   309671.40,59191
,NAGREEKCAP,EQ,         7.20,                    12710.40,1764
,NAGREEKEXP,EQ,        16.50,                    57195.35,3401
,NAHARCAP,EQ,        76.05,                    13429.20,177
,NAHARINDUS,EQ,        28.85,                   589560.25,20607
,NAHARPOLY,EQ,        37.45,                   426326.60,11433
,NAHARSPING,EQ,        46.85,                   387296.70,8217
,NAM-INDIA,EQ,       346.85,                547166839.20,1573539
,NATCOPHARM,EQ,       649.00,                101990665.90,155847
,NATHBIOGEN,EQ,       356.85,                  3628101.00,10184
,NATIONALUM,EQ,        46.05,                316583577.40,6912307
,NATNLSTEEL,BE,         2.00,                    10478.00,5240
,NAUKRI,EQ,      2591.50,                409277579.75,159299
,NAVINFLUOR,EQ,      1076.15,                 28212159.35,26214
,NAVKARCORP,EQ,        31.90,                  1548528.00,48613
,NAVNETEDUL,EQ,        98.20,                  4678380.45,47519
,NBCC,EQ,        36.40,                772467330.80,21187805
,NBIFIN,EQ,      1725.00,                    31403.75,18
,NBVENTURES,EQ,        89.40,                 16166557.35,178509
,NCC,EQ,        58.20,                519647537.35,8971675
,NCLIND,EQ,        95.70,                  6340732.75,65822
,NDL,EQ,        32.10,                   646174.90,20566
,NDTV,EQ,        27.45,                   170016.95,6200
,NECCLTD,EQ,         5.65,                  1948087.40,347914
,NECLIFE,EQ,        14.00,                  2222260.10,157856
,NELCAST,EQ,        54.95,                  2377496.30,43142
,NELCO,EQ,       236.35,                  8812126.50,36897
,NEOGEN,EQ,       382.00,                  1041746.45,2741
,NESCO,EQ,       766.60,                 60117356.30,79252
,NETF,EQ,       123.63,                     6264.13,51
,NETFCONSUM,EQ,        54.50,                    18814.80,345
,NETFDIVOPP,EQ,        29.55,                    17324.79,586
,NETFLTGILT,EQ,        20.22,                   392214.53,19356
,NETFMID150,EQ,        67.06,                  8770629.99,130936
,NETFNIF100,EQ,       125.89,                   115129.39,919
,NETFNV20,EQ,        58.96,                   103227.49,1753
,NETWORK18,BE,        27.25,                  1964585.65,72120
,NEULANDLAB,EQ,       473.50,                  3915682.00,8238
,NEWGEN,EQ,       240.25,                 33618244.70,138498
,NEXTMEDIA,EQ,         8.85,                    40384.45,4747
,NFL,EQ,        29.25,                 23624935.60,812866
,NH,EQ,       354.55,                 79347835.50,224047
,NHAI,N1,      1072.21,                  2015257.25,1878
,NHAI,NA,      1198.04,                  1402159.39,1172
,NHAI,N8,      1134.33,                   718446.00,634
,NHAI,NE,      1166.98,                    73488.05,63
,NHAI,N2,      1180.00,                   436030.50,368
,NHAI,N6,      1290.10,                   258210.00,200
,NHBTF2014,N6,      6575.00,                    13155.00,2
,NHBTF2023,N6,      6580.00,                   789600.00,120
,NHPC,N5,      1423.97,                    36693.76,26
,NHPC,N6,      1384.89,                    69011.00,50
,NIBL,EQ,         5.85,                    10067.30,1715
,NIFTYBEES,EQ,       129.31,                 23848323.13,184783
,NIITLTD,EQ,       103.40,                 74218134.20,720938
,NIITTECH,EQ,      1979.05,               2322281470.25,1207141
,NILAINFRA,EQ,         5.50,                  1757495.85,317024
,NILASPACES,EQ,         1.20,                   593067.20,496780
,NILKAMAL,EQ,      1482.95,                 14383302.70,9712
,NIPPOBATRY,EQ,       515.40,                   968169.80,1872
,NITCO,EQ,        32.35,                   620077.90,19259
,NITINFIRE,BZ,          .40,                    25441.85,63728
,NITINSPIN,EQ,        63.25,                  6895491.80,111080
,NKIND,EQ,        21.35,                    30781.70,1442
,NLCINDIA,EQ,        55.20,                243837088.05,4362961
,NOCIL,EQ,       120.45,                 79635040.25,659912
,NOIDATOLL,EQ,         3.50,                    69035.10,20108
,NRAIL,EQ,       265.80,                  3142784.40,11994
,NRBBEARING,EQ,       101.20,                  3523234.60,34395
,NSIL,EQ,       764.80,                   539000.85,702
,NTL,BE,          .40,                       80.00,225
,NTPC,ND,      1215.00,                   122632.00,102
,NTPC,N5,      1243.80,                   124380.00,100
,NTPC,N7,        13.91,                   619529.93,45788
,NTPC,NB,      1105.00,                   110500.00,100
,NTPC,N4,      1143.00,                    53721.00,47
,NUCLEUS,EQ,       302.60,                  5369185.15,17610
,NXTDIGITAL,EQ,       389.00,                   216596.45,554
,OAL,EQ,       205.05,                   645033.10,3153
,OBEROIRLTY,EQ,       553.70,                165713510.70,297620
,OCCL,EQ,      1049.35,                  2380021.20,2271
,OIL,EQ,       138.45,                989111836.05,7090917
,OILCOUNTUB,BE,         5.75,                    27378.05,4725
,OISL,EQ,         3.00,                    12782.25,4263
,OLECTRA,EQ,       177.70,                 11468968.30,64332
,OMAXAUTO,EQ,        56.60,                   957446.70,16679
,OMAXE,EQ,       155.55,                 10973652.05,70867
,OMKARCHEM,EQ,         4.55,                    26235.15,5698
,OMMETALS,EQ,        23.05,                  1071973.00,45935
,ONELIFECAP,EQ,         7.50,                     6165.85,821
,ONEPOINT,EQ,        17.45,                   189823.95,10847
,ONMOBILE,EQ,        29.90,                  1726347.65,57417
,ONWARDTEC,EQ,        66.10,                   584866.15,8826
,OPTIEMUS,EQ,        31.10,                   195064.80,6284
,OPTOCIRCUI,EQ,         2.80,                   402614.00,143743
,ORBTEXP,EQ,        85.20,                   635991.25,7504
,ORICONENT,EQ,        19.35,                   679384.55,34886
,ORIENTABRA,EQ,        18.25,                   396494.80,21434
,ORIENTALTL,EQ,        10.15,                  5153414.15,504464
,ORIENTBANK,EQ,        53.90,                159684226.00,2908082
,ORIENTBELL,EQ,       124.90,                  3087745.55,24752
,ORIENTCEM,EQ,        83.70,                 11954750.85,142575
,ORIENTELEC,EQ,       208.60,                 17125288.55,81622
,ORIENTHOT,EQ,        34.90,                   433947.00,12454
,ORIENTLTD,EQ,        97.10,                    33298.40,347
,ORIENTPPR,EQ,        28.20,                 12799979.40,453322
,ORIENTREF,EQ,       252.40,                  5619482.15,22288
,ORISSAMINE,EQ,      1490.30,                 83738092.70,56549
,ORTEL,BZ,          .55,                   100372.70,178693
,ORTINLABSS,EQ,         9.50,                    83625.60,8652
,OSIAHYPER,SM,       275.00,                   110000.00,400
,OSWALAGRO,EQ,         7.60,                  1127440.95,154488
,PAEL,BE,         3.05,                    97213.65,32040
,PAISALO,EQ,       405.10,                 39451969.40,95656
,PALASHSECU,BE,        31.80,                    10580.80,353
,PALREDTEC,EQ,        17.50,                    37170.05,2091
,PANACEABIO,EQ,       131.10,                  3292800.85,24696
,PANACHE,EQ,        68.85,                   772206.25,11026
,PANAMAPET,EQ,        68.55,                   342325.85,4969
,PAPERPROD,EQ,       257.00,                  2843985.50,11043
,PAR,SM,        38.50,                    77000.00,2000
,PARABDRUGS,BE,         1.60,                    29153.60,18221
,PARACABLES,EQ,         9.05,                  1588758.40,175430
,PARAGMILK,EQ,       150.85,                 38128317.70,253900
,PARSVNATH,BE,         2.15,                    79905.90,36766
,PATELENG,EQ,        18.90,                  3686978.95,193301
,PATINTLOG,EQ,        24.55,                   187012.55,7592
,PATSPINLTD,BE,         4.70,                      565.00,118
,PCJEWELLER,EQ,        22.90,                 63111425.60,2752568
,PDMJEPAPER,EQ,        16.60,                   339579.65,20442
,PDPL,BE,         2.95,                     3537.05,1199
,PDSMFL,EQ,       317.30,                   460166.65,1453
,PEARLPOLY,BE,        16.05,                     2603.00,161
,PENIND,EQ,        27.00,                  5224719.40,192435
,PENINLAND,BE,         5.85,                   821657.60,142249
,PENTAGOLD,SM,        25.25,                    75750.00,3000
,PERSISTENT,EQ,       738.75,                 64881959.65,88635
,PETRONENGG,BE,         7.65,                     1720.35,217
,PFC,N6,      1128.64,                   898539.55,801
,PFC,N4,      1068.39,                   256090.60,240
,PFC,N5,      1171.93,                   630823.24,537
,PFC,N8,      1316.00,                   789923.25,602
,PFIZER,EQ,      4055.80,                 59298079.90,14673
,PFOCUS,EQ,        43.75,                   198691.55,4503
,PFS,EQ,        16.60,                 49988882.40,3042915
,PGEL,EQ,        74.25,                  7236201.55,96813
,PGHL,EQ,      4439.90,                107227755.35,24311
,PGIL,EQ,       151.30,                   559297.65,3670
,PHILIPCARB,EQ,       142.40,                169280831.75,1182587
,PHOENIXLTD,EQ,       879.90,                 25735534.70,29251
,PIIND,EQ,      1476.85,                217855158.80,147411
,PILANIINVS,EQ,      1789.20,                  6258975.35,3503
,PILITA,EQ,         6.10,                  1246064.70,206496
,PIONDIST,EQ,       120.00,                   474233.65,3961
,PIONEEREMB,EQ,        31.70,                   127187.90,4021
,PITTIENG,EQ,        46.95,                  4579963.60,95477
,PKTEA,BE,       137.35,                    37708.55,295
,PLASTIBLEN,EQ,       205.00,                  1691892.10,8368
,PNBGILTS,EQ,        28.40,                  1812496.15,63606
,PNBHOUSING,EQ,       539.70,                906461789.60,1637843
,PNC,EQ,        16.45,                   103300.95,6304
,PNCINFRA,EQ,       196.85,                 49944825.35,255732
,PODDARHOUS,EQ,       314.50,                   266417.30,884
,PODDARMENT,EQ,       180.75,                   355103.75,1958
,POKARNA,EQ,       105.60,                  1741543.30,16493
,POLYCAB,EQ,      1003.85,                971788039.40,962524
,POLYMED,EQ,       262.10,                  2783320.85,10545
,POLYPLEX,EQ,       577.20,                 16666263.25,28779
,PONNIERODE,EQ,       169.75,                   431145.95,2547
,POWERMECH,EQ,       730.55,                 20563917.50,28222
,PPAP,EQ,       203.95,                  1209116.90,5884
,PPL,EQ,        66.75,                  1078988.65,16235
,PRABHAT,EQ,        85.85,                  1375109.90,16119
,PRADIP,BE,          .55,                      655.00,1295
,PRAENG,EQ,         6.70,                    50987.70,7621
,PRAJIND,EQ,       120.80,                108067287.10,891342
,PRAKASH,EQ,        55.05,                 47967542.25,886280
,PRAKASHSTL,EQ,          .25,                     3400.00,13600
,PRAXIS,EQ,        82.90,                   915211.50,11201
,PRECAM,BE,        40.80,                   732958.10,18136
,PRECOT,EQ,        29.00,                  1366732.20,47093
,PRECWIRE,EQ,       159.60,                  2008851.25,12433
,PREMEXPLN,EQ,       147.65,                  1623265.00,10895
,PREMIER,BE,         2.20,                     2299.20,1017
,PREMIERPOL,EQ,        23.15,                   134249.75,5816
,PRESSMN,EQ,        29.00,                  1182457.85,40271
,PRESTIGE,EQ,       401.05,                562156493.50,1407339
,PRICOLLTD,EQ,        59.10,                  9783838.80,166422
,PRIMESECU,EQ,        43.85,                  1105734.85,25452
,PRINCEPIPE,EQ,       172.85,                 46801706.70,270044
,PROSEED,EQ,          .25,                     3125.00,12500
,PROZONINTU,EQ,        19.20,                   708758.95,36994
,PRSMJOHNSN,EQ,        71.90,                 31621950.90,438145
,PSB,EQ,        20.30,                  1661349.75,81491
,PSL,EQ,          .50,                       57.00,114
,PSPPROJECT,EQ,       532.00,                  8173962.15,15310
,PSUBNKBEES,EQ,        26.84,                   613031.02,22996
,PTC,EQ,        61.55,                 31961033.50,521523
,PTL,EQ,        37.90,                   487225.90,12861
,PUNJABCHEM,EQ,       555.80,                   744879.90,1336
,PUNJLLOYD,BZ,         1.15,                   375500.80,332030
,PURVA,EQ,        65.10,                 47697444.50,729942
,PUSHPREALM,SM,         5.30,                    10600.00,2000
,PVR,EQ,      1899.90,               3265092019.80,1699593
,QGOLDHALF,EQ,      1753.90,                  3710571.70,2115
,QNIFTY,EQ,      1244.00,                     1244.00,1
,QUESS,EQ,       581.90,                116510590.85,201423
,QUICKHEAL,EQ,       135.05,                 22027862.05,162964
,RADAAN,EQ,         1.10,                     2202.30,2002
,RADICO,EQ,       357.65,                602318329.35,1668816
,RADIOCITY,EQ,        27.10,                  9936127.80,362181
,RAIN,EQ,       122.90,                183421871.80,1509183
,RAJESHEXPO,EQ,       714.75,                515076240.30,715230
,RAJRAYON,BZ,          .10,                    13537.90,198679
,RAJSREESUG,EQ,        22.15,                   366192.15,16371
,RAJTV,EQ,        41.55,                   311947.20,7501
,RAJVIR,BE,        11.50,                      218.50,19
,RALLIS,EQ,       231.55,                 98316329.80,430887
,RAMANEWS,EQ,        15.55,                   233465.60,14890
,RAMASTEEL,EQ,        46.90,                   458173.30,9742
,RAMCOCEM,EQ,       858.45,               1127236022.60,1320613
,RAMCOIND,EQ,       205.10,                  6710935.00,32806
,RAMCOSYS,EQ,       186.50,                  9763457.65,52400
,RAMKY,EQ,        36.00,                  1993939.95,55473
,RAMSARUP,BZ,          .30,                     4830.35,16101
,RANASUG,BE,         5.05,                   448899.55,88891
,RANEENGINE,BE,       262.60,                   369995.75,1409
,RANEHOLDIN,EQ,       809.30,                  5458659.25,6717
,RATNAMANI,EQ,      1231.55,                 43594607.00,35580
,RAYMOND,EQ,       678.95,               1029665488.35,1495971
,RBL,EQ,       640.65,                 30292735.45,47468
,RBLBANK,EQ,       339.45,               7767139904.60,22940771
,RCF,EQ,        54.90,                169773778.10,3117059
,RCOM,BE,          .85,                  3248678.45,3955182
,RECLTD,EQ,       138.90,                621405105.45,4489040
,RECLTD,NH,      1179.00,                    29475.00,25
,RECLTD,N1,      1044.00,                    16739.94,16
,RECLTD,NI,      1200.00,                   126000.00,105
,RECLTD,N8,      1102.00,                    11020.00,10
,RECLTD,N9,      1213.01,                  1671834.89,1379
,REDINGTON,EQ,       115.65,                 13474019.80,116295
,REFEX,EQ,        53.05,                  3836083.35,72113
,REGENCERAM,BE,         1.40,                     1019.20,728
,RELAXO,EQ,       678.65,                142559816.60,212256
,RELCAPITAL,EQ,        10.25,                177108023.25,17161536
,RELIGARE,EQ,        45.85,                  8795428.65,190530
,RELINFRA,EQ,        21.45,                108288371.75,5058249
,REMSONSIND,EQ,        73.00,                    95351.55,1307
,RENUKA,EQ,         8.15,                  7549900.60,920069
,REPCOHOME,EQ,       335.40,                 62245697.55,186894
,REPRO,EQ,       615.30,                   679419.15,1105
,RESPONIND,EQ,        93.50,                  9140714.40,98984
,REVATHI,EQ,       452.25,                   422904.80,929
,RGL,EQ,       386.25,                  1433036.70,3717
,RHFL,EQ,         1.80,                 10226554.70,5670716
,RHFL,N4,       272.50,                   189361.11,708
,RHFL,N6,       259.66,                    21572.00,87
,RHFL,N8,       196.07,                    22785.40,114
,RICOAUTO,EQ,        47.55,                 22810573.30,480735
,RIIL,EQ,       429.95,                865407832.25,2032113
,RITES,EQ,       317.05,                 78823638.65,247759
,RKDL,EQ,         5.35,                    38041.75,7042
,RKEC,SM,        60.50,                   590050.00,10000
,RKFORGE,EQ,       388.30,                  2360068.15,6095
,RMCL,BE,         6.75,                   114250.15,16978
,RMDRIP,SM,        23.35,                   186800.00,8000
,RML,EQ,       301.65,                  7191118.05,23730
,RNAVAL,BE,         2.60,                  1056910.40,406504
,ROHITFERRO,BE,          .50,                     8124.50,16249
,ROHLTD,EQ,        81.70,                  4375820.75,53050
,ROLLT,EQ,         1.70,                     4705.50,2765
,ROLTA,BE,         4.15,                   309449.05,75460
,ROSSELLIND,BE,        74.95,                   389009.60,5207
,RPGLIFE,EQ,       328.55,                 38748139.65,115366
,RPOWER,EQ,         2.20,                205846494.50,97526532
,RPPINFRA,EQ,        66.65,                  1013531.60,15080
,RSSOFTWARE,EQ,        22.10,                  1886842.40,84591
,RSWM,EQ,       100.30,                  1337430.60,13306
,RSYSTEMS,EQ,        69.40,                   481965.30,6907
,RTNINFRA,BE,         2.25,                   214081.60,92744
,RTNPOWER,EQ,         2.00,                  3728517.25,1886626
,RUBYMILLS,EQ,       211.05,                   322945.40,1523
,RUCHINFRA,BE,         3.35,                    19641.05,5863
,RUCHIRA,EQ,        85.35,                  3183646.80,37172
,RUPA,EQ,       230.35,                  9610167.45,41686
,RUSHIL,EQ,       148.75,                  1249774.55,8324
,RVNL,EQ,        26.65,                311918156.75,11935052
,SABTN,EQ,         1.30,                     2137.60,1652
,SADBHAV,EQ,       133.35,                 19313660.00,143921
,SADBHIN,EQ,        41.25,                 20362891.30,487067
,SAFARI,EQ,       624.15,                  1773756.90,2848
,SAGARDEEP,BE,        64.20,                   160618.40,2532
,SAGCEM,EQ,       563.45,                   893235.10,1596
,SAIL,EQ,        50.40,                689511934.65,13721598
,SAKAR,BE,        64.95,                   252790.55,3845
,SAKHTISUG,EQ,         9.95,                   563530.50,56060
,SAKSOFT,EQ,       237.40,                  1387109.85,5965
,SAKUMA,EQ,         6.45,                   816145.30,126274
,SALASAR,EQ,       109.80,                  1066354.65,9733
,SALONA,EQ,        68.00,                   164007.40,2449
,SALSTEEL,EQ,         3.35,                    94324.30,28226
,SALZERELEC,EQ,       116.50,                   611573.95,5176
,SAMBHAAV,EQ,         2.45,                    30376.00,12335
,SANCO,EQ,        12.65,                  3511151.30,280596
,SANDESH,EQ,       629.00,                   415437.90,654
,SANDHAR,EQ,       278.35,                   738248.25,2631
,SANGAMIND,BE,        60.55,                   111976.70,1905
,SANGHIIND,EQ,        39.90,                  5681066.70,141686
,SANGHVIFOR,EQ,        19.50,                    51442.25,2651
,SANGHVIMOV,EQ,        93.60,                  2569838.60,27320
,SANGINITA,BE,       173.40,                  8746269.65,50556
,SANOFI,EQ,      6625.25,                 39307416.55,5924
,SANWARIA,EQ,         1.70,                  1580385.55,927960
,SARDAEN,EQ,       251.50,                  9754879.05,38820
,SAREGAMA,EQ,       427.20,                  2731315.30,6394
,SARLAPOLY,EQ,        25.50,                  3823415.35,148602
,SARVESHWAR,SM,        14.95,                   267040.00,17600
,SASKEN,EQ,       615.00,                  3189802.95,5163
,SASTASUNDR,EQ,        73.20,                    87019.75,1189
,SATIA,EQ,        88.45,                  5950211.95,66673
,SATIN,EQ,       229.55,                  6570201.90,28518
,SBIETFQLTY,EQ,       101.66,                   289311.32,2848
,SBIN,N5,     11344.16,                  8646455.53,762
,SBIN,N6,     11160.00,                    11160.00,1
,SBIN,N2,     11160.00,                   669736.00,60
,SCAPDVR,EQ,          .20,                    56055.60,286540
,SCHAEFFLER,EQ,      4630.00,                 32298261.65,6971
,SCHAND,BE,        88.30,                    70273.20,798
,SCHNEIDER,EQ,        82.35,                 29937753.65,359345
,SCI,EQ,        61.55,                 58759759.25,956736
,SDAFXXVGR,MF,         9.95,                     4975.00,500
,SDBL,BE,       106.25,                  1499482.85,14242
,SEAMECLTD,EQ,       461.50,                   820626.05,1769
,SECURCRED,SM,        24.00,                   141840.00,6000
,SELAN,EQ,       152.15,                  3780127.90,24676
,SELMCL,BE,          .75,                   133886.45,186526
,SEPOWER,EQ,         2.45,                    60388.55,25205
,SEQUENT,EQ,        82.85,                 19286414.40,231025
,SESHAPAPER,EQ,       171.85,                  2567683.10,14861
,SETCO,EQ,        15.05,                   758046.65,50417
,SETF10GILT,EQ,       188.80,                     7551.50,40
,SETFGOLD,EQ,      3594.25,                  2548451.05,708
,SETFNIF50,EQ,       125.63,                  8059183.22,64286
,SETFNIFBK,EQ,       314.51,                  4176536.39,13336
,SETFNN50,EQ,       297.64,                   597641.21,2013
,SETUINFRA,EQ,          .85,                   336538.60,381955
,SEYAIND,EQ,       103.70,                   815796.70,7736
,SFL,EQ,      1473.55,                  5815610.65,3954
,SGBAUG24,GB,      3807.58,                   727872.32,191
,SGBAUG27,GB,      3808.97,                  1687223.00,443
,SGBDC27VII,GB,      3800.00,                    22801.00,6
,SGBFEB24,GB,      3807.00,                   437062.00,115
,SGBJUL25,GB,      3776.05,                   835997.70,221
,SGBJUN27,GB,      3780.00,                    90687.00,24
,SGBMAR24,GB,      3810.00,                    38100.00,10
,SGBMAR25,GB,      3755.00,                  1038578.30,276
,SGBMAY25,GB,      3750.11,                   649512.70,173
,SGBMAY26,GB,      3799.00,                    11319.00,3
,SGBNOV23,GB,      3850.00,                   481507.00,126
,SGBNOV24,GB,      3782.00,                   264719.09,70
,SGBNOV25VI,GB,      3750.00,                     3750.00,1
,SGBNOV26,GB,      3755.00,                   157710.00,42
,SGBOCT25,GB,      3890.00,                   116959.84,30
,SGBOCT25IV,GB,      3800.00,                     7600.00,2
,SGBOCT26,GB,      3921.83,                     3921.83,1
,SGBOCT27,GB,      3773.00,                     3773.00,1
,SGBOCT27VI,GB,      3800.00,                    68385.00,18
,SGBSEP24,GB,      3810.00,                   788373.00,207
,SGBSEP27,GB,      3800.00,                   271117.00,71
,SGL,EQ,         7.20,                    31006.65,4473
,SHAHALLOYS,EQ,         8.90,                     3950.90,444
,SHAKTIPUMP,EQ,       263.35,                 75790075.35,283823
,SHALBY,EQ,       101.45,                  5322449.85,52522
,SHALPAINTS,EQ,        94.50,                 29338470.25,315180
,SHANKARA,EQ,       409.05,                 39498235.20,98168
,SHANTIGEAR,EQ,       103.15,                   462315.10,4454
,SHARDACROP,EQ,       267.55,                 16553562.00,61618
,SHARDAMOTR,EQ,      1054.00,                  1525061.00,1450
,SHARIABEES,EQ,       261.91,                    28820.10,110
