,22-Jul-2020
The Nifty witnessed an intraday movement of about 181.55 points.The closing index was 0.27 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 65668.21
, Traded Quantity (in Lakhs), 29762.11
, Number of Trades, 18404768
, Total Market Capitalisation (Rs. Crores), 14567045.69

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     11162.25,     11231.20,     11238.10,     11056.55,     11132.60,-29.65
,NIFTY50 EQL Wgt,     11283.70,     11349.55,     11353.45,     11159.35,     11234.85,-48.85
,NIFTY100 EQL Wgt,     12344.20,     12401.90,     12406.25,     12212.20,     12294.55,-49.65
,NIFTY100 LowVol30,      8864.50,      8897.90,      8899.45,      8768.45,      8812.60,-51.9
,NIFTY Alpha 50,     14559.20,     14605.90,     14659.80,     14487.50,     14596.35,37.15
,NIFTY MIDCAP 150,      5853.40,      5869.15,      5891.25,      5820.90,      5851.60,-1.8
,NIFTY SMLCAP 50,      2324.05,      2339.25,      2351.45,      2305.40,      2329.95,5.9
,NIFTY SMLCAP 250,      4294.90,      4317.30,      4320.00,      4264.10,      4287.15,-7.75
,NIFTY MIDSML 400,      5293.30,      5311.55,      5326.15,      5261.65,      5289.25,-4.05
,NIFTY200 QUALTY30,      9807.30,      9839.70,      9841.60,      9682.30,      9731.65,-75.65
,Nifty IT,     17273.20,     17317.30,     17321.70,     16978.40,     17076.05,-197.15
,Nifty Next 50,     26571.60,     26658.45,     26670.00,     26267.80,     26426.85,-144.75
,Nifty Bank,     22782.00,     23159.00,     23211.35,     22658.20,     22882.60,100.6
,NIFTY MIDCAP 100,     15402.35,     15433.30,     15528.90,     15316.25,     15423.25,20.9
,Nifty 500,      9070.60,      9119.15,      9123.05,      8988.55,      9046.60,-24
,Nifty 100,     11283.90,     11348.95,     11355.00,     11173.95,     11249.45,-34.45
,Nifty Midcap 50,      4283.10,      4291.20,      4329.60,      4252.20,      4288.80,5.7
,Nifty Realty,       201.10,       201.65,       202.05,       197.90,       199.05,-2.05
,Nifty Infra,      3156.75,      3165.85,      3183.50,      3136.60,      3155.75,-1
,Nifty Energy,     15457.35,     15520.10,     15711.75,     15405.55,     15565.40,108.05
,Nifty FMCG,     31280.25,     31420.85,     31422.30,     30946.35,     31051.60,-228.65
,Nifty MNC,     13693.95,     13747.10,     13749.80,     13514.80,     13573.30,-120.65
,Nifty Pharma,     10153.80,     10199.75,     10355.50,     10110.05,     10175.20,21.4
,Nifty PSE,      2588.15,      2596.80,      2630.25,      2571.05,      2587.50,-.65
,Nifty PSU Bank,      1472.10,      1481.70,      1482.90,      1440.60,      1449.20,-22.9
,Nifty Serv Sector,     14864.00,     14974.95,     14992.80,     14679.00,     14784.80,-79.2
,India VIX,24.4275,24.4275,25.8025,23.7300,24.8850,0.4575
,Nifty Auto,      7295.75,      7301.00,      7306.75,      7154.15,      7203.95,-91.8
,Nifty Metal,      2118.60,      2128.55,      2168.70,      2092.75,      2113.95,-4.65
,Nifty Media,      1360.30,      1371.35,      1404.80,      1339.05,      1367.30,7
,NIFTY SMLCAP 100,      4928.05,      4956.80,      4971.80,      4887.25,      4927.65,-.4
,Nifty 200,      5740.70,      5771.55,      5774.20,      5687.60,      5725.85,-14.85
,Nifty Div Opps 50,      2420.30,      2427.15,      2427.75,      2394.60,      2406.10,-14.2
,Nifty Commodities,      3000.45,      3011.55,      3030.10,      2976.45,      2994.55,-5.9
,Nifty Consumption,      4968.85,      4982.00,      4986.60,      4925.75,      4950.80,-18.05
,Nifty Fin Service,     11317.90,     11432.60,     11454.10,     11195.90,     11290.40,-27.5
,Nifty50 Div Point,        31.16,        31.16,        31.16,        31.16,        31.16,0
,Nifty100 Liq 15,      2721.05,      2754.55,      2758.80,      2709.00,      2730.95,9.9
,Nifty CPSE,      1438.80,      1444.25,      1474.25,      1437.35,      1456.25,17.45
,Nifty GrowSect 15,      5514.80,      5548.60,      5556.25,      5440.65,      5483.45,-31.35
,Nifty50 PR 2x Lev,      3968.20,      4016.85,      4017.40,      3893.15,      3946.75,-21.45
,Nifty50 PR 1x Inv,       392.50,       390.10,       396.25,       390.10,       393.60,1.1
,Nifty50 TR 2x Lev,      5225.85,      5289.95,      5290.65,      5127.05,      5197.60,-28.25
,Nifty50 TR 1x Inv,       342.25,       340.15,       345.50,       340.15,       343.20,.95
,Nifty50 Value 20,      5484.85,      5502.35,      5503.20,      5407.65,      5434.80,-50.05
,Nifty Mid Liq 15,      3623.60,      3629.85,      3663.30,      3593.85,      3628.30,4.7
,Nifty Pvt Bank,     12489.45,     12715.15,     12749.75,     12439.95,     12571.40,81.95
,NIFTY100 Qualty30,      2627.60,      2636.65,      2637.45,      2593.35,      2607.60,-20
,Nifty GS 8 13Yr,      2204.87,      2205.26,      2207.47,      2205.26,      2207.26,2.39
,Nifty GS 10Yr,      1999.84,      2000.16,      2002.30,      2000.16,      2002.30,2.46
,Nifty GS 10Yr Cln,       976.89,       976.89,       977.94,       976.89,       977.94,1.05
,Nifty GS 4 8Yr,      2350.64,      2351.05,      2352.24,      2349.87,      2351.07,.43
,Nifty GS 11 15Yr,      2376.70,      2377.13,      2379.67,      2377.13,      2379.55,2.85
,Nifty GS 15YrPlus,      2631.42,      2631.89,      2631.89,      2628.42,      2631.07,-.35
,Nifty GS Compsite,      2248.92,      2249.32,      2250.71,      2249.32,      2250.59,1.67

,ADVANCES,781
,DECLINES,1116
,UNCHANGED,74

,Total securities that have hit their price bands today,419

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,BAJFINANCE,EQ,      3292.45,      3253.00,-1.2,5574.46
,AKSHOPTFBR,BE,         5.40,                  1705154.65,317969
,AKZOINDIA,EQ,      1850.35,                 17952802.50,9744
,ALANKIT,EQ,        17.00,                  1885780.00,111299
,ALBERTDAVD,EQ,       395.30,                  9984526.50,25133
,ALCHEM,EQ,         4.95,                   288872.35,58591
,ALEMBICLTD,EQ,        84.45,                236168891.60,2793439
,ALICON,EQ,       261.70,                   594765.55,2290
,ALKALI,EQ,        44.15,                   596769.20,13497
,ALKEM,EQ,      2453.65,                284501191.70,115810
,ALKYLAMINE,EQ,      2260.65,                 55725193.05,24405
,ALLCARGO,EQ,        93.10,                 13003385.80,137923
,ALLSEC,EQ,       192.70,                  3591844.65,18471
,ALMONDZ,EQ,        10.60,                     8329.95,787
,ALOKINDS,EQ,        27.40,                 36382953.00,1327845
,ALPA,EQ,        19.90,                   648079.70,31955
,ALPHAGEO,EQ,       171.80,                  3200215.35,18606
,ALPSINDUS,BE,         1.20,                    35130.00,29275
,AMARAJABAT,EQ,       698.30,               1029411103.10,1473686
,AMBER,EQ,      1505.50,                 56000976.80,36872
,AMBIKCO,EQ,       671.75,                  1574074.35,2350
,AMDIND,EQ,        14.20,                   126090.35,8895
,AMJLAND,EQ,        19.45,                    69678.50,3575
,AMJUMBO,SM,         8.45,                    67600.00,8000
,AMRUTANJAN,EQ,       398.50,                121204478.40,299490
,ANANTRAJ,EQ,        21.95,                  3518109.15,161290
,ANDHRACEMT,BE,         6.20,                  2861119.90,446343
,ANDHRAPAP,EQ,       227.60,                 34744711.25,151697
,ANDHRSUGAR,EQ,       308.30,                 77203093.25,250202
,ANIKINDS,EQ,        15.00,                   168258.40,11394
,ANKITMETAL,BE,          .80,                   145515.30,193571
,ANSALAPI,BE,         4.05,                    66974.40,16445
,ANSALHSG,BE,         3.80,                    39655.75,10286
,ANUP,EQ,       466.90,                 11582233.05,24709
,APARINDS,EQ,       309.70,                  3982092.40,12872
,APCL,EQ,       139.00,                   964443.00,6922
,APCOTEXIND,EQ,       124.35,                  7536490.85,60566
,APEX,EQ,       242.10,                 64065017.45,263561
,APLAPOLLO,EQ,      1832.35,                112376640.00,61123
,APLLTD,EQ,      1000.15,               2631902417.75,2595484
,APOLLO,EQ,       114.30,                 31498376.80,271935
,APOLLOHOSP,EQ,      1481.15,                708175496.45,477433
,APOLLOPIPE,EQ,       313.25,                  2716045.45,8663
,APOLLOTYRE,EQ,       109.65,                792221086.50,7261411
,APOLSINHOT,EQ,       479.10,                  2558706.75,5142
,APTECHT,EQ,       110.75,                 74293643.00,666128
,ARCHIDPLY,EQ,        28.65,                  2433151.90,84769
,ARCHIES,EQ,        12.00,                   147241.00,12314
,ARCOTECH,BE,         2.65,                    83797.35,31068
,ARENTERP,EQ,        11.20,                    13621.40,1218
,ARIES,EQ,        58.75,                   793604.40,13426
,ARIHANT,EQ,        15.15,                    75213.55,5100
,ARIHANTSUP,BE,        22.50,                   154915.15,6823
,ARMANFIN,EQ,       482.15,                  5866787.35,11898
,AROGRANITE,EQ,        23.80,                   328423.85,13841
,ARROWGREEN,BE,        42.70,                    58472.75,1356
,ARSHIYA,BE,        10.05,                   115606.00,11625
,ARSSINFRA,EQ,        13.30,                   122144.25,9130
,ARTEMISMED,EQ,       174.65,                   621423.15,3523
,ARVIND,EQ,        31.85,                 27144528.15,847947
,ARVINDFASN,EQ,       130.20,                 55261746.90,431412
,ARVSMART,EQ,        79.30,                 11992327.05,149614
,ASAHIINDIA,EQ,       173.75,                  4426432.45,25095
,ASAHISONG,EQ,       215.70,                 75709437.15,339794
,ASAL,BE,        19.00,                    77524.40,4033
,ASALCBR,EQ,       234.05,                  9955994.20,42643
,ASHAPURMIN,EQ,        41.10,                  2677044.10,64893
,ASHIANA,EQ,        62.35,                  1957971.70,31533
,ASHIMASYN,BE,         5.55,                    69355.00,12183
,ASHOKA,EQ,        56.85,                 50756455.15,892387
,ASHOKLEY,EQ,        51.65,               1400249058.20,27100529
,ASIANHOTNR,EQ,        54.55,                   174800.50,3226
,ASIANTILES,EQ,       235.00,                 34384786.20,146716
,ASPINWALL,EQ,       119.05,                   424594.20,3523
,ASTEC,EQ,      1105.95,                399289867.65,368323
,ASTERDM,EQ,       127.00,                 41012854.00,322970
,ASTRAL,EQ,       939.85,                 61927327.80,65281
,ASTRAMICRO,EQ,       107.45,                 77666520.90,718853
,ASTRAZEN,EQ,      3469.80,                281545683.70,81007
,ASTRON,EQ,        38.90,                  1011513.80,25936
,ATFL,EQ,       535.55,                  5531241.90,10347
,ATLANTA,EQ,         9.55,                   219624.60,23052
,ATLASCYCLE,BE,        49.40,                  1450072.70,29737
,ATUL,EQ,      4724.30,                 80404861.45,17042
,ATULAUTO,EQ,       164.15,                  9387395.35,56753
,AUBANK,EQ,       722.40,                828522720.25,1151874
,AURIONPRO,EQ,        51.25,                   202448.80,3902
,AUSOMENT,EQ,        28.00,                    57417.10,2039
,AUTOAXLES,EQ,       540.90,                  5446047.25,10013
,AUTOIND,BE,        21.20,                   389634.80,18379
,AUTOLITIND,EQ,        16.60,                   225374.10,13496
,AVADHSUGAR,EQ,       178.55,                 17135729.70,95262
,AVANTIFEED,EQ,       439.25,                186838999.25,421038
,AVG,SM,        41.45,                   199020.00,4800
,AVTNPL,EQ,        39.85,                  4328682.00,108659
,AXISCADES,EQ,        56.20,                  6666577.95,121890
,AXISGOLD,EQ,      4367.10,                 11976777.95,2744
,AXISNIFTY,EQ,      1139.80,                   171828.66,152
,AYMSYNTEX,EQ,        21.35,                   127580.75,6011
,BABAFOOD,SM,        49.00,                    98000.00,2000
,BAGFILMS,BE,         2.35,                   193037.55,82049
,BAJAJCON,EQ,       167.40,                312791577.05,1857056
,BAJAJELEC,EQ,       416.65,                370540260.25,880445
,BAJAJHIND,EQ,         6.10,                 26780491.45,4334173
,BALAJITELE,EQ,        85.20,                 50226299.10,584706
,BALAMINES,EQ,       591.70,                196398957.20,335142
,BALAXI,EQ,       175.45,                  2496438.70,14781
,BALKRISHNA,BE,        14.40,                    79327.40,5554
,BALKRISIND,EQ,      1257.50,               1449081806.20,1151253
,BALLARPUR,BE,         1.85,                   450743.25,243645
,BALMLAWRIE,EQ,       121.30,                415788003.30,3467762
,BALPHARMA,EQ,        42.55,                   193998.30,4577
,BALRAMCHIN,EQ,       128.60,                821915832.85,6301704
,BANARBEADS,EQ,        41.05,                   554773.80,13608
,BANARISUG,EQ,      1158.45,                  2302948.45,2012
,BANCOINDIA,EQ,        83.45,                 11564577.15,137227
,BANG,EQ,        17.15,                   239184.55,13941
,BANKA,SM,        82.40,                   197760.00,2400
,BANKBEES,EQ,       229.72,                214105350.78,934255
,BANKINDIA,EQ,        48.55,                125027434.20,2540505
,BANSWRAS,EQ,        64.35,                   507130.95,7857
,BARTRONICS,BZ,         2.40,                     7207.75,3062
,BASF,EQ,      1344.15,                 83482020.05,61564
,BASML,EQ,        84.55,                   237370.85,2789
,BATAINDIA,EQ,      1293.05,               1029890980.80,793775
,BAYERCROP,EQ,      5781.20,                124329253.65,21356
,BBL,EQ,       778.65,                 10979334.95,14118
,BBTC,EQ,      1268.60,                282415817.45,223544
,BCG,BE,         7.25,                 17032336.60,2274535
,BCP,EQ,         4.50,                  1219840.80,271029
,BDL,EQ,       377.50,                297049474.10,769367
,BEARDSELL,BE,         7.85,                     4116.60,518
,BEDMUTHA,EQ,        13.85,                   138602.25,10005
,BEL,EQ,        97.90,                874516851.70,8900781
,BEML,EQ,       656.65,                493160207.80,752070
,BEPL,EQ,        47.90,                 18277202.60,378302
,BETA,SM,        90.70,                  2925440.00,33600
,BFINVEST,EQ,       301.50,                 18318066.25,60561
,BFUTILITIE,EQ,       239.10,                 47906388.30,197599
,BGRENERGY,BE,        41.55,                  3576619.85,84995
,BHAGERIA,EQ,       123.90,                 12064889.60,97466
,BHAGYANGR,EQ,        17.00,                    41129.15,2425
,BHAGYAPROP,EQ,        22.15,                   231539.70,10310
,BHANDARI,EQ,         1.30,                   258355.65,196003
,BHARATFORG,EQ,       387.20,               1285658180.80,3337571
,BHARATGEAR,EQ,        41.70,                   824941.05,19462
,BHARATRAS,EQ,      9393.30,                 43975639.40,4685
,BHARATWIRE,EQ,        21.65,                   554889.95,25378
,BHEL,EQ,        38.00,               1511256061.85,39543713
,BIGBLOC,EQ,        40.85,                   149510.10,3667
,BIL,EQ,       137.05,                   359970.95,2548
,BILENERGY,EQ,         1.00,                  1678747.50,1630522
,BINDALAGRO,EQ,        11.00,                   288423.65,25680
,BIOFILCHEM,BE,        19.60,                   592410.00,30225
,BIRLACABLE,EQ,        50.40,                  1555269.15,30718
,BIRLACORPN,EQ,       559.85,                 79871583.90,141022
,BIRLAMONEY,EQ,        37.90,                 12660534.20,333973
,BIRLATYRE,EQ,        24.90,                  1047069.90,42051
,BKMINDST,BE,         1.00,                    39421.05,39410
,BLBLIMITED,BE,         4.75,                   106549.70,22368
,BLISSGVS,EQ,       106.15,                 53300953.35,501595
,BLKASHYAP,EQ,         5.75,                   336060.20,59035
,BLS,EQ,        71.20,                 12521045.55,176043
,BLUECOAST,BE,         3.80,                      627.00,165
,BLUEDART,EQ,      2224.90,                240307619.25,107612
,BLUESTARCO,EQ,       490.85,                 32691461.20,66197
,BODALCHEM,EQ,        76.65,                115876558.80,1496631
,BOMDYEING,EQ,        68.05,                 95643882.75,1399268
,BOROLTD,BE,       206.15,                  9130377.40,43238
,BORORENEW,EQ,        83.10,                 68201556.75,803241
,BPL,BE,        18.00,                   428466.70,23805
,BRFL,BE,         6.75,                   747879.75,110797
,BRIGADE,EQ,       142.15,                 21605636.60,153271
,BRITANNIA,N2,        33.50,                   359834.00,10741
,BRNL,EQ,        35.65,                   224197.55,6343
,BROOKS,BE,        31.80,                  1519539.00,47825
,BSE,EQ,       506.80,                112970061.50,223041
,BSELINFRA,BE,         1.15,                    48804.75,44053
,BSHSL,SM,       107.50,                   257400.00,2400
,BSL,EQ,        23.55,                   118551.20,5025
,BSLGOLDETF,EQ,      4599.30,                  2392620.75,521
,BSLNIFTY,EQ,       122.98,                   134889.46,1101
,BSOFT,EQ,       102.65,                117096384.70,1130676
,BURNPUR,BE,         1.65,                    45651.75,29007
,BUTTERFLY,EQ,       128.60,                 40610021.65,313247
,BVCL,BE,        12.65,                    42498.25,3252
,BYKE,EQ,        14.95,                   518180.20,34534
,CADSYS,SM,        21.20,                   337500.00,16000
,CALSOFT,EQ,         8.30,                   416367.15,49521
,CAMLINFINE,EQ,        58.15,                 25074450.65,427763
,CANBK,EQ,       102.10,               1315752572.45,12786523
,CANDC,BZ,         2.65,                     1192.50,450
,CANFINHOME,EQ,       378.15,                247689113.35,658057
,CANTABIL,EQ,       297.25,                 28196873.40,95987
,CAPACITE,EQ,       103.70,                  3132129.40,30406
