,30-Jan-2020
The Nifty witnessed an intraday movement of about 139.7 points.The closing index was 0.77 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 38244.91
, Traded Quantity (in Lakhs), 17308.58
, Number of Trades, 12086545
, Total Market Capitalisation (Rs. Crores), 15626520.17

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     12129.50,     12147.75,     12150.30,     12010.60,     12035.80,-93.7
,NIFTY50 EQL Wgt,     12379.85,     12397.05,     12399.30,     12235.40,     12259.80,-120.05
,NIFTY100 EQL Wgt,     13539.85,     13558.20,     13560.95,     13310.15,     13347.25,-192.6
,NIFTY100 LowVol30,      9076.25,      9093.50,      9094.25,      8969.95,      8986.30,-89.95
,NIFTY Alpha 50,     14005.80,     14034.20,     14041.05,     13801.90,     13841.70,-164.1
,NIFTY MIDCAP 150,      6739.45,      6756.65,      6757.35,      6675.30,      6691.15,-48.3
,NIFTY SMLCAP 50,      3074.35,      3070.80,      3072.25,      3010.95,      3020.35,-54
,NIFTY SMLCAP 250,      5266.55,      5272.75,      5275.05,      5194.15,      5203.95,-62.6
,NIFTY MIDSML 400,      6212.90,      6226.10,      6227.20,      6146.45,      6159.20,-53.7
,NIFTY200 QUALTY30,     10127.45,     10142.05,     10145.45,      9991.40,     10009.75,-117.7
,Nifty IT,     16479.30,     16509.00,     16514.10,     16287.75,     16327.90,-151.4
,Nifty Next 50,     29045.40,     29078.75,     29094.85,     28423.30,     28533.00,-512.4
,Nifty Bank,     30877.00,     30889.25,     30909.50,     30521.30,     30647.40,-229.6
,NIFTY MIDCAP 100,     18273.10,     18304.45,     18312.10,     18081.95,     18128.40,-144.7
,Nifty 500,     10009.30,     10025.35,     10026.90,      9902.30,      9919.20,-90.1
,Nifty 100,     12276.95,     12295.10,     12297.30,     12144.25,     12165.40,-111.55
,Nifty Midcap 50,      5015.75,      5018.30,      5020.10,      4961.15,      4976.75,-39
,Nifty Realty,       328.50,       329.75,       330.05,       323.55,       327.15,-1.35
,Nifty Infra,      3330.40,      3332.50,      3333.40,      3289.05,      3298.65,-31.75
,Nifty Energy,     15451.90,     15473.55,     15477.70,     15195.65,     15244.80,-207.1
,Nifty FMCG,     31426.25,     31419.20,     31438.35,     30849.85,     30936.45,-489.8
,Nifty MNC,     14097.00,     14091.45,     14100.10,     13871.00,     13907.35,-189.65
,Nifty Pharma,      8412.80,      8426.25,      8438.20,      8207.60,      8237.05,-175.75
,Nifty PSE,      3137.80,      3145.35,      3150.75,      3097.35,      3109.20,-28.6
,Nifty PSU Bank,      2378.15,      2378.90,      2378.90,      2330.70,      2346.75,-31.4
,Nifty Serv Sector,     17363.05,     17395.70,     17399.75,     17208.00,     17252.55,-110.5
,India VIX,16.4975,16.4975,17.1400,15.3800,16.7975,0.3000
,Nifty Auto,      8220.40,      8239.65,      8267.55,      8148.20,      8181.45,-38.95
,Nifty Metal,      2665.85,      2667.40,      2669.55,      2621.05,      2628.90,-36.95
,Nifty Media,      1868.05,      1868.20,      1870.65,      1839.40,      1845.00,-23.05
,NIFTY SMLCAP 100,      6327.95,      6329.40,      6331.85,      6213.75,      6226.65,-101.3
,Nifty 200,      6304.70,      6314.20,      6315.40,      6237.35,      6248.25,-56.45
,Nifty Div Opps 50,      2561.40,      2565.20,      2565.65,      2535.15,      2538.80,-22.6
,Nifty Commodities,      3409.25,      3416.60,      3416.90,      3358.45,      3367.35,-41.9
,Nifty Consumption,      5120.50,      5124.00,      5126.90,      5061.85,      5072.60,-47.9
,Nifty Fin Service,     14346.80,     14382.95,     14388.35,     14247.95,     14289.95,-56.85
,Nifty50 Div Point,       120.55,       120.55,       120.55,       120.55,       120.55,0
,Nifty100 Liq 15,      3690.50,      3698.80,      3698.80,      3629.45,      3644.25,-46.25
,Nifty CPSE,      1784.60,      1787.30,      1792.85,      1763.70,      1772.50,-12.1
,Nifty GrowSect 15,      6343.00,      6350.90,      6350.90,      6279.05,      6292.00,-51
,Nifty50 PR 2x Lev,      5225.20,      5240.25,      5241.00,      5122.40,      5143.75,-81.45
,Nifty50 PR 1x Inv,       386.80,       386.30,       390.65,       386.25,       389.85,3.05
,Nifty50 TR 2x Lev,      6795.35,      6814.90,      6815.90,      6661.65,      6689.45,-105.9
,Nifty50 TR 1x Inv,       339.25,       338.80,       342.60,       338.75,       341.90,2.65
,Nifty50 Value 20,      5512.50,      5521.05,      5521.65,      5455.65,      5463.70,-48.8
,Nifty Mid Liq 15,      4382.80,      4380.45,      4384.75,      4337.95,      4349.40,-33.4
,Nifty Pvt Bank,     17006.85,     17004.55,     17017.80,     16804.20,     16869.80,-137.05
,NIFTY100 Qualty30,      2767.05,      2772.05,      2772.05,      2726.40,      2731.05,-36
,Nifty GS 8 13Yr,      2033.19,      2033.19,      2035.09,      2033.14,      2033.51,.32
,Nifty GS 10Yr,      1874.98,      1874.98,      1877.53,      1874.98,      1876.09,1.11
,Nifty GS 10Yr Cln,       942.59,       942.59,       943.89,       942.59,       943.16,.57
,Nifty GS 4 8Yr,      2160.97,      2160.97,      2161.99,      2160.83,      2161.21,.24
,Nifty GS 11 15Yr,      2168.67,      2168.67,      2171.16,      2168.67,      2169.85,1.18
,Nifty GS 15YrPlus,      2352.16,      2352.16,      2352.16,      2351.80,      2351.80,-.36
,Nifty GS Compsite,      2069.25,      2069.25,      2070.88,      2069.25,      2069.89,.64

,ADVANCES,532
,DECLINES,1314
,UNCHANGED,112

,Total securities that have hit their price bands today,339

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,BAJFINANCE,EQ,      4419.00,      4364.30,-1.24,1578.56
,AKZOINDIA,EQ,      2080.45,                242449906.35,114785
,ALANKIT,EQ,        14.70,                  2067969.60,142420
,ALBERTDAVD,EQ,       497.00,                  5720007.75,11408
,ALBK,EQ,        18.05,                 12336936.30,678572
,ALCHEM,BE,         1.80,                    28374.15,15821
,ALEMBICLTD,EQ,        62.45,                 54960709.10,868421
,ALICON,EQ,       384.85,                  2211520.60,5687
,ALKALI,EQ,        52.55,                 13449431.90,248022
,ALKEM,EQ,      2295.85,                 74498461.20,32387
,ALKYLAMINE,EQ,      1325.75,                 38404144.20,29046
,ALLCARGO,EQ,       113.20,                 20352188.65,177922
,ALLSEC,EQ,       283.95,                   900783.40,3165
,ALMONDZ,EQ,        16.35,                   246073.05,15255
,ALOKTEXT,BE,         3.30,                 15341240.15,4689194
,ALPA,EQ,        19.80,                   815205.35,40412
,ALPHAGEO,EQ,       199.25,                  1206783.40,5971
,ALPSINDUS,BE,         1.25,                    18883.50,15372
,AMARAJABAT,EQ,       783.45,                316540261.60,402395
,AMBER,EQ,      1497.85,                149152136.60,99456
,AMBIKCO,EQ,       843.55,                  2484640.60,2947
,AMDIND,EQ,        17.40,                    55689.65,3204
,AMJLAND,EQ,        23.10,                   771753.40,34295
,AMRUTANJAN,EQ,       460.40,                 15097615.60,33096
,ANANTRAJ,EQ,        35.45,                  7069758.85,201228
,ANDHRABANK,EQ,        16.70,                  5599994.45,334265
,ANDHRACEMT,EQ,         2.25,                   123351.65,54558
,ANDHRSUGAR,EQ,       325.20,                  7877335.30,24092
,ANDPAPER,EQ,       292.35,                  1824803.30,6239
,ANIKINDS,BE,        10.40,                    14303.25,1426
,ANKITMETAL,BE,          .45,                     2692.25,5523
,ANSALAPI,EQ,         5.25,                    94105.05,18076
,ANSALHSG,BE,         5.70,                    80871.15,14174
,ANTGRAPHIC,BE,          .65,                    14059.55,23325
,ANUP,EQ,       616.15,                 11694685.35,18918
,APARINDS,EQ,       392.05,                 11293457.45,28690
,APCL,EQ,       155.30,                  1071492.20,6877
,APCOTEXIND,EQ,       156.85,                  5904419.05,37377
,APEX,EQ,       336.00,                140982359.25,409358
,APLAPOLLO,EQ,      2013.35,                 45447741.15,22420
,APLLTD,EQ,       639.85,                179968196.05,282547
,APOLLO,EQ,        75.55,                  1986060.20,26153
,APOLLOHOSP,EQ,      1690.80,               1077893570.75,634505
,APOLLOPIPE,EQ,       402.05,                  7191900.85,17906
,APOLLOTYRE,EQ,       171.45,                205221808.60,1195534
,APOLSINHOT,EQ,       743.15,                   751698.35,1006
,APTECHT,EQ,       168.90,                114533138.15,671278
,ARCHIDPLY,EQ,        31.30,                   291593.15,9384
,ARCHIES,EQ,        17.30,                   808338.45,46867
,ARCOTECH,BE,         1.95,                     9346.00,4749
,ARENTERP,EQ,        10.35,                    10369.80,1002
,ARIES,EQ,        72.55,                   900943.95,12373
,ARIHANT,EQ,        23.05,                    44431.40,1942
,ARIHANTSUP,EQ,        31.25,                   110481.85,3517
,ARMANFIN,EQ,       727.90,                  6484733.35,8911
,AROGRANITE,EQ,        36.40,                    76611.15,2091
,ARROWGREEN,EQ,        49.85,                    36555.95,729
,ARROWTEX,BE,         9.40,                    23409.65,2456
,ARSHIYA,EQ,        17.00,                   153746.45,9000
,ARSSINFRA,EQ,        20.00,                   273374.90,13673
,ARTEMISMED,BE,       274.30,                   315445.00,1150
,ARVIND,EQ,        42.60,                 59723354.45,1401190
,ARVINDFASN,EQ,       388.70,                  5934518.10,15288
,ARVSMART,EQ,        95.95,                 37143415.50,367662
,ASAHIINDIA,EQ,       247.75,                 19200399.15,77573
,ASAHISONG,EQ,       139.75,                  5082365.50,35622
,ASAL,EQ,        32.35,                    78599.85,2427
,ASHAPURMIN,EQ,        34.15,                  1292415.60,37924
,ASHIANA,EQ,       111.40,                  4185524.20,37343
,ASHIMASYN,EQ,         7.70,                    32140.50,4152
,ASHOKA,EQ,       114.50,                 95702713.85,832030
,ASIANHOTNR,EQ,        90.35,                   239651.50,2693
,ASIANTILES,EQ,       214.70,                  4048669.10,18887
,ASPINWALL,EQ,       154.90,                   111231.45,718
,ASTEC,EQ,       480.55,                  3017130.35,6219
,ASTERDM,EQ,       167.50,                 13823516.05,82622
,ASTRAL,EQ,      1202.90,                 95067403.90,79324
,ASTRAMICRO,EQ,        95.90,                 74768796.75,765660
,ASTRAZEN,EQ,      2730.95,                 67822262.60,24794
,ASTRON,EQ,        38.95,                  1641785.65,42462
,ATFL,EQ,       692.60,                 17726539.85,25043
,ATLANTA,EQ,         5.85,                   145792.95,24782
,ATLASCYCLE,BE,        49.25,                    33575.55,676
,ATUL,EQ,      4940.00,                127055096.50,25714
,ATULAUTO,EQ,       258.05,                  7860142.90,30277
,AUBANK,EQ,      1047.65,                632075743.45,602135
,AURIONPRO,EQ,        58.10,                   123964.80,2130
,AUSOMENT,BE,        38.50,                     8940.00,236
,AUTOAXLES,EQ,       855.05,                 12054138.05,14046
,AUTOIND,BE,        24.00,                   255434.15,10574
,AUTOLITIND,EQ,        24.90,                   227943.30,9010
,AVADHSUGAR,EQ,       296.50,                 31070482.55,104026
,AVANTIFEED,EQ,       658.75,                310895873.10,473648
,AVG,SM,        66.05,                   240120.00,3600
,AVTNPL,EQ,        35.65,                  2923801.70,82616
,AXISCADES,BE,        65.05,                  4202655.15,63736
,AXISGOLD,EQ,      3568.55,                  4072173.25,1144
,AXISNIFTY,EQ,      1245.60,                   154631.21,124
,AYMSYNTEX,EQ,        35.00,                   196893.20,5700
,BABAFOOD,SM,        64.70,                   129400.00,2000
,BAGFILMS,BE,         1.80,                   151495.65,84300
,BAJAJCON,EQ,       227.50,                 22420208.45,98282
,BAJAJELEC,EQ,       378.95,                 14999850.00,39576
,BAJAJHIND,EQ,         6.40,                  6185230.60,967662
,BALAJITELE,EQ,        55.00,                  7370355.70,134577
,BALAMINES,EQ,       436.40,                 46742793.25,105075
,BALAXI,EQ,        80.35,                   381988.10,4914
,BALKRISHNA,BE,        18.40,                    40380.65,2242
,BALKRISIND,EQ,      1086.60,                470969537.60,433616
,BALLARPUR,BE,          .60,                  1430495.60,2394577
,BALMLAWRIE,EQ,       120.90,                  6765511.25,55731
,BALPHARMA,EQ,        47.05,                   345934.10,7315
,BALRAMCHIN,EQ,       170.45,                 98392804.60,576228
,BANARBEADS,EQ,        33.80,                    38228.35,1185
,BANARISUG,EQ,      1481.65,                   650327.00,435
,BANCOINDIA,EQ,       102.80,                  1877818.25,18268
,BANG,EQ,        22.35,                    69590.80,3143
,BANKA,SM,        72.00,                    86400.00,1200
,BANKBEES,EQ,       312.71,                 62302384.97,199110
,BANKINDIA,EQ,        66.10,                 48218096.05,728343
,BANSWRAS,BE,       118.45,                   310784.65,2632
,BARTRONICS,BE,         1.25,                     2782.50,2222
,BASF,EQ,       989.10,                 14968942.20,15063
,BASML,EQ,       132.80,                   173561.40,1290
,BATAINDIA,EQ,      1826.95,                641865993.95,349924
,BAYERCROP,EQ,      4131.60,                 21703174.65,5243
,BBL,EQ,       854.30,                  5498080.90,6427
,BBTC,EQ,      1149.50,                103058892.00,88218
,BBTCL,SM,        31.50,                   187500.00,6000
,BCG,BE,         5.15,                   270308.05,52487
,BCP,BE,        20.65,                  2939686.90,141626
,BDL,EQ,       298.45,                 18124307.55,60075
,BEARDSELL,BE,         9.30,                    18490.80,2001
,BEDMUTHA,BE,        16.45,                     3318.00,202
,BEL,EQ,       100.75,               1143054178.55,11213059
,BEML,EQ,       982.05,                134499777.30,136679
,BEPL,EQ,        50.65,                 14803066.75,289370
,BETA,SM,        70.00,                  4499680.00,68800
,BFINVEST,EQ,       320.65,                  9760317.45,30519
,BFUTILITIE,EQ,       307.65,                 64938004.15,211502
,BGLOBAL,BE,         1.40,                     9956.60,7108
,BGRENERGY,EQ,        38.90,                  8467576.15,215187
,BHAGERIA,EQ,       114.60,                  2568725.55,22285
,BHAGYANGR,EQ,        21.30,                   104101.30,4949
,BHAGYAPROP,EQ,        23.50,                    27900.20,1193
,BHANDARI,EQ,         1.25,                   117825.70,99421
,BHARATFORG,EQ,       499.20,                403539375.10,809937
,BHARATGEAR,BE,        62.30,                   907135.55,14435
,BHARATRAS,EQ,      6447.10,                  2995559.75,463
,BHARATWIRE,EQ,        27.40,                    90176.20,3270
,BHEL,EQ,        44.05,                656633483.00,14992301
,BIGBLOC,BE,        37.75,                     6102.75,161
,BIL,EQ,       173.35,                   125081.10,714
,BILENERGY,EQ,          .90,                   159220.75,175393
,BINDALAGRO,EQ,        14.35,                   440117.55,30541
,BIOFILCHEM,BE,        12.40,                   185119.95,15247
,BIRLACABLE,EQ,        57.45,                  2011653.55,35091
,BIRLACORPN,EQ,       763.60,                231483304.15,305321
,BIRLAMONEY,EQ,        34.40,                  2063677.35,59813
,BKMINDST,EQ,          .55,                    20983.00,41936
,BLBLIMITED,EQ,         4.95,                   169373.20,34007
,BLISSGVS,EQ,       142.90,                 45059477.20,315258
,BLKASHYAP,EQ,         9.00,                   380006.70,41743
,BLS,EQ,        66.00,                  1275604.75,19410
,BLUEBLENDS,BE,          .70,                      460.10,693
,BLUEDART,EQ,      2694.30,                  8538795.35,3157
,BLUESTARCO,EQ,       836.30,                 93943068.55,112035
,BODALCHEM,EQ,        72.85,                  7317348.55,99714
,BOHRA,SM,         1.25,                     2500.00,2000
,BOMDYEING,EQ,        97.95,                991876399.85,9984830
,BOROSIL,EQ,       174.35,                  6526384.90,37142
,BPL,EQ,        23.10,                 11838371.95,513833
,BRFL,EQ,         3.90,                    90498.05,23258
,BRIGADE,EQ,       228.15,                 37430761.60,162775
,BRITANNIA,N2,        31.69,                   124660.97,3936
,BRNL,EQ,        68.90,                  1211136.20,17069
,BROOKS,EQ,        42.45,                 10845738.75,242758
,BSE,EQ,       534.95,                 32890839.25,61340
,BSELINFRA,EQ,         1.05,                     3007.25,2745
,BSHSL,SM,       107.25,                   519120.00,4800
,BSL,EQ,        33.35,                   279846.45,8328
,BSLGOLDETF,EQ,      3790.25,                  1092882.70,292
,BSLNIFTY,EQ,       131.32,                     9186.75,70
,BSOFT,EQ,        70.65,                 21465424.20,302058
,BURNPUR,EQ,         1.20,                    30231.50,24729
,BUTTERFLY,EQ,       242.10,                 25067482.75,102195
,BVCL,BE,        12.25,                    11916.85,956
,BYKE,EQ,        20.60,                   536899.15,25753
,CALSOFT,EQ,        13.65,                   461400.95,33395
,CAMLINFINE,EQ,        80.00,                 57060078.45,715162
,CANBK,EQ,       202.25,               1435685244.90,7099653
,CANDC,BZ,         2.30,                      460.00,200
,CANFINHOME,EQ,       481.10,                174473560.30,362211
,CANTABIL,EQ,       251.30,                  7241048.10,27922
