,27-Jan-2020
The Nifty witnessed an intraday movement of about 109.6 points.The closing index was 1.06 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 34020.6
, Traded Quantity (in Lakhs), 14705.01
, Number of Trades, 11044233
, Total Market Capitalisation (Rs. Crores), 15788545.76

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     12248.25,     12197.10,     12216.60,     12107.00,     12119.00,-129.25
,NIFTY50 EQL Wgt,     12501.20,     12448.60,     12476.70,     12375.45,     12390.15,-111.05
,NIFTY100 EQL Wgt,     13671.50,     13611.30,     13673.30,     13535.70,     13556.05,-115.45
,NIFTY100 LowVol30,      9104.00,      9075.35,      9103.85,      9035.30,      9046.10,-57.9
,NIFTY Alpha 50,     13935.85,     13905.15,     14062.15,     13859.80,     13953.75,17.9
,NIFTY MIDCAP 150,      6742.45,      6726.30,      6794.10,      6716.65,      6732.30,-10.15
,NIFTY SMLCAP 50,      3086.05,      3080.65,      3102.05,      3075.65,      3087.20,1.15
,NIFTY SMLCAP 250,      5280.00,      5270.75,      5310.40,      5262.45,      5276.10,-3.9
,NIFTY MIDSML 400,      6219.80,      6206.15,      6262.30,      6198.40,      6211.95,-7.85
,NIFTY200 QUALTY30,     10164.35,     10145.35,     10189.30,     10112.35,     10125.45,-38.9
,Nifty IT,     16472.75,     16456.20,     16483.90,     16385.65,     16393.55,-79.2
,Nifty Next 50,     29153.75,     29058.75,     29259.50,     28895.00,     28960.75,-193
,Nifty Bank,     31241.75,     31110.55,     31227.05,     30808.55,     30837.40,-404.35
,NIFTY MIDCAP 100,     18357.20,     18307.70,     18495.90,     18261.40,     18291.35,-65.85
,Nifty 500,     10083.70,     10046.45,     10077.45,      9989.55,      9999.60,-84.1
,Nifty 100,     12386.95,     12336.75,     12363.15,     12249.45,     12262.65,-124.3
,Nifty Midcap 50,      5037.95,      5019.10,      5073.95,      5004.15,      5012.85,-25.1
,Nifty Realty,       328.65,       328.80,       332.40,       325.55,       326.80,-1.85
,Nifty Infra,      3385.95,      3369.35,      3391.70,      3352.15,      3357.45,-28.5
,Nifty Energy,     15674.65,     15642.40,     15671.75,     15458.45,     15489.25,-185.4
,Nifty FMCG,     31474.90,     31373.25,     31450.35,     31110.55,     31149.70,-325.2
,Nifty MNC,     14189.35,     14130.90,     14216.00,     14054.05,     14083.50,-105.85
,Nifty Pharma,      8294.05,      8270.05,      8471.80,      8240.10,      8416.35,122.3
,Nifty PSE,      3164.05,      3158.30,      3165.00,      3123.85,      3131.85,-32.2
,Nifty PSU Bank,      2446.30,      2417.50,      2425.45,      2387.65,      2391.25,-55.05
,Nifty Serv Sector,     17505.45,     17441.80,     17456.15,     17269.45,     17288.35,-217.1
,India VIX,15.5600,15.5600,17.3400,14.6825,17.1750,1.6150
,Nifty Auto,      8274.85,      8243.35,      8347.90,      8189.00,      8258.15,-16.7
,Nifty Metal,      2796.20,      2766.70,      2767.65,      2698.50,      2709.75,-86.45
,Nifty Media,      1889.90,      1886.50,      1904.45,      1875.85,      1882.45,-7.45
,NIFTY SMLCAP 100,      6345.05,      6332.80,      6381.90,      6324.05,      6346.65,1.6
,Nifty 200,      6358.10,      6333.30,      6351.15,      6292.00,      6298.90,-59.2
,Nifty Div Opps 50,      2573.40,      2566.70,      2567.55,      2548.10,      2551.55,-21.85
,Nifty Commodities,      3468.30,      3451.95,      3462.85,      3419.45,      3427.45,-40.85
,Nifty Consumption,      5168.15,      5153.90,      5183.35,      5131.35,      5139.90,-28.25
,Nifty Fin Service,     14420.40,     14355.15,     14400.10,     14213.05,     14234.70,-185.7
,Nifty50 Div Point,       120.55,       120.55,       120.55,       120.55,       120.55,0
,Nifty100 Liq 15,      3732.15,      3709.50,      3720.50,      3674.45,      3679.85,-52.3
,Nifty CPSE,      1816.40,      1814.45,      1814.55,      1790.00,      1796.00,-20.4
,Nifty GrowSect 15,      6366.85,      6331.65,      6333.60,      6280.40,      6284.70,-82.15
,Nifty50 PR 2x Lev,      5332.75,      5285.95,      5302.85,      5207.50,      5217.95,-114.8
,Nifty50 PR 1x Inv,       382.90,       384.65,       387.45,       384.05,       387.10,4.2
,Nifty50 TR 2x Lev,      6935.20,      6874.35,      6896.35,      6772.35,      6785.90,-149.3
,Nifty50 TR 1x Inv,       335.80,       337.35,       339.80,       336.80,       339.45,3.65
,Nifty50 Value 20,      5554.55,      5539.25,      5539.90,      5494.40,      5501.00,-53.55
,Nifty Mid Liq 15,      4399.95,      4389.55,      4437.55,      4373.30,      4381.55,-18.4
,Nifty Pvt Bank,     17202.20,     17145.10,     17229.80,     16994.35,     17009.60,-192.6
,NIFTY100 Qualty30,      2774.05,      2767.20,      2776.75,      2755.05,      2758.10,-15.95
,Nifty GS 8 13Yr,      2033.04,      2033.43,      2036.31,      2033.43,      2036.01,2.97
,Nifty GS 10Yr,      1872.69,      1873.02,      1877.84,      1873.02,      1876.03,3.34
,Nifty GS 10Yr Cln,       941.92,       941.92,       944.39,       941.92,       943.47,1.55
,Nifty GS 4 8Yr,      2159.71,      2160.12,      2162.08,      2160.12,      2162.05,2.34
,Nifty GS 11 15Yr,      2170.61,      2171.04,      2175.24,      2171.04,      2174.45,3.84
,Nifty GS 15YrPlus,      2345.69,      2346.15,      2350.33,      2346.15,      2349.44,3.75
,Nifty GS Compsite,      2068.51,      2068.90,      2071.64,      2068.90,      2071.48,2.97

,ADVANCES,761
,DECLINES,1100
,UNCHANGED,121

,Total securities that have hit their price bands today,375

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,ICICIBANK,EQ,       533.85,       537.25,0.64,2061.78
,METKORE,BZ,          .25,                     9014.75,35859
,METROPOLIS,EQ,      1634.40,                 71752911.80,42540
,MFSL,EQ,       514.15,                595606600.85,1149627
,MGEL,SM,        52.85,                   105700.00,2000
,MGL,EQ,      1185.75,               1157444254.10,968841
,MHRIL,EQ,       236.45,                  2614529.00,11061
,MIC,BE,          .60,                    33225.65,54986
,MIDHANI,EQ,       168.20,                 50044850.55,296615
,MINDACORP,EQ,       105.75,                 12017858.40,112069
,MINDAIND,EQ,       411.20,                 45198585.15,107944
,MINDTECK,EQ,        27.70,                   449374.90,16107
,MINDTREE,EQ,       885.05,                515227375.05,574163
,MIRCELECTR,EQ,         9.45,                  1653768.95,171244
,MIRZAINT,EQ,        61.35,                 15735415.55,255187
,MMFL,EQ,       426.55,                  2340993.15,5479
,MMP,EQ,       111.20,                   382563.65,3458
,MMTC,EQ,        21.70,                 19611761.25,891051
,MODIRUBBER,BE,        27.55,                      358.15,13
,MOHITIND,EQ,         3.70,                    13510.25,3662
,MOHOTAIND,EQ,        11.45,                    86118.55,7615
,MOIL,EQ,       151.05,                 35748146.65,236188
,MOKSH,SM,        25.15,                   226200.00,9000
,MOLDTECH,EQ,        50.50,                  1060308.40,21072
,MOLDTKPAC,EQ,       276.05,                 11806263.10,42141
,MONTECARLO,EQ,       282.45,                  1685024.45,5943
,MORARJEE,EQ,        16.05,                   113227.00,7009
,MOREPENLAB,EQ,        15.30,                 12748151.20,837740
,MOTILALOFS,EQ,       812.35,                 93423353.60,113727
,MOTOGENFIN,EQ,        34.00,                    48794.55,1428
,MPHASIS,EQ,       891.10,                 51134789.60,56764
,MPSLTD,EQ,       484.30,                  1134636.65,2349
,MRF,EQ,     70309.35,                535745461.20,7624
,MRO-TEK,BE,        38.70,                    77411.75,2000
,MRPL,EQ,        47.95,                 72326327.60,1522330
,MSPL,EQ,         6.40,                   203234.75,31167
,MSTCLTD,EQ,       134.75,                 28342189.80,207031
,MTEDUCARE,EQ,        13.60,                   981817.15,72276
,MTNL,EQ,        11.45,                 17508805.40,1515894
,MUKANDENGG,EQ,        12.65,                    21176.65,1670
,MUKANDLTD,EQ,        30.55,                   424093.05,13606
,MUKANDLTD,P1,         5.55,                      238.65,43
,MUKTAARTS,EQ,        39.25,                   311149.30,7876
,MUNJALAU,EQ,        50.25,                  4898565.45,96341
,MUNJALSHOW,EQ,       142.80,                  1252234.95,8753
,MURUDCERA,EQ,        20.80,                   539517.40,25858
,MUTHOOTCAP,EQ,       605.35,                 22561604.20,37167
,MUTHOOTFIN,EQ,       751.15,                612547071.35,810056
,MVL,BZ,          .05,                    17038.65,291778
,N100,EQ,       643.20,                 42080887.96,65607
,NABARD,N2,      1202.00,                   187674.90,156
,NACLIND,EQ,        32.15,                 13658264.20,422981
,NAGAFERT,BE,         5.10,                  1145295.00,220943
,NAGREEKEXP,EQ,        16.95,                    60225.55,3611
,NAHARCAP,EQ,        75.00,                   153012.95,2038
,NAHARINDUS,EQ,        28.55,                   304851.00,10396
,NAHARPOLY,EQ,        37.05,                   166732.60,4496
,NAHARSPING,EQ,        46.65,                   282000.55,6005
,NAM-INDIA,EQ,       366.50,               1310743613.50,3575864
,NARMADA,SM,        23.10,                   184600.00,8000
,NATCOPHARM,EQ,       654.55,                 62361481.50,95085
,NATHBIOGEN,EQ,       353.00,                  1204028.70,3399
,NATIONALUM,EQ,        45.60,                393652939.95,8558908
,NATNLSTEEL,BE,         1.85,                    15364.25,8305
,NAUKRI,EQ,      2700.00,                600596196.70,221109
,NAVINFLUOR,EQ,      1108.30,                 80001417.55,72275
,NAVKARCORP,EQ,        29.05,                 12764961.85,427706
,NAVNETEDUL,EQ,        97.65,                  1861968.75,18966
,NBCC,EQ,        37.05,                550889362.25,14788427
,NBIFIN,EQ,      1763.35,                   275530.60,156
,NBVENTURES,EQ,        86.35,                  9364449.00,106349
,NCC,EQ,        58.20,                840470474.35,14162835
,NCLIND,EQ,        95.30,                  6657201.65,69237
,NDGL,EQ,       565.30,                   388430.90,688
,NDL,EQ,        31.95,                   458002.90,14482
,NDTV,EQ,        28.95,                   448327.75,15588
,NECCLTD,EQ,         5.80,                   156279.55,26247
,NECLIFE,EQ,        14.50,                  2037186.85,142152
,NELCAST,EQ,        54.90,                  1638854.35,29726
,NELCO,EQ,       235.35,                  6590803.70,27875
,NEOGEN,EQ,       373.90,                  4258823.50,11354
,NESCO,EQ,       734.65,                 37804272.90,50929
,NETF,EQ,       123.59,                     6179.50,50
,NETFCONSUM,EQ,        55.07,                   160987.30,2932
,NETFDIVOPP,EQ,        29.73,                     1070.28,36
,NETFLTGILT,EQ,        20.37,                   476805.19,23422
,NETFMID150,EQ,        67.43,                  3765777.16,55610
,NETFNIF100,EQ,       125.83,                    31184.75,246
,NETFNV20,EQ,        59.01,                   255373.50,4332
,NETWORK18,BE,        27.20,                  2419047.45,88542
,NEULANDLAB,EQ,       484.50,                  9714453.25,20159
,NEWGEN,EQ,       234.45,                  4274342.85,18054
,NEXTMEDIA,EQ,         8.60,                    36753.55,4388
,NFL,EQ,        30.40,                 81684839.50,2654225
,NH,EQ,       354.45,                 60782249.85,170798
,NHAI,N6,      1291.14,                  3094869.50,2401
,NHAI,NE,      1166.56,                   404770.80,347
,NHAI,NA,      1199.00,                  2885946.75,2407
,NHAI,N8,      1135.00,                   227000.00,200
,NHAI,N2,      1187.91,                     3563.73,3
,NHAI,N1,      1070.45,                  2710886.12,2531
,NHBTF2014,N6,      6565.00,                    72256.00,11
,NHPC,N6,      1378.87,                   225072.17,163
,NIBL,EQ,         5.70,                    15408.65,2749
,NIFTYBEES,EQ,       128.73,                 53507903.01,414564
,NIFTYEES,EQ,     15690.00,                    31380.00,2
,NIITLTD,EQ,       101.05,                 20650248.25,202538
,NIITTECH,EQ,      1948.85,                830861181.35,428335
,NILAINFRA,EQ,         5.35,                  1978404.10,364003
,NILASPACES,EQ,         1.30,                   483331.70,375106
,NILKAMAL,EQ,      1445.45,                 13273234.20,9165
,NIPPOBATRY,EQ,       524.40,                   254347.60,488
,NITCO,EQ,        29.60,                  2724211.60,92781
,NITINFIRE,BZ,          .35,                    21537.45,54020
,NITINSPIN,EQ,        61.00,                  1243275.35,20183
,NKIND,EQ,        20.30,                     7148.45,348
,NLCINDIA,EQ,        59.00,                 31119122.10,529816
,NOCIL,EQ,       117.80,                 71678132.95,604083
,NOIDATOLL,EQ,         3.60,                   241356.55,64915
,NORBTEAEXP,EQ,         3.85,                       38.50,10
,NPBET,EQ,       173.75,                    23796.03,137
,NRAIL,EQ,       263.80,                  2469693.80,9434
,NRBBEARING,EQ,       102.40,                  2349790.35,22883
,NSIL,EQ,       772.00,                   178037.45,234
,NTL,BE,          .40,                     5051.50,12830
,NTPC,NC,      1189.99,                     1189.99,1
,NTPC,N7,        13.92,                   386909.47,27794
,NTPC,NB,      1105.00,                    86190.00,78
,NTPC,N2,      1251.00,                     6255.00,5
,NTPC,N6,      1335.05,                    42800.64,32
,NTPC,N4,      1120.00,                   112009.00,100
,NTPC,N1,      1078.10,                   216819.50,200
,NTPC,ND,      1235.00,                     2470.00,2
,NUCLEUS,EQ,       303.65,                  2781991.65,9082
,NXTDIGITAL,EQ,       385.10,                   515738.60,1325
,OAL,EQ,       212.40,                  1021292.85,4851
,OBEROIRLTY,EQ,       566.00,                257996164.00,449617
,OCCL,EQ,      1039.20,                  3889800.15,3721
,OIL,EQ,       141.30,                227645177.60,1601078
,OILCOUNTUB,BE,         5.60,                   146428.30,25817
,OISL,EQ,         3.00,                    66584.95,22589
,OLECTRA,EQ,       174.75,                 11053328.35,62360
,OMAXAUTO,EQ,        56.30,                  1733109.05,29896
,OMAXE,EQ,       155.10,                 19139633.90,123112
,OMKARCHEM,EQ,         4.40,                    18856.90,4231
,OMMETALS,EQ,        24.20,                  1147192.45,47965
,ONELIFECAP,EQ,         8.15,                     6832.45,898
,ONEPOINT,EQ,        17.95,                   776144.30,42648
,ONMOBILE,EQ,        30.00,                  2018141.50,67074
,ONWARDTEC,EQ,        64.00,                  1698488.05,25865
,OPTIEMUS,EQ,        29.15,                 12401156.80,406832
,OPTOCIRCUI,EQ,         2.80,                   451480.10,161617
,ORBTEXP,EQ,        86.10,                   472383.50,5486
,ORICONENT,EQ,        19.30,                  1356572.90,69337
,ORIENTABRA,EQ,        17.55,                  1320543.75,73950
,ORIENTALTL,EQ,        10.15,                    27804.60,2758
,ORIENTBANK,EQ,        53.50,                 27623835.20,514112
,ORIENTBELL,EQ,       127.90,                  1870271.60,14680
,ORIENTCEM,EQ,        83.35,                 10678924.15,126402
,ORIENTELEC,EQ,       215.70,                 42289504.70,196681
,ORIENTHOT,EQ,        33.25,                  1529169.70,45387
,ORIENTLTD,EQ,        98.00,                    24875.15,253
,ORIENTPPR,EQ,        26.25,                 66419329.70,2447225
,ORIENTREF,EQ,       247.55,                 13031103.45,52610
,ORISSAMINE,EQ,      1700.45,                129762111.15,75619
,ORTEL,BZ,          .55,                     2717.00,4545
,ORTINLABSS,EQ,         9.50,                    75722.35,7890
,OSWALAGRO,EQ,         8.10,                   410113.55,49870
,PAEL,BE,         2.90,                    44295.55,15777
,PAISALO,EQ,       322.40,                 42676411.80,128238
,PALASHSECU,BE,        30.40,                    20778.50,680
,PALREDTEC,EQ,        19.25,                    40936.35,2128
,PANACEABIO,EQ,       132.65,                  4985562.20,37628
,PANACHE,EQ,        68.05,                  1288014.15,18813
,PANAMAPET,EQ,        66.90,                   580493.10,8640
,PAPERPROD,EQ,       256.25,                  2582465.60,10024
,PARABDRUGS,BE,         1.50,                     3624.00,2416
,PARACABLES,EQ,         8.65,                   363255.70,42600
,PARAGMILK,EQ,       146.80,                 21564188.40,146033
,PARIN,SM,        52.25,                   338800.00,6000
,PARSVNATH,BE,         2.15,                   809348.35,362136
,PATELENG,EQ,        18.40,                  2247378.35,122138
,PATINTLOG,EQ,        23.75,                   350125.55,14594
,PATSPINLTD,BE,         4.40,                     4064.95,908
,PCJEWELLER,EQ,        23.05,                 98654747.95,4269995
,PDMJEPAPER,EQ,        16.75,                   769628.60,45959
,PDPL,BE,         2.85,                      196.65,69
,PDSMFL,EQ,       319.75,                  1905073.00,5983
,PEARLPOLY,BE,        17.40,                       34.80,2
,PENIND,EQ,        26.35,                  5972996.15,225951
,PENINLAND,BE,         5.45,                   276967.15,50233
,PERSISTENT,EQ,       721.65,                 91973494.55,128165
,PETRONENGG,BE,         7.30,                     4466.90,603
,PFC,N6,      1109.00,                   613576.10,555
,PFC,N4,      1069.00,                  1097975.55,1025
,PFC,N5,      1165.00,                   582500.00,500
,PFC,N8,      1315.00,                  1117794.47,850
,PFIZER,EQ,      4348.45,                387681491.95,89777
,PFOCUS,EQ,        43.75,                   281559.40,6489
,PFS,EQ,        17.45,                 46315158.45,2685939
,PGEL,EQ,        75.00,                  3884259.70,52288
,PGHL,EQ,      4433.40,                 51261543.55,11541
,PGIL,EQ,       152.70,                   290748.90,1902
,PHILIPCARB,EQ,       140.40,                281763954.40,2001286
,PHOENIXLTD,EQ,       818.80,                 70652207.70,84672
,PIIND,EQ,      1536.20,                251723654.75,165444
,PILANIINVS,EQ,      1784.05,                 15392758.30,8615
,PILITA,EQ,         6.20,                   359003.60,58183
,PIONDIST,EQ,       117.50,                   353503.70,3027
,PIONEEREMB,EQ,        30.10,                   397471.95,12920
,PITTIENG,EQ,        45.35,                  2335569.75,50870
,PKTEA,BE,       137.55,                     2749.55,21
,PLASTIBLEN,EQ,       200.25,                  1228636.55,6172
,PNBGILTS,EQ,        28.45,                  2183469.40,76920
,PNBHOUSING,EQ,       458.95,               1072329913.80,2280535
,PNC,EQ,        16.30,                    56138.00,3472
,PNCINFRA,EQ,       195.95,                 27387825.30,139826
,PODDARHOUS,EQ,       298.05,                   411289.85,1364
,PODDARMENT,EQ,       190.75,                  5709661.25,29799
,POKARNA,EQ,       110.25,                  8636625.30,78827
,POLYCAB,EQ,       997.90,                206796658.80,206113
,POLYMED,EQ,       262.65,                  1991997.55,7565
,POLYPLEX,EQ,       577.10,                 14258131.65,24580
,PONNIERODE,EQ,       161.20,                   513754.15,3107
,POWERMECH,EQ,       713.30,                 10241689.50,14287
,PPAP,EQ,       200.45,                  1419809.50,7062
,PPL,EQ,        64.70,                  1497589.60,22934
,PRABHAT,EQ,        85.00,                  2615502.35,30764
,PRAENG,EQ,         6.55,                   232907.95,35001
,PRAJIND,EQ,       116.90,                115479675.90,980640
,PRAKASH,EQ,        52.80,                 34195696.35,644485
,PRAKASHSTL,EQ,          .25,                     5600.50,22402
,PRAXIS,BE,        84.75,                   226667.50,2723
,PRECAM,BE,        40.45,                   446825.90,11300
,PRECOT,EQ,        25.85,                    34904.95,1340
,PRECWIRE,EQ,       165.85,                 12529837.50,73636
,PREMEXPLN,EQ,       148.50,                  4234657.85,28174
,PREMIER,BE,         2.15,                     1045.50,486
,PREMIERPOL,EQ,        22.95,                    45786.00,1967
,PRESSMN,EQ,        27.55,                   624057.10,22407
,PRESTIGE,EQ,       391.10,                459680191.15,1165002
,PRICOLLTD,EQ,        59.75,                 13036733.50,217828
,PRIMESECU,EQ,        42.25,                  1245084.30,29126
,PRINCEPIPE,EQ,       174.30,                120693551.05,690849
,PROSEED,EQ,          .30,                     4060.00,13740
,PROZONINTU,EQ,        19.15,                   550389.10,28672
,PRSMJOHNSN,EQ,        73.00,                 36727956.25,497178
,PSB,EQ,        19.95,                   861168.25,43179
,PSL,EQ,          .50,                     5007.00,10014
,PSPPROJECT,EQ,       529.50,                 13159002.50,24835
,PSUBNKBEES,EQ,        26.36,                   647519.41,24402
,PTC,EQ,        60.80,                 40679248.50,662598
,PTL,EQ,        37.25,                   351284.15,9368
,PUNJABCHEM,EQ,       540.50,                   263411.80,483
,PUNJLLOYD,BZ,         1.10,                   140172.15,122899
,PURVA,EQ,        67.25,                 19870945.60,294806
,PUSHPREALM,SM,         5.40,                    22400.00,4000
,PVR,EQ,      1963.20,                810262127.15,410958
,QGOLDHALF,EQ,      1782.30,                  1269802.00,713
,QNIFTY,EQ,      1252.50,                    25055.00,20
,QUESS,EQ,       606.40,                 95032370.85,154930
,QUICKHEAL,EQ,       133.30,                 19256240.05,143600
,RADAAN,EQ,         1.05,                      115.50,110
,RADICO,EQ,       388.50,                275145370.70,713212
,RADIOCITY,EQ,        28.00,                 11692830.00,413987
,RAIN,EQ,       118.30,                191358307.70,1595668
,RAINBOWPAP,BZ,          .15,                     2510.95,13856
,RAJESHEXPO,EQ,       715.45,                355574663.35,494136
,RAJRAYON,BZ,          .10,                    32708.70,511393
,RAJSREESUG,EQ,        22.10,                   331598.00,14838
,RAJTV,EQ,        49.55,                  4776125.10,97774
,RAJVIR,BE,        11.45,                     6519.15,587
,RALLIS,EQ,       232.80,                161495033.05,692679
,RAMANEWS,EQ,        15.45,                   164107.40,10485
,RAMASTEEL,EQ,        49.85,                   487172.75,9718
,RAMCOCEM,EQ,       858.30,                363029736.60,416216
,RAMCOIND,EQ,       203.95,                  5795225.00,28141
,RAMCOSYS,EQ,       212.20,                 80738690.60,377104
,RAMKY,EQ,        34.80,                  1271081.90,36193
,RAMSARUP,BZ,          .40,                       40.40,101
,RANASUG,BE,         5.55,                   726150.90,130838
,RANEENGINE,BE,       258.80,                   328509.00,1270
,RANEHOLDIN,EQ,       809.75,                  1471174.00,1807
,RATNAMANI,EQ,      1188.65,                 13533132.15,11326
,RAYMOND,EQ,       663.35,                181072432.30,270614
,RBL,EQ,       625.75,                  6482319.30,10225
,RBLBANK,EQ,       336.20,               2855272492.60,8528531
,RCF,EQ,        57.60,                435270700.35,7486697
,RCOM,BE,          .85,                  3502301.70,4223363
,RECLTD,EQ,       144.10,                767491280.15,5315986
,RECLTD,N6,      1209.99,                   181498.50,150
,RECLTD,N2,      1108.10,                    22162.00,20
,RECLTD,NF,      1235.00,                    98890.00,80
,RECLTD,NH,      1160.60,                   129270.60,111
,RECLTD,N1,      1049.98,                    27248.60,26
,RECLTD,NI,      1205.00,                   120500.00,100
,RECLTD,N9,      1210.00,                    75029.75,62
,REDINGTON,EQ,       115.15,                 15876013.35,136983
,REFEX,EQ,        52.30,                  3131510.90,60010
,REGENCERAM,BE,         1.40,                     1680.00,1200
,RELAXO,EQ,       707.80,                149672340.30,212952
,RELCAPITAL,EQ,         9.30,                 47206838.90,5023430
,RELIABLE,SM,        34.50,                    82800.00,2400
,RELIGARE,EQ,        43.55,                 42927549.25,980548
,RELINFRA,EQ,        20.90,                 70793830.15,3354512
,REMSONSIND,EQ,        73.00,                    84351.50,1150
,RENUKA,EQ,         7.90,                  9261256.80,1152921
,REPCOHOME,EQ,       328.50,                 19422956.35,59027
,REPRO,EQ,       657.50,                  1766842.15,2694
,RESPONIND,EQ,        92.80,                  9639590.35,104760
,REVATHI,EQ,       461.15,                   903640.70,1942
,RGL,EQ,       387.70,                  2583905.10,6672
,RHFL,EQ,         1.70,                   466131.50,274195
,RHFL,N4,       261.16,                   168086.15,642
,RHFL,N6,       255.00,                    10200.00,40
,RICOAUTO,EQ,        46.15,                 12619725.55,270211
,RIIL,EQ,       415.25,                179595515.00,429553
,RITES,EQ,       317.70,                131791662.75,415656
,RKDL,EQ,         5.30,                    13353.30,2573
,RKFORGE,EQ,       368.70,                  4705345.00,12733
,RMCL,BE,         7.35,                   373260.35,51093
,RMDRIP,SM,        25.70,                   102800.00,4000
,RML,EQ,       296.10,                  2886225.10,9710
,RNAVAL,BE,         2.40,                   827109.60,344629
,ROHITFERRO,BE,          .50,                     1655.00,3520
,ROHLTD,EQ,        76.45,                  2074527.90,26818
,ROLLT,EQ,         1.70,                    18636.75,11037
,ROLTA,BE,         4.15,                   337967.20,82018
,ROSSELLIND,BE,        74.60,                     7460.00,100
,RPGLIFE,EQ,       328.50,                 13021403.60,39530
,RPOWER,EQ,         2.00,                 13392012.00,6696006
,RPPINFRA,EQ,        67.70,                   386202.50,5691
,RPPL,SM,        95.50,                   285500.00,3000
,RSSOFTWARE,EQ,        22.65,                  1124557.55,50169
,RSWM,EQ,        97.80,                  1323294.00,13403
,RSYSTEMS,EQ,        70.05,                  1326506.05,18993
,RTNINFRA,BE,         2.35,                   202421.75,86516
,RTNPOWER,EQ,         1.90,                   894039.05,461738
,RUBYMILLS,EQ,       224.50,                  2715808.40,12119
,RUCHI,BE,        17.00,                   111570.20,6563
,RUCHINFRA,BE,         3.05,                   149511.00,49020
,RUCHIRA,EQ,        84.30,                  5945515.65,69433
,RUPA,EQ,       226.60,                  9233874.40,40247
,RUSHIL,EQ,       148.95,                  1930928.90,13052
,RVNL,EQ,        26.20,                127903612.05,4842561
,SABTN,EQ,         1.25,                    15306.70,11836
,SADBHAV,EQ,       132.80,                  9966418.20,74449
,SADBHIN,EQ,        41.55,                 14550507.70,349210
,SAFARI,EQ,       618.45,                 14856254.75,23630
,SAGARDEEP,BE,        70.00,                    82432.75,1167
,SAGCEM,EQ,       565.95,                  6272548.50,11041
,SAIL,EQ,        48.75,               1176398075.80,23848030
,SAKAR,BE,        62.50,                   210651.25,3210
,SAKHTISUG,EQ,        10.00,                   350055.15,35142
,SAKSOFT,EQ,       228.90,                  2679967.90,11608
,SAKUMA,EQ,         6.40,                   745655.95,115507
,SALASAR,EQ,       110.00,                   772104.65,7034
,SALONA,EQ,        66.50,                    59011.75,866
,SALSTEEL,EQ,         3.35,                   205727.85,61024
,SALZERELEC,EQ,       124.65,                  2268996.10,18274
,SAMBHAAV,EQ,         2.65,                    25262.20,9757
,SANCO,EQ,        13.40,                  5451484.40,415603
,SANDESH,EQ,       637.00,                   149910.35,237
,SANDHAR,EQ,       275.60,                 17992621.25,65174
,SANGAMIND,BE,        59.05,                   120176.80,2041
,SANGHIIND,EQ,        40.80,                  4759029.45,114640
,SANGHVIFOR,EQ,        19.50,                    88441.55,4684
,SANGHVIMOV,EQ,        94.50,                   438735.50,4588
,SANGINITA,BE,       174.10,                  9816521.60,56224
,SANOFI,EQ,      6737.10,                 46490052.15,6864
,SANWARIA,EQ,         1.70,                   927367.50,552078
,SARDAEN,EQ,       244.20,                  6462721.90,26208
,SAREGAMA,EQ,       421.75,                  1023029.70,2429
,SARLAPOLY,EQ,        25.70,                  2877309.50,111407
,SARVESHWAR,SM,        15.45,                   124960.00,8000
,SASKEN,EQ,       607.80,                  2462665.25,4043
,SASTASUNDR,EQ,        71.25,                   238394.20,3297
,SATHAISPAT,BE,         2.30,                    83952.30,36501
,SATIA,EQ,        95.20,                  7257820.70,77220
,SATIN,EQ,       238.05,                 12262536.85,51459
,SBIETFQLTY,EQ,       102.66,                    96143.30,934
,SBIN,N6,     11102.00,                    22204.00,2
,SBIN,N2,     11202.00,                    89462.00,8
,SBIN,N5,     11346.30,                  9505941.38,838
,SCAPDVR,EQ,          .15,                    57959.65,299574
,SCHAEFFLER,EQ,      4583.40,                  4850974.20,1052
,SCHAND,BE,        90.00,                  4045137.35,45230
,SCHNEIDER,EQ,        85.50,                 17740451.50,204976
,SCI,EQ,        60.15,                 27221213.25,449729
,SDBL,BE,       105.65,                   887076.90,8455
,SEAMECLTD,EQ,       465.85,                  1447534.40,3087
,SECL,SM,        45.50,                  1092000.00,24000
,SECURCRED,SM,        26.45,                   140820.00,5400
,SELAN,EQ,       150.60,                 16717296.55,109381
,SELMCL,BE,          .80,                    57357.20,72029
,SEPOWER,EQ,         2.30,                    82914.65,36147
,SEQUENT,EQ,        84.80,                 57865767.25,674032
,SESHAPAPER,EQ,       170.35,                  5469173.00,31726
,SETCO,EQ,        14.65,                  1518401.70,103890
,SETF10GILT,EQ,       188.00,                     3947.90,21
,SETFGOLD,EQ,      3658.40,                 12569228.40,3443
,SETFNIF50,EQ,       125.28,                 25271779.16,200905
,SETFNIFBK,EQ,       313.15,                 87040527.04,276913
,SETFNN50,EQ,       298.68,                 38602889.77,128874
,SETUINFRA,EQ,          .90,                    90938.60,102887
,SEYAIND,EQ,       103.45,                  1111319.60,10507
,SFL,EQ,      1469.70,                  4431508.35,3019
,SGBAUG24,GB,      3839.63,                   426066.70,111
