,17-Jan-2025
The Nifty witnessed an intraday movement of about 191.75 points.The closing index was 0.47 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 86331.32
, Traded Quantity (in Lakhs), 30084.8
, Number of Trades, 32346904
, Total Market Capitalisation (Rs. Crores), 42594440.57

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty GS 10Yr,      2453.81,      2454.27,      2456.38,      2451.75,      2451.75,-2.06
,Nifty GS 10Yr Cln,       890.22,       890.22,       891.00,       889.29,       889.29,-.93
,Nifty GS 4 8Yr,      2997.15,      2997.73,      2998.39,      2996.42,      2996.42,-.73
,Nifty GS 11 15Yr,      3066.01,      3066.59,      3067.98,      3064.26,      3064.31,-1.7
,Nifty GS 15YrPlus,      3372.18,      3372.83,      3375.50,      3367.98,      3367.98,-4.2
,Nifty GS Compsite,      2869.14,      2869.68,      2870.76,      2867.18,      2867.27,-1.87
,NIFTY HEALTHCARE,     13997.10,     14026.20,     14097.75,     13933.30,     14057.75,60.65
,NIFTY CONSR DURBL,     39229.50,     39257.25,     39513.20,     39031.30,     39394.70,165.2
,NIFTY OIL AND GAS,     10723.95,     10881.95,     10916.55,     10790.20,     10891.70,167.75
,NIFTY500 MULTICAP,     15214.60,     15207.70,     15231.50,     15112.10,     15198.50,-16.1
,NIFTY LARGEMID250,     15190.25,     15185.30,     15223.20,     15100.75,     15180.20,-10.05
,NIFTY MID SELECT,     12218.00,     12234.70,     12288.70,     12147.60,     12249.85,31.85
,NIFTY TOTAL MKT,     12249.30,     12241.20,     12258.50,     12164.70,     12230.75,-18.55
,NIFTY MICROCAP250,     23749.40,     23752.60,     23813.00,     23605.10,     23752.00,2.6
,NIFTY IND DIGITAL,      9303.90,      9257.50,      9260.90,      9181.05,      9223.30,-80.6
,Nifty Tata 25 Cap,     16005.05,     15978.25,     16102.20,     15860.30,     16032.85,27.8
,Nifty MidSml Hlth,     41001.70,     40992.40,     41066.55,     40675.80,     40986.75,-14.95
,Nifty Multi Mfg,     14209.30,     14277.55,     14352.00,     14192.65,     14322.95,113.65
,Nifty Multi Infra,     13147.65,     13222.50,     13271.60,     13140.30,     13242.65,95
,BHARATBOND-APR25,      1293.31,      1293.53,      1293.57,      1293.52,      1293.57,.26
,BHARATBOND-APR30,      1452.75,      1453.04,      1453.74,      1453.03,      1453.74,.99
,BHARATBOND-APR31,      1323.86,      1324.11,      1324.62,      1324.11,      1324.62,.76
,BHARATBOND-APR32,      1209.82,      1210.05,      1210.05,      1210.05,      1210.05,.23
,BHARATBOND-APR33,      1180.48,      1180.71,      1180.71,      1180.71,      1180.71,.23
,Nifty Ind Defence,      6224.70,      6235.15,      6421.70,      6194.75,      6400.00,175.3
,Nifty Ind Tourism,      8540.35,      8572.30,      8616.90,      8505.25,      8593.95,53.6
,Nifty Capital Mkt,      3872.70,      3872.35,      3872.65,      3817.25,      3844.75,-27.95
,Nifty500Momentm50,     52816.60,     52866.90,     52881.15,     52275.30,     52653.50,-163.1
,NiftyMS400 MQ 100,     48517.85,     48489.95,     48820.45,     48270.60,     48739.15,221.3
,NiftySml250MQ 100,     46714.55,     46695.80,     46965.50,     46396.25,     46882.45,167.9
,Nifty Top 10 EW,      9242.95,      9195.70,      9209.65,      9090.10,      9134.45,-108.5
,Nifty AQL 30,     21837.95,     21780.75,     22036.55,     21704.80,     21981.15,143.2
,Nifty AQLV 30,     19741.55,     19689.80,     19832.50,     19607.05,     19772.70,31.15
,Nifty EV,      2909.25,      2915.60,      2927.85,      2896.80,      2913.25,4
,Nifty HighBeta 50,      3430.30,      3429.45,      3481.60,      3411.95,      3471.55,41.25
,Nifty New Consump,     11202.85,     11209.55,     11265.25,     11145.05,     11226.05,23.2
,Nifty Corp MAATR,     34713.55,     34975.20,     34983.10,     34622.70,     34775.35,61.8
,Nifty Low Vol 50,     23411.20,     23403.10,     23520.45,     23286.40,     23465.65,54.45
,Nifty Mobility,     19088.45,     19152.50,     19251.75,     19004.90,     19183.50,95.05
,Nifty Qlty LV 30,     16623.05,     16571.95,     16700.05,     16513.20,     16651.05,28
,Nifty Sml250 Q50,     27194.50,     27216.60,     27277.65,     26998.55,     27225.15,30.65
,Nifty Top 15 EW,      9638.25,      9601.80,      9610.15,      9514.00,      9546.10,-92.15
,Nifty100 Alpha 30,     17334.95,     17352.25,     17521.25,     17229.65,     17471.25,136.3
,Nifty100 Enh ESG,      4636.20,      4628.35,      4646.10,      4606.50,      4629.75,-6.45
,Nifty200 Value 30,     11999.30,     11999.35,     12113.95,     11961.95,     12065.75,66.45
,Nifty500 EW,     13590.30,     13590.85,     13643.85,     13520.55,     13614.15,23.85
,Nifty Multi MQ 50,     42146.50,     42067.15,     42317.50,     41797.90,     42246.40,99.9
,Nifty500 Value 50,     13173.50,     13172.95,     13318.75,     13136.80,     13285.00,111.5
,Nifty Top 20 EW,      8760.90,      8737.35,      8742.90,      8682.00,      8720.00,-40.9
,Nifty CoreHousing,     15279.90,     15277.20,     15429.75,     15261.15,     15393.90,114
,Nifty FinSerExBnk,     25351.50,     25340.65,     25421.20,     25108.65,     25215.25,-136.25
,Nifty Housing,     10532.50,     10518.50,     10588.70,     10494.95,     10558.90,26.4
,Nifty IPO,      2089.85,      2086.95,      2093.90,      2071.05,      2080.60,-9.25
,Nifty MS Fin Serv,     15567.95,     15573.05,     15573.10,     15360.45,     15471.00,-96.95
,Nifty MS Ind Cons,     19191.20,     19225.90,     19285.65,     19103.00,     19249.60,58.4
,Nifty MS IT Telcm,     10545.25,     10552.45,     10574.35,     10481.45,     10522.50,-22.75
,Nifty NonCyc Cons,     15409.40,     15445.50,     15578.85,     15364.40,     15541.45,132.05
,Nifty Rural,     13859.95,     13861.70,     13957.80,     13801.45,     13887.20,27.25
,Nifty Shariah 25,      8257.25,      8241.20,      8308.80,      8203.15,      8285.40,28.15
,Nifty Trans Logis,     21635.75,     21655.75,     21777.10,     21470.00,     21676.35,40.6
,Nifty50 Shariah,      4919.50,      4912.05,      4948.10,      4881.30,      4926.05,6.55
,Nifty500 LMS Eql,     16855.25,     16851.10,     16881.10,     16746.25,     16845.30,-9.95
,Nifty500 Shariah,      7164.45,      7157.10,      7201.70,      7124.05,      7180.35,15.9

,ADVANCES,1433
,DECLINES,1367
,UNCHANGED,62

,Total securities that have hit their price bands today,173

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,RELIANCE,EQ,      1266.45,      1302.35,2.83,3819.97
,AXISBANK,EQ,      1038.00,       991.05,-4.52,3347.3
,INFY,EQ,      1928.45,      1815.45,-5.86,2993.46
,BLS,EQ,       451.50,       501.85,11.15,1893.98
,HDFCBANK,EQ,      1652.05,      1636.75,-0.93,1890.57
,KALYANKJIL,EQ,       539.20,       501.50,-6.99,1506.64
,ICICIBANK,EQ,      1249.10,      1225.45,-1.89,1200.89
,HAL,EQ,      3918.75,      4116.60,5.05,1181.46
,RVNL,EQ,       411.15,       426.40,3.71,1035.89
,ZOMATO,EQ,       241.90,       248.80,2.85,986.6
,QUADFUTURE,EQ,       516.25,       597.95,15.83,906.77
,MOBIKWIK,EQ,       472.85,       471.30,-0.33,829.62
,GSPL,EQ,       350.95,       364.00,3.72,748.09
,TCS,EQ,      4206.30,      4124.30,-1.95,727.94
,BSE,EQ,      5994.65,      5998.75,0.07,713.19
,AEROFLEX,EQ,       223.35,       243.70,9.11,687.51
,DIXON,EQ,     16938.90,     17224.45,1.69,671.76
,HAVELLS,EQ,      1558.25,      1574.20,1.02,647.3
,MAZDOCK,EQ,      2248.15,      2315.05,2.98,626.46
,KOTAKBANK,EQ,      1805.55,      1758.60,-2.6,620.74
,M&M,EQ,      2980.60,      2917.35,-2.12,586.21
,LODHA,EQ,      1128.45,      1176.95,4.3,575.74
,ADANIPOWER,EQ,       563.00,       551.30,-2.08,575.73
,LT,EQ,      3507.90,      3568.65,1.73,569.02
,NBCC,EQ,        87.83,        95.31,8.52,555.87

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,RELIANCE,EQ,      1302.35,      1266.45,2.83
,BPCL,EQ,       273.60,       266.90,2.51
,HINDALCO,EQ,       617.00,       602.60,2.39
,COALINDIA,EQ,       387.65,       378.85,2.32
,NESTLEIND,EQ,      2217.20,      2169.30,2.21

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,INFY,EQ,      1815.45,      1928.45,-5.86
,AXISBANK,EQ,       991.05,      1038.00,-4.52
,SHRIRAMFIN,EQ,       526.50,       546.80,-3.71
,KOTAKBANK,EQ,      1758.60,      1805.55,-2.6
,M&M,EQ,      2917.35,      2980.60,-2.12

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,1003IIFL29,NC,       985.00,                   197000.00,200
,1003ISFL28,N4,       979.00,                   180401.25,185
,1003SCL30A,NV,       910.00,                    66300.00,72
,1015ECL29,NR,       984.82,                   398521.00,405
,1015UCL26,N1,       970.00,                    24291.00,25
,1018GS2026,GS,       110.71,                   553550.00,5000
,1025NFL25,N5,       996.20,                   121680.20,122
,1025SCL34,Z8,       940.00,                    44201.70,47
,1025SFIL26,NT,       814.42,                    11402.00,14
,1030SFIL28,NM,      1037.99,                    75523.45,73
,1035UCL26,NA,       780.00,                    42790.00,54
,1049DLS25A,Y5,       995.00,                    26865.00,27
,1050ISFL28,N5,       973.00,                    58380.00,60
,1050NFL26,N7,       999.83,                    66904.42,67
,1050UCL25,N7,       999.03,                   154850.00,155
,105IIFL29,N7,       955.00,                   191000.00,200
,105UCL2026,NB,      1000.00,                    20000.00,20
,1060ECL29,NS,       984.71,                   309211.90,315
,1075SCL33A,N2,       915.00,                     4575.00,5
,1075UCL25,N9,      1075.00,                     1075.00,1
,10CAGL27,N5,      1007.08,                     5035.40,5
,10IIFL28,N4,       975.00,                    42009.00,43
,10IIFL28A,NE,      1020.00,                    26520.00,26
,10IIFL29,N6,      1000.00,                    58000.00,58
,10ISFL26,N3,       990.00,                    19800.00,20
,10NIDO26,N6,      1020.00,                    99960.00,98
,11UCL26,NC,      1101.00,                   143452.75,151
,182D030725,TB,        96.99,                     9699.00,100
,182D100725,TB,        96.77,                    48385.00,500
,182D170425,TB,        98.00,                     9800.00,100
,182D190625,TB,        96.61,                    19328.00,200
,182D240425,TB,        98.12,                     9812.00,100
,182D270625,TB,        97.00,                     9700.00,100
,20MICRONS,EQ,       225.91,                 14490566.24,64017
,21STCENMGM,BE,        85.50,                   205120.71,2371
,360ONE,EQ,      1183.70,                435128771.35,368046
,364D010126,TB,        93.88,                     9388.00,100
,364D020525,TB,        98.20,                   157059.00,1600
,364D040925,TB,        95.43,                     9543.00,100
,364D080126,TB,        93.05,                    46487.00,500
,364D110425,TB,        98.40,                    88464.00,900
,364D111225,TB,        94.40,                   103840.00,1100
,364D120625,TB,        96.82,                    48431.00,500
,364D230125,TB,        99.85,                  3014720.00,30200
,364D260625,TB,        97.00,                    48500.00,500
,364D261225,TB,        94.00,                     9400.00,100
,364D290525,TB,        97.11,                    48555.00,500
,3IINFOLTD,EQ,        28.40,                  9415441.53,331053
,3MINDIA,EQ,     29634.20,                144902774.85,4865
,3PLAND,BE,        58.16,                  1159232.78,20208
,563GS2026,GS,        99.32,                       99.32,1
,574GS2026,GS,        99.40,                 19601137.42,197036
,577GS2030,GS,        97.60,                     5172.80,53
,5PAISA,EQ,       424.90,                 17748215.35,41787
,622GS2035,GS,        99.00,                    25740.00,260
,63MOONS,EQ,       819.75,                 90220478.80,110495
,654GS2032,GS,        98.80,                   375839.60,3799
,664GS2027,GS,       100.55,                   150771.00,1500
,667GS2035,GS,        98.51,                    98510.00,1000
,675GS2029,GS,        99.50,                     9950.00,100
,695GS2061,GS,        99.00,                   375710.59,3786
,698GR2054,GS,        95.50,                      955.00,10
,699GS2026,GS,       101.81,                  1185678.00,11650
,699GS2051,GS,        99.99,                    20259.96,204
,702GS2031,GS,       101.50,                  2961906.80,29181
,704GS2029,GS,       101.15,                    20226.00,200
,704IRFC28,N6,      1064.00,                     1064.00,1
,706GS2028,GS,       102.35,                   152985.00,1500
,709GS2074,GS,       101.60,                    10160.00,100
,710GS2029,GS,       102.55,                  2020266.97,19679
,716GS2050,GS,       103.70,                  2074622.50,20006
,717GS2028,GS,       101.25,                    39487.50,390
,718GS2037,GS,       105.30,                   115891.30,1101
,719GS2060,GS,       103.70,                    61701.95,595
,71GS2034,GS,       102.50,                    51400.00,500
,723GJ27,SG,       104.85,                   104850.00,1000
,725GS2063,GS,       103.25,                  1167490.05,11362
,728IRFC30,NG,      1104.00,                  1104000.00,1000
,732GS2030,GS,       102.50,                    20500.00,200
,732IRFC25,NI,      1035.00,                    10350.00,10
,733GS2026,GS,       102.35,                     5117.50,50
,734GS2064,GS,       104.86,                   180184.59,1719
,734IRFC28,N4,      1065.04,                    97984.01,92
,736GS2052,GS,       106.39,                     1170.41,11
,737GS2028,GS,       103.40,                   165330.00,1600
,737NTPC35C,NA,      1325.00,                    87083.96,64
,738GS2027,GS,       102.26,                  1588106.81,15531
,739NHAI26,N8,      1069.80,                   112330.90,105
,73GS2053,GS,       103.80,                   134852.00,1300
,741AP30,SG,        99.50,                    49750.00,500
,741GS2036,GS,       104.43,                  1128060.60,10800
,743REC35,NH,      1155.00,                    49665.00,43
,746GS2073,GS,       107.00,                   221297.60,2069
,74GS2062,GS,       107.16,                      423.17,4
,751HUDCO28,N5,      1116.95,                  2508674.00,2246
,753IRFC30,NJ,      1108.00,                     1108.00,1
,754GS2036,GS,       106.34,                 23103438.12,217444
,757GS2033,GS,       104.75,                   240925.00,2300
,75HR30,SG,       100.20,                   300600.00,3000
,762NTPC35F,ND,      1181.70,                   137039.60,116
,764HUDCO31,N8,      1177.00,                    58850.00,50
,764IRFC31,NO,      1112.00,                    11120.00,10
,764NABAR31,N2,      1151.50,                   412224.85,358
,769HUDCO31,N9,      1100.04,                  3889523.74,3540
,769NHAI31,NE,      1117.00,                   161965.80,145
,76IGT26,ND,      1045.00,                     9405.00,9
,76NHAI31,NA,      1147.18,                  1920793.50,1674
,783RJ50,SG,       105.00,                    10500.00,100
,78ABFL33,N4,      1010.00,                     1010.00,1
,794TN32,SG,       105.00,                    21000.00,200
,797IGT31,NL,      1018.00,                   305398.00,300
,79NHIT35,N1,       307.75,                   378981.11,1232
,79NHIT47,N3,       411.40,                   114115.80,279
,810IRFC27,N2,      1070.05,                   707081.50,660
,812REC27,NI,      1095.00,                   113680.00,104
,824GS2027,GS,       106.90,                    53450.00,500
,828GS2032,GS,       111.39,                   111390.00,1000
,82HUDCO27,N2,      1124.10,                   337230.00,300
,82IGT31,NJ,      1060.00,                   371000.00,350
,830NHAI27,N2,      1075.12,                   222550.25,207
,830PFCL27,N5,      1070.12,                    48155.40,45
,835IFL25,NV,      1027.24,                   457826.00,445
,837REC33,N7,     35412.00,                   243968.00,8
,842IIFL26,NL,       957.00,                  1872864.80,1953
,849NTPC25,N7,         5.31,                  4003784.25,751045
,84CIFCL28,NA,      1016.00,                    25400.00,25
,862REC33,NA,      1235.00,                    76570.00,62
,863REC29,NC,      1499.99,                     1499.99,1
,865IFL28,NZ,       934.96,                   609127.68,659
,865IIFL28,NS,       945.00,                     9450.00,10
,865IRFC29,NA,      1185.00,                     1185.00,1
,865LTF26,NN,      1015.01,                   173647.80,171
,865TCAPS27,N8,      1050.00,                     1050.00,1
,871REC28,N9,      1105.49,                  1121896.55,1015
,872MMFSL26,N1,      1000.00,                   250089.00,249
,875IIFL26,NM,       999.00,                    20979.00,21
,875NHAI29,N6,      1183.92,                  1107142.35,935
,875PCHFL26,N8,      1020.01,                   204002.00,200
,876HUDCO28,ND,      1120.00,                    59360.00,53
,880IREDA29,N5,      1190.00,                   237590.00,201
,880IREDA34,N6,      1330.00,                     1330.00,1
,885IHL26,N1,       951.00,                     9510.00,10
,888ERFL28,N5,       947.98,                    97645.98,103
,888IHFL25F,NC,      1005.00,                    70350.00,70
,888IRFC29,NE,      1191.13,                  1163645.65,981
,888REC29,NF,      1124.02,                   450991.00,402
,891IIFCL34,N4,      1228.00,                   192796.00,157
,892NHPC33,N6,      1320.00,                   266640.00,202
,892PFCL33,N8,      1238.38,                   168593.00,136
,894SCL25,Z3,      1183.65,                    17754.75,15
,897GS2030,GS,       112.00,                    11200.00,100
,897MOFSL29,N4,      1012.00,                  1157820.00,1153
,901HUDCO34,NE,      1245.00,                   227775.00,181
,901NHB34,N6,      6271.50,                  5012714.40,805
,905PEL26,N1,      1010.05,                     1010.05,1
,905SC24B,Z9,       925.76,                    24069.76,26
,91D060225,TB,        99.23,                     9923.00,100
,91D130325,TB,        98.50,                     9850.00,100
,920PEL28,N2,      1017.00,                    76275.00,75
,921ISFL25,N0,       989.00,                    14835.00,15
,925SCL25A,NH,       979.90,                     9799.00,10
,925SCL25B,Y3,       972.36,                    19364.30,20
,925SCL25C,AR,       999.00,                    24975.00,25
,925SCL26F,N1,       968.00,                    96960.00,100
,92GS2030,GS,       113.99,                      113.99,1
,932AEL27,N3,      1002.00,                    10020.00,10
,935TSI30,N0,    105838.00,                   308151.01,3
,935TSI31,N0,    103815.34,                   204972.34,2
,93MOFSL34,N6,      1021.57,                   757990.80,740
,943ECL28,NJ,       940.94,                   235600.50,251
,945IFSL25,N4,      1000.00,                    11999.98,12
,948SCL26A,NN,       700.00,                    21000.00,30
,948SCL26B,Y8,       948.80,                   943126.00,1000
,948SCL26D,AI,       869.32,                    19177.32,26
,950SCL23A,AP,      1020.55,                    10205.50,10
,956AEL29,N6,      1018.00,                   101800.00,100
,957NIDO26,N5,       990.00,                    25740.00,26
,960ISFL25,N1,       990.00,                   505830.00,512
,965SCL25B,Y1,       970.35,                     7762.80,8
,965SCL26,YO,      1044.80,                    10448.00,10
,965SCL26F,N1,       950.00,                     9500.00,10
,96IIFL28,N5,       966.99,                    58023.20,60
,96IIFL28A,NF,       956.00,                   136624.11,143
,96SFIL24A,NB,       940.00,                      940.00,1
,970CAGL28,ND,      1010.00,                   157590.00,156
,971SCL28,AN,       906.66,                   457000.00,500
,971SCL29A,ZN,       950.00,                    44650.00,47
,97SFL28,YS,      1050.00,                   367500.00,350
,97SFL29,YZ,      1130.00,                    33900.00,30
,985ECL28,NK,       984.99,                   275783.25,280
,985IIFL22,NC,       996.00,                     5976.00,6
,990SCFL26,AJ,      1145.00,                    45559.27,40
,9IIFL28,Y0,       980.00,                    19600.00,20
,9IIFL28A,NT,       980.00,                    61740.00,63
,9PCHFL31A,NA,      1038.79,                    13338.09,13
,9SCL25,YM,      1053.80,                    11591.80,11
,9SCL26BA,NA,       981.00,                      981.00,1
,A2ZINFRA,BE,        22.83,                  6170796.19,272722
,AAATECH,EQ,       100.14,                   787100.85,7894
,AADHARHFC,EQ,       397.25,                929858905.25,2300423
,AAKASH,EQ,        10.24,                  3896921.15,389748
,AAREYDRUGS,BE,        50.82,                   278192.27,5476
,AARON,EQ,       348.85,                  2885894.80,8181
,AARTECH,BE,        72.72,                 16988045.10,235592
,AARTIDRUGS,EQ,       420.90,                 49561367.15,117261
,AARTIIND,EQ,       442.70,                575333868.05,1304832
,AARTIPHARM,EQ,       657.65,                108931408.10,165349
,AARTISURF,EQ,       614.95,                  2333914.30,3822
,AARVEEDEN,BE,       138.00,                  3455564.50,25127
,AARVI,EQ,       129.74,                   442733.24,3403
,AAVAS,EQ,      1638.25,                213869487.80,130662
,ABAN,EQ,        56.71,                  1840582.25,32324
,ABBOTINDIA,EQ,     27929.70,                422762196.90,15194
,ABCAPITAL,EQ,       177.18,                288961357.93,1632162
,ABCOTS,ST,       480.25,                  4532225.00,9500
,ABDL,EQ,       403.70,                124057391.05,307750
,ABFRL,EQ,       274.70,                712566929.90,2592495
,ABGSEC,EQ,       104.48,                     1149.25,11
,ABHAPOWER,ST,        41.55,                  1193440.00,28800
,ABINFRA,EQ,        90.03,                  9054065.38,101008
,ABMINTLLTD,BE,        62.40,                    51075.75,818
,ABREL,EQ,      2034.30,                190456859.45,92984
,ABSLAMC,EQ,       758.30,                 85897483.15,112853
,ABSLBANETF,EQ,        49.24,                  2013589.83,40896
,ABSLLIQUID,EQ,      1000.00,                138329449.77,138329
,ABSLNN50ET,EQ,        67.68,                   818969.41,12136
,ABSLPSE,EQ,         9.44,                  1845204.62,195967
,ABSMARINE,SM,       171.15,                 11619025.00,68000
,ACC,EQ,      2014.90,                495496461.95,247679
,ACCELYA,EQ,      1510.85,                  8373271.45,5534
,ACCENTMIC,SM,       267.95,                  1583700.00,6000
,ACCORD,SM,        24.90,                    49800.00,2000
,ACCURACY,EQ,         9.96,                  1542520.22,154153
,ACE,EQ,      1291.70,                140082912.65,108393
,ACEINTEG,EQ,        29.34,                   169108.70,5742
,ACI,EQ,       600.15,                 59361568.55,98708
,ACL,EQ,        77.30,                   853135.91,10945
,ACLGATI,EQ,        79.71,                 16267225.77,206167
,ACMESOLAR,EQ,       221.40,                185205464.50,829761
,ADFFOODS,EQ,       270.45,                 30581593.30,113384
,ADL,EQ,        88.45,                    97788.78,1105
,ADORWELD,EQ,      1114.30,                  7146322.55,6356
,ADROITINFO,BE,        19.20,                   171159.84,8932
,ADSL,EQ,       245.63,                372205961.48,1512617
,ADVANIHOTR,EQ,        65.14,                  1207378.63,18462
,ADVENZYMES,EQ,       339.85,                 23081270.25,67591
,AEGISLOG,EQ,       801.00,                857647537.60,1060023
,AEL120924,N2,       851.00,                    21275.00,25
,AEROFLEX,EQ,       243.70,               6875069473.67,28335894
,AERON,SM,       165.00,                   659000.00,4000
,AESTHETIK,SM,        72.45,                  2437600.00,34000
,AETHER,EQ,       821.65,                580439023.80,666476
,AFCONS,EQ,       520.20,                243692029.80,468499
,AFFLE,EQ,      1578.70,                348707294.20,222154
,AFFORDABLE,EQ,       610.35,                  4574913.60,7489
,AFIL,EQ,        83.37,                 78897520.31,977883
