,19-Feb-2025
The Nifty witnessed an intraday movement of about 235.1 points.The closing index was 0.05 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 84203.85
, Traded Quantity (in Lakhs), 28589.15
, Number of Trades, 38570327
, Total Market Capitalisation (Rs. Crores), 39952591.77

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty50 Div Point,       287.91,       287.91,       287.91,       287.91,       287.91,0
,Nifty100 Liq 15,      6252.50,      6226.80,      6286.65,      6216.15,      6244.30,-8.2
,Nifty CPSE,      5511.45,      5469.20,      5594.10,      5457.65,      5562.55,51.1
,Nifty GrowSect 15,     11342.90,     11290.60,     11316.25,     11193.40,     11216.05,-126.85
,Nifty50 PR 2x Lev,     12030.15,     11925.25,     12137.40,     11892.70,     12015.05,-15.1
,Nifty50 PR 1x Inv,       219.60,       220.55,       220.85,       218.65,       219.75,.15
,Nifty50 TR 2x Lev,     17644.55,     17490.65,     17801.80,     17442.90,     17622.40,-22.15
,Nifty50 TR 1x Inv,       181.45,       182.30,       182.50,       180.70,       181.60,.15
,Nifty50 Value 20,     12683.65,     12634.95,     12722.35,     12598.60,     12647.85,-35.8
,Nifty Mid Liq 15,     12670.10,     12560.70,     12838.05,     12446.90,     12803.25,133.15
,Nifty Pvt Bank,     24500.60,     24434.35,     24802.55,     24382.55,     24778.10,277.5
,NIFTY100 Qualty30,      5255.50,      5232.80,      5261.30,      5213.55,      5235.35,-20.15
,Nifty GS 8 13Yr,      2802.47,      2803.00,      2803.00,      2802.99,      2802.99,.52
,Nifty GS 10Yr,      2481.16,      2481.61,      2481.61,      2481.61,      2481.61,.45
,Nifty GS 10Yr Cln,       894.80,       894.80,       894.80,       894.80,       894.80,0
,Nifty GS 4 8Yr,      3021.50,      3022.08,      3022.08,      3022.06,      3022.06,.56
,Nifty GS 11 15Yr,      3092.29,      3092.88,      3092.88,      3092.88,      3092.88,.59
,Nifty GS 15YrPlus,      3398.01,      3398.67,      3398.67,      3398.67,      3398.67,.66
,Nifty GS Compsite,      2895.04,      2895.58,      2895.58,      2895.57,      2895.57,.53
,NIFTY HEALTHCARE,     13468.70,     13255.60,     13443.80,     13081.15,     13363.85,-104.85
,NIFTY CONSR DURBL,     35309.30,     35194.75,     35777.85,     35037.20,     35464.65,155.35
,NIFTY OIL AND GAS,      9972.05,      9911.40,     10060.00,      9881.25,     10045.60,73.55
,NIFTY500 MULTICAP,     14122.40,     14050.60,     14294.20,     14005.40,     14256.50,134.1
,NIFTY LARGEMID250,     14311.10,     14240.30,     14464.80,     14195.10,     14423.40,112.3
,NIFTY MID SELECT,     11136.65,     11066.90,     11291.10,     10978.60,     11270.25,133.6
,NIFTY TOTAL MKT,     11579.25,     11523.10,     11693.50,     11493.10,     11653.85,74.6
,NIFTY MICROCAP250,     20141.65,     20050.65,     20680.30,     19957.55,     20618.30,476.65
,NIFTY IND DIGITAL,      8745.85,      8717.85,      8798.65,      8676.35,      8753.45,7.6
,Nifty Tata 25 Cap,     14780.50,     14754.50,     14899.90,     14697.30,     14760.10,-20.4
,Nifty MidSml Hlth,     38618.15,     38194.50,     38731.65,     37701.65,     38561.50,-56.65
,Nifty Multi Mfg,     13341.05,     13223.30,     13437.30,     13163.70,     13401.15,60.1
,Nifty Multi Infra,     12141.35,     12089.20,     12311.30,     12045.80,     12271.30,129.95
,BHARATBOND-APR25,      1302.38,      1302.57,      1302.63,      1302.57,      1302.63,.25
,BHARATBOND-APR30,      1463.99,      1464.28,      1464.28,      1464.27,      1464.27,.28
,BHARATBOND-APR31,      1337.87,      1338.12,      1338.13,      1338.12,      1338.13,.26
,BHARATBOND-APR32,      1221.72,      1221.96,      1221.96,      1221.96,      1221.96,.24
,BHARATBOND-APR33,      1189.07,      1189.30,      1189.30,      1189.30,      1189.30,.23
,Nifty Ind Defence,      5129.95,      5085.25,      5399.75,      5050.50,      5344.90,214.95
,Nifty Ind Tourism,      8045.60,      8027.80,      8223.00,      7993.10,      8214.40,168.8
,Nifty Capital Mkt,      3213.95,      3201.10,      3360.55,      3182.10,      3350.90,136.95
,Nifty500Momentm50,     46879.25,     46563.90,     47820.10,     46361.35,     47669.55,790.3
,NiftyMS400 MQ 100,     42504.45,     42222.45,     43470.85,     42005.75,     43387.70,883.25
,NiftySml250MQ 100,     39970.00,     39715.75,     41094.00,     39471.10,     40972.05,1002.05
,Nifty Top 10 EW,      9054.60,      9036.40,      9097.40,      9011.50,      9060.85,6.25
,Nifty AQL 30,     20667.10,     20547.45,     20706.10,     20461.90,     20638.00,-29.1
,Nifty AQLV 30,     18918.30,     18803.85,     18974.35,     18739.95,     18900.55,-17.75
,Nifty EV,      2694.90,      2685.65,      2714.95,      2674.45,      2702.80,7.9
,Nifty HighBeta 50,      3090.45,      3064.80,      3152.65,      3049.30,      3145.40,54.95
,Nifty New Consump,     10341.85,     10298.35,     10480.00,     10260.55,     10435.90,94.05
,Nifty Corp MAATR,     32925.25,     32662.40,     33061.40,     32566.70,     32864.70,-60.55
,Nifty Low Vol 50,     23208.75,     23115.00,     23254.40,     23028.05,     23162.00,-46.75
,Nifty Mobility,     18159.20,     18046.15,     18309.45,     17994.05,     18282.05,122.85
,Nifty Qlty LV 30,     16246.30,     16177.35,     16244.20,     16099.15,     16167.75,-78.55
,Nifty Sml250 Q50,     23524.60,     23372.40,     24001.90,     23262.75,     23939.15,414.55
,Nifty Top 15 EW,      9576.65,      9549.15,      9602.25,      9526.80,      9554.10,-22.55
,Nifty100 Alpha 30,     15997.15,     15866.60,     16179.45,     15818.30,     16108.55,111.4
,Nifty100 Enh ESG,      4520.50,      4500.50,      4545.70,      4488.20,      4529.15,8.65
,Nifty200 Value 30,     11306.00,     11244.60,     11451.90,     11205.85,     11436.25,130.25
,Nifty500 EW,     12107.25,     12042.15,     12322.25,     11989.70,     12305.60,198.35
,Nifty Multi MQ 50,     36921.90,     36711.30,     37473.15,     36563.50,     37290.90,369
,Nifty500 Value 50,     12417.25,     12355.45,     12582.45,     12317.90,     12551.35,134.1
,Nifty Top 20 EW,      8625.75,      8597.05,      8651.30,      8573.25,      8599.20,-26.55
,Nifty CoreHousing,     14461.80,     14391.55,     14684.10,     14346.15,     14585.85,124.05
,Nifty FinSerExBnk,     24764.30,     24690.70,     25107.10,     24598.45,     25036.35,272.05
,Nifty Housing,     10152.25,     10108.00,     10286.70,     10079.40,     10242.80,90.55
,Nifty IPO,      1803.50,      1793.90,      1850.50,      1783.85,      1846.85,43.35
,Nifty MS Fin Serv,     14249.25,     14189.40,     14582.20,     14122.20,     14557.35,308.1
,Nifty MS Ind Cons,     17502.85,     17436.00,     17716.50,     17322.60,     17660.20,157.35
,Nifty MS IT Telcm,      9552.35,      9527.65,      9755.65,      9463.40,      9662.20,109.85
,Nifty NonCyc Cons,     14632.50,     14589.95,     14733.35,     14545.75,     14678.65,46.15
,Nifty Rural,     13452.60,     13404.25,     13521.75,     13379.85,     13463.15,10.55
,Nifty Shariah 25,      7956.75,      7921.40,      7958.25,      7876.20,      7913.45,-43.3
,Nifty Trans Logis,     20404.30,     20262.15,     20575.65,     20196.90,     20531.15,126.85
,Nifty50 Shariah,      4722.00,      4696.95,      4715.35,      4664.55,      4676.00,-46
,Nifty500 LMS Eql,     15391.00,     15310.20,     15612.50,     15252.20,     15581.05,190.05
,Nifty500 Shariah,      6602.60,      6564.45,      6644.05,      6538.20,      6622.00,19.4

,ADVANCES,2127
,DECLINES,700
,UNCHANGED,54

,Total securities that have hit their price bands today,389

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,BSE,EQ,      5186.10,      5631.00,8.58,2174.37
,RVNL,EQ,       333.35,       376.85,13.05,2059.8
,MAZDOCK,EQ,      1961.75,      2180.10,11.13,1773.38
,TCS,EQ,      3873.20,      3784.10,-2.3,1657.8
,HEXT,EQ,       708.00,       762.55,7.7,1440.12
,ICICIBANK,EQ,      1243.05,      1261.65,1.5,1339.61
,BHARTIARTL,EQ,      1668.90,      1645.20,-1.42,1282.82
,ZOMATO,EQ,       223.31,       234.10,4.83,1106.84
,AEGISLOG,EQ,       662.90,       761.30,14.84,1043.29
,HDFCBANK,EQ,      1723.05,      1727.20,0.24,1026.45
,SWIGGY,EQ,       347.90,       377.40,8.48,1020.3
,GILLETTE,EQ,      8229.85,      8460.40,2.8,975.43
,HAL,EQ,      3344.60,      3363.75,0.57,909.23
,INFY,EQ,      1851.95,      1810.80,-2.22,839.66
,KALYANKJIL,EQ,       484.30,       483.15,-0.24,793.06
,KOTAKBANK,EQ,      1963.35,      1985.00,1.1,775.39
,RELIANCE,EQ,      1225.40,      1227.45,0.17,762.66
,BAJFINANCE,EQ,      8465.90,      8439.45,-0.31,758.65
,M&M,EQ,      2790.05,      2757.40,-1.17,736.15
,GODFRYPHLP,EQ,      6842.80,      6559.25,-4.14,688.34
,TATAMOTORS,EQ,       682.40,       681.00,-0.21,682.81
,AXISBANK,EQ,       994.15,      1011.35,1.73,645.67
,MANAPPURAM,EQ,       189.33,       202.76,7.09,644.24
,GRSE,EQ,      1222.30,      1351.80,10.59,617.61
,AUBANK,EQ,       502.40,       525.65,4.63,567.47

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,BEL,EQ,       253.40,       244.60,3.6
,HINDALCO,EQ,       626.30,       611.45,2.43
,EICHERMOT,EQ,      4810.60,      4719.40,1.93
,LT,EQ,      3275.90,      3220.15,1.73
,AXISBANK,EQ,      1011.35,       994.15,1.73

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,DRREDDY,EQ,      1165.85,      1197.40,-2.63
,TCS,EQ,      3784.10,      3873.20,-2.3
,INFY,EQ,      1810.80,      1851.95,-2.22
,HINDUNILVR,EQ,      2250.40,      2296.00,-1.99
,ADANIENT,EQ,      2180.80,      2220.30,-1.78

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,0MOFSL26,N1,      1053.80,                    32667.80,31
,1003IIFL29,NC,       985.00,                    15760.00,16
,1003ISFL28,N4,       979.00,                  1033243.00,1067
,1015ECL29,NR,       991.00,                   817947.00,826
,1015SCL28A,AL,       850.30,                     4251.50,5
,1018GS2026,GS,       109.10,                    20729.00,190
,1025SCL34,Z8,       933.01,                    27990.30,30
,1025SFIL26,NT,       750.00,                     9750.00,13
,1035UCL26,NA,       768.90,                    15378.00,20
,1040UCL27B,N1,       995.00,                    29850.00,30
,1050NFL26,N7,       997.25,                    34897.75,35
,1050UCL25,N7,      1020.90,                     1020.90,1
,1060ECL29,NS,       973.50,                    89973.00,93
,1065NFL27,NC,       999.99,                   209172.96,209
,1075UCL25,N9,      1001.00,                    50050.00,50
,10CAGL27,N5,      1005.10,                     1005.10,1
,10IIFL28,N4,       983.20,                     9832.00,10
,10IIFL28A,NE,      1023.33,                    56691.65,55
,10IIFL29,N6,       981.00,                    43985.00,45
,10NFL25,N9,      1000.00,                    30000.00,30
,10NIDO26,N6,      1029.34,                   351596.50,339
,182D050625,TB,        98.06,                    19575.00,200
,182D130325,TB,        99.42,                    19877.00,200
,182D140825,TB,        97.00,                    97000.00,1000
,182D170725,TB,        97.49,                    38939.00,400
,182D190625,TB,        97.83,                     9783.00,100
,20MICRONS,EQ,       180.32,                 25820499.05,146902
,21STCENMGM,BE,        68.72,                   106722.16,1553
,360ONE,EQ,       932.70,                857116941.05,931472
,364D041225,TB,        95.05,                    18946.00,200
,364D050625,TB,        97.87,                    48935.00,500
,364D060325,TB,        99.55,                    39818.00,400
,364D240425,TB,        98.49,                   127992.00,1300
,3IINFOLTD,EQ,        25.53,                 13395936.15,528690
,3MINDIA,EQ,     27000.85,                 80503623.85,2986
,3PLAND,BE,        42.99,                   458759.14,10591
,515GS2025,GS,       100.00,                    19900.00,199
,574GS2026,GS,        99.00,                    49500.00,500
,5PAISA,EQ,       369.80,                  5975983.20,16314
,63MOONS,EQ,       646.55,                 75834630.50,118772
,654GS2032,GS,        99.26,                    97006.90,977
,664GS2027,GS,       101.20,                     5060.00,50
,664GS2035,GS,       100.40,                      200.80,2
,667GS2035,GS,        99.01,                    21786.14,220
,667GS2050,GS,        97.90,                    16504.39,171
,676GS2061,GS,       100.48,                  1206965.81,12012
,679GS2034,GS,       102.00,                    20400.00,200
,695GS2061,GS,       100.00,                   240900.00,2400
,699GS2026,GS,       102.85,                  1229281.39,12004
,702GS2027,GS,       102.49,                   233396.80,2280
,702GS2031,GS,       101.30,                      101.30,1
,704GS2029,GS,       102.31,                    10231.00,100
,706GS2028,GS,       103.40,                  1680310.12,16250
,709GS2054,GS,       101.00,                  2364078.55,23391
,709GS2074,GS,       102.30,                   511500.00,5000
,710GS2029,GS,       103.70,                  1662378.94,16067
,716GS2050,GS,       104.06,                   540689.50,5197
,718GS2033,GS,       102.20,                  1565440.00,15200
,718GS2037,GS,       102.99,                  6153918.00,59501
,71GS2034,GS,       103.70,                   259970.00,2500
,725GS2063,GS,       103.22,                  2180644.55,21122
,726GS2032,GS,       106.01,                  4518436.20,42620
,726GS2033,GS,       103.29,                  1030103.29,10001
,727GS2026,GS,       104.75,                   209500.00,2000
,728IRFC30,NG,      1093.01,                   163951.50,150
,732GS2030,GS,       103.64,                    62184.00,600
,733GS2026,GS,       102.80,                   493543.15,4801
,734GS2064,GS,       105.60,                  1172979.40,11099
,734IRFC28,N4,      1070.00,                  2534489.86,2380
,736GS2052,GS,       106.45,                   191184.20,1796
,737GS2028,GS,       104.00,                   728000.00,7000
,737NTPC35C,NA,      1374.00,                    54960.00,40
,738GS2027,GS,       102.80,                  6925974.84,67363
,739NHAI26,N8,      1072.50,                    49394.00,46
,739NHAI31A,ND,      1153.00,                    46120.00,40
,73GS2053,GS,       104.30,                     5527.90,53
,741GS2036,GS,       105.50,                  1116825.00,10565
,743REC35,NH,      1160.00,                     2312.80,2
,746GS2073,GS,       107.02,                   807794.20,7540
,74GS2062,GS,       109.90,                    10990.00,100
,751HUDCO28,N5,      1050.00,                     2100.00,2
,753IRFC30,NJ,      1108.00,                   351232.40,317
,753NTPC30E,NC,      1110.00,                   222000.00,200
,754GS2036,GS,       107.18,                 18854675.81,175955
,760PFCL35,N3,      1164.00,                     6981.00,6
,762TN53,SG,       100.00,                    50000.00,500
,764HUDCO31,N8,      1091.00,                     1091.00,1
,764IRFC31,NO,      1133.00,                  1195243.00,1055
,764NABAR31,N2,      1168.04,                  3251283.10,2791
,769HUDCO31,N9,      1119.18,                   392729.40,351
,769NHAI31,NE,      1133.00,                     1133.00,1
,76NHAI31,NA,      1158.00,                   137807.00,119
,772GS2049,GS,       106.80,                    63545.65,595
,774IREDA31,N7,      1105.00,                   442833.30,405
,79NHIT35,N1,       307.20,                   424628.40,1381
,79NHIT40,N2,       309.98,                      309.98,1
,79NHIT47,N3,       409.10,                   110161.75,269
,805ABFL28,N2,      1002.00,                    10020.00,10
,810IRFC27,N2,      1076.90,                     1076.90,1
,812REC27,NI,      1098.05,                   292084.25,266
,81ABFL33,N5,      1025.00,                    51250.00,50
,81TCHF28,N8,      1032.00,                     1032.00,1
,824GS2027,GS,       104.00,                   811720.00,7805
,828GS2027,GS,       107.10,                  3534300.00,33000
,82GS2025,GS,       103.30,                      206.60,2
,82HUDCO27,N2,      1042.24,                  1660367.00,1592
,82IGT31,NJ,      1066.81,                   183550.82,172
,830NHAI27,N2,      1078.90,                  1446258.64,1345
,835IFL25,NV,      1036.00,                   207200.00,200
,835SCL23B,YM,       940.00,                     1880.00,2
,842IIFL26,NL,       966.28,                   610672.35,635
,843IHFL29,NC,       945.00,                    44408.00,47
,849NTPC25,N7,         5.38,                    75584.59,14061
,84TCHF28,NA,      1028.00,                    32826.00,32
,850NHAI29,N5,      1184.99,                   918374.00,775
,862REC33,NA,      1230.00,                    14760.00,12
,865IIFL28,NS,       946.00,                   376510.00,398
,865IRFC29,NA,      1164.15,                   105019.50,90
,865LTF26,NN,      1018.55,                    30583.50,30
,865TCAPS27,N8,      1052.00,                   107189.10,102
,871REC28,N9,      1104.07,                  3179328.25,2880
,872MMFSL26,N1,      1035.50,                     1035.50,1
,873NTPC28,N5,      1108.01,                   130744.50,118
,875IHFL29,ND,       940.00,                   218906.00,232
,875IIFL26,NM,       988.00,                   245019.00,248
,875NHAI29,N6,      1198.72,                  5513844.10,4606
,875PCHFL26,N8,      1032.00,                   813965.00,788
,876HUDCO28,ND,      1120.20,                   319068.00,285
,87SCL27A,ZK,       990.00,                     4950.00,5
,880IREDA29,N5,      1180.08,                   449894.68,384
,880IREDA34,N6,      1295.51,                   156757.22,121
,885IHL26,N1,       995.00,                      995.00,1
,888ERFL28,N5,       920.52,                    46026.00,50
,888IRFC29,NE,      1193.99,                   259246.51,218
,888REC29,NF,      1139.36,                   209642.24,184
,888SFIL25C,NR,       950.40,                      950.40,1
,890NHB34,N7,      6500.00,                   116822.00,18
,891IIFCL34,N4,      1225.71,                  1397315.00,1140
,892NHPC33,N6,      1325.00,                   265000.00,200
,892PFCL33,N8,      1263.74,                  1404803.84,1111
,894SCL25,Z3,      1215.80,                    24316.00,20
,898LTF29,N7,      1066.00,                    36211.30,34
,89IHFL29,N1,       970.00,                    97000.00,100
,901HUDCO34,NE,      1270.00,                  1906274.00,1501
,901NHB34,N6,      6280.00,                   357906.00,57
,905LTF27,NF,      1105.00,                   110440.00,100
,910TCAP28,NA,      1070.00,                   106970.00,100
,915SCL26,NE,       977.75,                      977.75,1
,91D030425,TB,        99.20,                    49600.00,500
,91D060325,TB,        99.55,                  4479760.00,45000
,91D130325,TB,        99.54,                     9954.00,100
,91D280325,TB,        99.36,                    49680.00,500
,91MOFSL27,N2,      1049.00,                    52432.00,50
,920SCL23A,AO,      1025.42,                   276865.00,270
,925AEL26,N1,      1016.50,                   174795.84,172
,925CAGL26,N9,       960.00,                    10560.00,11
,925ERFL28,N6,      1018.00,                    50900.00,50
,925SCL26F,N1,       941.00,                    17719.10,19
,92GS2030,GS,       114.50,                   228824.50,2001
,932AEL27,N3,      1017.84,                   203568.00,200
,935LTF29,N5,      1168.68,                   196295.85,170
,93MOFSL34,N6,      1038.25,                     1038.25,1
,943ECL28,NJ,       954.84,                    62067.00,65
,945IFSL25,N4,       998.00,                   312291.00,312
,948SCL26A,NN,       689.00,                      689.00,1
,94SFL28,YL,      1070.00,                  1225150.00,1145
,955SCL27A,ZJ,      1196.80,                     1196.80,1
,956AEL29,N6,      1018.00,                    25440.00,25
,960ISFL25,N1,       985.20,                    19707.00,20
,965AEL27,N4,      1037.57,                  7134474.32,6876
,965SCL26,YO,      1016.05,                    96524.75,95
,96IIFL28,N5,       951.01,                  1431797.45,1505
,96IIFL28A,NF,       948.84,                   871527.32,920
,970CAGL28,ND,      1006.20,                   351930.00,350
,971SCL28,AN,       880.00,                   559680.00,636
,97SFL28,YS,      1062.00,                   159300.00,150
,97SFL29,YZ,      1050.00,                     1050.00,1
,980SCL33D,YG,      1020.00,                   938247.77,1016
,985ECL28,NK,       985.00,                   423902.00,430
,985IIFL22,NC,       985.00,                    37497.92,38
,985SFIL28,NO,       750.00,                    37500.00,50
,990SCL27,YT,      1025.00,                     8200.00,8
,99AEL29,N7,      1050.00,                    10500.00,10
,99SCL27,ZH,      1012.28,                   201629.08,200
,9IIFL28,Y0,       976.80,                   569083.26,581
,9PCHFL31A,NA,      1037.37,                   201555.75,195
,9SCL26BA,NA,       987.00,                  1647467.00,1661
,A2ZINFRA,BE,        17.68,                  3703721.59,218210
,AAATECH,EQ,        86.73,                   556077.73,6399
,AADHARHFC,EQ,       385.15,                109642924.20,283477
,AAKASH,EQ,         8.81,                  1403081.39,159467
,AAREYDRUGS,EQ,        41.59,                   925254.36,22386
,AARON,EQ,       331.15,                  2367810.70,7183
,AARTECH,BE,        64.63,                   562692.10,8564
,AARTIDRUGS,EQ,       383.30,                 25046130.75,65344
,AARTIIND,EQ,       416.65,                270580457.70,651103
,AARTIPHARM,EQ,       801.70,               1101386426.60,1349592
,AARTISURF,EQ,       462.50,                  7346360.05,15765
,AARVEEDEN,BE,       141.69,                  7544333.24,53285
,AARVI,EQ,       115.16,                  1808433.32,15578
,AAVAS,EQ,      1683.70,                292235927.15,173777
,ABAN,BE,        38.00,                  2608798.95,68594
,ABBOTINDIA,EQ,     29721.15,                626255985.55,21240
,ABCAPITAL,EQ,       155.51,                303472640.89,1953982
,ABCOTS,ST,       481.90,                   475950.00,1000
,ABDL,EQ,       336.65,                196828831.55,579580
,ABFRL,EQ,       251.55,                319562722.05,1266920
,ABGSEC,EQ,       105.00,                  1040716.97,9911
,ABHAPOWER,ST,        36.20,                  1656960.00,46400
,ABINFRA,EQ,        80.98,                 11729250.29,147924
,ABMINTLLTD,EQ,        52.45,                    44867.75,872
,ABREL,EQ,      2042.30,                194575358.40,94608
,ABSLAMC,EQ,       653.80,                106558481.05,164111
,ABSLBANETF,EQ,        50.37,                   398309.21,7931
,ABSLLIQUID,EQ,       999.99,                  2046993.07,2047
,ABSLNN50ET,EQ,        62.62,                   680023.31,10905
,ABSLPSE,EQ,         8.61,                  2137249.73,248597
,ABSMARINE,ST,       126.25,                  7178725.00,58500
,ACC,EQ,      1867.10,                351434006.00,187021
,ACCELYA,EQ,      1326.55,                 26098331.70,19700
,ACCENTMIC,SM,       231.10,                  1735275.00,7500
,ACCORD,SM,        23.05,                    92300.00,4000
,ACCURACY,EQ,         8.41,                  1115357.04,132516
,ACE,EQ,      1192.90,                313502154.40,269353
,ACEINTEG,EQ,        22.08,                    72807.31,3434
,ACI,EQ,       417.20,                523247200.85,1217515
,ACL,EQ,        62.94,                  1156947.63,18591
,ACLGATI,EQ,        66.32,                 23199900.50,355898
,ACMESOLAR,EQ,       190.76,                 98494422.69,524227
,ADFFOODS,EQ,       240.05,                153253837.10,653193
,ADL,EQ,        74.60,                   113425.07,1507
,ADORWELD,EQ,       860.90,                 29370456.55,34275
,ADROITINFO,EQ,        15.47,                   467235.55,31370
,ADSL,EQ,       230.00,                115688725.35,505858
,ADVANIHOTR,EQ,        57.59,                  7916072.00,138494
,ADVENZYMES,EQ,       301.85,                 81404752.40,272214
,AEGISLOG,EQ,       761.30,              10432933740.00,13982752
,AEROFLEX,EQ,       200.79,                296211759.85,1500959
,AERON,SM,       132.60,                  6215700.00,47000
,AETHER,EQ,       756.05,                 24508822.50,32325
,AFCONS,EQ,       447.90,                693991247.35,1548534
,AFFLE,EQ,      1472.05,                498070083.70,337356
,AFFORDABLE,EQ,       402.90,                 24227269.40,58891
,AFIL,EQ,        69.34,                  8871639.22,129575
,AGARIND,EQ,       941.75,                 23425680.60,25324
,AGARWALEYE,EQ,       421.95,                275886022.05,655123
,AGARWALFT,ST,        47.00,                    70500.00,1500
,AGARWALTUF,SM,        97.50,                  1991880.00,20400
,AGI,EQ,       702.10,                199355842.20,282855
,AGIIL,EQ,       812.75,                 47673376.45,58587
,AGNI,ST,        23.20,                   592250.00,25000
,AGRITECH,EQ,       164.00,                  1731958.55,10811
,AGROPHOS,EQ,        34.59,                   652461.00,18781
,AGSTRA,BE,        27.20,                  1775044.80,65259
