,02-Jan-2025
The Nifty witnessed an intraday movement of about 475.15 points.The closing index was 1.88 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 99415.85
, Traded Quantity (in Lakhs), 31538.1
, Number of Trades, 34631542
, Total Market Capitalisation (Rs. Crores), 44740280.28

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty MNC,     28104.75,     28177.55,     28585.40,     28072.35,     28571.65,466.9
,Nifty Pharma,     23459.75,     23494.65,     23566.75,     23308.95,     23553.40,93.65
,Nifty PSE,      9561.85,      9565.75,      9723.50,      9543.65,      9711.35,149.5
,Nifty PSU Bank,      6546.65,      6557.95,      6607.40,      6454.50,      6598.50,51.85
,Nifty Serv Sector,     31527.00,     31560.95,     32105.30,     31540.20,     32065.70,538.7
,India VIX,14.5075,14.5075,14.8025,13.6300,13.7375,-0.7700
,Nifty Auto,     23139.55,     23255.25,     24051.80,     23155.20,     24016.20,876.65
,Nifty Metal,      8639.90,      8655.75,      8728.15,      8616.50,      8723.35,83.45
,Nifty Media,      1832.65,      1830.60,      1840.80,      1826.45,      1830.60,-2.05
,NIFTY SMLCAP 100,     18959.80,     19012.80,     19089.55,     18932.35,     19080.35,120.55
,Nifty 200,     13462.45,     13486.55,     13693.80,     13463.20,     13685.05,222.6
,Nifty Div Opps 50,      6288.85,      6299.30,      6407.20,      6285.85,      6403.65,114.8
,Nifty Commodities,      8119.75,      8134.70,      8251.90,      8119.80,      8245.10,125.35
,Nifty Consumption,     11429.70,     11467.15,     11692.55,     11416.05,     11683.40,253.7
,Nifty Fin Service,     23619.95,     23632.30,     24046.65,     23632.30,     24006.70,386.75
,Nifty50 Div Point,       233.03,       233.03,       233.03,       233.03,       233.03,0
,Nifty100 Liq 15,      6223.35,      6248.10,      6370.05,      6243.10,      6362.10,138.75
,Nifty CPSE,      6106.85,      6112.05,      6225.10,      6088.75,      6218.10,111.25
,Nifty GrowSect 15,     11907.55,     11944.80,     12204.20,     11910.50,     12195.40,287.85
,Nifty50 PR 2x Lev,     13020.95,     13062.65,     13548.70,     13029.10,     13507.60,486.65
,Nifty50 PR 1x Inv,       210.90,       210.60,       210.85,       206.65,       207.00,-3.9
,Nifty50 TR 2x Lev,     19007.80,     19068.65,     19778.20,     19019.65,     19718.20,710.4
,Nifty50 TR 1x Inv,       174.70,       174.45,       174.65,       171.20,       171.45,-3.25
,Nifty50 Value 20,     13445.85,     13471.70,     13705.50,     13441.50,     13699.55,253.7
,Nifty Mid Liq 15,     14550.60,     14593.05,     14780.35,     14529.15,     14760.70,210.1
,Nifty Pvt Bank,     24893.55,     24929.50,     25272.40,     24915.80,     25244.25,350.7
,NIFTY100 Qualty30,      5558.95,      5566.00,      5674.45,      5554.00,      5669.10,110.15
,Nifty GS 8 13Yr,      2763.49,      2764.01,      2764.01,      2761.04,      2762.48,-1.01
,Nifty GS 10Yr,      2443.04,      2443.49,      2443.49,      2440.39,      2441.65,-1.39
,Nifty GS 10Yr Cln,       888.75,       888.75,       888.75,       887.60,       888.07,-.68
,Nifty GS 4 8Yr,      2983.99,      2984.57,      2984.92,      2983.57,      2984.83,.84
,Nifty GS 11 15Yr,      3055.13,      3055.71,      3055.72,      3053.53,      3054.32,-.81
,Nifty GS 15YrPlus,      3370.18,      3370.83,      3370.83,      3366.88,      3369.31,-.87
,Nifty GS Compsite,      2858.26,      2858.80,      2858.80,      2856.61,      2857.70,-.56
,NIFTY HEALTHCARE,     14998.90,     15028.70,     15081.40,     14908.75,     15075.35,76.45
,NIFTY CONSR DURBL,     42127.75,     42201.30,     42990.65,     41989.75,     42925.20,797.45
,NIFTY OIL AND GAS,     10771.95,     10763.90,     10920.80,     10750.05,     10909.65,137.7
,NIFTY500 MULTICAP,     15880.50,     15910.05,     16090.95,     15880.30,     16084.15,203.65
,NIFTY LARGEMID250,     15786.10,     15814.35,     16018.10,     15782.05,     16009.05,222.95
,NIFTY MID SELECT,     12934.75,     12972.10,     13106.70,     12917.95,     13095.15,160.4
,NIFTY TOTAL MKT,     12697.15,     12720.55,     12891.05,     12699.55,     12883.90,186.75
,NIFTY MICROCAP250,     25339.00,     25426.50,     25551.90,     25391.80,     25514.50,175.5
,NIFTY IND DIGITAL,      9719.15,      9735.10,      9895.65,      9718.20,      9887.20,168.05
,Nifty Tata 25 Cap,     16421.65,     16494.20,     16755.85,     16412.80,     16743.85,322.2
,Nifty MidSml Hlth,     44450.50,     44530.95,     44819.80,     44286.50,     44753.20,302.7
,Nifty Multi Mfg,     14805.60,     14841.10,     15029.35,     14784.75,     15018.85,213.25
,Nifty Multi Infra,     13758.35,     13785.80,     13903.30,     13729.55,     13892.05,133.7
,BHARATBOND-APR25,      1289.40,      1289.63,      1289.66,      1289.62,      1289.66,.26
,BHARATBOND-APR30,      1449.03,      1449.32,      1449.53,      1449.32,      1449.53,.5
,BHARATBOND-APR31,      1322.14,      1322.39,      1322.73,      1322.39,      1322.73,.59
,BHARATBOND-APR32,      1208.18,      1208.41,      1208.75,      1208.41,      1208.75,.57
,BHARATBOND-APR33,      1178.91,      1179.15,      1179.15,      1179.14,      1179.14,.23
,Nifty Ind Defence,      6541.60,      6559.15,      6602.70,      6540.65,      6579.60,38
,Nifty Ind Tourism,      9224.80,      9251.00,      9279.15,      9161.80,      9258.05,33.25
,Nifty Capital Mkt,      4076.40,      4092.50,      4116.90,      4054.10,      4108.70,32.3
,Nifty500Momentm50,     57480.15,     57646.30,     58433.45,     57495.25,     58382.05,901.9
,NiftyMS400 MQ 100,     51722.35,     51789.30,     52174.10,     51632.10,     52134.75,412.4
,NiftySml250MQ 100,     50536.70,     50636.70,     50837.95,     50504.75,     50808.15,271.45
,Nifty Top 10 EW,      9348.10,      9364.00,      9508.65,      9354.85,      9494.65,146.55
,Nifty AQL 30,     22759.30,     22798.00,     23129.95,     22735.45,     23116.30,357
,Nifty AQLV 30,     20388.25,     20403.20,     20732.60,     20342.20,     20712.50,324.25
,Nifty EV,      2992.40,      3001.55,      3057.15,      2993.05,      3054.50,62.1
,Nifty HighBeta 50,      3562.40,      3571.35,      3601.35,      3541.60,      3598.55,36.15
,Nifty New Consump,     11840.30,     11884.45,     12116.30,     11834.55,     12102.55,262.25
,Nifty Corp MAATR,     35376.35,     35499.50,     36132.15,     35400.35,     36078.30,701.95
,Nifty Low Vol 50,     23685.65,     23729.60,     24134.85,     23677.40,     24114.00,428.35
,Nifty Mobility,     19749.15,     19810.05,     20286.75,     19740.10,     20261.05,511.9
,Nifty Qlty LV 30,     16933.45,     16958.85,     17283.50,     16932.25,     17267.85,334.4
,Nifty Sml250 Q50,     29433.40,     29504.25,     29645.40,     29363.30,     29620.55,187.15
,Nifty Top 15 EW,      9664.65,      9691.80,      9909.05,      9689.25,      9892.70,228.05
,Nifty100 Alpha 30,     18513.05,     18555.80,     18845.50,     18499.35,     18825.90,312.85
,Nifty100 Enh ESG,      4747.15,      4756.15,      4841.55,      4747.45,      4837.45,90.3
,Nifty200 Value 30,     12429.35,     12438.90,     12622.35,     12375.05,     12609.30,179.95
,Nifty500 EW,     14318.20,     14345.85,     14453.20,     14319.85,     14446.20,128
,Nifty Multi MQ 50,     45301.60,     45383.50,     45915.25,     45260.45,     45894.70,593.1
,Nifty500 Value 50,     13511.85,     13535.05,     13726.35,     13484.20,     13713.35,201.5
,Nifty Top 20 EW,      8830.95,      8859.15,      9045.00,      8848.00,      9032.85,201.9
,Nifty CoreHousing,     16397.40,     16453.65,     16711.25,     16389.40,     16700.95,303.55
,Nifty FinSerExBnk,     25331.00,     25406.35,     26239.55,     25396.30,     26186.55,855.55
,Nifty Housing,     11061.20,     11080.10,     11202.55,     11034.65,     11192.60,131.4
,Nifty IPO,      2245.90,      2251.75,      2268.00,      2247.35,      2266.15,20.25
,Nifty MS Fin Serv,     15912.55,     15950.70,     16293.80,     15928.90,     16251.40,338.85
,Nifty MS Ind Cons,     20549.60,     20618.70,     20791.15,     20490.40,     20779.50,229.9
,Nifty MS IT Telcm,     11110.25,     11129.60,     11214.50,     11086.30,     11204.00,93.75
,Nifty NonCyc Cons,     16109.80,     16152.30,     16377.70,     16080.35,     16360.75,250.95
,Nifty Rural,     14044.20,     14087.75,     14372.85,     14047.60,     14360.80,316.6
,Nifty Shariah 25,      8475.35,      8494.75,      8631.45,      8470.15,      8622.25,146.9
,Nifty Trans Logis,     22407.85,     22499.40,     23079.00,     22410.15,     23044.40,636.55
,Nifty50 Shariah,      5052.30,      5063.65,      5144.35,      5050.75,      5138.70,86.4
,Nifty500 LMS Eql,     17697.35,     17731.30,     17905.00,     17695.20,     17896.30,198.95
,Nifty500 Shariah,      7489.70,      7500.75,      7574.45,      7480.85,      7570.85,81.15

,ADVANCES,1791
,DECLINES,1018
,UNCHANGED,69

,Total securities that have hit their price bands today,208

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,BAJFINANCE,EQ,      6935.30,      7389.20,6.54,2308.66
,RELIANCE,EQ,      1221.25,      1241.80,1.68,1911.5
,TANLA,EQ,       750.25,       752.45,0.29,1898.13
,HDFCBANK,EQ,      1782.75,      1793.75,0.62,1662.85
,MARUTI,EQ,     11208.30,     11841.30,5.65,1650
,EICHERMOT,EQ,      4885.30,      5308.10,8.65,1487.44
,INFY,EQ,      1882.50,      1957.85,4,1377.42
,M&M,EQ,      3082.00,      3211.10,4.19,1369.37
,BAJAJFINSV,EQ,      1576.40,      1700.65,7.88,1348.5
,TRANSRAILL,EQ,       564.90,       642.90,13.81,1335.34
,ITC,EQ,       483.95,       489.05,1.05,1270.25
,TATAMOTORS,EQ,       749.25,       765.05,2.11,1158.32
,ICICIBANK,EQ,      1283.65,      1290.60,0.54,957.65
,CREDITACC,EQ,       890.90,       954.65,7.16,956.95
,KOTAKBANK,EQ,      1788.40,      1837.15,2.73,931.94
,SBIN,EQ,       793.20,       801.20,1.01,907.17
,SUNDARMFIN,EQ,      4087.65,      4698.90,14.95,797.45
,ZOMATO,EQ,       276.50,       284.60,2.93,784.56
,RAILTEL,EQ,       405.05,       422.25,4.25,769.76
,TCS,EQ,      4112.45,      4175.75,1.54,715.83
,PETRONET,EQ,       347.60,       327.75,-5.71,708.88
,AXISBANK,EQ,      1071.80,      1086.60,1.38,708.7
,MOBIKWIK,EQ,       605.10,       615.80,1.77,707.29
,LT,EQ,      3667.50,      3713.50,1.25,696.97
,ZENSARTECH,EQ,       747.35,       793.10,6.12,692.21

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,EICHERMOT,EQ,      5308.10,      4885.30,8.65
,BAJAJFINSV,EQ,      1700.65,      1576.40,7.88
,BAJFINANCE,EQ,      7389.20,      6935.30,6.54
,MARUTI,EQ,     11841.30,     11208.30,5.65
,SHRIRAMFIN,EQ,      3060.05,      2918.65,4.84

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,SUNPHARMA,EQ,      1878.00,      1889.95,-0.63
,BRITANNIA,EQ,      4787.80,      4794.75,-0.14

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,1003IIFL29,NC,       951.00,                   410734.00,420
,1003ISFL28,N4,       965.00,                    24125.00,25
,1003SFIL28,NX,       900.00,                    90000.00,100
,1015ECL29,NR,       984.07,                   377538.15,383
,1015SCL28B,AZ,      1116.00,                     1116.00,1
,1015SCL29T,N1,      1008.00,                   119952.00,119
,1015UCL26,N1,       998.11,                    14971.65,15
,1018GS2026,GS,       110.50,                   132950.00,1200
,1030SFIL28,NM,      1015.01,                   306496.03,302
,1035UCL26,NA,       700.00,                    70000.00,100
,1040UCL25,N4,       978.08,                    41996.00,43
,1040UCL27B,N1,       990.00,                   224895.00,225
,1050ISFL28,N5,       950.00,                    45375.00,47
,1050NFL26,N7,      1000.00,                    30000.00,30
,1050UCL25,N7,      1000.00,                    25000.00,25
,1065NFL27,NC,       999.00,                   118681.00,119
,1075NFL25,N6,      1034.00,                   113740.00,110
,1075UCL25,N9,      1075.00,                    70950.00,66
,10CAGL27,N5,      1017.00,                   106785.00,105
,10IIFL28,N4,       975.00,                    88857.00,91
,10IIFL28A,NE,      1012.00,                    14198.00,14
,10IIFL29,N6,       999.60,                   149846.00,150
,10ISFL26,N3,       980.00,                    73100.30,75
,10NIDO26,N6,      1020.00,                   120360.00,118
,1119NFL27,ND,      1075.00,                    53750.00,50
,182D040425,TB,        98.25,                     9825.00,100
,182D140225,TB,        99.27,                    29781.00,300
,182D170125,TB,        99.74,                     9974.00,100
,20MICRONS,BE,       248.65,                 19919788.97,82081
,21STCENMGM,BE,        91.21,                   168603.57,1860
,360ONE,EQ,      1292.90,                468565161.20,362600
,364D030425,TB,        98.25,                   206175.00,2100
,364D060325,TB,        98.70,                    29571.00,300
,364D080525,TB,        97.25,                     9725.00,100
,364D110425,TB,        98.02,                    98019.00,1000
,364D120625,TB,        96.81,                    67771.00,700
,364D150525,TB,        97.55,                    29265.00,300
,364D180725,TB,        96.14,                     9614.00,100
,364D181225,TB,        93.80,                    93800.00,1000
,364D261225,TB,        93.88,                    37552.00,400
,3IINFOLTD,EQ,        31.89,                177604495.64,5441477
,3MINDIA,EQ,     30958.05,                265600997.20,8531
,3PLAND,BE,        61.78,                   594662.02,9611
,515GS2025,GS,       100.19,                    23439.03,237
,563GS2026,GS,       100.75,                     1410.50,14
,574GS2026,GS,        99.05,                     9395.65,95
,579GS2030,GS,        98.25,                      687.75,7
,5PAISA,EQ,       477.90,                 12947929.65,27063
,63MOONS,EQ,       902.15,                677750569.10,714899
,654GS2032,GS,       101.42,                  2738370.00,27000
,667GS2035,GS,        99.50,                   294517.00,2963
,667GS2050,GS,        96.09,                    85215.50,890
,675GS2029,GS,        98.45,                     9845.00,100
,676GS2061,GS,        98.60,                      690.40,7
,689GS2025,GS,       103.45,                     1236.90,12
,68GS2060,GS,        96.15,                       96.15,1
,695GS2061,GS,        99.50,                    77112.50,775
,697GR2034,GS,        97.00,                       97.00,1
,699GS2026,GS,       101.40,                    10140.00,100
,699GS2051,GS,       100.00,                   726058.99,7261
,702GS2027,GS,       101.34,                   660387.95,6551
,702GS2031,GS,       101.69,                     9285.27,92
,704IRFC28,N6,      1053.57,                  2106105.80,1999
,709GS2054,GS,       102.20,                   269350.00,2600
,709GS2074,GS,       102.00,                   778632.00,7681
,710GS2029,GS,       102.70,                   308425.60,3002
,717GS2030,GS,       102.60,                   102585.00,1000
,719GS2060,GS,       103.80,                     5517.50,53
,725GS2063,GS,       103.50,                    79227.50,765
,728IRFC30,NG,      1100.00,                  4968860.00,4597
,732GS2030,GS,       103.00,                   103000.00,1000
,732IRFC25,NI,      1029.80,                   250256.59,243
,733GS2026,GS,       101.54,                    71276.06,702
,734GS2064,GS,       105.00,                   113820.00,1084
,736GS2052,GS,       105.00,                    73425.00,700
,736NTPC25D,NB,      1030.00,                    12360.00,12
,737GS2028,GS,       103.55,                  1599453.32,15502
,737NTPC35C,NA,      1368.00,                    76608.00,56
,738GS2027,GS,       101.75,                 17157760.19,168485
,739NHAI26,N8,      1071.74,                     8574.04,8
,739NHAI31A,ND,      1238.00,                    49520.00,40
,73GS2053,GS,       103.80,                   529413.40,5101
,741GS2036,GS,       105.20,                   447100.00,4250
,746GS2073,GS,       105.68,                    83789.60,790
,750IRFC35,NK,      1163.50,                   174675.00,150
,751HUDCO28,N5,      1124.34,                     1124.34,1
,753IRFC30,NJ,      1106.50,                     1106.50,1
,753NTPC30E,NC,      1114.99,                     1114.99,1
,754GS2036,GS,       105.98,                 95750180.54,903227
,764HUDCO31,N8,      1173.00,                     1173.00,1
,764IRFC31,NO,      1116.00,                   222830.00,200
,764NABAR31,N2,      1152.24,                   460897.75,400
,769IGT28,NH,       998.20,                    44919.00,45
,769NHAI31,NE,      1118.00,                    30186.00,27
,76IGT26,ND,      1039.00,                    43638.00,42
,76NHAI31,NA,      1151.59,                    58731.50,51
,774IREDA31,N7,      1170.00,                   117000.00,100
,79NHIT35,N1,       306.50,                   318586.76,1040
,79NHIT40,N2,       307.59,                   423078.52,1379
,79NHIT47,N3,       410.68,                  1438177.76,3503
,805ABFL28,N2,       975.00,                     4875.00,5
,810IRFC27,N2,      1069.00,                    11764.51,11
,812REC27,NI,      1093.00,                     5465.00,5
,81TCHF28,N8,      1020.00,                     8160.00,8
,820IIFL27,N9,       969.00,                   174710.00,182
,824GS2027,GS,       106.00,                      106.00,1
,828GS2027,GS,       106.00,                    98580.00,930
,828GS2032,GS,       109.50,                     3958.50,36
,829PFL29,N6,      1073.00,                    53650.00,50
,82HUDCO27,N2,      1123.25,                   843335.13,749
,830NHAI27,N2,      1078.00,                   503820.90,467
,830PFCL27,N5,      1071.45,                    77111.00,72
,833GS2026,GS,       106.30,                      106.30,1
,835IFL25,NV,      1029.80,                     5149.00,5
,842IIFL26,NL,       964.00,                   195503.00,203
,843IHFL29,NC,       920.05,                   303630.00,330
,849NTPC25,N7,         5.30,                   394662.02,74456
,84CIFCL28,NA,      1012.01,                    20240.20,20
,851HUDCO28,NB,      1115.99,                  1450790.00,1300
,85IIFL25,NO,      1075.00,                   118019.66,110
,863REC29,NC,      1315.10,                     1315.10,1
,865IFL28,NZ,       930.00,                    23250.00,25
,865IIFL28,NS,       943.25,                     3772.98,4
,865IRFC29,NA,      1174.64,                   412289.28,352
,865LTF26,NN,      1016.00,                    16256.00,16
,865SCL26,N8,       950.00,                    68400.00,72
,865TCAPS27,N8,      1042.01,                    48988.87,47
,866IIFC34B,N3,      1315.00,                    90735.00,69
,871REC28,N9,      1110.95,                   578224.45,521
,875IIFL26,NM,       999.00,                    69930.00,70
,875NHAI29,N6,      1177.65,                  1396914.20,1187
,875SFL27,ZF,      1189.00,                   164082.00,138
,876HUDCO28,ND,      1120.00,                    34720.00,31
,879NHPC28,N5,      1169.80,                   116980.00,100
,880IREDA29,N5,      1182.00,                     5910.00,5
,885IHL26,N1,       941.00,                   187232.00,197
,885MOFSL26,N0,      1046.00,                    30363.52,29
,888ERFL28,N5,       935.00,                    46750.00,50
,888IHFL25F,NC,       989.00,                    98945.00,100
,888IRFC29,NE,      1180.00,                   118000.00,100
,888REC29,NF,      1117.51,                   732359.00,650
,891IIFCL34,N4,      1314.30,                    19721.50,15
,892PFCL33,N8,      1244.30,                   245048.12,197
,894SCL27,ZY,       810.00,                    81000.00,100
,897MOFSL29,N4,      1007.90,                   255810.80,254
,901HUDCO34,NE,      1253.00,                    28819.00,23
,901NHB34,N6,      6222.33,                  3164850.98,509
,905PEL26,N1,      1015.00,                    65975.00,65
,916SCL25,ZW,       530.00,                     1590.00,3
,91D200325,TB,        98.27,                   108327.00,1100
,920IIFLS26,N8,       970.00,                    24250.00,25
,925ERFL28,N6,       980.20,                     8821.80,9
,92GS2030,GS,       114.00,                   402800.50,3551
,92SFIL28,ND,       928.50,                    13927.50,15
,935LTF29,N5,      1110.00,                    24442.30,22
,93MOFSL34,N6,      1040.00,                     5202.25,5
,943ECL28,NJ,       943.61,                   190588.22,202
,945IFSL25,N4,      1005.00,                   326425.00,325
,94IFCI25,NL,      1078.00,                   415458.00,397
,957IIFLS27,NA,      1015.00,                    20300.00,20
,957ISFL26,N2,       962.22,                   445894.40,460
,960CAGL25,N3,      1008.00,                   119971.00,119
,960IIFLS26,N9,      1000.53,                   500120.40,500
,965AEL27,N4,      1025.00,                    46110.00,45
,965SCL26Y,N1,       986.00,                    39860.00,40
,96IIFL28,N5,       952.50,                  1873472.65,1975
,96IIFL28A,NF,       939.92,                  1628967.92,1733
,96SFIL24A,NB,       975.00,                    97500.00,100
,970CAGL28,ND,      1016.75,                   450245.25,443
,971SCL28I,BC,       900.00,                    36000.00,40
,975NFL25,N0,      1000.00,                   286000.87,286
,97MOFSL34,N7,      1117.99,                   290298.92,260
,97SFL26,Z9,      1050.00,                    52500.00,50
,97SFL29,YZ,      1140.00,                     1140.00,1
,980SCL33,NX,      1174.98,                    25849.77,22
,980SCL33D,YG,       946.00,                   165550.00,175
,985ECL28,NK,       980.00,                   370921.50,380
,985IIFL22,NC,      1000.00,                    20000.00,20
,98SFIL26,NU,       925.00,                     9250.00,10
,990SCFL26,AJ,      1132.35,                   261549.60,230
,99AEL29,N7,      1032.00,                   561883.00,544
,9IIFL28,Y0,       974.50,                    98424.50,101
,9MMFSML,N2,      1056.25,                   578632.66,548
,9PCHFL31A,NA,      1025.00,                     5125.00,5
,9SCL25,YM,      1052.33,                    35779.22,34
,9SFL25A,ZH,      1082.00,                    10817.50,10
,A2ZINFRA,BE,        26.62,                 25009968.07,942872
,AAATECH,EQ,       105.50,                  2925581.75,27383
,AADHARHFC,EQ,       421.20,                 88042855.00,208986
,AAKASH,EQ,        10.31,                  1482111.15,144107
,AAREYDRUGS,BE,        58.45,                   168837.85,2908
,AARON,EQ,       369.15,                  6743102.95,18058
,AARTECH,EQ,        86.72,                 60053781.45,693947
,AARTIDRUGS,EQ,       456.25,                 37756134.35,82634
,AARTIIND,EQ,       415.25,                514178350.80,1248680
,AARTIPHARM,EQ,       692.25,                360818884.20,521026
,AARTISURF,EQ,       636.75,                  4099673.20,6417
,AARVEEDEN,BE,       118.77,                  6434245.98,54174
,AARVI,EQ,       136.03,                   459754.82,3377
,AATMAJ,SM,        25.30,                    50600.00,2000
,AAVAS,EQ,      1695.65,                453426397.35,268222
,ABAN,EQ,        63.09,                  2794446.34,44025
,ABBOTINDIA,EQ,     29957.25,                183886050.35,6136
,ABCAPITAL,EQ,       183.89,                557780908.94,3057307
,ABCOTS,ST,       451.70,                  6700850.00,15000
,ABDL,EQ,       437.10,                257201356.60,588773
,ABFL28,N3,      1035.00,                   207000.00,200
,ABFRL,EQ,       282.60,                281932428.25,1000719
,ABGSEC,EQ,       104.14,                    55683.00,534
,ABHAPOWER,SM,        51.90,                 12643440.00,248000
,ABINFRA,BE,        97.77,                  1276215.43,13247
,ABMINTLLTD,BE,        68.39,                    59466.87,909
,ABREL,EQ,      2465.50,                261652142.25,105157
,ABSLAMC,EQ,       829.75,                215989438.75,258378
,ABSLBANETF,EQ,        52.31,                 15507748.19,298917
,ABSLLIQUID,EQ,       999.99,                 22216042.95,22216
,ABSLNN50ET,EQ,        71.83,                   987512.91,13851
,ABSLPSE,EQ,         9.78,                  2918627.35,300694
,ABSMARINE,SM,       203.45,                  7166325.00,35500
,ACC,EQ,      2070.15,                746580138.00,362606
,ACCELYA,EQ,      1537.25,                134100927.00,87158
,ACCENTMIC,SM,       289.80,                  8818600.00,30500
,ACCORD,SM,        27.60,                   265600.00,10000
,ACCURACY,EQ,        10.99,                  4137691.60,373674
,ACE,EQ,      1559.80,                415747675.05,268281
,ACEINTEG,EQ,        31.05,                   383101.88,12245
,ACI,EQ,       669.30,                 51603902.10,77271
,ACL,EQ,        85.39,                  1989246.12,23400
,ACLGATI,EQ,        89.95,                 20277726.63,225155
,ACMESOLAR,EQ,       235.78,                103326875.12,440357
,ADFFOODS,EQ,       292.25,                 35254982.40,120111
,ADL,EQ,        99.38,                   447941.36,4511
,ADORWELD,EQ,      1147.70,                 12081892.00,10591
,ADROITINFO,BE,        19.91,                   258480.46,12950
,ADROITPP1,X1,         6.71,                   116359.94,17182
,ADSL,EQ,       241.01,                 51050251.66,212437
,ADVANIHOTR,EQ,        70.57,                  8904885.10,126298
,ADVENZYMES,EQ,       355.80,                 45714251.70,130372
,AEGISLOG,EQ,       820.35,                152806808.60,186204
,AEROFLEX,EQ,       212.51,                138015097.19,652387
,AERON,SM,       181.45,                 30630950.00,169000
,AESTHETIK,SM,        69.00,                   138000.00,2000
,AETHER,EQ,       888.80,                 20684338.35,23363
,AFCONS,EQ,       534.60,                415819504.85,774151
,AFFLE,EQ,      1780.05,                272397864.80,153019
,AFFORDABLE,EQ,       657.05,                 22957166.25,34970
,AFIL,EQ,        84.30,                 58467513.09,714371
,AGARIND,EQ,      1288.10,                 26628435.60,20742
,AGARWALFT,SM,        71.00,                   430500.00,6000
,AGARWALTUF,SM,       131.35,                  7447740.00,56400
,AGI,EQ,      1109.90,                153146806.65,136741
,AGIIL,EQ,      1785.90,                 25381685.55,14180
,AGNI,SM,        39.40,                  1505500.00,37500
,AGRITECH,EQ,       203.98,                  3629306.08,17747
,AGROPHOS,EQ,        40.71,                  1476746.35,36118
,AGSTRA,EQ,        68.26,                 36148422.77,533035
,AGUL,SM,        51.00,                   102000.00,2000
,AHL,EQ,       255.35,                 34691076.75,136814
