,10-May-2021
The Nifty witnessed an intraday movement of about 74.4 points.The closing index was 0.8 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 79393.68
, Traded Quantity (in Lakhs), 40810.07
, Number of Trades, 24303214
, Total Market Capitalisation (Rs. Crores), 21189287.5

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     14823.15,     14928.25,     14966.90,     14892.50,     14942.35,119.2
,NIFTY50 EQL Wgt,     16694.45,     16836.10,     16942.75,     16816.80,     16931.35,236.9
,NIFTY100 EQL Wgt,     17639.50,     17759.75,     17884.85,     17751.90,     17870.30,230.8
,NIFTY100 LowVol30,     11385.25,     11463.30,     11517.70,     11420.20,     11506.45,121.2
,NIFTY Alpha 50,     25207.30,     25365.45,     25433.95,     25187.95,     25269.95,62.65
,NIFTY MIDCAP 150,      9249.65,      9306.60,      9333.15,      9292.70,      9308.20,58.55
,NIFTY SMLCAP 50,      4322.85,      4361.15,      4405.90,      4344.00,      4395.00,72.15
,NIFTY SMLCAP 250,      7474.20,      7548.05,      7603.90,      7536.00,      7588.00,113.8
,NIFTY MIDSML 400,      8612.50,      8675.30,      8705.65,      8662.15,      8690.30,77.8
,NIFTY200 QUALTY30,     12307.90,     12351.95,     12385.40,     12334.95,     12376.05,68.15
,Nifty FinSrv25 50,     15644.25,     15743.15,     15836.75,     15693.85,     15789.70,145.45
,NIFTY AlphaLowVol,     14508.80,     14601.85,     14663.90,     14561.10,     14639.30,130.5
,Nifty200Momentm30,     16785.60,     16907.30,     16975.55,     16824.90,     16947.75,162.15
,Nifty100ESGSecLdr,      2537.35,      2553.00,      2561.65,      2549.90,      2558.60,21.25
,Nifty IT,     26269.45,     26340.60,     26390.80,     26106.35,     26273.45,4
,Nifty Next 50,     35816.95,     35987.05,     36222.10,     35974.00,     36190.15,373.2
,Nifty Bank,     32904.50,     33175.30,     33297.60,     33028.15,     33142.40,237.9
,NIFTY MIDCAP 100,     24545.65,     24694.05,     24808.30,     24659.10,     24776.80,231.15
,Nifty 500,     12563.10,     12649.45,     12685.80,     12625.90,     12669.90,106.8
,Nifty 100,     15021.65,     15123.35,     15167.45,     15091.40,     15146.65,125
,Nifty Midcap 50,      6818.65,      6868.75,      6932.40,      6849.50,      6918.10,99.45
,Nifty Realty,       307.65,       310.20,       312.30,       307.75,       310.05,2.4
,Nifty Infra,      4107.30,      4134.05,      4156.20,      4125.40,      4152.65,45.35
,Nifty Energy,     18295.60,     18428.25,     18614.35,     18379.30,     18590.05,294.45
,Nifty FMCG,     34123.50,     34273.95,     34332.10,     34067.45,     34204.25,80.75
,Nifty MNC,     16309.35,     16378.70,     16428.80,     16342.90,     16396.75,87.4
,Nifty Pharma,     13747.10,     13965.50,     14228.40,     13861.45,     14131.85,384.75
,Nifty PSE,      3311.95,      3350.50,      3434.45,      3347.40,      3425.05,113.1
,Nifty PSU Bank,      2116.25,      2135.40,      2178.45,      2116.35,      2145.40,29.15
,Nifty Serv Sector,     20704.00,     20829.25,     20881.35,     20784.50,     20820.95,116.95
,India VIX,20.8225,20.8225,21.1475,20.1350,20.2250,-0.5975
,Nifty Auto,      9819.45,      9856.65,      9984.80,      9834.50,      9973.05,153.6
,Nifty Metal,      5335.85,      5425.40,      5519.05,      5405.45,      5503.35,167.5
,Nifty Media,      1567.00,      1577.55,      1611.05,      1574.90,      1606.55,39.55
,NIFTY SMLCAP 100,      8737.20,      8824.50,      8888.30,      8803.45,      8870.60,133.4
,Nifty 200,      7802.85,      7854.95,      7878.10,      7840.00,      7868.85,66
,Nifty Div Opps 50,      3112.60,      3132.90,      3158.95,      3130.55,      3155.05,42.45
,Nifty Commodities,      4918.15,      4975.25,      5021.00,      4963.75,      5014.80,96.65
,Nifty Consumption,      5921.55,      5949.70,      5959.75,      5925.80,      5939.05,17.5
,Nifty Fin Service,     15771.05,     15900.90,     15974.15,     15855.00,     15904.75,133.7
,Nifty50 Div Point,         6.67,         6.67,         6.67,         6.67,         6.67,0
,Nifty100 Liq 15,      3741.20,      3772.00,      3791.55,      3758.55,      3778.25,37.05
,Nifty CPSE,      1871.25,      1892.20,      1953.25,      1888.30,      1946.45,75.2
,Nifty GrowSect 15,      7269.50,      7325.15,      7367.65,      7299.35,      7341.90,72.4
,Nifty50 PR 2x Lev,      6647.85,      6740.30,      6774.90,      6708.70,      6752.90,105.05
,Nifty50 PR 1x Inv,       295.70,       293.70,       294.40,       292.90,       293.40,-2.3
,Nifty50 TR 2x Lev,      8880.65,      9004.15,      9050.35,      8961.95,      9021.05,140.4
,Nifty50 TR 1x Inv,       255.95,       254.20,       254.80,       253.55,       253.95,-2
,Nifty50 Value 20,      7562.70,      7604.05,      7658.20,      7595.80,      7651.75,89.05
,Nifty Mid Liq 15,      5725.95,      5742.40,      5797.15,      5725.85,      5786.60,60.65
,Nifty Pvt Bank,     17556.25,     17685.30,     17748.25,     17606.25,     17669.95,113.7
,NIFTY100 Qualty30,      3318.85,      3334.90,      3340.90,      3327.10,      3338.10,19.25
,Nifty GS 8 13Yr,      2260.00,      2260.38,      2260.38,      2258.83,      2259.26,-.74
,Nifty GS 10Yr,      2053.07,      2053.40,      2053.40,      2050.74,      2052.15,-.92
,Nifty GS 10Yr Cln,       957.30,       957.30,       957.30,       956.02,       956.70,-.6
,Nifty GS 4 8Yr,      2419.28,      2419.65,      2419.65,      2417.30,      2419.20,-.08
,Nifty GS 11 15Yr,      2426.00,      2426.43,      2426.68,      2424.87,      2425.36,-.64
,Nifty GS 15YrPlus,      2655.91,      2656.40,      2657.62,      2656.37,      2657.20,1.29
,Nifty GS Compsite,      2307.98,      2308.36,      2308.36,      2306.81,      2307.50,-.48

,ADVANCES,1353
,DECLINES,643
,UNCHANGED,89

,Total securities that have hit their price bands today,427

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,TATASTEEL,EQ,      1182.35,      1216.35,2.88,3409.95
,AKSHARCHEM,EQ,       260.00,                  3815123.75,14610
,AKSHOPTFBR,EQ,         6.10,                  3500656.50,569089
,AKZOINDIA,EQ,      2219.95,                 16734161.45,7540
,ALANKIT,EQ,        15.20,                  1791831.75,118267
,ALBERTDAVD,EQ,       451.85,                  8268571.25,18266
,ALCHEM,BZ,         3.40,                    36992.50,10844
,ALEMBICLTD,EQ,       133.40,                373189605.35,2781066
,ALICON,EQ,       539.30,                  7164541.20,13286
,ALKALI,EQ,        56.30,                   976459.20,17379
,ALKYLAMINE,EQ,      8282.45,                473188576.80,57176
,ALLCARGO,EQ,       125.55,                 35777857.45,286504
,ALLSEC,EQ,       324.10,                  5347247.55,16506
,ALMONDZ,EQ,        27.50,                    69162.55,2529
,ALOKINDS,EQ,        18.85,                152625264.15,8062871
,ALPA,BE,        58.40,                  5960338.95,104356
,ALPHAGEO,EQ,       223.65,                 15837686.10,70085
,ALPSINDUS,EQ,         1.70,                     9791.25,5784
,AMARAJABAT,EQ,       784.70,                744298616.60,948258
,AMBANIORG,SM,        72.75,                   282000.00,4000
,AMBER,EQ,      3010.45,                 90398630.90,29969
,AMBICAAGAR,EQ,        31.45,                  2472473.20,78616
,AMBIKCO,EQ,      1147.85,                179603013.95,157493
,AMDIND,EQ,        19.05,                   322981.70,16789
,AMJLAND,EQ,        25.45,                   670131.00,26237
,AMRUTANJAN,EQ,       637.75,                 28205161.30,44115
,ANANTRAJ,EQ,        50.85,                 24154089.15,462710
,ANDHRACEMT,EQ,         5.90,                  3688092.15,621146
,ANDHRAPAP,EQ,       232.95,                  6626446.95,28668
,ANDHRSUGAR,EQ,       449.45,                263824852.85,587665
,ANGELBRKG,EQ,       616.70,               1487929198.20,2491062
,ANIKINDS,EQ,        12.50,                  7704351.20,627697
,ANKITMETAL,EQ,         1.15,                   218200.90,191625
,ANSALAPI,EQ,         5.95,                   462479.55,78957
,ANSALHSG,EQ,         5.65,                   485825.65,87463
,ANTGRAPHIC,BE,          .50,                    43190.80,89776
,ANUP,EQ,       588.10,                 22496259.15,38521
,ANURAS,EQ,       736.15,                597203052.15,807643
,APARINDS,EQ,       514.75,                 63467479.75,124646
,APCL,EQ,       222.40,                 26533841.20,120846
,APCOTEXIND,EQ,       288.20,                 94649739.40,326463
,APEX,EQ,       245.75,                 32719047.05,132872
,APLAPOLLO,EQ,      1258.70,                356105821.95,280789
,APLLTD,EQ,       959.60,                736020155.70,769363
,APOLLO,EQ,       106.30,                 17478138.80,163210
,APOLLOHOSP,EQ,      3323.70,               2077392443.90,627199
,APOLLOPIPE,EQ,      1049.85,                 62118642.10,59306
,APOLLOTYRE,EQ,       221.10,               2183720577.30,9901076
,APOLSINHOT,EQ,       602.35,                  1397343.10,2309
,APTECHT,EQ,       199.75,                 57840792.40,287500
,ARCHIDPLY,EQ,        33.50,                   518594.30,15244
,ARCHIES,EQ,        11.90,                   485695.95,40374
,ARCOTECH,BZ,         1.50,                    76656.00,51104
,ARENTERP,EQ,        11.65,                    19324.60,1677
,ARIES,EQ,       101.90,                 13658345.40,134006
,ARIHANT,EQ,        18.15,                   367621.20,20242
,ARIHANTSUP,BE,        62.85,                  1468831.75,23339
,ARMANFIN,EQ,       546.65,                  5362422.60,9773
,AROGRANITE,EQ,        45.70,                  3347011.05,74555
,ARROWGREEN,EQ,        85.50,                  1425349.05,16764
,ARSHIYA,EQ,        29.05,                  1089815.55,37130
,ARSSINFRA,EQ,        24.95,                   275801.90,11144
,ARTEMISMED,EQ,       229.40,                 17371455.70,75313
,ARVEE,BE,       186.65,                   283334.70,1518
,ARVIND,EQ,        75.10,                235560686.70,3120900
,ARVINDFASN,EQ,       142.45,                 20055622.15,140265
,ARVSMART,EQ,        94.25,                 21003871.40,221313
,ASAHIINDIA,EQ,       302.45,                 19649920.15,65658
,ASAHISONG,EQ,       383.40,                 10871430.45,28441
,ASAL,EQ,        35.85,                   895483.55,25547
,ASALCBR,EQ,       412.50,                 14714447.25,35341
,ASHAPURMIN,EQ,       169.20,                192930088.75,1147268
,ASHIANA,EQ,       118.60,                 11375263.80,95545
,ASHIMASYN,EQ,        17.85,                  4960502.60,272367
,ASHOKA,EQ,        83.20,                225281165.00,2763156
,ASHOKLEY,EQ,       116.00,               1266655480.85,10958758
,ASIANHOTNR,EQ,        65.70,                   136044.30,2061
,ASIANTILES,EQ,       157.25,                 23700084.30,150900
,ASPINWALL,EQ,       181.50,                   363768.55,2012
,ASTEC,EQ,      1165.15,                 41854261.10,35903
,ASTERDM,EQ,       156.15,                435101672.60,2791917
,ASTRAL,EQ,      1564.10,                275783717.05,174160
,ASTRAMICRO,EQ,       120.50,                122586294.35,998436
,ASTRAZEN,EQ,      3785.90,                163140739.10,43058
,ASTRON,EQ,        41.35,                  3353058.50,82041
,ATFL,EQ,       967.35,                 37215637.65,38044
,ATGL,EQ,      1315.20,               1568730160.10,1193565
,ATLANTA,EQ,         7.95,                   293671.50,37640
,ATLASCYCLE,BZ,        28.30,                   121480.55,4345
,ATUL,EQ,      8222.40,                493192696.45,59928
,ATULAUTO,EQ,       174.00,                 18745851.30,107584
,AUBANK,EQ,       946.75,               1129375753.90,1196605
,AURIONPRO,EQ,       164.35,                 26390084.60,159177
,AUSOMENT,EQ,        60.15,                   554646.65,9192
,AUTOAXLES,EQ,      1045.25,                 18486884.55,17736
,AUTOIND,EQ,        35.55,                   700876.85,20295
,AUTOLITIND,BZ,        21.70,                   105071.40,4842
,AVADHSUGAR,EQ,       337.50,                279970376.35,845346
,AVANTIFEED,EQ,       492.55,                140268581.75,284954
,AVROIND,SM,        36.00,                   144000.00,4000
,AVSL,SM,        32.10,                    96300.00,3000
,AVTNPL,EQ,        54.30,                 25516252.90,460948
,AWHCL,EQ,       296.90,                 27508244.70,91990
,AXISBNKETF,EQ,       331.70,                   605637.54,1830
,AXISCADES,EQ,        66.55,                 26658885.30,410539
,AXISGOLD,EQ,        41.44,                  8233937.65,198618
,AXISNIFTY,EQ,       154.64,                   655222.97,4234
,AXISTECETF,EQ,       257.09,                   126318.79,490
,AYMSYNTEX,EQ,        53.15,                  2083973.85,39597
,BAFNAPH,EQ,       143.45,                  3693808.55,25679
,BAGFILMS,BE,         2.60,                   358248.10,138728
,BAJAJCON,EQ,       276.50,                281078980.45,1017398
,BAJAJELEC,EQ,      1132.45,                 78877276.40,70669
,BAJAJHIND,EQ,        11.25,                123717465.25,11140315
,BALAJITELE,EQ,        57.20,                 22556726.10,391190
,BALAMINES,EQ,      2337.80,                352503698.40,148682
,BALAXI,EQ,       584.15,                   920676.50,1597
,BALKRISHNA,EQ,        19.10,                   168900.65,8849
,BALKRISIND,EQ,      1868.20,               1059940186.00,565799
,BALLARPUR,BZ,         1.15,                  3578168.65,3137944
,BALMLAWRIE,EQ,       133.35,                198350498.05,1502895
,BALPHARMA,BE,       103.50,                  9290455.35,90512
,BALRAMCHIN,EQ,       334.20,               2552910080.35,7593717
,BANARBEADS,EQ,        49.95,                   909278.55,17906
,BANARISUG,EQ,      2082.45,                 43723449.30,21216
,BANCOINDIA,EQ,       152.45,                 23924602.40,156383
,BANG,EQ,        27.55,                   853005.15,31240
,BANKA,EQ,        70.00,                  1361956.35,20173
,BANKBEES,EQ,       332.38,                261665072.75,786410
,BANKINDIA,EQ,        68.00,                438502669.15,6378808
,BANSWRAS,EQ,       128.20,                 13966926.50,110725
,BARBEQUE,EQ,       576.55,                122486230.80,213179
,BARTRONICS,BZ,         2.15,                    48174.00,22347
,BASF,EQ,      2480.45,                474850771.85,188338
,BASML,EQ,        73.70,                 60284579.85,808039
,BATAINDIA,EQ,      1348.55,                375723118.55,278032
,BAYERCROP,EQ,      5394.75,                107711361.10,20080
,BBL,EQ,      1141.80,                  7801381.40,6847
,BBTC,EQ,      1144.45,                 65141290.95,56844
,BCG,EQ,         8.55,                 33356292.15,3928513
,BCLIND,EQ,       140.95,                 93758878.30,694852
,BCP,EQ,         3.20,                   971133.45,305106
,BDL,EQ,       338.15,                 53771636.15,158729
,BEARDSELL,EQ,        13.15,                  1053931.75,78354
,BECTORFOOD,EQ,       397.35,                219676012.85,557256
,BEDMUTHA,EQ,        25.20,                  1088833.95,43385
,BEL,EQ,       144.75,               3188101675.20,22373168
,BEML,EQ,      1246.65,               1344394807.75,1091018
,BEPL,EQ,       165.80,                245529553.90,1460576
,BESTAGRO,EQ,       304.60,                  9183721.05,29802
,BETA,SM,       218.85,                  2100960.00,9600
,BFINVEST,EQ,       294.45,                 17682025.70,59396
,BFUTILITIE,EQ,       277.55,                 70971458.50,255284
,BGLOBAL,BE,         1.25,                    42521.05,35679
,BGRENERGY,EQ,        49.45,                 36682575.90,743192
,BHAGERIA,EQ,       179.65,                 43872209.10,245367
,BHAGYANGR,EQ,        53.70,                  1246377.00,23210
,BHAGYAPROP,EQ,        27.15,                   169553.45,6233
,BHANDARI,EQ,         2.35,                   826757.10,356332
,BHARATFORG,EQ,       650.20,               1913762366.05,2940598
,BHARATGEAR,EQ,        88.75,                  6709497.10,74799
,BHARATRAS,EQ,     12474.05,                224082694.25,17967
,BHARATWIRE,EQ,        49.10,                 18525586.75,377631
,BHEL,EQ,        65.65,              16291936929.55,258968781
,BIGBLOC,EQ,        81.55,                   491339.10,5987
,BIL,BE,       209.10,                  3647240.50,17753
,BILENERGY,BZ,          .55,                   239126.20,461303
,BINDALAGRO,EQ,        16.70,                  1892469.80,111986
,BIOFILCHEM,EQ,        76.55,                  9632225.45,125093
,BIRET,RR,       257.80,                155578506.00,606000
,BIRLACABLE,EQ,        62.30,                  4228479.55,67934
,BIRLACORPN,EQ,       943.70,                141218072.45,149124
,BIRLAMONEY,EQ,        45.05,                 18973029.70,422319
,BIRLATYRE,EQ,        24.00,                  7278919.40,303004
