,21-Nov-2024
The Nifty witnessed an intraday movement of about 244.15 points.The closing index was 0.72 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 110779.62
, Traded Quantity (in Lakhs), 35287.97
, Number of Trades, 40259656
, Total Market Capitalisation (Rs. Crores), 42215798.29

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty Auto,     23359.50,     23321.35,     23328.50,     23072.65,     23145.90,-213.6
,Nifty Metal,      8920.35,      8816.05,      8832.50,      8652.15,      8717.40,-202.95
,Nifty Media,      1945.40,      1942.45,      1942.65,      1892.90,      1898.75,-46.65
,NIFTY SMLCAP 100,     17677.35,     17676.90,     17707.05,     17432.15,     17596.60,-80.75
,Nifty 200,     13244.80,     13208.50,     13213.05,     13057.50,     13129.70,-115.1
,Nifty Div Opps 50,      6271.95,      6270.35,      6279.20,      6177.15,      6222.95,-49
,Nifty Commodities,      8360.45,      8214.05,      8236.75,      8117.50,      8192.55,-167.9
,Nifty Consumption,     11172.60,     11135.55,     11140.70,     11021.10,     11076.70,-95.9
,Nifty Fin Service,     23403.05,     23416.20,     23426.20,     23094.85,     23273.45,-129.6
,Nifty50 Div Point,       233.03,       233.03,       233.03,       233.03,       233.03,0
,Nifty100 Liq 15,      6204.10,      6164.95,      6168.10,      6049.40,      6094.15,-109.95
,Nifty CPSE,      6284.25,      6274.55,      6276.40,      6166.35,      6238.20,-46.05
,Nifty GrowSect 15,     11636.20,     11642.55,     11667.60,     11540.65,     11587.55,-48.65
,Nifty50 PR 2x Lev,     12903.75,     12866.20,     12871.35,     12620.05,     12714.15,-189.6
,Nifty50 PR 1x Inv,       211.65,       212.00,       214.05,       211.95,       213.25,1.6
,Nifty50 TR 2x Lev,     18836.65,     18781.85,     18789.40,     18422.55,     18559.90,-276.75
,Nifty50 TR 1x Inv,       175.35,       175.65,       177.35,       175.60,       176.70,1.35
,Nifty50 Value 20,     13349.85,     13337.95,     13370.25,     13218.55,     13300.40,-49.45
,Nifty Mid Liq 15,     13640.80,     13657.80,     13780.60,     13506.00,     13679.65,38.85
,Nifty Pvt Bank,     24804.35,     24802.40,     24928.55,     24545.25,     24824.70,20.35
,NIFTY100 Qualty30,      5557.05,      5555.75,      5563.75,      5508.60,      5525.00,-32.05
,Nifty GS 8 13Yr,      2735.73,      2736.26,      2736.26,      2729.01,      2729.34,-6.39
,Nifty GS 10Yr,      2419.41,      2419.87,      2419.87,      2412.56,      2413.04,-6.37
,Nifty GS 10Yr Cln,       888.39,       888.39,       888.39,       885.69,       885.87,-2.52
,Nifty GS 4 8Yr,      2954.29,      2954.85,      2954.85,      2950.22,      2950.25,-4.04
,Nifty GS 11 15Yr,      3034.64,      3035.22,      3035.22,      3021.99,      3022.51,-12.13
,Nifty GS 15YrPlus,      3368.14,      3368.79,      3368.79,      3337.30,      3338.22,-29.92
,Nifty GS Compsite,      2833.65,      2834.19,      2834.19,      2824.53,      2824.87,-8.78
,NIFTY HEALTHCARE,     13838.95,     13753.80,     13878.85,     13712.90,     13816.05,-22.9
,NIFTY CONSR DURBL,     39230.75,     39261.90,     39285.45,     38866.10,     39011.45,-219.3
,NIFTY OIL AND GAS,     10602.95,     10547.75,     10569.50,     10340.60,     10446.45,-156.5
,NIFTY500 MULTICAP,     15383.15,     15352.00,     15354.20,     15169.10,     15270.40,-112.75
,NIFTY LARGEMID250,     15340.70,     15311.30,     15313.25,     15135.95,     15236.40,-104.3
,NIFTY MID SELECT,     12171.65,     12187.30,     12247.30,     12042.00,     12164.65,-7
,NIFTY TOTAL MKT,     12406.05,     12375.00,     12378.60,     12228.55,     12302.60,-103.45
,NIFTY MICROCAP250,     23716.80,     23700.25,     23710.75,     23283.05,     23517.10,-199.7
,NIFTY IND DIGITAL,      9081.80,      9122.00,      9146.00,      9039.45,      9073.20,-8.6
,Nifty Tata 25 Cap,     16078.35,     16102.00,     16144.30,     15973.05,     16108.50,30.15
,Nifty MidSml Hlth,     41148.90,     40989.15,     41244.80,     40848.60,     41072.05,-76.85
,Nifty Multi Mfg,     14420.00,     14396.00,     14413.75,     14242.40,     14330.70,-89.3
,Nifty Multi Infra,     13243.05,     13224.45,     13225.80,     13045.20,     13165.00,-78.05
,BHARATBOND-APR25,      1277.02,      1277.24,      1277.42,      1277.12,      1277.40,.38
,BHARATBOND-APR30,      1438.62,      1438.91,      1439.33,      1438.37,      1438.40,-.22
,BHARATBOND-APR31,      1313.79,      1314.04,      1314.04,      1312.04,      1312.12,-1.67
,BHARATBOND-APR32,      1200.04,      1200.27,      1200.27,      1200.19,      1200.19,.15
,BHARATBOND-APR33,      1168.64,      1168.87,      1168.87,      1168.07,      1168.07,-.57
,Nifty Ind Defence,      6079.95,      6075.50,      6076.35,      5936.55,      5992.35,-87.6
,Nifty Ind Tourism,      8234.25,      8248.55,      8305.00,      8136.00,      8261.90,27.65
,Nifty Capital Mkt,      3654.90,      3655.50,      3675.55,      3603.65,      3665.45,10.55
,Nifty500Momentm50,     56962.40,     56432.95,     56457.85,     55351.40,     55972.25,-990.15
,NiftyMS400 MQ 100,     49544.20,     49510.25,     49529.35,     48760.90,     49119.60,-424.6
,NiftySml250MQ 100,     48087.05,     48113.55,     48113.55,     47210.45,     47622.15,-464.9
,Nifty Top 10 EW,      9165.00,      9176.70,      9192.00,      9099.50,      9148.90,-16.1

,ADVANCES,752
,DECLINES,2048
,UNCHANGED,51

,Total securities that have hit their price bands today,219

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,ADANIPORTS,EQ,      1289.65,      1114.65,-13.57,5071.63
,ADANIENT,EQ,      2821.50,      2183.65,-22.61,4913.62
,HDFCBANK,EQ,      1742.25,      1741.20,-0.06,3113.82
,RELIANCE,EQ,      1241.65,      1223.00,-1.5,2380.49
,SBIN,EQ,       803.00,       780.75,-2.77,2284.49
,ADANIPOWER,EQ,       524.10,       476.15,-9.15,1887.66
,AMBUJACEM,EQ,       549.55,       484.15,-11.9,1820.24
,NATIONALUM,EQ,       240.31,       248.21,3.29,1693.63
,ZOMATO,EQ,       271.36,       266.81,-1.68,1547.03
,ADANIENSOL,EQ,       871.55,       697.25,-20,1492.66
,PFC,EQ,       471.40,       453.35,-3.83,1341.2
,AMBER,EQ,      6168.95,      6542.60,6.06,1303.74
,RECLTD,EQ,       516.60,       490.95,-4.97,1257.1
,ICICIBANK,EQ,      1249.10,      1250.55,0.12,1196.72
,INDHOTEL,EQ,       754.00,       786.80,4.35,1167.93
,PAYTM,EQ,       814.25,       845.40,3.83,1163.71
,BSE,EQ,      4727.35,      4695.15,-0.68,1140.22
,M&M,EQ,      2948.95,      2936.25,-0.43,1123.48
,BHARTIARTL,EQ,      1525.50,      1525.15,-0.02,1119.35
,ADANIGREEN,EQ,      1412.70,      1145.70,-18.9,1109.29
,TATAMOTORS,EQ,       783.20,       773.85,-1.19,1101.44
,INFY,EQ,      1824.75,      1834.05,0.51,998.56
,TRENT,EQ,      6423.85,      6460.45,0.57,975.72
,TCS,EQ,      4039.55,      4072.85,0.82,967.63
,DIXON,EQ,     14876.40,     14995.45,0.8,928.22

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,POWERGRID,EQ,       325.90,       315.05,3.44
,ULTRACEMCO,EQ,     10954.85,     10769.55,1.72
,DIVISLAB,EQ,      5977.10,      5900.85,1.29
,HINDALCO,EQ,       648.05,       640.00,1.26
,GRASIM,EQ,      2534.85,      2508.15,1.06

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,ADANIENT,EQ,      2183.65,      2821.50,-22.61
,ADANIPORTS,EQ,      1114.65,      1289.65,-13.57
,SBILIFE,EQ,      1477.95,      1522.90,-2.95
,NTPC,EQ,       356.15,       366.70,-2.88
,SBIN,EQ,       780.75,       803.00,-2.77

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,1003ICCL28,NX,       930.00,                     1860.00,2
,1003ISFL28,N4,       939.90,                  1117946.18,1186
,1015ECL29,NR,       980.04,                   808673.50,825
,1018GS2026,GS,       110.50,                    55251.46,500
,1025ICCL26,NT,       882.69,                    37690.00,42
,1025NFL25,N5,       999.00,                   299700.00,300
,1025SCL34,Z8,       940.00,                   188000.00,200
,1035UCL26,NA,       810.34,                    39415.02,48
,1040UCL25,N4,       980.00,                     5880.00,6
,1040UCL27B,N1,      1005.00,                    10050.00,10
,1050ISFL28,N5,       991.96,                  2496057.60,2504
,1050NFL26,N7,       985.00,                   210726.30,214
,1050UCL25,N7,       999.20,                    15984.20,16
,105IIFL29,N7,      1048.00,                    78600.00,75
,1065NFL27,NC,       992.56,                    99256.00,100
,1075UCL25,N9,      1079.00,                     1079.00,1
,10IIFL28,N4,       930.00,                  1268559.15,1359
,10IIFL28A,NE,       951.47,                 13650163.25,14340
,10IIFL29,N6,       964.28,                    50864.28,51
,10ISFL26,N3,      1040.80,                    62064.00,60
,10NIDO26,N6,       992.00,                     9960.00,10
,10SCL30A,BV,       900.00,                     7290.00,8
,1119NFL27,ND,      1049.70,                    67180.80,64
,11DLSL25,NV,      1074.25,                    53759.45,50
,12VCCL27A,N0,     99700.00,                   199400.00,2
,182D040425,TB,        97.46,                    19488.00,200
,182D090125,TB,        98.40,                   246000.00,2500
,20MICRONS,BE,       219.35,                 10794871.55,49213
,21STCENMGM,BE,       103.28,                    56597.44,548
,360ONE,EQ,      1091.70,               1406812164.10,1287535
,364D040925,TB,        94.78,                   199038.00,2100
,364D050625,TB,        96.38,                   308416.00,3200
,364D051224,TB,        99.73,                     9973.00,100
,364D070825,TB,        95.48,                  4774000.00,50000
,364D100725,TB,        95.76,                   335160.00,3500
,364D110925,TB,        94.75,                    28407.00,300
,364D120625,TB,        96.25,                   943250.00,9800
,364D150825,TB,        95.13,                    19026.00,200
,364D161025,TB,        94.06,                   122278.00,1300
,364D190625,TB,        96.13,                   163421.00,1700
,364D200225,TB,        96.00,                     9600.00,100
,364D231025,TB,        93.95,                     9395.00,100
,364D240725,TB,        95.51,                   582611.00,6100
,364D260625,TB,        96.00,                   873590.00,9100
,364D270325,TB,        97.55,                   273140.00,2800
,364D280825,TB,        94.90,                    37960.00,400
,364D290525,TB,        96.60,                    48300.00,500
,364D301025,TB,        93.83,                    28149.00,300
,364D310725,TB,        95.08,                     9508.00,100
,3IINFOLTD,EQ,        26.42,                  7064337.78,267499
,3MINDIA,EQ,     31304.45,                363784622.95,11612
,3PLAND,EQ,        45.74,                   741326.88,16312
,563GS2026,GS,        98.25,                     1277.25,13
,574GS2026,GS,        97.75,                   345002.61,3542
,5PAISA,EQ,       471.60,                 20369036.50,43292
,610GS2031,GS,        98.20,                       98.20,1
,63MOONS,EQ,       577.85,                206178777.15,354566
,667GS2035,GS,       100.05,                     1000.50,10
,667GS2050,GS,        99.10,                     5054.10,51
,679GS2034,GS,       100.17,                    70119.00,700
,689GS2025,GS,       102.23,                    15334.50,150
,697GR2034,GS,        97.00,                    11737.00,121
,699GS2051,GS,       102.26,                    81988.00,800
,702GS2027,GS,       103.50,                    10350.50,100
,702GS2031,GS,       103.75,                   293268.35,2828
,704GS2029,GS,       103.50,                   149787.50,1450
,704IRFC28,N6,      1039.50,                    20790.00,20
,706GS2028,GS,       101.17,                  2806959.50,27750
,709GS2054,GS,       102.91,                   246915.35,2400
,710GS2029,GS,       101.59,                 22127945.00,218390
,717GS2030,GS,       101.62,                   325114.00,3200
,718GS2033,GS,       103.68,                   544372.50,5250
,718GS2037,GS,       104.25,                  7177911.80,68901
,719HUDCO28,N7,      1097.00,                   109700.00,100
,71GS2034,GS,       101.75,                    20350.00,200
,723GS2039,GS,       105.80,                   137520.00,1300
,725GS2063,GS,       105.80,                   715737.18,6801
,726GS2032,GS,       104.35,                  9221332.00,88205
,726GS2033,GS,       103.51,                  5695500.00,55000
,732GS2030,GS,       102.00,                   213848.20,2099
,733GS2026,GS,       101.25,                   427029.07,4219
,734GS2064,GS,       104.53,                  5188459.24,49728
,735PFCL35,N1,      1167.00,                  1434243.00,1229
,737GS2028,GS,       102.23,                  2614503.14,25585
,737NTPC35C,NA,      1142.00,                     5710.00,5
,738GS2027,GS,       104.37,                112515580.69,1077218
,739ML26,SG,       101.00,                    10100.00,100
,739NHAI26,N8,      1057.51,                   432519.17,409
,739NHAI31A,ND,      1109.00,                   130940.00,118
,73GS2053,GS,       106.02,                  4256638.00,40000
,740IIFCL33,N1,      1170.00,                    11700.00,10
,743REC35,NH,      1150.00,                   123300.00,107
,74GS2062,GS,       107.00,                      214.00,2
,750IRFC35,NK,      1163.72,                   430778.00,370
,751HUDCO28,N5,      1105.30,                   110530.00,100
,753IRFC30,NJ,      1097.00,                  1621469.61,1479
,754GS2036,GS,       108.41,                 20782535.00,191749
,758GJ32,SG,       101.00,                    10100.00,100
,762NTPC35F,ND,      1180.00,                   238435.50,201
,764HUDCO31,N8,      1162.00,                     1162.00,1
,764IRFC31,NO,      1105.00,                    55316.00,50
,764NABAR31,N2,      1145.50,                   374425.00,327
,769GA32,SG,        99.75,                     9975.00,100
,769HUDCO31,N9,      1161.49,                   187013.10,161
,769NHAI31,NE,      1114.50,                  1009001.00,905
,76NHAI31,NA,      1143.60,                   592418.45,518
,772TS36,SG,        99.00,                     9900.00,100
,794TN32,SG,       100.00,                   110000.00,1100
,797IGT31,NL,       993.00,                    99626.25,100
,79NHIT35,N1,       303.99,                   179243.32,590
,79NHIT40,N2,       305.00,                   152500.00,500
,79NHIT47,N3,       405.50,                   286730.84,706
,801TCH25,N4,       998.00,                    99800.01,100
,810IRFC27,N2,      1072.90,                  5936624.38,5588
,824GS2027,GS,       104.20,                   104200.00,1000
,828GS2027,GS,       104.08,                    36011.68,346
,82IGT31,NJ,      1044.98,                   652012.74,624
,830NHAI27,N2,      1056.56,                 66468356.46,62803
,830PFCL27,N5,      1063.10,                   197033.90,185
,835SCL23B,YM,       919.00,                    94657.00,103
,83TCHF25,N6,      1065.00,                    23430.00,22
,842IIFL26,NL,       947.92,                  2153065.50,2276
,849NTPC25,N7,         5.30,                    60322.60,11373
,854NHPC28,N2,      1200.00,                  1933200.00,1611
,85IIFL25,NO,      1057.00,                   467086.96,442
,863REC29,NC,      1120.00,                     2240.00,2
,865IFL28,NZ,       920.00,                    27550.00,30
,865IIFL28,NS,       921.92,                      921.92,1
,865IRFC29,NA,      1155.00,                     1155.00,1
,865LTF26,NN,      1084.95,                    54247.50,50
,865TCAPS27,N8,      1025.10,                   772930.28,754
,866IIFC34B,N3,      1290.00,                  8275672.50,6450
,86LTF24,NJ,      1075.12,                    29030.30,27
,871REC28,N9,      1098.00,                 14910126.07,13596
,875IHFL29,ND,       972.50,                     4862.50,5
,875IIFL26,NM,       982.00,                    98200.00,100
,875IIFL26A,NQ,      1023.00,                   206000.00,200
,875NHAI29,N6,      1176.99,                   898282.52,764
,876HUDCO28,ND,      1108.27,                    11082.70,10
,87LTF27,NH,      1027.00,                    74963.00,73
,880IREDA34,N6,      1301.63,                     3904.89,3
,885TCAPS29,NC,      1035.00,                   143871.00,139
,888ERFL28,N5,       910.04,                   219854.30,239
,888IRFC29,NE,      1173.00,                   117300.00,100
,888SCL25E,N4,       830.50,                    30966.00,37
,891NTPC33,N6,      1338.05,                   418616.00,313
,892PFCL33,N8,      1253.00,                  1909335.61,1525
,894SCL25,Z3,      1183.55,                    17753.25,15
,897GS2030,GS,       115.09,                  2613725.65,22711
,898LTF29,N7,      1054.99,                   910848.30,870
,901HUDCO34,NE,      1337.00,                   400792.00,300
,901NHB34,N6,      6660.00,                   399064.10,60
,903SFL28,YI,      1035.00,                    51750.00,50
,910TCAP28,NA,      1042.00,                   371840.15,357
,91D090125,TB,        98.60,                    69170.00,700
,91D300125,TB,        98.60,                    88321.00,900
,920IIFLS26,N8,       954.00,                    27664.90,29
,920PEL28,N2,      1000.00,                   726200.00,726
,921ISFL25,N0,       955.20,                    11532.00,12
,925AEL26,N1,       990.00,                   214113.42,215
,925SCL26D,ZD,       960.00,                     9600.00,10
,925SCL26F,N1,       945.00,                    28350.00,30
,925SCL28B,YC,       984.00,                      984.00,1
,92GS2030,GS,       112.87,                    68319.28,604
,930SFL28,YP,      1034.00,                    20680.00,20
,932AEL27,N3,       992.11,                  2907209.09,2972
,935MOFSL29,N5,      1043.83,                    10438.30,10
,93MOFSL34,N6,      1015.00,                    10150.00,10
,943ECL28,NJ,       926.45,                   333697.44,359
,945IFSL25,N4,       971.00,                   128083.03,132
,948SCL26A,NN,       759.00,                     5313.00,7
,94IFCI25,NL,      1060.00,                    21200.00,20
,94SFL28,YL,      1048.00,                     2096.00,2
,955SCL25,ZU,       980.00,                   186200.00,190
,956AEL29,N6,      1003.84,                  1898611.94,1889
,957ISFL26,N2,       975.00,                   146250.00,150
,957NIDO26,N5,      1008.00,                    29232.00,29
,960CAGL25,N3,       995.03,                   471480.75,475
,960ISFL25,N1,      1052.00,                    30185.09,29
,965AEL27,N4,       997.96,                  1846993.70,1881
,965SCL25B,Y1,      1026.00,                    10260.00,10
,965SCL25C,N0,       850.00,                    42500.00,50
,96IIFL28,N5,       932.56,                  1118551.28,1203
,96IIFL28A,NF,       919.00,                   197751.25,215
,96SFL24A,NB,       910.00,                    21785.90,23
,975NFL25,N0,       994.00,                   244434.00,246
,97MOFSL34,N7,      1061.95,                     1061.95,1
,97SFL28,YS,      1040.00,                    77900.00,75
,97SFL29,YZ,      1112.30,                   719957.50,650
,980IFSL25,N5,      1074.90,                     3224.70,3
,985ECL28,NK,       932.05,                   484248.80,520
,985IIFL22,NC,       990.00,                    29700.00,30
,990SCL26,N7,       705.00,                    23550.00,33
,990SCL27,YT,      1000.00,                   100000.00,100
,99AEL29,N7,      1001.47,                  2900091.25,2907
,9IIFL28,Y0,       950.00,                   196738.00,210
,9IIFL28A,NT,       991.00,                   333145.60,336
,9MMFSML,N2,      1040.50,                  1203417.75,1158
,9PCHFL31A,NA,      1013.66,                     3041.00,3
,9PEL25,N0,       980.00,                   121772.00,124
,A2ZINFRA,EQ,        17.05,                  7794248.32,454689
,AAATECH,EQ,       107.71,                  1608296.99,15003
,AADHARHFC,EQ,       422.95,                463667211.10,1096990
,AAKASH,EQ,        10.48,                  1566116.22,148632
,AAREYDRUGS,BE,        54.69,                   293972.38,5413
,AARON,EQ,       317.15,                 35801124.10,111020
,AARTECH,EQ,        71.26,                 11550194.48,167689
,AARTIDRUGS,EQ,       454.75,                 70338165.75,155151
,AARTIIND,EQ,       425.60,                456337554.75,1070614
,AARTIPHARM,EQ,       616.95,                124873548.60,202404
,AARTISURF,BE,       638.90,                  3806399.85,5986
,AARTISURF,P1,       145.00,                      725.00,5
,AARVEEDEN,BE,        68.37,                  3605175.44,52774
,AARVI,EQ,       132.98,                  1458574.06,10935
,AATMAJ,SM,        24.55,                   550100.00,22000
,AAVAS,EQ,      1641.30,                139226929.80,84786
,ABAN,EQ,        60.76,                  4456421.76,71655
,ABBOTINDIA,EQ,     27114.70,                211331400.50,7808
,ABCAPITAL,EQ,       183.01,               1520369069.93,8374947
,ABCOTS,ST,       354.05,                   354025.00,1000
,ABDL,EQ,       311.45,                 63672479.25,205057
,ABFRL,EQ,       284.40,                526990854.65,1840073
,ABGSEC,EQ,       103.20,                   836755.40,8086
,ABINFRA,BE,        92.70,                   616583.00,6660
,ABMINTLLTD,BE,        69.31,                   202426.88,2918
,ABREL,EQ,      2541.45,                238655111.80,93657
,ABSLAMC,EQ,       827.05,                306911736.05,371483
,ABSLBANETF,EQ,        51.25,                   580271.76,11358
,ABSLLIQUID,EQ,      1000.00,                  2003989.08,2004
,ABSLNN50ET,EQ,        69.36,                  2668733.48,38481
,ABSLPSE,EQ,         9.67,                  4262379.77,440738
,ABSMARINE,SM,       205.60,                  8742825.00,42500
,ACC,EQ,      2027.20,               6850751171.90,3493607
,ACCELYA,EQ,      1456.90,                 16879415.85,11547
,ACCENTMIC,SM,       240.35,                  3735100.00,15500
,ACCORD,SM,        29.90,                   239200.00,8000
,ACCURACY,EQ,         9.34,                  2698123.84,294876
,ACE,EQ,      1203.35,                362688566.45,302215
,ACEINTEG,EQ,        28.50,                  1072837.26,36616
,ACI,EQ,       663.05,                120743176.00,180663
,ACL,EQ,        79.01,                  2049165.37,26034
,ACLGATI,EQ,        90.25,                 42455991.82,473823
,ACMESOLAR,EQ,       239.00,                992975610.95,4049771
,ACSAL,ST,        90.25,                   541500.00,6000
,ADFFOODS,EQ,       302.75,                160427290.65,535065
,ADL,BE,        94.68,                   276139.01,2915
,ADORWELD,EQ,      1131.15,                 13693664.50,12096
,ADROITINFO,BE,        21.87,                   736242.09,33500
,ADROITPP1,X1,         6.87,                   113723.17,16469
,ADSL,EQ,       251.85,                 53900524.75,213408
,ADVANIHOTR,EQ,        64.15,                  2832606.36,44382
,ADVENZYMES,EQ,       370.90,                 55761824.05,149762
,AEGISLOG,EQ,       800.20,                419052884.10,523886
,AEL120924A,N5,      1000.00,                    50000.00,50
,AEL120924B,N8,      1000.00,                   500000.00,500
,AEROFLEX,EQ,       180.59,                108044343.14,595467
,AERON,SM,       134.60,                 24277450.00,180000
,AESTHETIK,SM,        71.25,                  1148000.00,16000
,AETHER,EQ,       830.35,                 20915020.70,25623
,AFCONS,EQ,       487.80,               1615023785.70,3307627
,AFFLE,EQ,      1550.60,                237083766.10,152745
,AFFORDABLE,EQ,       638.60,                  6388969.25,10037
,AFIL,EQ,        81.93,                  7888675.09,95869
,AGARIND,EQ,      1018.00,                 22886701.80,22710
,AGI,EQ,       904.10,                275940149.45,302396
,AGIIL,EQ,      1611.30,                 73669428.60,45510
,AGNI,SM,        35.00,                   511000.00,15000
,AGRITECH,EQ,       179.35,                  3339951.37,18599
,AGROPHOS,EQ,        39.49,                  3916799.90,97935
,AGSTRA,EQ,        79.31,                 19180540.22,241299
,AGUL,SM,        52.70,                   105400.00,2000
,AHL,EQ,       360.10,                 14991669.60,41627
,AHLADA,EQ,        86.18,                  3626143.83,41777
,AHLEAST,EQ,       152.45,                   886384.77,5805
,AHLUCONT,EQ,       944.90,                 80836026.70,85762
,AIAENG,EQ,      3407.25,                145539659.00,43112
,AIIL,EQ,      1565.80,                 60393611.35,38374
,AILIMITED,ST,        65.70,                    98550.00,1500
,AIMTRON,ST,       477.60,                 10214960.00,21200
,AIRAN,EQ,        29.82,                  8408644.03,276684
,AIROLAM,EQ,       115.92,                   778612.36,6757
,AIRTELPP,E1,      1110.00,                303621571.35,274318
,AJANTPHARM,EQ,      2945.50,                316026956.40,107445
,AJMERA,EQ,       885.75,                 38274814.95,43464
,AJOONI,BE,         7.42,                  2989070.60,402726
,AKANKSHA,ST,       141.75,                  4950500.00,35000
,AKASH,EQ,        33.49,                   328226.29,9685
,AKG,EQ,        17.77,                   332555.23,18442
,AKI,EQ,        18.01,                  1496965.24,83065
,AKIKO,SM,        78.00,                  1119360.00,14400
,AKSHAR,BE,          .70,                  2239892.90,3199847
,AKSHARCHEM,EQ,       292.25,                  2735531.70,9297
,AKSHOPTFBR,EQ,         9.43,                  5218474.49,544534
,AKUMS,EQ,       609.65,                 32302914.90,52986
,AKZOINDIA,EQ,      3631.35,                 60103586.75,16613
,ALANKIT,EQ,        20.32,                 15602644.63,765751
,ALBERTDAVD,BE,      1274.75,                  3272726.20,2567
,ALEMBICLTD,EQ,       123.26,                 55935104.23,451945
,ALICON,EQ,      1140.30,                 22557824.00,19710
,ALKALI,EQ,       113.03,                  1548890.92,13691
,ALKEM,EQ,      5604.75,               2881133875.25,514688
,ALKYLAMINE,EQ,      1912.20,                 47436844.55,24633
,ALLCARGO,EQ,        52.49,                 87090312.36,1656310
,ALLDIGI,EQ,       922.55,                 22276224.75,23643
,ALLETEC,SM,       540.50,                 36070220.00,69200
,ALMONDZ,BE,        27.70,                   419521.30,15103
,ALOKINDS,EQ,        20.07,                113421946.20,5631648
