,27-Dec-2024
The Nifty witnessed an intraday movement of about 138.25 points.The closing index was 0.27 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 79107.7
, Traded Quantity (in Lakhs), 24107.12
, Number of Trades, 29539502
, Total Market Capitalisation (Rs. Crores), 43843994.92

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty IPO,      2216.20,      2226.20,      2230.40,      2216.15,      2221.60,5.4
,Nifty MS Fin Serv,     15841.65,     15897.65,     15928.35,     15817.80,     15840.00,-1.65
,Nifty MS Ind Cons,     20358.25,     20428.00,     20453.25,     20256.60,     20307.95,-50.3
,Nifty MS IT Telcm,     11041.45,     11059.75,     11090.70,     11006.25,     11026.40,-15.05
,Nifty NonCyc Cons,     16004.30,     16042.05,     16090.50,     15995.60,     16010.45,6.15
,Nifty Rural,     13997.15,     14040.70,     14125.85,     13999.00,     14007.95,10.8
,Nifty Shariah 25,      8465.80,      8477.35,      8494.20,      8446.70,      8451.20,-14.6
,Nifty Trans Logis,     22277.60,     22357.30,     22649.70,     22350.75,     22387.20,109.6
,Nifty50 Shariah,      5039.55,      5047.60,      5063.45,      5035.45,      5047.90,8.35
,Nifty500 LMS Eql,     17579.15,     17614.10,     17652.90,     17587.35,     17593.15,14
,Nifty500 Shariah,      7444.90,      7455.20,      7473.45,      7441.35,      7446.00,1.1

,ADVANCES,1396
,DECLINES,1401
,UNCHANGED,60

,Total securities that have hit their price bands today,169

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,MOBIKWIK,EQ,       638.65,       627.80,-1.7,5053.36
,GREAVESCOT,EQ,       235.06,       281.83,19.9,2106.22
,DAMCAPITAL,EQ,       283.00,       415.10,46.68,1854.26
,AMBER,EQ,      7867.70,      7442.95,-5.4,1381.52
,TATAMOTORS,EQ,       740.80,       750.50,1.31,1198.23
,FINPIPE,EQ,       237.40,       256.05,7.86,1123.36
,TRANSRAILL,EQ,       432.00,       553.55,28.14,1116
,IGIL,EQ,       580.25,       586.60,1.09,999
,SBIN,EQ,       812.45,       799.65,-1.58,858.66
,RELIANCE,EQ,      1216.55,      1221.05,0.37,856.29
,ITC,EQ,       476.95,       478.60,0.35,780.07
,CEWATER,EQ,       701.00,       827.10,17.99,766.51
,INFY,EQ,      1907.40,      1916.75,0.49,752.88
,DIXON,EQ,     18038.15,     17972.30,-0.37,703.37
,M&M,EQ,      2975.65,      3049.45,2.48,697.35
,INTELLECT,EQ,      1051.90,      1021.30,-2.91,669.12
,PAYTM,EQ,      1002.35,      1014.25,1.19,662.47
,GRSE,EQ,      1557.10,      1695.80,8.91,660.09
,HDFCBANK,EQ,      1790.75,      1798.25,0.42,651.93
,BAJAJ-AUTO,EQ,      8878.50,      8928.30,0.56,645.76
,ICICIBANK,EQ,      1297.35,      1307.55,0.79,621.61
,MAZDOCK,EQ,      4729.75,      2317.40,-51,612.9
,INDUSINDBK,EQ,       931.95,       953.40,2.3,603.78
,SANATHAN,EQ,       321.00,       388.35,20.98,552.99
,BSE,EQ,      5442.35,      5278.50,-3.01,537.21

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,DRREDDY,EQ,      1389.45,      1355.15,2.53
,M&M,EQ,      3049.45,      2975.65,2.48
,INDUSINDBK,EQ,       953.40,       931.95,2.3
,EICHERMOT,EQ,      4876.90,      4801.35,1.57
,BAJFINANCE,EQ,      6907.75,      6815.75,1.35

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,HINDALCO,EQ,       617.40,       628.75,-1.81
,COALINDIA,EQ,       380.50,       386.60,-1.58
,SBIN,EQ,       799.65,       812.45,-1.58
,ONGC,EQ,       236.90,       240.25,-1.39
,BEL,EQ,       292.05,       295.20,-1.07

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,1003IIFL29,NC,       970.00,                     9700.00,10
,1003ISFL28,N4,       956.09,                   928210.05,969
,1003SFIL28,NX,       899.95,                   121499.00,135
,1015ECL29,NR,       984.60,                   661578.10,672
,1018GS2026,GS,       109.40,                   562930.00,5140
,1030SFIL28,NM,      1016.00,                   730778.00,720
,1035UCL26,NA,       798.33,                   141982.00,185
,1049DLSL25,NX,       980.00,                    50040.00,51
,1050ISFL28,N5,       955.00,                    38520.00,40
,1050NFL26,N7,      1000.00,                   972786.10,974
,105IIFL29,N7,      1347.00,                    20205.00,15
,1060ECL29,NS,       997.00,                    40826.10,41
,1065NFL27,NC,       994.00,                  1013900.00,1020
,1075UCL25,N9,      1075.00,                     1075.00,1
,10IIFL28,N4,       965.00,                  1124150.00,1169
,10IIFL28A,NE,      1012.83,                   328851.70,325
,10IIFL29,N6,       976.50,                   346702.50,352
,1119NFL27,ND,      1099.00,                     2198.00,2
,11DLSL25,NV,      1086.04,                   119411.34,110
,182D140225,TB,        98.90,                     9890.00,100
,182D200225,TB,        98.22,                     9822.00,100
,182D230125,TB,        99.54,                     9954.00,100
,182D240425,TB,        97.30,                     9730.00,100
,20MICRONS,BE,       230.60,                 10543954.05,45860
,21STCENMGM,BE,        89.15,                   291989.29,3263
,360ONE,EQ,      1250.90,               1027370441.90,827586
,364D031025,TB,        94.38,                    47190.00,500
,364D131125,TB,        93.96,                    93960.00,1000
,364D230125,TB,        99.54,                     9954.00,100
,364D280825,TB,        95.77,                    47885.00,500
,364D290525,TB,        96.31,                     9631.00,100
,364D301025,TB,        94.48,                    94480.00,1000
,3IINFOLTD,EQ,        28.32,                  7074650.32,248838
,3MINDIA,EQ,     30436.00,                 96422732.00,3152
,3PLAND,BE,        63.83,                  1074630.46,16752
,515GS2025,GS,       100.20,                   200400.00,2000
,563GS2026,GS,        98.97,                    29764.68,295
,574GS2026,GS,        98.40,                    93775.30,953
,5PAISA,EQ,       467.55,                 12667007.10,26964
,63MOONS,EQ,       906.65,                287747177.75,314133
,654GS2032,GS,       101.00,                   499950.00,4950
,664GS2035,GS,        98.80,                     9781.20,99
,667GS2035,GS,        99.45,                  1140274.36,11519
,675GS2029,GS,        98.50,                    19700.00,200
,676GS2061,GS,        98.40,                     1869.60,19
,679GS2034,GS,       101.89,                 50714791.03,500047
,689GS2025,GS,       102.95,                    10500.90,102
,68GS2060,GS,        97.50,                    50955.50,520
,695GS2061,GS,        98.85,                  3769304.15,38389
,699GS2026,GS,       101.15,                   508702.30,5002
,699GS2051,GS,        99.60,                  3934378.34,40064
,699PY29,SG,        90.25,                     9025.00,100
,702GS2027,GS,       101.50,                  1144982.70,11282
,702GS2031,GS,       102.50,                    10250.00,100
,704GS2029,GS,       101.91,                   733547.90,7200
,709GS2054,GS,       103.00,                    10300.00,100
,709GS2074,GS,       101.00,                   100293.00,993
,710GS2029,GS,       102.55,                   256730.35,2502
,717GS2030,GS,       102.36,                   204720.16,2000
,718GS2037,GS,       105.10,                 96051911.00,912200
,71GS2034,GS,       103.35,                258375000.00,2500000
,725GS2063,GS,       103.10,                  3556720.04,34490
,726GS2032,GS,       104.81,                   911709.40,8701
,728IRFC30,NG,      1050.00,                   351750.00,335
,728NTPC30B,N9,      1096.00,                   334280.00,305
,732GS2030,GS,       103.65,                    10365.00,100
,733GS2026,GS,       101.60,                    10160.00,100
,734GS2064,GS,       105.01,                   585599.12,5577
,736GS2052,GS,       105.05,                      105.05,1
,737GS2028,GS,       103.44,                   827413.53,8004
,737NTPC35C,NA,      1378.00,                    77168.00,56
,738GS2027,GS,       101.53,                 87073853.67,857379
,739NHAI26,N8,      1070.75,                     8567.75,8
,739NHAI31A,ND,      1238.00,                    49520.00,40
,73GS2053,GS,       103.75,                  1823800.01,17584
,741GS2036,GS,       104.11,                  1699848.14,16291
,746GS2073,GS,       107.50,                  1956677.85,18007
,74GS2062,GS,       105.50,                      210.61,2
,750IRFC35,NK,      1185.00,                   118500.00,100
,751HUDCO28,N5,      1115.02,                   278756.00,250
,753IRFC30,NJ,      1103.00,                    34160.25,31
,754GS2036,GS,       106.02,                148484709.22,1401802
,758GJ32,SG,       100.98,                    20198.00,200
,759TS37,SG,       101.00,                    20200.00,200
,762GA32,SG,        98.00,                   235200.00,2400
,764HUDCO31,N8,      1166.00,                   699500.00,600
,764IRFC31,NO,      1113.13,                  1518606.60,1364
,764NABAR31,N2,      1159.93,                  4264014.35,3688
,769HUDCO31,N9,      1104.00,                    32047.80,29
,769NHAI31,NE,      1120.60,                  1343601.90,1200
,76NHAI31,NA,      1156.80,                   647610.00,560
,78ABFL33,N4,      1003.00,                    57171.00,57
,794TN32,SG,       101.79,                   305370.00,3000
,797IGT31,NL,      1005.00,                    20100.00,20
,79NHIT35,N1,       306.00,                   223080.25,729
,79NHIT40,N2,       306.01,                   410294.93,1343
,79NHIT47,N3,       407.31,                   300629.93,738
,812REC27,NI,      1090.00,                     5450.00,5
,817GS2044,GS,       114.00,                  1057706.00,9280
,81TCHF28,N8,      1031.80,                   103180.00,100
,828GS2027,GS,       105.20,                     2736.00,26
,82HUDCO27,N2,      1123.08,                  6275917.00,5516
,82IGT31,NJ,      1060.00,                    95400.00,90
,830NHAI27,N2,      1077.21,                  1654963.50,1536
,840CIFCL28,N4,      1051.50,                     2103.00,2
,842IIFL26,NL,       954.00,                   977594.00,1026
,843IHFL29,NC,       920.00,                   486010.78,528
,849NTPC25,N7,         5.28,                   414744.87,78723
,84TCHF28,NA,      1009.80,                    36452.20,36
,850IIFL27,NA,       965.00,                    24125.00,25
,851HUDCO28,NB,      1108.01,                  3399802.74,3074
,85IFL26,NX,       982.00,                    50080.49,50
,85LTF26,NM,      1007.50,                     5037.50,5
,865IFL28,NZ,       919.98,                   496021.00,539
,865IIFL28,NS,       944.91,                    48194.91,51
,865IRFC29,NA,      1170.00,                  1515655.75,1301
,865LTF26,NN,      1014.00,                    46644.00,46
,865TCAPS27,N8,      1046.00,                   214140.00,205
,871REC28,N9,      1112.52,                  2129111.75,1913
,872MMFSL26,N1,      1015.00,                   101500.00,100
,873NTPC28,N5,      1105.31,                    34264.61,31
,875NHAI29,N6,      1178.98,                  1753690.65,1490
,875PCHFL26,N8,      1023.00,                  1040110.99,1016
,876HUDCO28,ND,      1114.25,                   284131.75,255
,87LTF27,NH,      1032.00,                   360751.90,350
,880IREDA34,N6,      1310.00,                    19650.00,15
,885SCL26,N9,       955.00,                     4775.00,5
,888IRFC29,NE,      1179.00,                  1990114.75,1690
,888NHB29,N5,      5496.01,                   824401.50,150
,888REC29,NF,      1139.99,                   135549.80,120
,889SCL27,YT,       957.00,                    42064.00,44
,890SFIL23A,NZ,       920.20,                      920.20,1
,891NTPC33,N6,      1277.40,                   283835.30,222
,892PFCL33,N8,      1250.39,                   367646.65,293
,893NHB29,N6,      5950.00,                   119000.00,20
,897GS2030,GS,       115.25,                   345355.00,3002
,897MOFSL29,N4,      1003.10,                   501573.10,500
,898LTF29,N7,      1035.00,                     5175.00,5
,901NHB34,N6,      6500.00,                   185844.00,28
,903SFL28,YI,      1035.00,                   269100.00,260
,905PEL26,N1,      1009.97,                   333295.50,330
,910TCAP28,NA,      1059.99,                    37099.65,35
,915SCL26,NE,       962.00,                   769600.00,800
,916SCL25,ZW,       497.13,                    75559.00,152
,91D200325,TB,        98.21,                    29463.00,300
,920IIFLS26,N8,       970.00,                    20358.87,21
,920PEL28,N2,      1010.00,                  1201900.00,1190
,925IHFL25D,N6,      1029.00,                    92344.03,90
,92GS2030,GS,       113.89,                   505877.86,4442
,92SFIL28,ND,       906.00,                   135825.00,150
,932AEL27,N3,      1017.50,                   215710.00,212
,935MOFSL29,N5,      1050.01,                    84000.80,80
,935PEL33,N3,      1030.98,                    18557.64,18
,93MOFSL34,N6,      1039.00,                    14529.10,14
,943ECL28,NJ,       950.00,                    85420.00,90
,945IFSL25,N4,      1003.00,                    50210.00,50
,948SCL26A,NN,       759.00,                    80454.00,106
,957ICCL25,YW,      1032.00,                    15495.00,15
,957NIDO26,N5,       970.00,                   290000.00,300
,960IIFLS26,N9,      1001.43,                     1001.43,1
,960ISFL25,N1,       983.16,                      983.16,1
,965SCL25C,N0,       770.00,                    19250.00,25
,96IIFL28,N5,       945.01,                  3320274.77,3508
,96IIFL28A,NF,       935.00,                  2673611.66,2867
,971SCL28I,BC,       848.40,                     8484.00,10
,97MOFSL34,N7,      1105.00,                    55250.00,50
,97SFL28,YS,      1065.00,                   211400.00,200
,97SFL29,YZ,      1137.01,                   113221.00,100
,980IFSL25,N5,      1065.00,                   339735.00,319
,985ECL28,NK,       975.00,                  3088381.49,3168
,985IIFL22,NC,       987.51,                    49375.50,50
,985SFIL28,NO,       878.50,                    25875.00,30
,990SCL26,N7,       793.99,                      793.99,1
,990SCL27B,N1,       950.00,                   380000.00,400
,99AEL29,N7,      1032.00,                     6192.00,6
,9ICCL23A,N0,      1045.00,                     5225.00,5
,9IIFL28,Y0,       971.01,                     3884.04,4
,9MMFSML,N2,      1056.76,                   707044.50,669
,9SCL26BA,NA,       965.00,                    41495.00,43
,9SFL25A,ZH,      1079.90,                    59394.50,55
,A2ZINFRA,EQ,        23.99,                 85347242.44,3388311
,AAATECH,EQ,       105.38,                  1574713.44,14779
,AADHARHFC,EQ,       424.55,                120282250.15,282837
,AAKASH,EQ,        10.12,                  1154987.63,113650
,AAREYDRUGS,BE,        55.50,                   306242.60,5540
,AARON,EQ,       382.90,                  6011881.20,15576
,AARTECH,EQ,        82.26,                 17222128.99,211530
,AARTIDRUGS,EQ,       450.35,                391562771.70,851499
,AARTIIND,EQ,       411.25,                353511870.90,852460
,AARTIPHARM,EQ,       677.45,               3586468268.35,5315673
,AARTISURF,BE,       647.10,                  3355622.95,5149
,AARVEEDEN,BE,       109.75,                  5838156.60,53679
,AARVI,EQ,       135.17,                  1003887.44,7362
,AATMAJ,SM,        24.60,                   592300.00,24000
,AAVAS,EQ,      1661.55,                173667937.50,104692
,ABAN,EQ,        62.80,                  2272813.43,35994
,ABBOTINDIA,EQ,     29263.50,                923971466.10,31508
,ABCAPITAL,EQ,       183.24,                285026597.02,1541103
,ABCOTS,ST,       441.80,                  8154550.00,18500
,ABDL,EQ,       422.40,                369922643.20,876744
,ABFL28,N3,      1028.01,                    25700.25,25
,ABFRL,EQ,       282.00,                469303487.65,1658385
,ABGSEC,EQ,       104.44,                    67636.37,649
,ABHAPOWER,SM,        49.95,                  5657120.00,113600
,ABINFRA,BE,        92.81,                  4507321.27,48933
,ABMINTLLTD,BE,        63.00,                    28134.38,456
,ABREL,EQ,      2503.55,                347272943.00,138451
,ABSLAMC,EQ,       816.65,                378244618.80,463132
,ABSLBANETF,EQ,        52.04,                  1609936.84,30860
,ABSLLIQUID,EQ,       999.99,                  1346006.31,1346
,ABSLNN50ET,EQ,        71.27,                  1552702.24,21640
,ABSLPSE,EQ,         9.66,                  2533555.44,261105
,ABSMARINE,SM,       197.15,                  7484075.00,37500
,ACC,EQ,      2065.60,                338372447.05,163017
,ACCELYA,EQ,      1498.00,                233033830.95,155327
,ACCENTMIC,SM,       273.50,                  5887850.00,21500
,ACCORD,SM,        27.65,                   276600.00,10000
,ACCURACY,EQ,        10.73,                  1298132.82,120598
,ACE,EQ,      1446.25,                185232533.40,127586
,ACEINTEG,EQ,        30.71,                   335461.70,11010
,ACI,EQ,       662.40,                 76742903.15,115399
,ACL,EQ,        81.52,                  2455799.54,29979
,ACLGATI,EQ,        89.72,                 10644597.41,118478
,ACMESOLAR,EQ,       239.45,                262925831.95,1099888
,ADFFOODS,EQ,       301.40,                 76721989.65,257202
,ADL,BE,        96.99,                   356751.42,3679
,ADORWELD,EQ,      1130.40,                  7684023.10,6788
,ADROITINFO,BE,        19.97,                   693998.27,34858
,ADROITPP1,X1,         6.64,                   116014.33,17530
,ADSL,EQ,       233.60,                 80551135.40,343795
,ADVANIHOTR,EQ,        68.17,                  2569509.37,37642
,ADVENZYMES,EQ,       350.00,                 62722409.45,178879
,AEGISLOG,EQ,       813.10,                398853275.70,487028
,AEROFLEX,EQ,       206.82,                139544796.35,677295
,AERON,SM,       194.45,                 16700850.00,85000
,AESTHETIK,SM,        68.00,                   549000.00,8000
,AETHER,EQ,       870.05,                 29139043.65,33571
,AFCONS,EQ,       528.25,                366209477.25,691267
,AFFLE,EQ,      1794.30,                760947491.65,423690
,AFFORDABLE,EQ,       647.90,                  4517814.80,6957
,AFIL,EQ,        94.31,                  5071283.36,53762
,AGARIND,EQ,      1293.30,                 15068415.30,11753
,AGARWALTUF,SM,       131.00,                  5643360.00,43200
,AGI,EQ,      1120.65,                119038997.30,104896
,AGIIL,EQ,      1817.50,                172627007.55,94772
,AGNI,SM,        40.95,                  1131375.00,27500
,AGRITECH,EQ,       210.05,                 89436675.95,409652
,AGROPHOS,EQ,        40.95,                  1929612.01,46874
,AGSTRA,EQ,        64.11,                 55243753.29,855455
,AHIMSA,ST,        65.10,                   384300.00,6000
,AHL,EQ,       263.45,                 30783969.30,114808
,AHLADA,EQ,        94.53,                  1341219.68,14226
,AHLEAST,EQ,       170.09,                  2833349.40,16616
