,13-Nov-2024
The Nifty witnessed an intraday movement of about 364 points.The closing index was 1.36 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 101536.12
, Traded Quantity (in Lakhs), 35631.72
, Number of Trades, 44262610
, Total Market Capitalisation (Rs. Crores), 42614554.65

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty Bank,     51157.80,     51030.95,     51353.50,     49904.40,     50088.35,-1069.45
,NIFTY MIDCAP 100,     55257.50,     55065.45,     55172.45,     53635.85,     53800.85,-1456.65
,Nifty 500,     22331.05,     22263.00,     22309.80,     21867.70,     21914.95,-416.1
,Nifty 100,     24715.55,     24650.65,     24716.85,     24293.90,     24347.00,-368.55
,Nifty Midcap 50,     15341.40,     15276.75,     15314.65,     14913.75,     14966.50,-374.9
,Nifty Realty,       967.95,       962.35,       965.85,       929.75,       937.25,-30.7
,Nifty Infra,      8554.60,      8542.45,      8575.55,      8414.20,      8430.85,-123.75
,Nifty Energy,     37705.65,     37678.45,     37909.05,     37049.55,     37114.65,-591
,Nifty FMCG,     56902.55,     56730.95,     56855.70,     56489.10,     56647.85,-254.7
,Nifty MNC,     28453.60,     28371.05,     28412.95,     27949.85,     28011.05,-442.55
,Nifty Pharma,     22151.60,     22089.30,     22120.65,     21757.20,     21809.30,-342.3
,Nifty PSE,      9966.90,      9963.45,      9998.10,      9773.75,      9795.45,-171.45
,Nifty PSU Bank,      6745.95,      6692.15,      6742.55,      6516.55,      6538.15,-207.8
,Nifty Serv Sector,     31577.25,     31509.00,     31625.35,     31052.75,     31127.50,-449.75
,India VIX,14.5900,14.5900,15.8650,13.9325,15.4350,0.8450
,Nifty Auto,     23269.10,     23207.70,     23220.00,     22691.50,     22765.20,-503.9
,Nifty Metal,      9078.50,      9039.25,      9061.45,      8802.20,      8836.75,-241.75
,Nifty Media,      1923.50,      1913.90,      1928.65,      1873.95,      1881.95,-41.55
,NIFTY SMLCAP 100,     17991.60,     17903.35,     17941.15,     17431.50,     17458.90,-532.7
,Nifty 200,     13427.80,     13390.65,     13424.85,     13171.95,     13201.95,-225.85
,Nifty Div Opps 50,      6426.25,      6409.35,      6423.10,      6326.35,      6337.75,-88.5
,Nifty Commodities,      8579.75,      8561.00,      8602.90,      8395.90,      8413.80,-165.95
,Nifty Consumption,     11213.75,     11171.00,     11194.60,     11046.30,     11072.50,-141.25
,Nifty Fin Service,     23563.65,     23516.20,     23632.35,     23053.55,     23138.40,-425.25
,Nifty50 Div Point,       228.06,       228.06,       228.06,       228.06,       228.06,0
,Nifty100 Liq 15,      6329.45,      6319.40,      6339.35,      6217.00,      6231.50,-97.95
,Nifty CPSE,      6428.60,      6427.70,      6449.35,      6310.45,      6322.60,-106
,Nifty GrowSect 15,     11838.35,     11788.85,     11805.65,     11715.25,     11750.75,-87.6
,Nifty50 PR 2x Lev,     13326.15,     13255.75,     13312.35,     12906.95,     12961.85,-364.3
,Nifty50 PR 1x Inv,       208.25,       208.80,       211.55,       208.35,       211.10,2.85
,Nifty50 TR 2x Lev,     19445.05,     19342.35,     19424.95,     18833.40,     18913.50,-531.55
,Nifty50 TR 1x Inv,       172.55,       173.05,       175.30,       172.65,       174.95,2.4
,Nifty50 Value 20,     13649.25,     13614.00,     13649.40,     13483.45,     13502.65,-146.6
,Nifty Mid Liq 15,     13726.35,     13685.25,     13696.75,     13327.30,     13384.20,-342.15
,Nifty Pvt Bank,     25036.00,     24965.85,     25126.15,     24439.10,     24530.40,-505.6
,NIFTY100 Qualty30,      5624.20,      5609.20,      5619.85,      5554.60,      5566.05,-58.15
,Nifty GS 8 13Yr,      2735.73,      2736.26,      2736.26,      2731.97,      2733.04,-2.69
,Nifty GS 10Yr,      2419.41,      2419.87,      2419.87,      2415.45,      2417.25,-2.16
,Nifty GS 10Yr Cln,       888.39,       888.39,       888.39,       886.76,       887.42,-.97
,Nifty GS 4 8Yr,      2954.29,      2954.85,      2954.85,      2952.26,      2952.77,-1.52
,Nifty GS 11 15Yr,      3034.64,      3035.22,      3035.22,      3029.42,      3031.25,-3.39
,Nifty GS 15YrPlus,      3368.14,      3368.79,      3368.79,      3356.72,      3360.07,-8.07
,Nifty GS Compsite,      2833.65,      2834.19,      2834.19,      2829.52,      2830.69,-2.96
,NIFTY HEALTHCARE,     14149.65,     14089.00,     14115.25,     13885.30,     13912.40,-237.25
,NIFTY CONSR DURBL,     39110.30,     38956.05,     39089.35,     38562.80,     38682.85,-427.45
,NIFTY OIL AND GAS,     11033.85,     11001.45,     11034.45,     10807.50,     10825.00,-208.85
,NIFTY500 MULTICAP,     15628.15,     15575.05,     15598.60,     15256.15,     15288.00,-340.15
,NIFTY LARGEMID250,     15562.55,     15511.00,     15542.35,     15201.50,     15237.75,-324.8
,NIFTY MID SELECT,     12333.00,     12298.20,     12317.05,     12022.80,     12071.10,-261.9
,NIFTY TOTAL MKT,     12591.70,     12553.15,     12578.65,     12325.50,     12351.25,-240.45
,NIFTY MICROCAP250,     24142.15,     24059.00,     24109.05,     23352.70,     23394.75,-747.4
,NIFTY IND DIGITAL,      9207.15,      9191.85,      9229.75,      9053.75,      9073.50,-133.65
,Nifty Tata 25 Cap,     16367.60,     16307.35,     16374.70,     16119.65,     16159.45,-208.15
,Nifty MidSml Hlth,     41768.00,     41594.30,     41677.95,     40773.95,     40892.45,-875.55
,Nifty Multi Mfg,     14625.00,     14577.70,     14581.30,     14260.40,     14300.75,-324.25
,Nifty Multi Infra,     13502.20,     13463.20,     13508.10,     13165.90,     13194.85,-307.35
,BHARATBOND-APR25,      1277.02,      1277.24,      1277.32,      1277.22,      1277.32,.3
,BHARATBOND-APR30,      1438.62,      1438.91,      1438.91,      1438.26,      1438.26,-.36
,BHARATBOND-APR31,      1313.79,      1314.04,      1314.04,      1312.83,      1312.83,-.96
,BHARATBOND-APR32,      1200.04,      1200.27,      1200.27,      1199.94,      1199.94,-.1
,BHARATBOND-APR33,      1168.64,      1168.87,      1168.87,      1168.85,      1168.85,.21
,Nifty Ind Defence,      6217.20,      6181.05,      6184.40,      5964.20,      5979.60,-237.6
,Nifty Ind Tourism,      8196.65,      8156.05,      8203.30,      7976.80,      8016.05,-180.6
,Nifty Capital Mkt,      3699.75,      3693.70,      3696.90,      3542.55,      3555.85,-143.9
,Nifty500Momentm50,     57900.50,     57752.80,     57885.75,     56011.25,     56157.00,-1743.5
,NiftyMS400 MQ 100,     50732.15,     50568.05,     50652.80,     49222.45,     49327.95,-1404.2
,NiftySml250MQ 100,     49147.75,     48916.85,     49020.10,     47427.40,     47514.45,-1633.3
,Nifty Top 10 EW,      9315.80,      9290.25,      9324.35,      9187.90,      9207.90,-107.9

,ADVANCES,321
,DECLINES,2471
,UNCHANGED,38

,Total securities that have hit their price bands today,334

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,SWIGGY,EQ,       390.00,       456.00,16.92,4844.52
,HDFCBANK,EQ,      1718.20,      1681.35,-2.14,3036.39
,PNBHOUSING,EQ,       983.15,       924.65,-5.95,2941.55
,RELIANCE,EQ,      1274.25,      1252.05,-1.74,1841.82
,BSE,EQ,      4678.20,      4491.80,-3.98,1670.31
,ZOMATO,EQ,       260.99,       258.40,-0.99,1592.77
,ICICIBANK,EQ,      1270.60,      1253.70,-1.33,1546.1
,TATAMOTORS,EQ,       784.85,       786.25,0.18,1152.82
,SBIN,EQ,       826.70,       808.65,-2.18,1122.55
,M&M,EQ,      2898.55,      2798.95,-3.44,1109.07
,SUZLON,EQ,        59.39,        54.03,-9.03,1085.36
,KNRCON,EQ,       284.30,       307.60,8.2,998.84
,PPLPHARMA,EQ,       250.60,       259.70,3.63,997.26
,AXISBANK,EQ,      1158.15,      1139.15,-1.64,926.57
,BHARTIARTL,EQ,      1555.65,      1550.45,-0.33,904.9
,HAL,EQ,      4243.50,      4066.90,-4.16,852.24
,TATASTEEL,EQ,       144.17,       139.17,-3.47,806.68
,INFY,EQ,      1868.80,      1868.40,-0.02,794.78
,NTPC,EQ,       380.30,       381.35,0.28,791.3
,DIXON,EQ,     15008.15,     14719.95,-1.92,763.22
,MOTHERSON,EQ,       166.04,       159.89,-3.7,743.9
,ADANIPOWER,EQ,       557.95,       547.00,-1.96,708.54
,CDSL,EQ,      1521.90,      1435.25,-5.69,639.43
,KOTAKBANK,EQ,      1721.40,      1687.85,-1.95,611.2
,WAAREEENER,EQ,      2870.00,      2875.75,0.2,610.33

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,BRITANNIA,EQ,      5046.50,      5027.55,.38
,NTPC,EQ,       381.35,       380.30,.28
,TATAMOTORS,EQ,       786.25,       784.85,.18
,HINDUNILVR,EQ,      2464.95,      2461.50,.14

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,HEROMOTOCO,EQ,      4519.60,      4724.20,-4.33
,HINDALCO,EQ,       626.60,       651.65,-3.84
,TATASTEEL,EQ,       139.17,       144.17,-3.47
,M&M,EQ,      2798.95,      2898.55,-3.44
,EICHERMOT,EQ,      4588.70,      4738.20,-3.16

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,1003IIFL29,NC,       985.00,                    50235.00,51
,1003ISFL28,N4,       949.18,                  5239278.75,5498
,1003SCL30A,NV,       902.82,                    73293.08,81
,1015ECL29,NR,       985.15,                    54218.95,55
,1018GS2026,GS,       110.02,                   504638.17,4583
,1040NFL26,NA,       995.00,                    24875.00,25
,1040UCL27B,N1,       995.00,                     8955.00,9
,1050NFL26,N7,       984.00,                    30593.00,31
,1050UCL25,N7,      1000.00,                   535997.00,536
,1060ECL29,NS,      1008.00,                    75600.00,75
,1065NFL27,NC,       990.00,                    49500.00,50
,1075NFL25,N6,       985.00,                      985.00,1
,10CAGL27,N5,      1005.19,                    33171.27,33
,10IIFL28,N4,       971.71,                   712928.35,750
,10IIFL28A,NE,       980.35,                   122543.75,125
,10IIFL29,N6,       990.00,                    10983.00,11
,10NIDO26,N6,       980.26,                   364677.40,372
,10SCL30A,BV,       930.00,                     5580.00,6
,1119NFL27,ND,      1019.98,                   101998.00,100
,182D060325,TB,        97.80,                     9780.00,100
,182D100425,TB,        97.15,                     9715.00,100
,182D270225,TB,        97.95,                    39180.00,400
,182D281124,TB,        99.54,                     9954.00,100
,20MICRONS,BE,       233.00,                  3007098.00,12906
,21STCENMGM,BE,       111.99,                   118373.43,1057
,360ONE,EQ,      1016.80,                224534160.60,220799
,364D020125,TB,        98.00,                    29400.00,300
,364D020525,TB,        96.76,                    96760.00,1000
,364D050625,TB,        96.20,                   211559.00,2200
,364D110425,TB,        97.14,                    58284.00,600
,364D120625,TB,        96.00,                    28800.00,300
,364D130325,TB,        98.10,                   127487.00,1300
,364D160125,TB,        98.68,                     9868.00,100
,364D180425,TB,        97.01,                    58206.00,600
,364D200325,TB,        97.54,                    48776.00,500
,364D240425,TB,        96.88,                    67826.00,700
,364D261224,TB,        99.20,                     9920.00,100
,364D290525,TB,        96.00,                    48078.00,500
,3IINFOLTD,EQ,        26.83,                 16581430.52,611549
,3MINDIA,EQ,     33363.90,                207052087.30,6140
,3PLAND,BE,        44.66,                   858714.74,19298
,515GS2025,GS,        96.00,                      192.90,2
,563GS2026,GS,        98.12,                  1020547.00,10400
,574GS2026,GS,        99.95,                   164882.50,1649
,5PAISA,EQ,       479.10,                 20785153.75,43163
,601GS2028,GS,        97.53,                       97.53,1
,610GS2031,GS,        96.47,                    96470.00,1000
,63MOONS,EQ,       576.45,                256126086.80,442502
,654GS2032,GS,       100.24,                   140300.00,1400
,676GS2061,GS,        99.10,                   198200.00,2000
,679GS2034,GS,       100.17,                    10017.00,100
,695GS2061,GS,       102.00,                    10702.50,105
,699GS2051,GS,       102.56,                   102560.00,1000
,702GS2027,GS,       103.11,                   159981.10,1552
,702GS2031,GS,       103.94,                    31227.92,302
,704GS2029,GS,       104.09,                  2365296.07,22723
,706GS2028,GS,       101.35,                  1076045.80,10626
,709GS2054,GS,       102.25,                   547062.50,5350
,710GS2029,GS,       101.43,                  2163996.42,20835
,714NHAI26,N7,      1056.00,                   515399.00,488
,716GS2050,GS,       103.00,                   103000.00,1000
,717GS2030,GS,       102.15,                    63564.75,625
,718GS2033,GS,       103.24,                   113555.00,1100
,718GS2037,GS,       104.32,                   331077.80,3171
,71GS2034,GS,       102.00,                   617252.20,6050
,725GS2063,GS,       106.00,                  2420715.00,22735
,726GS2032,GS,       103.56,                  5377722.92,51907
,729IRFC26,NN,      1020.00,                    38775.20,38
,729NHAI26,NC,      1021.20,                   714802.00,693
,732IRFC25,NI,      1017.80,                   276754.36,272
,733GS2026,GS,       101.12,                   151118.20,1491
,734GS2064,GS,       104.46,                  3264461.11,31119
,736GS2052,GS,       105.50,                   147700.00,1400
,736NTPC25D,NB,      1028.41,                    83485.25,83
,737GS2028,GS,       102.01,                   306750.00,3000
,737NTPC35C,NA,      1142.00,                    62785.00,55
,738GS2027,GS,       104.23,                 59795257.80,572750
,739NHAI26,N8,      1056.55,                    11627.50,11
,73GS2053,GS,       106.15,                   987860.00,9300
,741GS2036,GS,       106.66,                   192040.00,1800
,743REC35,NH,      1229.00,                   261379.00,216
,746GS2073,GS,       106.58,                     4167.10,39
,74GS2062,GS,       105.04,                    21117.95,201
,753IRFC30,NJ,      1098.00,                   862233.33,787
,753NTPC30E,NC,      1087.00,                    84786.00,78
,754GS2036,GS,       108.37,                102922467.15,949429
,760PFCL35,N3,      1161.00,                     3483.00,3
,762NTPC35F,ND,      1170.00,                   380304.00,326
,764HUDCO31,N8,      1151.00,                     1151.00,1
,764IRFC31,NO,      1105.14,                   425673.80,385
,764NABAR31,N2,      1144.50,                    22865.00,20
,769HUDCO31,N9,      1163.95,                   146652.70,126
,769NHAI31,NE,      1108.00,                   495616.90,447
,76NHAI31,NA,      1140.00,                  4286972.08,3759
,774IREDA31,N7,      1151.17,                    64465.52,56
,795GS2032,GS,       106.30,                    58465.00,550
,797IGT31,NL,      1019.00,                     1019.00,1
,79NHIT35,N1,       302.75,                   618182.77,2042
,79NHIT40,N2,       303.65,                   642132.54,2122
,79NHIT47,N3,       404.00,                   879527.62,2180
,801TCH25,N4,       999.98,                    25959.93,26
,810IRFC27,N2,      1065.20,                    10652.00,10
,812REC27,NI,      1081.70,                   377463.50,349
,824GS2027,GS,       107.99,                    53995.00,500
,828GS2032,GS,       110.50,                    26520.00,240
,829LTF24,NL,       998.55,                    15983.70,16
,82GS2025,GS,        98.84,                      600.42,6
,82HUDCO27,N2,      1144.05,                   752217.16,656
,82IGT31,NJ,      1037.01,                   792689.99,764
,830NHAI27,N2,      1067.50,                   730889.51,685
,830PFCL27,N5,      1059.67,                   105967.00,100
,832GS2032,GS,       109.10,                    10910.00,100
,835IFL25,NV,      1015.00,                     7105.00,7
,840IRFC29,N8,      1164.00,                  1098600.00,950
,842IIFL26,NL,       950.00,                   782857.15,822
,843IHFL29,NC,       915.00,                   454576.80,497
,847SCL25,Z2,       960.03,                      960.03,1
,849NTPC25,N7,         5.24,                    23140.68,4411
,85IFL26,NX,       975.80,                    48790.00,50
,85IIFL25,NO,      1055.84,                     8446.72,8
,865IFL28,NZ,       920.00,                  1018777.00,1108
,865IIFL28,NS,       929.00,                  2959763.50,3195
,865IRFC29,NA,      1156.00,                    58956.00,51
,865LTF26,NN,      1080.00,                   307800.00,285
,865SCL26,N8,       942.00,                    14130.00,15
,865TCAPS27,N8,      1030.00,                   169660.00,165
,86LTF24,NJ,      1071.94,                  1074435.76,1005
,871REC28,N9,      1183.83,                   263994.09,223
,872MMFSL26,N1,      1015.80,                    40632.00,40
,875IHFL29,ND,       960.00,                    96000.00,100
,875IIFL26,NM,       930.00,                    91140.00,98
,875NHAI29,N6,      1178.00,                   130852.32,111
,875SFL27,ZF,      1015.00,                    20300.00,20
,876HUDCO28,ND,      1107.50,                    48692.55,44
,87LTF27,NH,      1024.25,                     2048.50,2
,888NHB29,N5,      5950.00,                    29750.00,5
,888REC29,NF,      1195.10,                    47804.00,40
,889SCL27,YT,       969.90,                     9699.00,10
,892PFCL33,N8,      1265.00,                  1219876.20,975
,894SCL24,ZR,       993.00,                    59509.00,60
,894SCL27,ZY,       850.00,                    92650.00,109
,898LTF29,N7,      1048.19,                   284041.40,271
,8ABFL26,N0,       980.00,                     9800.00,10
,901HUDCO34,NE,      1311.00,                   342318.15,261
,901NHB34,N6,      6615.71,                   926605.00,140
,905LTF27,NF,      1068.01,                    61934.38,58
,905PEL26,N1,      1005.00,                    20100.00,20
,91D090125,TB,        98.60,                    19720.00,200
,91D300125,TB,        98.40,                    29520.00,300
,920PEL28,N2,      1010.10,                    50505.00,50
,925AEL26,N1,      1012.00,                    10071.00,10
,925ERFL28,N6,       960.05,                    43202.25,45
,925SCL25A,NH,       975.00,                    14625.00,15
,925SCL29A,ZM,       914.41,                     2743.23,3
,925SFCL25,AC,       972.00,                     9720.00,10
,92GS2030,GS,       113.29,                   251171.63,2217
,930SFL28,YP,      1030.11,                    10301.10,10
,935LTF29,N5,      1096.13,                   165516.00,151
,93MOFSL34,N6,      1028.95,                     1028.95,1
,943ECL28,NJ,       937.00,                    56000.00,60
,945IFSL25,N4,       969.06,                    25206.50,26
,948SCL26A,NN,       700.00,                   702600.00,1005
,948SCL26I,AX,      1218.00,                    37758.00,31
,94SFL28,YL,      1046.00,                   302225.00,289
,957ICCL25,YW,      1033.00,                   241722.50,234
,960ISFL25,N1,      1040.52,                   104142.31,100
,965AEL27,N4,      1014.70,                   426086.50,420
,96IIFL28,N5,       935.18,                  3666148.56,3917
,96IIFL28A,NF,       935.03,                   907133.60,970
,96SFL24A,NB,       949.00,                    20878.00,22
,970CAGL28,ND,      1010.00,                    50500.00,50
,971SCL28,AN,       850.00,                    85000.00,100
,975NFL25,N0,       995.00,                    49750.00,50
,97MOFSL34,N7,      1061.00,                   530500.00,500
,97SFL28,YS,      1032.70,                    25817.50,25
,97SFL29,YZ,      1111.01,                   616391.00,555
,985ECL28,NK,       933.00,                   363873.60,390
,985IIFL22,NC,       997.00,                     3988.00,4
,990SCL26,N7,       735.00,                   222580.00,300
,99AEL29,N7,      1019.80,                   890314.95,873
,99IFCI24,NH,      1086.55,                   991147.02,911
,9IIFL28,Y0,       936.21,                     9362.10,10
,9IIFL28A,NT,       992.55,                    84231.80,86
,9MMFSML,N2,      1036.51,                   407052.20,392
,9PCHFL31A,NA,      1010.00,                   233679.40,232
,A2ZINFRA,EQ,        16.83,                  6063247.40,355990
,AAATECH,EQ,       105.63,                  4652482.30,43979
,AADHARHFC,EQ,       423.90,                174076793.90,410688
,AAKASH,EQ,        10.47,                  4594023.18,435860
,AAREYDRUGS,BE,        57.66,                  1353191.82,23112
,AARON,EQ,       296.20,                  7092446.75,23714
,AARTECH,EQ,        59.69,                  1929916.46,32395
,AARTIDRUGS,EQ,       467.40,                 73579278.30,157007
,AARTIIND,EQ,       428.65,                900514006.85,2078650
,AARTIPHARM,EQ,       648.80,                180913712.45,278606
,AARTISURF,BE,       642.65,                 12958674.05,20180
,AARTISURF,P1,       136.05,                     1224.45,9
,AARVEEDEN,BE,        63.18,                  1975954.50,31275
,AARVI,EQ,       138.71,                  1577578.53,11285
,AATMAJ,SM,        26.20,                  1068200.00,40000
,AAVAS,EQ,      1659.25,                191966512.60,116513
,ABAN,EQ,        59.59,                  5157599.67,86284
,ABBOTINDIA,EQ,     27629.80,                201868154.40,7236
,ABCAPITAL,EQ,       187.61,               1256918158.58,6642649
,ABDL,EQ,       308.20,                140038445.65,447317
,ABFL26,N1,      1045.00,                    10450.00,10
,ABFRL,EQ,       290.10,                768231864.30,2647938
,ABGSEC,EQ,       103.65,                    14761.95,143
,ABINFRA,BE,        95.00,                  2440089.70,25602
,ABMINTLLTD,BE,        69.68,                   446948.61,6787
,ABREL,EQ,      2557.95,                672710545.95,262369
,ABSLAMC,EQ,       780.75,                279614106.00,357220
,ABSLBANETF,EQ,        50.98,                  3435010.36,66426
,ABSLLIQUID,EQ,       999.99,                  5957996.66,5958
,ABSLNN50ET,EQ,        69.35,                  5807934.90,83412
,ABSLPSE,EQ,         9.91,                  3689467.70,371963
,ABSMARINE,SM,       206.00,                 81789850.00,396000
,ACC,EQ,      2197.80,                342328015.90,154307
,ACCELYA,EQ,      1487.75,                 23573699.25,15566
,ACCENTMIC,SM,       242.95,                 10349075.00,42000
,ACCURACY,EQ,         9.64,                  1847239.64,189093
,ACE,EQ,      1228.20,                335555836.75,268862
,ACEINTEG,EQ,        30.29,                  1926354.75,62276
,ACI,EQ,       676.20,                212371395.00,317135
,ACL,EQ,        78.14,                  3553098.03,45008
,ACLGATI,EQ,        91.84,                 58364082.29,625173
,ACMESOLAR,EQ,       253.15,               6074528011.95,22939368
,ACSAL,ST,        97.80,                   146700.00,1500
,ADFFOODS,EQ,       277.50,                 55485618.80,199021
,ADL,BE,        92.50,                    43475.05,453
,ADORWELD,EQ,      1150.60,                 48329247.55,41989
,ADROITINFO,EQ,        23.00,                  6364705.31,272796
,ADROITPP1,E1,         6.42,                   816513.82,120623
,ADSL,EQ,       249.70,                106028577.45,418794
,ADVANIHOTR,EQ,        66.48,                  3272047.21,48859
,ADVENZYMES,EQ,       377.55,                227254170.35,591327
,AEGISLOG,EQ,       771.85,                251228893.60,326688
,AEL120924B,N8,      1021.00,                     8168.00,8
,AEROFLEX,EQ,       176.21,                129813542.78,728086
,AERON,SM,       122.80,                  9917650.00,80000
,AESTHETIK,SM,        78.20,                  4676500.00,58000
,AETHER,EQ,       823.50,                 36406032.90,44909
,AFCONS,EQ,       469.25,               2063162135.70,4394267
,AFFLE,EQ,      1518.35,                271582387.45,177664
,AFFORDABLE,EQ,       641.40,                 18991436.80,29885
,AFIL,EQ,        88.30,                  6395172.18,70646
,AGARIND,EQ,      1033.55,                 26409427.60,25129
,AGARWALFT,SM,        81.00,                   242775.00,3000
,AGI,EQ,       921.25,                172567988.60,185293
,AGIIL,EQ,      1439.40,                 24558720.30,17031
,AGNI,SM,        37.25,                   462625.00,12500
,AGRITECH,EQ,       183.47,                  1345046.63,7221
,AGROPHOS,EQ,        41.29,                  2352547.38,56489
,AGSTRA,EQ,        82.61,                 27776790.24,330925
,AGUL,SM,        50.20,                   301300.00,6000
,AHL,EQ,       367.15,                 32574232.05,87389
,AHLADA,EQ,        95.50,                  1341980.97,13982
,AHLEAST,EQ,       148.20,                  3989263.53,26244
,AHLUCONT,EQ,      1024.75,                 44000405.15,43626
,AIAENG,EQ,      3514.70,                 93207957.75,26506
,AIIL,EQ,      1559.10,                121148227.20,76663
,AILIMITED,ST,        66.80,                   300750.00,4500
,AIMTRON,ST,       492.40,                 50667900.00,101200
,AIRAN,BE,        31.63,                  3295868.90,103596
,AIROLAM,EQ,       112.32,                   887439.00,7933
,AIRTELPP,E1,      1139.15,                 35700858.65,31234
,AISL,ST,       190.00,                   453720.00,2400
,AJANTPHARM,EQ,      2824.90,                267775783.70,95550
,AJMERA,EQ,       863.35,                215829526.70,243957
,AJOONI,BE,         7.36,                  4229112.96,569425
,AKANKSHA,SM,       143.10,                 11214350.00,78000
,AKASH,EQ,        35.21,                   738112.65,21608
,AKG,EQ,        18.25,                   625227.54,34079
,AKI,EQ,        17.79,                  1665716.22,92817
,AKIKO,SM,        78.00,                   744880.00,9600
,AKSHAR,BE,          .72,                  1383109.92,1920986
,AKSHARCHEM,EQ,       298.80,                  2875105.15,9682
,AKSHOPTFBR,EQ,        10.25,                  7452076.59,712294
,AKUMS,EQ,       612.70,                388259857.50,630137
,AKZOINDIA,EQ,      3662.05,                 84394064.05,22884
,ALANKIT,EQ,        21.14,                 17976702.94,837194
,ALBERTDAVD,BE,      1335.30,                  5920746.20,4431
,ALEMBICLTD,EQ,       126.89,                127029898.21,974082
,ALICON,EQ,      1202.60,                 18616732.90,15352
,ALKALI,EQ,       112.39,                  1156533.26,10186
,ALKEM,EQ,      5571.20,               3409430294.75,621020
,ALKYLAMINE,EQ,      1933.30,                108868385.80,55880
,ALLCARGO,EQ,        52.57,                170899196.34,3215676
,ALLDIGI,EQ,       863.30,                 26634476.15,30545
,ALLETEC,SM,       513.80,                 50275660.00,97200
,ALMONDZ,BE,        28.81,                  1397816.83,48516
,ALOKINDS,EQ,        20.25,                149844636.16,7303746
,ALPA,BE,       108.13,                  3591766.66,33305
,ALPEXSOLAR,SM,       884.85,                162394050.00,181000
,ALPHA,EQ,        50.73,                154855679.35,3027671
,ALPHAETF,EQ,        25.41,                 63708166.50,2506372
,ALPHAGEO,EQ,       356.00,                 11537731.15,32773
,ALPL30IETF,EQ,        28.12,                287398835.66,10196961
,ALUWIND,ST,        63.65,                  1922325.00,30000
,AMBANIORGO,SM,       105.00,                   211000.00,2000
,AMBER,EQ,      6086.95,               1835775071.80,301560
,AMBEY,SM,        60.90,                  3607200.00,60000
,AMBICAAGAR,EQ,        30.50,                  1920524.00,62968
,AMBIKCO,EQ,      1462.40,                 17975442.20,12192
,AMDIND,EQ,        60.19,                  1494668.16,24604
,AMEYA,ST,       112.55,                  8572150.00,75000
,AMIABLE,SM,        82.00,                   262480.00,3200
,AMIORG,EQ,      1974.35,                390414855.35,196447
