,24-Dec-2024
The Nifty witnessed an intraday movement of about 182.5 points.The closing index was 0.11 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 76436.14
, Traded Quantity (in Lakhs), 23868.77
, Number of Trades, 28280015
, Total Market Capitalisation (Rs. Crores), 43781472.1

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,NIFTY SMLCAP 100,     18687.80,     18704.90,     18823.00,     18586.10,     18732.65,44.85
,Nifty 200,     13449.75,     13460.50,     13511.00,     13408.45,     13436.00,-13.75
,Nifty Div Opps 50,      6344.80,      6349.45,      6386.35,      6308.15,      6330.35,-14.45
,Nifty Commodities,      8246.95,      8246.20,      8287.20,      8194.60,      8206.25,-40.7
,Nifty Consumption,     11273.15,     11284.80,     11364.25,     11243.75,     11306.20,33.05
,Nifty Fin Service,     23785.55,     23794.45,     23833.75,     23680.20,     23737.60,-47.95
,Nifty50 Div Point,       233.03,       233.03,       233.03,       233.03,       233.03,0
,Nifty100 Liq 15,      6185.85,      6191.25,      6223.15,      6161.40,      6167.80,-18.05
,Nifty CPSE,      6118.10,      6132.60,      6170.45,      6090.55,      6097.55,-20.55
,Nifty GrowSect 15,     11808.05,     11812.40,     11914.15,     11753.75,     11822.60,14.55
,Nifty50 PR 2x Lev,     13055.40,     13070.15,     13178.25,     13005.10,     13024.60,-30.8
,Nifty50 PR 1x Inv,       210.45,       210.35,       210.90,       209.50,       210.75,.3
,Nifty50 TR 2x Lev,     19058.05,     19079.60,     19237.40,     18984.60,     19013.15,-44.9
,Nifty50 TR 1x Inv,       174.35,       174.30,       174.70,       173.55,       174.60,.25
,Nifty50 Value 20,     13563.85,     13574.70,     13632.40,     13463.90,     13533.75,-30.1
,Nifty Mid Liq 15,     14338.65,     14367.25,     14421.50,     14248.70,     14336.90,-1.75
,Nifty Pvt Bank,     24833.35,     24812.05,     24877.80,     24749.05,     24838.85,5.5
,NIFTY100 Qualty30,      5540.95,      5548.40,      5575.70,      5527.05,      5539.05,-1.9
,Nifty GS 8 13Yr,      2760.05,      2760.57,      2761.40,      2759.41,      2760.53,.48
,Nifty GS 10Yr,      2439.85,      2440.30,      2440.91,      2438.57,      2440.25,.4
,Nifty GS 10Yr Cln,       888.91,       888.91,       889.13,       888.27,       888.89,-.02
,Nifty GS 4 8Yr,      2980.76,      2981.33,      2981.71,      2980.40,      2980.73,-.03
,Nifty GS 11 15Yr,      3057.13,      3057.72,      3058.55,      3055.44,      3055.85,-1.28
,Nifty GS 15YrPlus,      3368.43,      3369.09,      3369.09,      3363.90,      3364.42,-4.01
,Nifty GS Compsite,      2855.69,      2856.24,      2856.45,      2849.62,      2855.37,-.32
,NIFTY HEALTHCARE,     14469.55,     14496.40,     14556.25,     14409.20,     14469.60,.05
,NIFTY CONSR DURBL,     41650.50,     41623.25,     41951.10,     41456.90,     41525.90,-124.6
,NIFTY OIL AND GAS,     10689.65,     10699.20,     10846.95,     10691.15,     10747.55,57.9
,NIFTY500 MULTICAP,     15784.40,     15799.95,     15859.25,     15726.30,     15789.00,4.6
,NIFTY LARGEMID250,     15722.90,     15737.70,     15789.10,     15659.40,     15716.10,-6.8
,NIFTY MID SELECT,     12756.05,     12774.80,     12828.65,     12686.75,     12757.15,1.1
,NIFTY TOTAL MKT,     12652.70,     12664.30,     12712.05,     12612.30,     12650.55,-2.15
,NIFTY MICROCAP250,     25003.80,     25061.80,     25186.45,     24941.95,     25160.70,156.9
,NIFTY IND DIGITAL,      9684.40,      9692.95,      9716.05,      9624.30,      9662.65,-21.75
,Nifty Tata 25 Cap,     16436.30,     16444.95,     16622.95,     16409.50,     16477.55,41.25
,Nifty MidSml Hlth,     42977.75,     43067.20,     43067.20,     42644.65,     42947.75,-30
,Nifty Multi Mfg,     14607.40,     14622.10,     14722.35,     14576.20,     14630.40,23
,Nifty Multi Infra,     13711.60,     13732.25,     13807.10,     13654.80,     13721.80,10.2
,BHARATBOND-APR25,      1287.13,      1287.36,      1287.39,      1287.35,      1287.38,.25
,BHARATBOND-APR30,      1447.88,      1448.17,      1448.17,      1447.97,      1447.97,.09
,BHARATBOND-APR31,      1321.53,      1321.78,      1321.79,      1321.78,      1321.79,.26
,BHARATBOND-APR32,      1207.03,      1207.26,      1207.26,      1207.26,      1207.26,.23
,BHARATBOND-APR33,      1178.21,      1178.44,      1178.44,      1178.43,      1178.43,.22
,Nifty Ind Defence,      6555.20,      6583.40,      6667.45,      6538.35,      6599.85,44.65
,Nifty Ind Tourism,      8988.25,      9020.70,      9132.65,      8946.35,      9088.80,100.55
,Nifty Capital Mkt,      4039.80,      4043.00,      4071.75,      4004.10,      4032.60,-7.2
,Nifty500Momentm50,     58334.75,     58465.10,     58709.75,     58021.95,     58160.60,-174.15
,NiftyMS400 MQ 100,     51670.45,     51748.50,     51942.35,     51373.95,     51653.10,-17.35
,NiftySml250MQ 100,     50305.20,     50362.20,     50738.70,     50027.40,     50415.55,110.35
,Nifty Top 10 EW,      9351.25,      9355.35,      9393.70,      9324.50,      9355.15,3.9
,Nifty AQL 30,     22750.90,     22777.95,     22874.00,     22707.85,     22738.75,-12.15
,Nifty AQLV 30,     20471.00,     20493.25,     20591.25,     20412.80,     20446.00,-25
,Nifty EV,      2943.50,      2945.05,      2971.15,      2938.30,      2960.45,16.95
,Nifty HighBeta 50,      3576.75,      3579.30,      3605.85,      3560.85,      3569.90,-6.85
,Nifty New Consump,     11689.30,     11706.25,     11779.80,     11633.30,     11719.10,29.8
,Nifty Corp MAATR,     35041.35,     35072.60,     35370.00,     34983.30,     35016.85,-24.5
,Nifty Low Vol 50,     23694.45,     23705.40,     23802.15,     23624.85,     23646.20,-48.25
,Nifty Mobility,     19416.30,     19442.70,     19620.25,     19378.55,     19527.05,110.75
,Nifty Qlty LV 30,     16934.50,     16947.30,     17037.30,     16913.70,     16940.90,6.4
,Nifty Sml250 Q50,     29544.25,     29595.05,     29802.80,     29438.30,     29713.60,169.35
,Nifty Top 15 EW,      9630.35,      9635.50,      9673.95,      9599.75,      9618.85,-11.5
,Nifty100 Alpha 30,     18439.15,     18469.90,     18582.00,     18352.95,     18470.60,31.45
,Nifty100 Enh ESG,      4740.00,      4743.70,      4765.95,      4722.85,      4735.35,-4.65
,Nifty200 Value 30,     12585.75,     12578.30,     12666.20,     12522.80,     12548.60,-37.15
,Nifty500 EW,     14143.30,     14161.05,     14223.20,     14086.40,     14168.75,25.45
,Nifty Multi MQ 50,     45585.60,     45667.90,     45785.65,     45345.00,     45507.45,-78.15
,Nifty500 Value 50,     13744.15,     13742.15,     13833.45,     13674.50,     13702.30,-41.85
,Nifty Top 20 EW,      8785.05,      8789.80,      8837.30,      8765.05,      8778.50,-6.55
,Nifty CoreHousing,     16462.00,     16479.10,     16549.10,     16372.00,     16408.95,-53.05
,Nifty FinSerExBnk,     25329.85,     25333.60,     25381.80,     25137.45,     25189.10,-140.75
,Nifty Housing,     11132.55,     11140.30,     11174.85,     11075.55,     11092.15,-40.4
,Nifty IPO,      2207.05,      2213.80,      2221.10,      2198.50,      2217.15,10.1
,Nifty MS Fin Serv,     15909.55,     15897.65,     15932.60,     15780.00,     15856.25,-53.3
,Nifty MS Ind Cons,     20322.25,     20363.90,     20405.40,     20188.80,     20330.45,8.2
,Nifty MS IT Telcm,     11008.20,     11025.95,     11098.05,     10940.50,     10988.00,-20.2
,Nifty NonCyc Cons,     15942.75,     15963.60,     16075.35,     15890.55,     16000.50,57.75
,Nifty Rural,     13958.55,     13967.50,     14041.55,     13920.80,     13952.85,-5.7
,Nifty Shariah 25,      8461.75,      8469.85,      8519.85,      8448.50,      8458.90,-2.85
,Nifty Trans Logis,     21954.85,     21981.00,     22178.35,     21905.20,     22087.30,132.45
,Nifty50 Shariah,      5021.60,      5026.30,      5063.45,      5012.80,      5029.35,7.75
,Nifty500 LMS Eql,     17554.10,     17572.95,     17639.60,     17482.45,     17567.25,13.15
,Nifty500 Shariah,      7430.75,      7439.10,      7477.10,      7415.65,      7439.05,8.3

,ADVANCES,1396
,DECLINES,1380
,UNCHANGED,67

,Total securities that have hit their price bands today,160

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,AMBER,EQ,      6907.80,      7249.90,4.95,3752.03
,MOBIKWIK,EQ,       528.55,       608.90,15.2,3675.25
,TATAINVEST,EQ,      6527.25,      6798.70,4.16,1581
,HDFCBANK,EQ,      1801.00,      1798.10,-0.16,1302.83
,GREAVESCOT,EQ,       229.34,       247.62,7.97,1249.65
,ZOMATO,EQ,       273.95,       274.85,0.33,1012.98
,ICICIBANK,EQ,      1296.80,      1297.25,0.03,925.06
,TATAMOTORS,EQ,       722.20,       736.10,1.92,924.44
,SBIN,EQ,       821.15,       812.05,-1.11,863.44
,RELIANCE,EQ,      1222.30,      1222.75,0.04,826.47
,IGIL,EQ,       482.20,       527.50,9.39,817.02
,PAYTM,EQ,       966.10,       982.55,1.7,762.05
,KFINTECH,EQ,      1415.20,      1476.95,4.36,738.38
,MAZDOCK,EQ,      4674.15,      4629.50,-0.96,738.33
,INDIGO,EQ,      4439.95,      4612.25,3.88,721.68
,SWIGGY,EQ,       583.65,       568.10,-2.66,629.88
,INTELLECT,EQ,       962.05,       915.30,-4.86,607.93
,BHARTIARTL,EQ,      1586.90,      1583.90,-0.19,573.52
,FINCABLES,EQ,      1152.05,      1270.10,10.25,572.44
,WAAREEENER,EQ,      2932.45,      2868.70,-2.17,563.75
,ITC,EQ,       474.25,       478.45,0.89,552.89
,EIEL,EQ,       321.86,       324.68,0.88,546.07
,M&M,EQ,      2909.30,      2928.70,0.67,544.96
,SIEMENS,EQ,      6820.75,      6654.90,-2.43,534.15
,BSE,EQ,      5548.30,      5449.60,-1.78,531.92

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,TATAMOTORS,EQ,       736.10,       722.20,1.92
,ADANIENT,EQ,      2372.45,      2338.95,1.43
,BPCL,EQ,       292.00,       289.10,1
,EICHERMOT,EQ,      4792.90,      4750.55,.89
,ITC,EQ,       478.45,       474.25,.89

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,POWERGRID,EQ,       310.10,       315.30,-1.65
,JSWSTEEL,EQ,       921.85,       937.05,-1.62
,SBILIFE,EQ,      1387.00,      1405.30,-1.3
,TITAN,EQ,      3353.40,      3396.95,-1.28
,SBIN,EQ,       812.05,       821.15,-1.11

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,0MOFSL26,N1,      1019.20,                   275185.00,270
,1003ISFL28,N4,       969.95,                    25218.70,26
,1015ECL29,NR,       986.00,                   248563.73,252
,1018GS2026,GS,       112.00,                      112.00,1
,1035UCL26,NA,       827.61,                    80820.00,98
,1040UCL27B,N1,      1048.00,                    69749.40,70
,1050ISFL28,N5,       940.00,                    94000.00,100
,1050UCL25,N7,       997.75,                    19955.10,20
,1060ECL29,NS,       995.00,                     1990.00,2
,1065NFL27,NC,       999.80,                    19996.00,20
,10CAGL27,N5,      1017.25,                    10172.50,10
,10IIFL28,N4,       975.00,                   120724.40,124
,10IIFL28A,NE,      1010.00,                   205738.00,202
,10IIFL29,N6,       965.10,                    70250.40,72
,10NIDO26,N6,      1012.80,                   600456.20,599
,182D140225,TB,        98.68,                     9868.00,100
,182D150525,TB,        97.46,                     9746.00,100
,182D170425,TB,        97.62,                     9762.00,100
,182D270225,TB,        98.79,                   197580.00,2000
,20MICRONS,BE,       228.36,                 10038205.11,43735
,21STCENMGM,BE,        90.13,                   617784.25,6831
,360ONE,EQ,      1236.35,                349648146.50,284990
,364D091025,TB,        95.00,                    28397.00,300
,364D110425,TB,        97.90,                   107662.00,1100
,364D180425,TB,        97.75,                   293250.00,3000
,364D190625,TB,        96.54,                    19308.00,200
,364D260625,TB,        96.50,                   193000.00,2000
,364D270225,TB,        98.60,                     9860.00,100
,3IINFOLTD,EQ,        28.54,                 10076878.00,350312
,3MINDIA,EQ,     30993.90,                 91386893.70,2945
,3PLAND,BE,        62.11,                  1635058.39,26332
,515GS2025,GS,        99.00,                     6953.10,70
,563GS2026,GS,        98.91,                     9894.14,100
,574GS2026,GS,        97.93,                      493.53,5
,579GS2030,GS,        98.49,                      393.96,4
,5PAISA,EQ,       471.10,                 10856586.15,23046
,610GS2031,GS,        97.52,                     9654.48,99
,613GS2028,GS,        97.30,                      294.55,3
,63MOONS,EQ,       950.90,                336423860.20,348348
,664GS2027,GS,        99.25,                     9925.00,100
,667GS2050,GS,        96.55,                    28965.00,300
,675GS2029,GS,        98.50,                    29550.00,300
,676GS2061,GS,        97.02,                      194.04,2
,68GS2060,GS,        99.00,                    46530.00,470
,695GS2061,GS,        98.50,                  1144274.50,11617
,697GR2034,GS,        97.00,                       97.00,1
,699GS2051,GS,        99.02,                   519711.00,5219
,702GS2031,GS,       101.08,                    41444.00,410
,704GS2029,GS,       101.04,                   180282.40,1785
,704IRFC26,NL,      1083.42,                    11917.72,11
,709GS2054,GS,       102.00,                   359140.00,3520
,710GS2029,GS,       102.65,                   720148.55,7041
,716GS2050,GS,       103.25,                   192008.25,1901
,717GS2030,GS,       102.85,                   607857.50,5950
,718GS2037,GS,       105.10,                  1553709.07,14799
,71GS2034,GS,       102.10,                   296090.00,2900
,723GS2039,GS,       103.40,                    62040.00,600
,725GS2063,GS,       102.96,                 12729766.30,123311
,726GS2032,GS,       104.50,                   627008.98,6000
,726GS2033,GS,       104.40,                   400898.20,3840
,729IRFC26,NN,      1025.12,                     6172.46,6
,729NHAI26,NC,      1037.00,                   423365.57,409
,732IRFC25,NI,      1025.00,                    11275.00,11
,733GS2026,GS,       101.74,                   478134.94,4704
,734GS2064,GS,       105.40,                   980732.80,9301
,734IRFC28,N4,      1071.00,                   319116.00,301
,737GS2028,GS,       102.78,                  1721755.92,16764
,737NTPC35C,NA,      1251.00,                    70056.00,56
,738GS2027,GS,       101.63,                 18468242.62,181756
,738REC27TF,N2,      1051.95,                   210390.00,200
,73GS2053,GS,       103.11,                    30933.00,300
,741GS2036,GS,       104.40,                  1020419.50,9818
,743REC35,NH,      1160.00,                  1160000.00,1000
,746GS2073,GS,       107.01,                    11080.54,104
,74GS2062,GS,       106.45,                      532.85,5
,750IRFC35,NK,      1165.00,                    58250.00,50
,751HUDCO28,N5,      1117.00,                     1117.00,1
,753IRFC30,NJ,      1105.01,                   775743.81,701
,754GS2036,GS,       105.72,                 21072430.89,199510
,764HUDCO31,N8,      1164.00,                  1044800.00,900
,764IRFC31,NO,      1110.04,                   917576.07,825
,764NABAR31,N2,      1157.00,                     1157.00,1
,769HUDCO31,N9,      1111.50,                   311891.00,280
,769NHAI31,NE,      1124.99,                  1951011.80,1741
,76IGT26,ND,      1025.00,                   153690.00,150
,76NHAI31,NA,      1150.01,                  4020285.00,3500
,797IGT31,NL,      1002.00,                    30060.00,30
,79NHIT35,N1,       312.89,                    28936.25,94
,79NHIT40,N2,       306.75,                   113090.70,369
,79NHIT47,N3,       407.70,                    28131.30,69
,801TCH25,N4,      1001.10,                   194354.10,194
,810IRFC27,N2,      1080.99,                  1021699.85,946
,81TCHF28,N8,      1010.00,                    59954.00,58
,824GS2027,GS,       105.88,                   167184.62,1579
,829PFL29,N6,      1050.00,                    55597.74,53
,82HUDCO27,N2,      1140.00,                  1057564.00,935
,82IGT31,NJ,      1053.10,                     3159.30,3
,830NHAI27,N2,      1079.98,                  2171045.07,2018
,830PFCL27,N5,      1067.00,                  1176915.74,1103
,833GS2026,GS,       105.40,                   105400.00,1000
,835IFL25,NV,      1022.00,                   107600.90,105
,840CIFCL28,N4,      1035.00,                   230475.00,225
,842IIFL26,NL,       962.00,                   440387.00,458
,843IHFL29,NC,       920.00,                   101200.00,110
,849NTPC25,N7,         5.30,                  1215017.23,228830
,850CIFCL26,NE,       990.00,                    49500.00,50
,85IFL26,NX,      1002.00,                   200400.00,200
,85LTF26,NM,      1005.00,                  3997771.25,3985
,865IFL28,NZ,       930.00,                    30460.00,33
,865IIFL28,NS,       935.00,                     3753.98,4
,865IRFC29,NA,      1165.00,                   875085.50,752
,865LTF26,NN,      1007.60,                  1879416.12,1864
,865SCL26,N8,       930.00,                   186000.00,200
,865TCAPS27,N8,      1036.50,                    45599.01,44
,871REC28,N9,      1107.35,                  2409371.70,2170
,872MMFSL26,N1,      1015.00,                    72465.10,71
,873NTPC28,N5,      1105.10,                    55255.00,50
,875IIFL26,NM,       997.61,                    12969.00,13
,875IIFL26A,NQ,      1050.00,                    21000.00,20
,875NHAI29,N6,      1188.80,                    80846.80,68
,876HUDCO28,ND,      1115.13,                    89210.60,80
,87LTF27,NH,      1030.75,                   216464.40,210
,880IREDA29,N5,      1182.00,                   100470.00,85
,880IREDA34,N6,      1310.00,                   131000.00,100
,885MOFSL26,N0,      1041.00,                    94731.00,91
,888IHFL25F,NC,       997.50,                    54862.50,55
,888IRFC29,NE,      1185.99,                  3753834.40,3173
,889SCFL27,YC,       906.69,                    37971.25,42
,890SFIL23A,NZ,       910.00,                     9100.00,10
,891NTPC33,N6,      1278.50,                  3690878.35,2886
,892PFCL33,N8,      1249.48,                   600081.46,480
,897MOFSL29,N4,      1008.99,                   618689.82,617
,898LTF29,N7,      1058.00,                  2059556.16,1954
,8ABFL26,N0,      1010.00,                    10100.00,10
,901HUDCO34,NE,      1341.36,                   159623.00,119
,901NHB34,N6,      6800.00,                  2720000.00,400
,905LTF27,NF,      1080.00,                   417016.00,389
,905PEL26,N1,      1009.50,                   201899.50,200
,915SCL26,NE,       959.00,                   289672.00,303
,916SCL25,ZW,       499.96,                    89134.23,177
,91D060225,TB,        98.81,                    69163.00,700
,91D060325,TB,        98.80,                   177840.00,1800
,91D090125,TB,        99.35,                    99350.00,1000
,91D200325,TB,        98.89,                     9889.00,100
,91D300125,TB,        99.10,                     9910.00,100
,91MOFSL27,N2,      1020.00,                   306000.00,300
,925ERFL28,N6,       978.80,                   378229.11,389
,925SCL29A,ZM,       913.50,                   784988.77,864
,92GS2030,GS,       113.61,                   508829.72,4523
,932AEL27,N3,      1020.00,                   355550.00,350
,935PEL33,N3,      1031.00,                    10310.00,10
,93MOFSL34,N6,      1039.00,                     5195.00,5
,943ECL28,NJ,       948.99,                   288823.50,305
,945IFSL25,N4,       995.00,                   166191.00,165
,948SCL26A,NN,       760.00,                    38760.00,51
,94SFL28,YL,      1067.00,                   405547.50,380
,955SFIL25A,NH,       994.00,                   143724.00,146
,957ISFL26,N2,       975.00,                     9750.00,10
,957NIDO26,N5,       975.00,                    24855.00,25
,965AEL27,N4,      1022.76,                   158527.80,155
,965SCL25C,N0,       780.00,                     3900.00,5
,965SCL26,YO,      1011.00,                    62682.00,62
,96IIFL28,N5,       937.00,                   442282.33,471
,96IIFL28A,NF,       930.50,                   367630.00,395
,970CAGL28,ND,      1013.00,                    20260.00,20
,971SCL28A,NT,       800.50,                      800.50,1
,975NFL25,N0,      1000.00,                    49990.05,50
,97MOFSL34,N7,      1075.00,                    53750.00,50
,985ECL28,NK,       965.94,                      965.94,1
,98SCL27,ZX,      1178.76,                    78976.92,67
,990SCFL26,AJ,      1135.00,                    28375.00,25
,9MMFSML,N2,      1054.77,                   916941.35,873
,9PEL25,N0,      1007.00,                   404710.00,401
,9SFL25A,ZH,      1079.00,                   269750.00,250
,A2ZINFRA,EQ,        24.06,                 29704483.17,1251498
,AAATECH,EQ,       104.81,                  1056161.37,10079
,AADHARHFC,EQ,       423.05,                 93574498.45,220760
,AAKASH,EQ,        10.25,                   974570.71,94721
,AAREYDRUGS,BE,        56.64,                   249056.08,4397
,AARON,EQ,       393.90,                 26310475.30,66222
,AARTECH,EQ,        80.25,                  5716850.11,70683
,AARTIDRUGS,EQ,       475.90,                583751578.00,1231386
,AARTIIND,EQ,       415.40,                569171626.35,1372535
,AARTIPHARM,EQ,       585.05,                 56145551.40,96837
,AARTISURF,BE,       642.25,                  2221804.95,3462
,AARVEEDEN,BE,       106.00,                 16471105.62,156563
,AARVI,EQ,       134.56,                  1575751.19,11592
,AATMAJ,SM,        25.25,                   252600.00,10000
,AAVAS,EQ,      1669.05,                119874826.85,71945
,ABAN,EQ,        63.67,                  2196028.58,34249
,ABBOTINDIA,EQ,     28513.30,                164199279.65,5768
,ABCAPITAL,EQ,       186.26,                246644822.89,1321452
,ABCOTS,ST,       439.35,                 16059175.00,36500
,ABDL,EQ,       417.45,               1220306255.90,2943311
,ABFRL,EQ,       282.85,                307541214.60,1087794
,ABGSEC,EQ,       103.99,                   203972.38,1961
,ABHAPOWER,SM,        48.90,                 11082720.00,227200
,ABINFRA,BE,        89.82,                   362524.69,4108
,ABMINTLLTD,BE,        59.67,                    97937.68,1635
,ABREL,EQ,      2544.50,                535143332.10,209722
,ABSLAMC,EQ,       802.45,                136800516.50,171508
,ABSLBANETF,EQ,        51.91,                   547967.67,10552
,ABSLLIQUID,EQ,      1000.00,                  2530979.82,2531
,ABSLNN50ET,EQ,        71.45,                   811067.65,11332
,ABSLPSE,EQ,         9.73,                  2101101.33,215665
,ABSMARINE,SM,       204.50,                  3721675.00,18000
,ACC,EQ,      2079.90,                214238068.05,102566
,ACCELYA,EQ,      1499.75,                  6874540.70,4577
,ACCENTMIC,SM,       276.60,                 27922450.00,98500
,ACCORD,SM,        29.00,                    58000.00,2000
,ACCURACY,EQ,        10.54,                  1607566.12,151585
,ACE,EQ,      1469.80,                215568569.70,145814
,ACEINTEG,EQ,        30.96,                   420237.12,13478
,ACI,EQ,       664.05,                 56946478.60,86216
,ACL,EQ,        81.39,                   954426.73,11661
,ACLGATI,EQ,        90.47,                 20628750.41,229540
,ACMESOLAR,EQ,       236.40,                585685086.70,2434943
,ADFFOODS,EQ,       311.25,                 29685770.85,94451
,ADL,BE,        96.00,                   475058.58,4925
,ADORWELD,EQ,      1136.65,                  6769505.40,5971
,ADROITINFO,BE,        20.10,                   137998.00,6826
,ADROITPP1,X1,         6.62,                   137009.97,20041
,ADSL,EQ,       242.75,                 33295425.80,136812
,ADVANIHOTR,EQ,        68.91,                  3172203.65,45989
,ADVENZYMES,EQ,       355.40,                 34716400.30,97153
,AEGISLOG,EQ,       813.60,                501676504.80,621372
,AEL120924B,N8,      1020.00,                     1020.00,1
,AEROFLEX,EQ,       205.47,                 95943489.86,468303
,AERON,SM,       180.35,                  8063550.00,44000
,AESTHETIK,SM,        69.20,                   413800.00,6000
,AETHER,EQ,       882.75,                 23754473.10,26738
,AFCONS,EQ,       533.10,                954565249.25,1801707
,AFFLE,EQ,      1779.25,                958991251.20,533441
,AFFORDABLE,EQ,       663.00,                 11045019.05,16299
,AFIL,EQ,        94.24,                  3576929.88,38010
,AGARIND,EQ,      1296.45,                 27957828.45,21487
,AGARWALFT,SM,        72.90,                   434475.00,6000
,AGARWALTUF,SM,       126.70,                 57155700.00,446400
,AGI,EQ,      1158.10,                149106197.15,127157
,AGIIL,EQ,      1782.10,                 11508161.05,6435
,AGNI,SM,        42.85,                   640875.00,15000
,AGRITECH,EQ,       189.88,                  1563486.30,8173
,AGROPHOS,EQ,        41.16,                  7896004.82,187328
,AGSTRA,EQ,        66.72,                 61340305.09,919064
,AHL,EQ,       270.70,                125314537.70,445639
,AHLADA,EQ,        92.69,                  3778082.76,40225
,AHLEAST,EQ,       172.04,                  3510516.54,20516
,AHLUCONT,EQ,      1055.50,                 25661459.90,24322
,AIAENG,EQ,      3408.00,                 89765585.30,26523
,AIIL,EQ,      1670.80,                 15836843.25,9446
,AIMTRON,ST,       565.20,                  4973760.00,8800
,AIRAN,EQ,        33.70,                  4561127.32,135596
,AIROLAM,EQ,       126.71,                  1235251.62,9767
