,13-Dec-2024
The Nifty witnessed an intraday movement of about 611.5 points.The closing index was 0.89 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 100830.25
, Traded Quantity (in Lakhs), 34438.38
, Number of Trades, 35359200
, Total Market Capitalisation (Rs. Crores), 45547684

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty Pharma,     22229.30,     22184.40,     22222.50,     21798.00,     22157.35,-71.95
,Nifty PSE,     10251.85,     10269.35,     10286.40,     10065.20,     10266.05,14.2
,Nifty PSU Bank,      7033.55,      7010.45,      7029.20,      6825.45,      7020.80,-12.75
,Nifty Serv Sector,     32966.10,     32889.40,     33299.50,     32514.85,     33269.95,303.85
,India VIX,13.1900,13.1900,14.7200,12.4700,13.0525,-0.1375
,Nifty Auto,     23660.30,     23617.75,     23803.75,     23292.10,     23773.10,112.8
,Nifty Metal,      9507.75,      9460.70,      9465.10,      9239.10,      9439.30,-68.45
,Nifty Media,      1964.75,      1962.35,      1965.05,      1927.95,      1953.25,-11.5
,NIFTY SMLCAP 100,     19466.55,     19425.00,     19439.35,     19047.85,     19407.30,-59.25
,Nifty 200,     13956.45,     13926.85,     14046.35,     13735.75,     14035.90,79.45
,Nifty Div Opps 50,      6626.75,      6612.90,      6664.50,      6507.25,      6659.00,32.25
,Nifty Commodities,      8724.55,      8701.85,      8738.65,      8548.50,      8729.65,5.1
,Nifty Consumption,     11510.10,     11484.70,     11655.30,     11392.10,     11644.60,134.5
,Nifty Fin Service,     24726.95,     24688.35,     24911.15,     24276.70,     24880.40,153.45
,Nifty50 Div Point,       233.03,       233.03,       233.03,       233.03,       233.03,0
,Nifty100 Liq 15,      6431.35,      6425.50,      6517.65,      6347.45,      6511.35,80
,Nifty CPSE,      6496.85,      6499.00,      6538.15,      6382.15,      6523.05,26.2
,Nifty GrowSect 15,     12103.95,     12068.50,     12240.30,     11928.50,     12224.45,120.5
,Nifty50 PR 2x Lev,     13982.40,     13922.55,     14256.45,     13562.35,     14230.05,247.65
,Nifty50 PR 1x Inv,       203.35,       203.80,       206.45,       201.40,       201.60,-1.75
,Nifty50 TR 2x Lev,     20411.30,     20323.90,     20811.30,     19798.05,     20772.80,361.5
,Nifty50 TR 1x Inv,       168.50,       168.85,       171.05,       166.85,       167.00,-1.5
,Nifty50 Value 20,     13991.60,     13945.15,     14115.15,     13767.65,     14100.50,108.9
,Nifty Mid Liq 15,     14649.85,     14618.90,     14733.80,     14384.80,     14724.15,74.3
,Nifty Pvt Bank,     25745.45,     25673.60,     25990.70,     25297.00,     25952.60,207.15
,NIFTY100 Qualty30,      5759.15,      5752.80,      5806.40,      5695.45,      5800.20,41.05
,Nifty GS 8 13Yr,      2759.45,      2759.97,      2762.04,      2757.14,      2760.76,1.31
,Nifty GS 10Yr,      2441.91,      2442.37,      2444.15,      2439.59,      2442.65,.74
,Nifty GS 10Yr Cln,       891.51,       891.51,       892.18,       890.49,       891.62,.11
,Nifty GS 4 8Yr,      2981.43,      2982.00,      2983.02,      2980.89,      2982.72,1.29
,Nifty GS 11 15Yr,      3056.79,      3057.38,      3060.94,      3055.16,      3059.52,2.73
,Nifty GS 15YrPlus,      3381.34,      3381.99,      3390.74,      3379.98,      3390.58,9.24
,Nifty GS Compsite,      2856.32,      2856.87,      2859.35,      2854.87,      2858.44,2.12
,NIFTY HEALTHCARE,     14362.65,     14344.70,     14367.65,     14145.90,     14351.20,-11.45
,NIFTY CONSR DURBL,     42491.95,     42351.55,     42956.25,     41873.25,     42903.35,411.4
,NIFTY OIL AND GAS,     11122.25,     11125.25,     11186.00,     10944.35,     11160.30,38.05
,NIFTY500 MULTICAP,     16377.55,     16343.90,     16430.70,     16100.20,     16414.75,37.2
,NIFTY LARGEMID250,     16283.25,     16248.75,     16341.90,     16022.85,     16330.60,47.35
,NIFTY MID SELECT,     13071.25,     13043.05,     13144.05,     12872.15,     13134.50,63.25
,NIFTY TOTAL MKT,     13132.30,     13104.95,     13197.30,     12918.85,     13186.25,53.95
,NIFTY MICROCAP250,     26100.10,     26036.40,     26053.40,     25602.30,     26014.55,-85.55
,NIFTY IND DIGITAL,     10005.80,      9967.70,     10087.80,      9877.20,     10081.30,75.5
,Nifty Tata 25 Cap,     17231.75,     17176.85,     17320.35,     16939.55,     17304.25,72.5
,Nifty MidSml Hlth,     43359.80,     43291.60,     43342.90,     42630.55,     43099.95,-259.85
,Nifty Multi Mfg,     15078.85,     15049.30,     15112.10,     14814.95,     15097.20,18.35
,Nifty Multi Infra,     14164.65,     14150.95,     14294.05,     13972.90,     14281.00,116.35
,BHARATBOND-APR25,      1284.31,      1284.53,      1284.57,      1284.53,      1284.57,.26
,BHARATBOND-APR30,      1447.43,      1447.72,      1447.72,      1447.63,      1447.63,.2
,BHARATBOND-APR31,      1321.34,      1321.59,      1321.59,      1321.59,      1321.59,.25
,BHARATBOND-APR32,      1206.78,      1207.01,      1207.01,      1207.01,      1207.01,.23
,BHARATBOND-APR33,      1175.56,      1175.79,      1175.79,      1175.79,      1175.79,.23
,Nifty Ind Defence,      6953.00,      6978.55,      6978.55,      6848.70,      6927.05,-25.95
,Nifty Ind Tourism,      9033.10,      8987.80,      9081.10,      8884.45,      9068.50,35.4
,Nifty Capital Mkt,      4217.75,      4209.60,      4210.55,      4112.20,      4197.80,-19.95
,Nifty500Momentm50,     61764.20,     61696.75,     61759.05,     60572.85,     61662.55,-101.65
,NiftyMS400 MQ 100,     54073.90,     53947.05,     53972.55,     53003.80,     53845.65,-228.25
,NiftySml250MQ 100,     53120.60,     52983.80,     52984.25,     51889.55,     52794.00,-326.6
,Nifty Top 10 EW,      9647.95,      9624.85,      9783.80,      9516.00,      9771.85,123.9

,ADVANCES,1191
,DECLINES,1589
,UNCHANGED,55

,Total securities that have hit their price bands today,185

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,RELIANCE,EQ,      1262.90,      1272.85,0.79,3600.26
,BHARTIARTL,EQ,      1610.55,      1681.75,4.42,2134.71
,ICICIBANK,EQ,      1329.25,      1344.90,1.18,1806.72
,HDFCBANK,EQ,      1859.25,      1871.75,0.67,1766.21
,HAL,EQ,      4660.55,      4669.65,0.2,1555.76
,ITC,EQ,       460.60,       470.00,2.04,1474.84
,ZOMATO,EQ,       284.90,       288.25,1.18,1350.36
,TATAMOTORS,EQ,       786.35,       790.30,0.5,1106.86
,EIEL,EQ,       269.62,       294.41,9.19,1090.46
,INFY,EQ,      1987.00,      1999.70,0.64,1064.71
,WAAREEENER,EQ,      3292.25,      3217.05,-2.28,1059.74
,SWANENERGY,EQ,       764.15,       787.15,3.01,1013.98
,AXISBANK,EQ,      1145.65,      1148.15,0.22,991.92
,BSE,EQ,      5610.70,      5634.95,0.43,988.41
,MAZDOCK,EQ,      4955.75,      4849.90,-2.14,986.11
,BAJFINANCE,EQ,      7125.80,      7182.80,0.8,889.99
,LT,EQ,      3859.90,      3887.00,0.7,886.17
,TCS,EQ,      4454.95,      4473.90,0.43,876.84
,ADANIGREEN,EQ,      1217.95,      1198.40,-1.61,834.68
,SWIGGY,EQ,       504.30,       532.35,5.56,827.8
,SBIN,EQ,       853.70,       861.55,0.92,798.33
,DIXON,EQ,     17697.35,     17954.40,1.45,768.66
,M&M,EQ,      3067.45,      3081.40,0.45,754.57
,ANGELONE,EQ,      3432.85,      3388.90,-1.28,746.55
,PAYTM,EQ,       955.60,       984.25,3,731.3

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,BHARTIARTL,EQ,      1681.75,      1610.55,4.42
,KOTAKBANK,EQ,      1805.65,      1768.70,2.09
,ITC,EQ,       470.00,       460.60,2.04
,HINDUNILVR,EQ,      2390.10,      2344.95,1.93
,ULTRACEMCO,EQ,     12083.90,     11856.95,1.91

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,SHRIRAMFIN,EQ,      3162.55,      3248.10,-2.63
,TATASTEEL,EQ,       148.95,       150.78,-1.21
,INDUSINDBK,EQ,       986.65,       997.95,-1.13
,HINDALCO,EQ,       662.10,       668.70,-0.99
,JSWSTEEL,EQ,       999.85,      1005.80,-0.59

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,1003IIFL29,NC,       951.05,                   209121.60,220
,1003ISFL28,N4,       960.00,                   109002.00,113
,1003SCL30A,NV,       945.00,                    92745.00,98
,1003SFIL28,NX,       930.00,                     4650.00,5
,1015ECL29,NR,       991.38,                   291972.60,295
,1015UCL26,N1,       979.98,                     9799.90,10
,1018GS2026,GS,       112.00,                   235200.00,2100
,1025NFL25,N5,       995.00,                    32835.00,33
,1025SCL34B,N1,       990.00,                    20790.00,21
,1030SFIL28,NM,      1016.00,                   209589.80,208
,1035UCL26,NA,       760.00,                    48676.00,64
,1049DLS25A,Y5,       998.75,                    18976.25,19
,1050ISFL28,N5,       966.99,                   195333.98,202
,1050NFL26,N7,       996.90,                      996.90,1
,1050UCL25,N7,       986.00,                    36498.25,37
,1060ECL29,NS,      1050.00,                   104009.00,99
,1065NFL27,NC,      1000.00,                   336617.40,337
,1075NFL25,N6,      1013.80,                   211874.20,209
,10IIFL28,N4,       957.80,                   218974.79,230
,10IIFL28A,NE,       985.87,                   136162.21,138
,10IIFL29,N6,       980.00,                   101330.00,105
,10ISFL26,N3,       980.00,                   127400.00,130
,10NFL25,N9,       992.00,                    39725.00,40
,10NIDO26,N6,      1019.42,                   986209.70,959
,10SCL30A,BV,       918.00,                     5508.00,6
,11UCL26,NC,      1080.00,                    10800.00,10
,182D060225,TB,        98.77,                    29631.00,300
,182D100425,TB,        97.80,                   253340.00,2600
,182D170125,TB,        99.20,                    19840.00,200
,20MICRONS,BE,       254.51,                 17967781.87,71224
,21STCENMGM,BE,        92.87,                   982276.24,10585
,360ONE,EQ,      1186.60,                367625960.45,310022
,364D110925,TB,        94.70,                     9470.00,100
,364D200325,TB,        97.99,                    48995.00,500
,364D230125,TB,        99.03,                     9903.00,100
,3IINFOLTD,EQ,        32.69,                 72709596.45,2225492
,3MINDIA,EQ,     31602.20,                 81544404.10,2590
,3PLAND,EQ,        64.60,                 25120515.66,392268
,5PAISA,EQ,       494.00,                  9818406.45,19907
,63MOONS,EQ,       852.90,                835606643.40,973646
,654GS2032,GS,       101.50,                    10678.80,105
,664GS2027,GS,        99.06,                    19811.00,200
,664GS2035,GS,        98.15,                      294.45,3
,667GS2035,GS,       100.00,                    20201.50,201
,676GS2061,GS,        97.50,                     4595.00,47
,679GS2034,GS,        99.90,                     9990.00,100
,699GS2026,GS,       101.00,                   202000.00,2000
,699GS2051,GS,       100.98,                     5149.98,51
,702GS2027,GS,       100.47,                    45166.01,450
,702GS2031,GS,       104.00,                   182732.70,1769
,704GS2029,GS,       101.92,                  1120430.00,11000
,706GS2028,GS,       102.47,                   613410.00,6000
,709GS2054,GS,       103.10,                   226430.15,2196
,710GS2029,GS,       103.45,                   130140.95,1258
,717GS2030,GS,       102.58,                  1077866.30,10505
,718GS2037,GS,       105.07,                    43078.70,410
,719GS2060,GS,       104.15,                      935.20,9
,723GS2039,GS,       106.00,                    50350.00,475
,725GS2063,GS,       103.35,                  2219937.11,21465
,726GS2032,GS,       104.80,                 26246073.00,250808
,726GS2033,GS,       104.50,                   560830.88,5368
,732GS2030,GS,       103.48,                   361460.00,3500
,732IRFC25,NI,      1022.99,                    47044.32,46
,733GS2026,GS,       101.50,                    41615.00,410
,734GS2064,GS,       105.50,                    43477.50,413
,734IRFC28,N4,      1057.51,                    17977.67,17
,736NTPC25D,NB,      1014.00,                    10140.00,10
,737GS2028,GS,       102.71,                   420273.60,4082
,738GS2027,GS,       105.02,                 12881691.95,122647
,739NHAI26,N8,      1066.40,                     1066.40,1
,73GS2053,GS,       107.58,                   236868.65,2203
,741GS2036,GS,       110.49,                   225208.78,2103
,746GS2073,GS,       109.00,                   665548.80,6120
,74GS2062,GS,       107.00,                     8239.00,77
,750IRFC35,NK,      1166.00,                   282194.00,244
,751HUDCO28,N5,      1116.99,                 13009519.65,11750
,753IRFC30,NJ,      1109.05,                     6654.30,6
,754GS2036,GS,       106.34,                 39378137.03,370065
,760PFCL35,N3,      1173.00,                   163047.00,139
,762NTPC35F,ND,      1183.00,                   188097.00,159
,764HUDCO31,N8,      1165.00,                     1165.00,1
,764IRFC31,NO,      1122.74,                   818320.00,735
,764NABAR31,N2,      1151.00,                   172450.00,150
,769HUDCO31,N9,      1106.00,                    29860.55,27
,769NHAI31,NE,      1117.50,                   334851.00,300
,76NHAI31,NA,      1148.57,                  2538265.89,2209
,774IREDA31,N7,      1165.12,                    65353.68,56
,78ABFL33,N4,       988.80,                   125010.15,126
,797IGT31,NL,      1005.05,                     2010.10,2
,79NHIT35,N1,       308.07,                     1245.92,4
,79NHIT40,N2,       307.00,                    15043.00,49
,79NHIT47,N3,       409.00,                    16756.06,41
,801TCH25,N4,       998.20,                    49911.00,50
,812REC27,NI,      1094.70,                     1094.70,1
,817GS2044,GS,       110.31,                    11031.11,100
,81TCHF28,N8,      1030.00,                     1030.00,1
,820IIFL27,N9,       960.84,                  1490305.29,1561
,829PFL29,N6,      1030.00,                     2060.00,2
,82IGT31,NJ,      1052.10,                   529483.05,503
,830NHAI27,N2,      1075.00,                   456488.50,424
,835IFL25,NV,      1018.80,                   127350.00,125
,83TCHF25,N6,      1073.01,                     1073.01,1
,842IIFL26,NL,       958.00,                    48748.99,51
,843IHFL29,NC,       940.00,                   229360.00,244
,846REC28,N6,      1093.41,                     9840.69,9
,849NTPC25,N7,         5.29,                   135013.86,25506
,84TCHF28,NA,      1080.50,                    10808.53,10
,854NHPC28,N2,      1381.07,                     2762.14,2
,855TCAPS27,N7,       989.10,                   742388.62,750
,861REC34,ND,      1500.00,                     3000.00,2
,862REC33,NA,      1230.00,                    61500.00,50
,863IRFC29,NC,      1167.30,                     2334.60,2
,865IFL28,NZ,       925.50,                  3020933.50,3290
,865IIFL28,NS,       944.64,                  1556231.70,1666
,865IRFC29,NA,      1183.44,                    70784.04,61
,865LTF26,NN,      1011.61,                    95924.79,95
,865TCAPS27,N8,      1039.61,                   362763.70,349
,866SCFL25,Y8,      1002.45,                     9022.05,9
,867NHPC33,N3,      1400.00,                   144200.00,103
,871REC28,N9,      1103.00,                   893418.30,810
,872MMFSL26,N1,      1020.00,                     4080.01,4
,875IHFL29,ND,      1009.00,                    20090.00,20
,875NHAI29,N6,      1178.64,                  1505129.20,1277
,875SFL27,ZF,       988.00,                    29640.00,30
,87LTF27,NH,      1029.04,                   187243.09,182
,880IREDA29,N5,      1188.10,                   165145.90,139
,880IREDA34,N6,      1310.00,                    98250.00,75
,888IRFC29,NE,      1178.50,                  3331993.00,2832
,888REC29,NF,      1128.37,                   116222.15,103
,888SCL25E,N4,       998.00,                     3992.00,4
,889SCL27,YT,       963.00,                      963.00,1
,891IIFCL34,N4,      1328.99,                     6644.95,5
,891NTPC33,N6,      1281.22,                 14173003.70,11062
,892NHPC33,N6,      1319.98,                   340764.70,260
,892PFCL33,N8,      1260.00,                   126000.00,100
,894SCL27,ZY,       840.00,                  1074757.00,1276
,897GS2030,GS,       110.91,                    95366.00,860
,898LTF29,N7,      1055.00,                    10550.00,10
,901HUDCO34,NE,      1333.31,                   535155.79,400
,901NHB34,N6,      6679.00,                   933170.30,140
,910TCAP28,NA,      1057.00,                    58175.00,55
,915SCL26,NE,       969.00,                     1938.00,2
,91D210225,TB,        98.40,                    49200.00,500
,91MOFSL27,N2,      1040.00,                   104000.00,100
,921ISFL25,N0,       988.50,                     9885.00,10
,925AEL26,N1,      1017.00,                    33547.00,33
,925CAGL26,N9,      1000.00,                   100000.00,100
,925ERFL28,N6,       973.00,                   274994.00,282
,92GS2030,GS,       113.00,                   536688.00,4719
,93MOFSL34,N6,      1029.68,                   360389.50,350
,943ECL28,NJ,       949.50,                     9495.00,10
,945IFSL25,N4,      1000.01,                   111001.10,111
,948SCL26A,NN,       746.85,                    39619.50,53
,950SCL23A,AP,       991.20,                     9912.00,10
,957ISFL26,N2,       975.00,                    97500.00,100
,965AEL27,N4,      1017.00,                  1217590.20,1194
,965SCL25,AG,      1164.00,                    10476.00,9
,965SCL25B,Y1,       989.13,                    49239.13,51
,965SCL25C,N0,       775.00,                   684492.70,868
,965SCL26,YO,       979.00,                     9790.00,10
,96IIFL28,N5,       955.17,                   714329.54,743
,96IIFL28A,NF,       943.00,                   711022.50,754
,96SFIL24A,NB,       944.00,                     4720.00,5
,970CAGL28,ND,      1029.00,                   163865.00,161
,975NFL25,N0,      1000.00,                    50000.00,50
,97MOFSL34,N7,      1071.00,                    64260.00,60
,980SCL33D,YG,       930.50,                    36900.00,40
,985ECL28,NK,       949.00,                   330895.00,350
,985IIFL22,NC,      1008.00,                    50400.00,50
,98SCL27,ZX,      1150.00,                     1150.00,1
,99AEL29,N7,      1025.00,                    20500.00,20
,9ICCL23A,N0,      1038.20,                    10382.00,10
,9IIFL28A,NT,      1005.00,                    95328.00,96
,9MMFSML,N2,      1048.05,                   366813.50,350
,9PEL25,N0,      1007.99,                   352799.20,350
,A2ZINFRA,EQ,        21.14,                 15383114.57,745846
,AAATECH,EQ,       113.56,                  1573974.85,13828
,AADHARHFC,EQ,       438.75,                282377307.40,646357
,AAKASH,EQ,        10.79,                  1301070.52,120332
,AAREYDRUGS,BE,        59.80,                    84896.11,1417
,AARON,EQ,       353.10,                  5361857.15,15514
,AARTECH,EQ,        79.56,                 11224193.27,142685
,AARTIDRUGS,EQ,       445.15,                 60404665.35,136230
,AARTIIND,EQ,       437.20,                471515670.20,1089499
,AARTIPHARM,EQ,       608.85,                144522373.50,240710
,AARTISURF,BE,       654.70,                  2599290.85,3966
,AARVEEDEN,BE,        93.75,                   443062.50,4726
,AARVI,EQ,       149.43,                  3898400.17,26149
,AATMAJ,SM,        26.20,                   106400.00,4000
,AAVAS,EQ,      1663.85,                261556784.90,157639
,ABAN,EQ,        67.13,                  6015523.93,89562
,ABBOTINDIA,EQ,     28648.75,                224263616.35,7850
,ABCAPITAL,EQ,       196.71,                506697824.73,2607308
,ABCOTS,ST,       436.35,                 11355550.00,26000
,ABDL,EQ,       372.45,                275399417.60,746698
,ABFL26,N1,      1057.55,                    45175.10,42
,ABFRL,EQ,       301.35,                565594326.00,1886725
,ABGSEC,EQ,       104.50,                     4180.34,40
,ABHAPOWER,ST,        54.45,                 17808000.00,324800
,ABINFRA,BE,        96.53,                  1867515.86,19034
,ABMINTLLTD,BE,        73.72,                   375060.72,5194
,ABREL,EQ,      2751.50,                285787283.60,103739
,ABSLAMC,EQ,       832.50,                491545515.60,601592
,ABSLBANETF,EQ,        54.51,                 16856423.84,310053
,ABSLLIQUID,EQ,      1000.01,                  1699006.63,1699
,ABSLNN50ET,EQ,        75.84,                  2194369.35,29195
,ABSLPSE,EQ,        10.34,                  1339889.15,130362
,ABSMARINE,SM,       200.60,                 17661725.00,88500
,ACC,EQ,      2248.05,                440341645.85,197666
,ACCELYA,EQ,      1578.15,                  9760365.95,6229
,ACCENTMIC,SM,       258.85,                  8172650.00,32000
,ACCURACY,EQ,        11.35,                  3648334.19,327540
,ACE,EQ,      1340.40,                357472159.55,264505
,ACEINTEG,EQ,        32.52,                   915873.47,27969
,ACI,EQ,       669.30,                251535487.40,371578
,ACL,EQ,        83.75,                  1109672.04,13358
,ACLGATI,EQ,        96.97,                 36055362.76,375664
,ACMESOLAR,EQ,       268.00,                239481205.30,897115
,ADFFOODS,EQ,       343.55,                138009906.80,407968
,ADL,BE,       100.00,                    46334.62,469
,ADORWELD,EQ,      1159.20,                 22805500.45,19497
,ADROITINFO,BE,        21.00,                   869838.48,42076
,ADROITPP1,X1,         7.00,                   288601.72,41028
,ADSL,EQ,       259.70,                 76796836.70,298581
,ADVANIHOTR,EQ,        70.79,                  4663159.54,66049
,ADVENZYMES,EQ,       377.40,                 51699710.40,137030
,AEGISLOG,EQ,       779.50,                554887176.40,715349
,AEL120924A,N5,      1012.75,                    40510.30,40
,AEROFLEX,EQ,       227.30,                415547025.25,1831912
,AERON,SM,       162.40,                 26657850.00,166000
,AESTHETIK,SM,        73.50,                  1613000.00,22000
,AETHER,EQ,       889.55,                 36406709.70,41541
,AFCONS,EQ,       522.50,                702363489.10,1346210
,AFFLE,EQ,      1777.40,                513570552.50,289381
,AFFORDABLE,EQ,       646.55,                  8975397.80,14057
,AFIL,EQ,       106.52,                 27260370.92,261515
,AGARIND,EQ,      1260.50,                 36034096.40,28626
,AGARWALFT,SM,        73.85,                  1064250.00,15000
,AGARWALTUF,ST,       132.15,                104813700.00,808800
,AGI,EQ,      1169.65,                161683473.80,137224
,AGIIL,EQ,      1869.65,                 86608229.40,46905
,AGNI,SM,        45.70,                 25281125.00,505000
,AGRITECH,EQ,       210.96,                  2615708.41,12432
,AGROPHOS,EQ,        42.24,                  2708254.91,64476
,AGSTRA,EQ,        79.11,                 31307332.98,402031
,AHL,EQ,       307.75,                138779909.65,448707
,AHLADA,EQ,       100.51,                  6569354.07,64867
,AHLEAST,EQ,       174.07,                  2821354.51,16230
,AHLUCONT,EQ,      1112.95,                 48864022.80,43956
,AIAENG,EQ,      3488.60,                718843543.75,207925
,AIIL,EQ,      1830.15,                125812704.90,68207
,AIMTRON,ST,       650.95,                142423180.00,218800
,AIRAN,EQ,        35.65,                 18325663.68,514806
,AIROLAM,EQ,       140.05,                110090959.04,792509
,AIRTELPP,E1,      1263.25,                138443122.35,111486
,AISL,ST,       183.00,                   327090.00,1800
,AJANTPHARM,EQ,      2807.45,                188735345.55,67248
,AJMERA,EQ,      1121.65,                127755501.65,116088
,AJOONI,EQ,         7.66,                  3873636.45,503003
,AKANKSHA,ST,       145.95,                  8451050.00,60000
,AKASH,EQ,        35.11,                   444228.01,12664
,AKG,EQ,        19.25,                   339284.79,17582
,AKI,EQ,        15.30,                  1619244.60,105806
,AKIKO,SM,        86.25,                   962240.00,11200
,AKSHAR,BE,          .74,                  1553557.37,2074132
,AKSHARCHEM,EQ,       303.00,                   540355.15,1769
,AKSHOPTFBR,EQ,        14.66,                137699883.98,9547561
,AKUMS,EQ,       589.30,                113467593.20,193416
,AKZOINDIA,EQ,      3548.15,                 25600998.55,7232
,ALANKIT,EQ,        22.98,                 20991376.21,917746
,ALBERTDAVD,EQ,      1410.80,                 18214603.50,12880
,ALEMBICLTD,EQ,       147.47,                131093752.66,896796
,ALICON,EQ,      1138.90,                 28459957.50,24729
,ALKALI,EQ,       121.88,                  7961791.72,64891
,ALKEM,EQ,      5372.55,                379095737.10,70477
,ALKYLAMINE,EQ,      1976.70,                 57823613.00,29398
,ALLCARGO,EQ,        54.07,                 80452905.27,1497351
,ALLDIGI,EQ,       992.35,                  9152855.50,9287
,ALLETEC,ST,       591.65,                  5673820.00,9600
,ALMONDZ,BE,        31.09,                 50308518.85,1648896
,ALOKINDS,EQ,        22.78,                184052998.95,8169155
,ALPA,BE,       120.28,                  2032901.27,17146
,ALPEXSOLAR,SM,       883.20,                 70040310.00,79200
,ALPHA,EQ,        56.53,                 57112344.75,1016406
,ALPHAETF,EQ,        27.20,                 15262248.55,564858
,ALPHAGEO,EQ,       373.50,                  2170139.90,5829
,ALPL30IETF,EQ,        29.24,                 59757174.83,2057269
,ALUWIND,ST,        60.35,                   544425.00,9000
,AMBANIORGO,SM,       136.20,                   272400.00,2000
,AMBER,EQ,      5787.35,               1586123522.65,275999
,AMBEY,SM,        70.10,                  3795600.00,54000
,AMBICAAGAR,EQ,        32.89,                  3358813.00,103035
,AMBIKCO,EQ,      1683.15,                 21461076.40,12907
,AMDIND,EQ,        63.04,                   288940.26,4569
,AMEYA,ST,       105.60,                   739700.00,7000
,AMIORG,EQ,      2122.95,                448876004.60,209905
,AMJLAND,EQ,        65.30,                  9379053.67,144619
,AMNPLST,EQ,       269.60,                  2369506.05,8834
,AMRUTANJAN,EQ,       750.55,                 13753539.00,18409
,ANANDRATHI,EQ,      4268.20,                154493001.85,36032
,ANANTRAJ,EQ,       759.45,                685914283.40,915682
,ANDHRAPAP,EQ,        99.99,                  8811249.07,88415
,ANDHRSUGAR,EQ,        98.40,                 13673957.54,139647
,ANGELONE,EQ,      3388.90,               7465505007.75,2230281
,ANIKINDS,BE,       115.50,                   602558.70,5350
,ANKITMETAL,BZ,         3.80,                    70475.88,18426
